club,season,previous_observed_season,previous_tier,current_tier,movement_direction,match_id,match_date,opponent,is_home,new_season_match_number,window,matches_observed_in_new_season,tier_season_observed_fixtures,tier_season_expected_fixtures,tier_season_fixture_coverage,tier_season_archive_complete,has_complete_20_match_window,goals_for,goals_against,goal_difference,win,market_team_probability,bbc_shot_difference,bbc_proxy_xg_difference,transition_definition,m12_draw_averaged_team_win_probability,m12_score_support,score_support_mass,m12_opponent_win_probability,coherent_market_opponent_probability,opponent_archive_odds,transitioning_market_favourite,coherent_market_team_probability,m12_minus_market,archive_odds,quarter_kelly_fraction
dumbarton,25/26,24/25,56,57,downward_tier_move,14035704,2025-10-04,stirling-albion,0,9,6-10,35,175,180,0.972,0,1,2.0,2.0,0.0,0,0.420190,-7.000,-1.722,consecutive observed seasons changed tier; mechanism unverified,0.360404,0:11 independent Poisson draw-wise,0.9999998227,0.394450,0.34724012974851043,2.88,1,0.420190,-0.059786,2.3800,0.000000
dumbarton,25/26,24/25,56,57,downward_tier_move,14035708,2025-10-18,the-spartans-fc,1,10,6-10,35,175,180,0.972,0,1,1.0,2.0,-1.0,0,,-6.000,-0.528,consecutive observed seasons changed tier; mechanism unverified,0.358927,0:11 independent Poisson draw-wise,0.9999998860,0.390328,,,,,,,
dumbarton,25/26,24/25,56,57,downward_tier_move,14035714,2025-11-01,clyde-fc,0,11,11-20,35,175,180,0.972,0,1,1.0,3.0,-2.0,0,0.306707,-2.000,0.017,consecutive observed seasons changed tier; mechanism unverified,0.226779,0:11 independent Poisson draw-wise,0.9999991837,0.544599,0.46148003830531975,2.16,0,0.306707,-0.079928,3.2500,0.000000
dumbarton,25/26,24/25,56,57,downward_tier_move,14035718,2025-11-08,annan-athletic,1,12,11-20,35,175,180,0.972,0,1,2.0,1.0,1.0,1,0.452997,6.000,0.508,consecutive observed seasons changed tier; mechanism unverified,0.425029,0:11 independent Poisson draw-wise,0.9999998003,0.331243,0.284741144414169,3.5,1,0.452997,-0.027968,2.2000,0.000000
dumbarton,25/26,24/25,56,57,downward_tier_move,14035722,2025-11-15,elgin-city,0,13,11-20,35,175,180,0.972,0,1,0.0,2.0,-2.0,0,0.263398,-8.000,-0.764,consecutive observed seasons changed tier; mechanism unverified,0.230895,0:11 independent Poisson draw-wise,0.9999994681,0.534057,0.47662485746864314,2.1,0,0.263398,-0.032503,3.8000,0.000000
dumbarton,25/26,24/25,56,57,downward_tier_move,14035727,2025-11-22,forfar-athletic,1,14,11-20,35,175,180,0.972,0,1,1.0,4.0,-3.0,0,0.385927,-6.000,-1.180,consecutive observed seasons changed tier; mechanism unverified,0.336451,0:11 independent Poisson draw-wise,0.9999999222,0.407115,0.3209929153571619,3.15,1,0.385927,-0.049476,2.6200,0.000000
dumbarton,25/26,24/25,56,57,downward_tier_move,14035732,2025-12-06,edinburgh-city-fc,0,15,11-20,35,175,180,0.972,0,1,3.0,4.0,-1.0,0,0.250495,-3.000,-0.286,consecutive observed seasons changed tier; mechanism unverified,0.284681,0:11 independent Poisson draw-wise,0.9999997013,0.473394,0.5164854963665846,1.94,0,0.250495,0.034185,4.0000,0.010344
dumbarton,25/26,24/25,56,57,downward_tier_move,14035739,2025-12-13,east-kilbride,1,16,11-20,35,175,180,0.972,0,1,2.0,0.0,2.0,1,0.207547,-6.000,0.179,consecutive observed seasons changed tier; mechanism unverified,0.349755,0:11 independent Poisson draw-wise,0.9999998773,0.400329,0.5660377358490566,1.76,0,0.207547,0.142208,4.8000,0.043787
dumbarton,25/26,24/25,56,57,downward_tier_move,14035745,2025-12-20,stranraer,0,17,11-20,35,175,180,0.972,0,1,1.0,1.0,0.0,0,0.251735,3.000,-0.408,consecutive observed seasons changed tier; mechanism unverified,0.312216,0:11 independent Poisson draw-wise,0.9999997506,0.444438,0.49967584320298536,1.99,0,0.251735,0.060481,3.9500,0.018578
dumbarton,25/26,24/25,56,57,downward_tier_move,14035748,2025-12-27,stirling-albion,1,18,11-20,35,175,180,0.972,0,1,1.0,2.0,-1.0,0,0.493306,-2.000,0.138,consecutive observed seasons changed tier; mechanism unverified,0.432375,0:11 independent Poisson draw-wise,0.9999997505,0.325736,0.25171252566735114,3.9,1,0.493306,-0.060931,1.9900,0.000000
dumbarton,25/26,24/25,56,57,downward_tier_move,14035755,2026-01-03,the-spartans-fc,0,19,11-20,35,175,180,0.972,0,1,0.0,2.0,-2.0,0,,-7.000,-0.659,consecutive observed seasons changed tier; mechanism unverified,0.271362,0:11 independent Poisson draw-wise,0.9999996603,0.487840,,,,,,,
dumbarton,25/26,24/25,56,57,downward_tier_move,14035768,2026-01-24,elgin-city,1,20,11-20,35,175,180,0.972,0,1,2.0,2.0,0.0,0,,1.000,-0.480,consecutive observed seasons changed tier; mechanism unverified,0.344640,0:11 independent Poisson draw-wise,0.9999998560,0.407243,,,,,,,
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12477128,2024-08-03,arbroath,1,1,1-5,36,180,180,1.000,1,1,2.0,1.0,1.0,1,,1.000,0.050,consecutive observed seasons changed tier; mechanism unverified,0.464520,0:11 independent Poisson draw-wise,0.9999998602,0.284185,,,,,,,
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476797,2024-08-10,kelty-hearts-fc,0,2,1-5,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.312708,2.000,0.359,consecutive observed seasons changed tier; mechanism unverified,0.397413,0:11 independent Poisson draw-wise,0.9999999112,0.346664,0.4204477768823797,2.38,0,0.312708,0.084705,3.2000,0.029480
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476790,2024-08-17,alloa-athletic,0,3,1-5,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.240149,-2.000,0.060,consecutive observed seasons changed tier; mechanism unverified,0.382485,0:11 independent Poisson draw-wise,0.9999999101,0.362461,0.4944237918215613,2.04,0,0.240149,0.142337,4.2000,0.046393
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476786,2024-08-24,cove-rangers,1,4,1-5,36,180,180,1.000,1,1,3.0,2.0,1.0,1,0.391815,3.000,0.642,consecutive observed seasons changed tier; mechanism unverified,0.535075,0:11 independent Poisson draw-wise,0.9999990973,0.235540,0.3317370483239007,3.0,1,0.391815,0.143259,2.5400,0.056753
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476779,2024-08-31,annan-athletic,1,5,1-5,36,180,180,1.000,1,1,5.0,1.0,4.0,1,0.388785,-2.000,0.150,consecutive observed seasons changed tier; mechanism unverified,0.507726,0:11 independent Poisson draw-wise,0.9999995725,0.252955,0.3385335526458803,2.94,1,0.388785,0.118941,2.5600,0.046431
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476776,2024-09-14,montrose,0,6,6-10,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,0.330358,0.000,0.205,consecutive observed seasons changed tier; mechanism unverified,0.432593,0:11 independent Poisson draw-wise,0.9999998783,0.312846,0.3935901288691686,2.56,0,0.330358,0.102235,3.0500,0.037540
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476774,2024-09-21,queen-of-the-south,1,7,6-10,36,180,180,1.000,1,1,0.0,0.0,0.0,0,0.391815,-10.000,-1.185,consecutive observed seasons changed tier; mechanism unverified,0.433391,0:11 independent Poisson draw-wise,0.9999998832,0.311472,0.3317370483239007,3.0,1,0.391815,0.041575,2.5400,0.014488
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476770,2024-09-28,inverness-caledonian-thistle,0,8,6-10,36,180,180,1.000,1,1,0.0,0.0,0.0,0,0.171751,-2.000,0.774,consecutive observed seasons changed tier; mechanism unverified,0.303874,0:11 independent Poisson draw-wise,0.9999999212,0.434157,0.592590862375035,1.71,0,0.171751,0.132123,5.9000,0.039727
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476759,2024-10-05,dumbarton,0,9,6-10,36,180,180,1.000,1,1,3.0,1.0,2.0,1,0.263069,13.000,3.201,consecutive observed seasons changed tier; mechanism unverified,0.362047,0:11 independent Poisson draw-wise,0.9999998137,0.392481,0.48060708263069135,2.08,0,0.263069,0.098978,3.8000,0.032389
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476756,2024-10-19,alloa-athletic,1,10,6-10,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.397926,5.000,0.604,consecutive observed seasons changed tier; mechanism unverified,0.445840,0:11 independent Poisson draw-wise,0.9999998556,0.301649,0.3339971159788505,3.05,1,0.397926,0.047914,2.5600,0.020840
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476751,2024-10-26,kelty-hearts-fc,1,11,11-20,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.408239,8.000,1.098,consecutive observed seasons changed tier; mechanism unverified,0.507936,0:11 independent Poisson draw-wise,0.9999996143,0.251614,0.32395701643489255,3.1,1,0.408239,0.099698,2.4600,0.041007
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476748,2024-11-02,arbroath,0,12,11-20,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.254862,-2.000,-0.105,consecutive observed seasons changed tier; mechanism unverified,0.403569,0:11 independent Poisson draw-wise,0.9999999029,0.339614,0.4664886677387056,2.24,0,0.254862,0.148707,4.1000,0.051811
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476743,2024-11-09,annan-athletic,0,13,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.391578,2.000,0.233,consecutive observed seasons changed tier; mechanism unverified,0.412812,0:11 independent Poisson draw-wise,0.9999998724,0.335573,0.33901690354049285,2.98,1,0.391578,0.021234,2.5800,0.008397
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476738,2024-11-16,montrose,1,14,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,,6.000,-0.048,consecutive observed seasons changed tier; mechanism unverified,0.512322,0:11 independent Poisson draw-wise,0.9999997681,0.238683,,,,,,,
stenhousemuir,24/25,23/24,57,56,upward_tier_move,13179032,2024-12-03,cove-rangers,0,15,11-20,36,180,180,1.000,1,1,3.0,0.0,3.0,1,0.285119,4.000,0.469,consecutive observed seasons changed tier; mechanism unverified,0.425735,0:11 independent Poisson draw-wise,0.9999998832,0.320378,0.43768236765318885,2.28,0,0.285119,0.140616,3.5000,0.047835
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476724,2024-12-07,dumbarton,1,16,11-20,36,180,180,1.000,1,1,4.0,0.0,4.0,1,0.474611,7.000,2.653,consecutive observed seasons changed tier; mechanism unverified,0.482045,0:11 independent Poisson draw-wise,0.9999996356,0.277019,0.27306394535429185,3.65,1,0.474611,0.007434,2.1000,0.000392
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476723,2024-12-14,queen-of-the-south,0,17,11-20,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,0.363322,-4.000,-0.234,consecutive observed seasons changed tier; mechanism unverified,0.432665,0:11 independent Poisson draw-wise,0.9999999146,0.307915,0.31833910034602075,3.15,1,0.363322,0.069343,2.7600,0.025934
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476726,2024-12-21,inverness-caledonian-thistle,1,18,11-20,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.380626,-12.000,-1.645,consecutive observed seasons changed tier; mechanism unverified,0.427108,0:11 independent Poisson draw-wise,0.9999999385,0.306848,0.32169036798123446,3.1,1,0.380626,0.046482,2.6200,0.016564
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476715,2024-12-28,alloa-athletic,0,19,11-20,36,180,180,1.000,1,1,3.0,1.0,2.0,1,0.269571,3.000,0.193,consecutive observed seasons changed tier; mechanism unverified,0.428247,0:11 independent Poisson draw-wise,0.9999999118,0.314937,0.45336963921034723,2.2,0,0.269571,0.158676,3.7000,0.053041
stenhousemuir,24/25,23/24,57,56,upward_tier_move,12476706,2025-01-04,annan-athletic,1,20,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.543359,1.000,1.300,consecutive observed seasons changed tier; mechanism unverified,0.532221,0:11 independent Poisson draw-wise,0.9999993144,0.236471,0.19497014046597702,5.1,1,0.543359,-0.011138,1.8300,0.000000
stirling-albion,24/25,23/24,56,57,downward_tier_move,12477129,2024-08-03,edinburgh-city-fc,0,1,1-5,36,180,180,1.000,1,1,2.0,1.0,1.0,1,,8.000,1.241,consecutive observed seasons changed tier; mechanism unverified,0.392658,0:11 independent Poisson draw-wise,0.9999997751,0.365155,,,,,,,
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476633,2024-08-10,elgin-city,1,2,1-5,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.488064,-1.000,-0.428,consecutive observed seasons changed tier; mechanism unverified,0.402196,0:11 independent Poisson draw-wise,0.9999999303,0.338207,0.2690946528537417,3.7,1,0.488064,-0.085867,2.0400,0.000000
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476634,2024-08-17,clyde-fc,0,3,1-5,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.185158,-10.000,-0.377,consecutive observed seasons changed tier; mechanism unverified,0.302634,0:11 independent Poisson draw-wise,0.9999998756,0.443222,0.5617149026940195,1.78,0,0.185158,0.117476,5.4000,0.035227
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476622,2024-08-24,east-fife,1,4,1-5,36,180,180,1.000,1,1,0.0,4.0,-4.0,0,0.345594,-6.000,-0.468,consecutive observed seasons changed tier; mechanism unverified,0.370906,0:11 independent Poisson draw-wise,0.9999999624,0.361165,0.38369087033425553,2.54,0,0.345594,0.025312,2.8200,0.004549
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476618,2024-08-31,the-spartans-fc,1,5,1-5,36,180,180,1.000,1,1,1.0,0.0,1.0,1,,1.000,0.055,consecutive observed seasons changed tier; mechanism unverified,0.359773,0:11 independent Poisson draw-wise,0.9999999689,0.368590,,,,,,,
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476614,2024-09-14,peterhead,0,6,6-10,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,0.171769,-6.000,-0.864,consecutive observed seasons changed tier; mechanism unverified,0.279656,0:11 independent Poisson draw-wise,0.9999999381,0.452925,0.5660571193753853,1.76,0,0.171769,0.107887,5.8000,0.031630
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476606,2024-09-21,bonnyrigg-rose,1,7,6-10,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.396825,-5.000,-0.256,consecutive observed seasons changed tier; mechanism unverified,0.380899,0:11 independent Poisson draw-wise,0.9999999333,0.359381,0.31746031746031744,3.15,1,0.396825,-0.015926,2.5200,0.000000
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476609,2024-09-28,stranraer,0,8,6-10,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.297188,0.000,0.655,consecutive observed seasons changed tier; mechanism unverified,0.327257,0:11 independent Poisson draw-wise,0.9999999568,0.404841,0.4141146993318486,2.44,0,0.297188,0.030069,3.4000,0.010307
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476598,2024-10-05,forfar-athletic,1,9,6-10,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.351891,-2.000,-0.698,consecutive observed seasons changed tier; mechanism unverified,0.384281,0:11 independent Poisson draw-wise,0.9999999711,0.343387,0.351890756302521,2.82,0,0.351891,0.032390,2.8200,0.009767
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476594,2024-10-19,clyde-fc,1,10,6-10,36,180,180,1.000,1,1,3.0,1.0,2.0,1,0.319116,6.000,1.428,consecutive observed seasons changed tier; mechanism unverified,0.392235,0:11 independent Poisson draw-wise,0.9999999320,0.347769,0.42957962565204055,2.34,0,0.319116,0.073118,3.1500,0.025946
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476590,2024-11-02,east-fife,0,11,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.212291,-2.000,-0.038,consecutive observed seasons changed tier; mechanism unverified,0.275502,0:11 independent Poisson draw-wise,0.9999999287,0.459107,0.5251396648044693,1.9,0,0.212291,0.063212,4.7000,0.018924
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476586,2024-11-09,peterhead,1,12,11-20,36,180,180,1.000,1,1,2.0,3.0,-1.0,0,0.270094,-8.000,-2.092,consecutive observed seasons changed tier; mechanism unverified,0.357599,0:11 independent Poisson draw-wise,0.9999999708,0.370256,0.42707240293809035,2.34,0,0.270094,0.087505,3.7000,0.028704
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476578,2024-11-16,the-spartans-fc,0,13,11-20,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,,-2.000,-1.149,consecutive observed seasons changed tier; mechanism unverified,0.323779,0:11 independent Poisson draw-wise,0.9999999612,0.406932,,,,,,,
stirling-albion,24/25,23/24,56,57,downward_tier_move,13171688,2024-12-03,bonnyrigg-rose,0,14,11-20,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,,-5.000,-1.295,consecutive observed seasons changed tier; mechanism unverified,0.305410,0:11 independent Poisson draw-wise,0.9999999060,0.436656,,,,,,,
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476562,2024-12-07,edinburgh-city-fc,1,15,11-20,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,0.561404,-3.000,-0.070,consecutive observed seasons changed tier; mechanism unverified,0.445156,0:11 independent Poisson draw-wise,0.9999997757,0.308554,0.20467836257309943,4.8,1,0.561404,-0.116247,1.7500,0.000000
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476561,2024-12-14,elgin-city,0,16,11-20,36,180,180,1.000,1,1,4.0,2.0,2.0,1,0.254736,1.000,0.009,consecutive observed seasons changed tier; mechanism unverified,0.333861,0:11 independent Poisson draw-wise,0.9999999489,0.401409,0.4730807577268195,2.1,0,0.254736,0.079125,3.9000,0.024867
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476550,2024-12-21,stranraer,1,17,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.407344,-6.000,-0.821,consecutive observed seasons changed tier; mechanism unverified,0.387841,0:11 independent Poisson draw-wise,0.9999999500,0.349470,0.3181165966944784,3.15,1,0.407344,-0.019503,2.4600,0.000000
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476553,2024-12-28,forfar-athletic,0,18,11-20,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.234441,-8.000,-0.703,consecutive observed seasons changed tier; mechanism unverified,0.322291,0:11 independent Poisson draw-wise,0.9999999301,0.417179,0.48936767273634324,2.06,0,0.234441,0.087849,4.3000,0.028183
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476545,2025-01-04,clyde-fc,0,19,11-20,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.282306,-9.000,-1.717,consecutive observed seasons changed tier; mechanism unverified,0.322546,0:11 independent Poisson draw-wise,0.9999998066,0.431301,0.4639755149309289,2.16,0,0.282306,0.040239,3.5500,0.012864
stirling-albion,24/25,23/24,56,57,downward_tier_move,12476529,2025-01-18,peterhead,0,20,11-20,36,180,180,1.000,1,1,2.0,3.0,-1.0,0,,-6.000,-0.912,consecutive observed seasons changed tier; mechanism unverified,0.252721,0:11 independent Poisson draw-wise,0.9999997945,0.497333,,,,,,,
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12477129,2024-08-03,stirling-albion,1,1,1-5,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,,-8.000,-1.241,consecutive observed seasons changed tier; mechanism unverified,0.365155,0:11 independent Poisson draw-wise,0.9999997751,0.392658,,,,,,,
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476632,2024-08-10,east-fife,0,2,1-5,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.094918,-9.000,-1.179,consecutive observed seasons changed tier; mechanism unverified,0.267822,0:11 independent Poisson draw-wise,0.9999994300,0.495634,0.7493560221684491,1.33,0,0.094918,0.172903,10.5000,0.047294
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476631,2024-08-17,bonnyrigg-rose,1,3,1-5,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.166067,-2.000,0.316,consecutive observed seasons changed tier; mechanism unverified,0.320172,0:11 independent Poisson draw-wise,0.9999995566,0.442812,0.6346519991537973,1.57,0,0.166067,0.154105,6.0000,0.045358
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476627,2024-08-24,forfar-athletic,0,4,1-5,36,180,180,1.000,1,1,3.0,0.0,3.0,1,0.130544,0.000,0.090,consecutive observed seasons changed tier; mechanism unverified,0.274817,0:11 independent Poisson draw-wise,0.9999995195,0.486802,0.6749203364153998,1.47,0,0.130544,0.144274,7.6000,0.040675
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476620,2024-08-31,peterhead,1,5,1-5,36,180,180,1.000,1,1,0.0,4.0,-4.0,0,0.147905,-2.000,-0.848,consecutive observed seasons changed tier; mechanism unverified,0.306190,0:11 independent Poisson draw-wise,0.9999997840,0.447120,0.628594905505341,1.6,0,0.147905,0.158286,6.8000,0.046032
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476616,2024-09-14,clyde-fc,0,6,6-10,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.095984,-2.000,-1.002,consecutive observed seasons changed tier; mechanism unverified,0.272403,0:11 independent Poisson draw-wise,0.9999989118,0.501240,0.7465422429595068,1.35,0,0.095984,0.176419,10.5000,0.048563
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476610,2024-09-28,elgin-city,0,7,6-10,36,180,180,1.000,1,1,3.0,3.0,0.0,0,,-3.000,-0.047,consecutive observed seasons changed tier; mechanism unverified,0.265977,0:11 independent Poisson draw-wise,0.9999994058,0.499089,,,,,,,
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476597,2024-10-05,stranraer,1,8,6-10,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,0.333333,7.000,-0.066,consecutive observed seasons changed tier; mechanism unverified,0.363277,0:11 independent Poisson draw-wise,0.9999998246,0.390438,0.4166666666666667,2.4,0,0.333333,0.029944,3.0000,0.009605
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12954858,2024-10-12,the-spartans-fc,1,9,6-10,36,180,180,1.000,1,1,2.0,0.0,2.0,1,,6.000,1.283,consecutive observed seasons changed tier; mechanism unverified,0.316943,0:11 independent Poisson draw-wise,0.9999998479,0.431667,,,,,,,
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476596,2024-10-19,bonnyrigg-rose,0,10,6-10,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.170190,-5.000,-1.584,consecutive observed seasons changed tier; mechanism unverified,0.259113,0:11 independent Poisson draw-wise,0.9999988299,0.515223,0.6078224101479915,1.68,0,0.170190,0.088923,6.0000,0.026978
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476589,2024-11-02,forfar-athletic,1,11,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.266734,-8.000,-0.593,consecutive observed seasons changed tier; mechanism unverified,0.341794,0:11 independent Poisson draw-wise,0.9999998863,0.404999,0.4867899046172027,2.0,0,0.266734,0.075060,3.6500,0.022086
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476583,2024-11-09,clyde-fc,1,12,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.214797,4.000,0.422,consecutive observed seasons changed tier; mechanism unverified,0.365159,0:11 independent Poisson draw-wise,0.9999997792,0.390925,0.5608591885441527,1.8,0,0.214797,0.150362,4.7000,0.047520
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476584,2024-11-16,peterhead,0,13,11-20,36,180,180,1.000,1,1,3.0,2.0,1.0,1,0.125848,-10.000,-2.409,consecutive observed seasons changed tier; mechanism unverified,0.241764,0:11 independent Poisson draw-wise,0.9999994565,0.520578,0.6816779765576805,1.44,0,0.125848,0.115915,7.8000,0.031996
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476562,2024-12-07,stirling-albion,0,14,11-20,36,180,180,1.000,1,1,3.0,0.0,3.0,1,0.204678,3.000,0.070,consecutive observed seasons changed tier; mechanism unverified,0.308554,0:11 independent Poisson draw-wise,0.9999997757,0.445156,0.5614035087719298,1.75,0,0.204678,0.103875,4.8000,0.030720
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476563,2024-12-14,stranraer,0,15,11-20,36,180,180,1.000,1,1,0.0,0.0,0.0,0,,0.000,-0.004,consecutive observed seasons changed tier; mechanism unverified,0.307932,0:11 independent Poisson draw-wise,0.9999998288,0.441546,,,,,,,
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476551,2024-12-21,elgin-city,1,16,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.289620,4.000,-0.025,consecutive observed seasons changed tier; mechanism unverified,0.371465,0:11 independent Poisson draw-wise,0.9999998860,0.377155,0.4541772151898734,2.2,0,0.289620,0.081844,3.4500,0.027421
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476547,2024-12-28,the-spartans-fc,0,17,11-20,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,,-11.000,-1.624,consecutive observed seasons changed tier; mechanism unverified,0.280143,0:11 independent Poisson draw-wise,0.9999997211,0.475237,,,,,,,
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476539,2025-01-04,bonnyrigg-rose,1,18,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.336533,5.000,1.430,consecutive observed seasons changed tier; mechanism unverified,0.333700,0:11 independent Poisson draw-wise,0.9999998078,0.420485,0.3887086168448739,2.58,0,0.336533,-0.002833,2.9800,0.000000
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,13217663,2025-01-08,east-fife,1,19,11-20,36,180,180,1.000,1,1,2.0,4.0,-2.0,0,0.282908,-7.000,-1.658,consecutive observed seasons changed tier; mechanism unverified,0.325524,0:11 independent Poisson draw-wise,0.9999998699,0.422706,0.44204322200392926,2.24,0,0.282908,0.042616,3.5000,0.012557
edinburgh-city-fc,24/25,23/24,56,57,downward_tier_move,12476544,2025-01-11,peterhead,1,20,11-20,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.263882,-6.000,-0.805,consecutive observed seasons changed tier; mechanism unverified,0.342572,0:11 independent Poisson draw-wise,0.9999998951,0.404161,0.4915446744068652,2.04,0,0.263882,0.078690,3.8000,0.025746
