reconciliation_status,match_id,tournament_id,season,match_date,home_team,away_team,score_source,matches_status,events_status,events_normal_home,events_normal_away
matched,11395694,55,23/24,2024-03-30,greenock-morton,queens-park-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,11395695,55,23/24,2024-03-30,dundee-united,raith-rovers,events_raw_normaltime,finished,finished,2.0,0.0
matched,11395696,55,23/24,2024-03-30,arbroath,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,3.0
matched,11395697,55,23/24,2024-03-29,ayr-united,airdrieonians,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395699,55,23/24,2024-03-23,dundee-united,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395700,55,23/24,2024-03-23,greenock-morton,dunfermline-athletic,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395701,55,23/24,2024-03-23,ayr-united,queens-park-fc,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395702,55,23/24,2024-03-23,arbroath,partick-thistle,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395703,55,23/24,2024-03-16,queens-park-fc,raith-rovers,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395704,55,23/24,2024-03-16,partick-thistle,greenock-morton,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395705,55,23/24,2024-03-16,inverness-caledonian-thistle,ayr-united,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395706,55,23/24,2024-03-15,dunfermline-athletic,dundee-united,events_raw_normaltime,finished,finished,3.0,1.0
matched,11395708,55,23/24,2024-03-09,inverness-caledonian-thistle,airdrieonians,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395709,55,23/24,2024-03-09,raith-rovers,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,0.0
matched,11395710,55,23/24,2024-03-16,airdrieonians,arbroath,events_raw_normaltime,finished,finished,5.0,2.0
matched,11395711,55,23/24,2024-03-09,queens-park-fc,partick-thistle,events_raw_normaltime,finished,finished,2.0,2.0
matched,11395712,55,23/24,2024-03-09,dundee-united,arbroath,events_raw_normaltime,finished,finished,4.0,0.0
matched,11395714,55,23/24,2024-03-02,partick-thistle,dundee-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395715,55,23/24,2024-03-02,greenock-morton,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,0.0,2.0
matched,11395716,55,23/24,2024-03-02,dunfermline-athletic,ayr-united,events_raw_normaltime,finished,finished,2.0,0.0
matched,11395719,55,23/24,2024-03-01,arbroath,raith-rovers,events_raw_normaltime,finished,finished,3.0,2.0
matched,11395720,55,23/24,2024-03-02,airdrieonians,queens-park-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395722,55,23/24,2024-02-27,raith-rovers,greenock-morton,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395723,55,23/24,2024-02-27,queens-park-fc,arbroath,events_raw_normaltime,finished,finished,6.0,0.0
matched,11395724,55,23/24,2024-02-27,inverness-caledonian-thistle,dunfermline-athletic,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395725,55,23/24,2024-02-27,dundee-united,airdrieonians,events_raw_normaltime,finished,finished,0.0,2.0
matched,11395726,55,23/24,2024-02-27,ayr-united,partick-thistle,events_raw_normaltime,finished,finished,4.0,3.0
matched,11395727,55,23/24,2024-02-24,greenock-morton,airdrieonians,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395728,55,23/24,2024-02-23,partick-thistle,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,3.0
matched,11395729,55,23/24,2024-02-24,dundee-united,queens-park-fc,events_raw_normaltime,finished,finished,3.0,1.0
matched,11395730,55,23/24,2024-02-24,ayr-united,raith-rovers,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395731,55,23/24,2024-02-24,arbroath,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395732,55,23/24,2024-02-16,raith-rovers,dundee-united,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395733,55,23/24,2024-02-17,queens-park-fc,greenock-morton,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395734,55,23/24,2024-02-17,inverness-caledonian-thistle,partick-thistle,events_raw_normaltime,finished,finished,3.0,3.0
matched,11395736,55,23/24,2024-02-17,airdrieonians,ayr-united,events_raw_normaltime,finished,finished,2.0,3.0
matched,11395737,55,23/24,2024-02-17,dunfermline-athletic,arbroath,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395738,55,23/24,2024-02-03,inverness-caledonian-thistle,queens-park-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395739,55,23/24,2024-02-03,dunfermline-athletic,greenock-morton,events_raw_normaltime,finished,finished,0.0,5.0
matched,11395740,55,23/24,2024-02-03,ayr-united,dundee-united,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395741,55,23/24,2024-01-27,queens-park-fc,ayr-united,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395742,55,23/24,2024-01-27,raith-rovers,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,2.0,3.0
matched,11395743,55,23/24,2024-01-27,dundee-united,dunfermline-athletic,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395745,55,23/24,2024-01-27,airdrieonians,partick-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395746,55,23/24,2024-01-27,greenock-morton,arbroath,events_raw_normaltime,finished,finished,3.0,0.0
matched,11395747,55,23/24,2024-01-13,raith-rovers,queens-park-fc,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395748,55,23/24,2024-01-13,greenock-morton,partick-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395749,55,23/24,2024-01-12,inverness-caledonian-thistle,dundee-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395750,55,23/24,2024-01-13,arbroath,ayr-united,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395752,55,23/24,2024-01-05,queens-park-fc,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395753,55,23/24,2024-01-06,partick-thistle,arbroath,events_raw_normaltime,finished,finished,4.0,0.0
matched,11395754,55,23/24,2024-01-06,dundee-united,greenock-morton,events_raw_normaltime,finished,finished,2.0,3.0
matched,11395755,55,23/24,2024-01-06,ayr-united,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,3.0
matched,11395756,55,23/24,2024-01-06,airdrieonians,raith-rovers,events_raw_normaltime,finished,finished,1.0,0.0
matched,11395757,55,23/24,2024-01-02,airdrieonians,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,2.0,0.0
matched,11395758,55,23/24,2024-01-02,partick-thistle,queens-park-fc,events_raw_normaltime,finished,finished,3.0,2.0
matched,11395759,55,23/24,2024-01-02,greenock-morton,ayr-united,events_raw_normaltime,finished,finished,3.0,0.0
matched,11395760,55,23/24,2024-01-02,dunfermline-athletic,raith-rovers,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395761,55,23/24,2024-01-02,arbroath,dundee-united,events_raw_normaltime,finished,finished,0.0,3.0
matched,11395762,55,23/24,2023-12-30,queens-park-fc,airdrieonians,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395763,55,23/24,2023-12-29,dundee-united,partick-thistle,events_raw_normaltime,finished,finished,3.0,0.0
matched,11395764,55,23/24,2023-12-30,raith-rovers,arbroath,events_raw_normaltime,finished,finished,2.0,2.0
matched,11395765,55,23/24,2023-12-30,inverness-caledonian-thistle,greenock-morton,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395766,55,23/24,2023-12-30,ayr-united,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,2.0
matched,11395767,55,23/24,2023-12-22,raith-rovers,ayr-united,events_raw_normaltime,finished,finished,4.0,4.0
matched,11395768,55,23/24,2023-12-22,queens-park-fc,dundee-united,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395769,55,23/24,2023-12-23,partick-thistle,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395770,55,23/24,2023-12-23,arbroath,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395771,55,23/24,2023-12-23,airdrieonians,greenock-morton,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395772,55,23/24,2023-12-16,dunfermline-athletic,partick-thistle,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395773,55,23/24,2023-12-16,inverness-caledonian-thistle,arbroath,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395774,55,23/24,2023-12-16,greenock-morton,queens-park-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,11395775,55,23/24,2023-12-16,dundee-united,raith-rovers,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395776,55,23/24,2023-12-16,ayr-united,airdrieonians,events_raw_normaltime,finished,finished,1.0,0.0
matched,11395777,55,23/24,2023-12-08,raith-rovers,partick-thistle,events_raw_normaltime,finished,finished,4.0,3.0
matched,11395778,55,23/24,2023-12-09,queens-park-fc,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,4.0
matched,11395782,55,23/24,2023-12-09,airdrieonians,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395783,55,23/24,2023-12-09,dundee-united,ayr-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,11395785,55,23/24,2023-12-09,arbroath,greenock-morton,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395787,55,23/24,2023-12-02,partick-thistle,airdrieonians,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395791,55,23/24,2023-11-11,partick-thistle,greenock-morton,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395792,55,23/24,2023-11-11,queens-park-fc,raith-rovers,events_raw_normaltime,finished,finished,2.0,3.0
matched,11395793,55,23/24,2023-11-11,inverness-caledonian-thistle,ayr-united,events_raw_normaltime,finished,finished,3.0,1.0
matched,11395794,55,23/24,2023-11-10,dunfermline-athletic,dundee-united,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395795,55,23/24,2023-11-11,airdrieonians,arbroath,events_raw_normaltime,finished,finished,2.0,0.0
matched,11395796,55,23/24,2023-11-04,raith-rovers,airdrieonians,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395797,55,23/24,2023-11-03,greenock-morton,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395798,55,23/24,2023-11-04,dundee-united,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395799,55,23/24,2023-11-04,ayr-united,queens-park-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,11395800,55,23/24,2023-11-04,arbroath,partick-thistle,events_raw_normaltime,finished,finished,1.0,3.0
matched,11395801,55,23/24,2023-10-31,partick-thistle,ayr-united,events_raw_normaltime,finished,finished,2.0,2.0
matched,11395802,55,23/24,2023-10-31,greenock-morton,raith-rovers,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395804,55,23/24,2023-08-19,arbroath,queens-park-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395805,55,23/24,2023-10-31,airdrieonians,dundee-united,events_raw_normaltime,finished,finished,0.0,2.0
matched,11395806,55,23/24,2023-10-28,raith-rovers,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,11395807,55,23/24,2023-10-28,ayr-united,greenock-morton,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395808,55,23/24,2023-10-28,inverness-caledonian-thistle,airdrieonians,events_raw_normaltime,finished,finished,1.0,0.0
matched,11395809,55,23/24,2023-10-27,dundee-united,arbroath,events_raw_normaltime,finished,finished,6.0,0.0
matched,11395810,55,23/24,2023-10-27,queens-park-fc,partick-thistle,events_raw_normaltime,finished,finished,2.0,2.0
matched,11395811,55,23/24,2023-10-21,partick-thistle,dundee-united,events_raw_normaltime,finished,finished,0.0,5.0
matched,11395813,55,23/24,2023-10-21,dunfermline-athletic,ayr-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395814,55,23/24,2023-10-20,airdrieonians,queens-park-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395816,55,23/24,2023-10-07,raith-rovers,dundee-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395817,55,23/24,2023-10-07,inverness-caledonian-thistle,partick-thistle,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395818,55,23/24,2023-10-07,queens-park-fc,greenock-morton,events_raw_normaltime,finished,finished,0.0,0.0
matched,11395820,55,23/24,2023-10-07,airdrieonians,ayr-united,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395821,55,23/24,2023-09-30,partick-thistle,dunfermline-athletic,events_raw_normaltime,finished,finished,3.0,0.0
matched,11395822,55,23/24,2023-09-30,greenock-morton,airdrieonians,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395823,55,23/24,2023-09-30,dundee-united,queens-park-fc,events_raw_normaltime,finished,finished,4.0,1.0
matched,11395824,55,23/24,2023-09-30,ayr-united,raith-rovers,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395825,55,23/24,2023-09-30,arbroath,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,2.0,3.0
matched,11395826,55,23/24,2023-09-23,partick-thistle,arbroath,events_raw_normaltime,finished,finished,0.0,3.0
matched,11395827,55,23/24,2023-09-23,dunfermline-athletic,greenock-morton,events_raw_normaltime,finished,finished,3.0,1.0
matched,11395828,55,23/24,2023-09-23,inverness-caledonian-thistle,dundee-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395829,55,23/24,2023-09-23,airdrieonians,raith-rovers,events_raw_normaltime,finished,finished,1.0,0.0
matched,11395830,55,23/24,2023-09-22,queens-park-fc,ayr-united,events_raw_normaltime,finished,finished,2.0,5.0
matched,11395831,55,23/24,2023-09-16,raith-rovers,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,0.0
matched,11395832,55,23/24,2023-09-16,queens-park-fc,dunfermline-athletic,events_raw_normaltime,finished,finished,0.0,2.0
matched,11395833,55,23/24,2023-09-16,dundee-united,greenock-morton,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395834,55,23/24,2023-09-15,ayr-united,partick-thistle,events_raw_normaltime,finished,finished,0.0,4.0
matched,11395835,55,23/24,2023-09-16,arbroath,airdrieonians,events_raw_normaltime,finished,finished,4.0,0.0
matched,11395836,55,23/24,2023-09-02,raith-rovers,queens-park-fc,events_raw_normaltime,finished,finished,3.0,2.0
matched,11395839,55,23/24,2023-09-02,inverness-caledonian-thistle,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395840,55,23/24,2023-09-02,dundee-united,airdrieonians,events_raw_normaltime,finished,finished,2.0,0.0
matched,11395841,55,23/24,2023-09-02,greenock-morton,partick-thistle,events_raw_normaltime,finished,finished,1.0,4.0
matched,11395842,55,23/24,2023-09-02,arbroath,ayr-united,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395844,55,23/24,2023-08-26,partick-thistle,queens-park-fc,events_raw_normaltime,finished,finished,3.0,1.0
matched,11395845,55,23/24,2023-08-26,greenock-morton,arbroath,events_raw_normaltime,finished,finished,0.0,3.0
matched,11395846,55,23/24,2023-08-26,dunfermline-athletic,raith-rovers,events_raw_normaltime,finished,finished,0.0,1.0
matched,11395848,55,23/24,2023-08-26,ayr-united,dundee-united,events_raw_normaltime,finished,finished,0.0,3.0
matched,11395849,55,23/24,2023-08-26,airdrieonians,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395850,55,23/24,2023-08-12,raith-rovers,greenock-morton,events_raw_normaltime,finished,finished,3.0,2.0
matched,11395851,55,23/24,2023-08-12,queens-park-fc,arbroath,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395852,55,23/24,2023-08-12,dundee-united,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,1.0
matched,11395853,55,23/24,2023-08-12,ayr-united,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,0.0
matched,11395854,55,23/24,2023-08-12,airdrieonians,partick-thistle,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395855,55,23/24,2023-08-05,partick-thistle,raith-rovers,events_raw_normaltime,finished,finished,2.0,2.0
matched,11395856,55,23/24,2023-08-05,greenock-morton,ayr-united,events_raw_normaltime,finished,finished,3.0,1.0
matched,11395857,55,23/24,2023-08-05,inverness-caledonian-thistle,queens-park-fc,events_raw_normaltime,finished,finished,1.0,2.0
matched,11395858,55,23/24,2023-08-05,dunfermline-athletic,airdrieonians,events_raw_normaltime,finished,finished,2.0,1.0
matched,11395859,55,23/24,2023-08-04,arbroath,dundee-united,events_raw_normaltime,finished,finished,0.0,4.0
matched,11527786,56,23/24,2023-08-22,falkirk-fc,stirling-albion,events_raw_normaltime,finished,finished,3.0,0.0
matched,11691827,55,23/24,2023-11-18,dunfermline-athletic,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,11742862,54,23/24,2023-10-24,dundee-fc,ross-county,events_raw_normaltime,finished,finished,0.0,0.0
matched,11751980,57,23/24,2023-10-24,elgin-city,stenhousemuir,events_raw_normaltime,finished,finished,1.0,1.0
matched,11757890,54,23/24,2023-11-08,st-mirren,hibernian,events_raw_normaltime,finished,finished,2.0,2.0
matched,11773106,54,23/24,2023-11-07,st-johnstone,motherwell,events_raw_normaltime,finished,finished,2.0,2.0
matched,11777072,56,23/24,2023-11-28,montrose,falkirk-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,11777615,57,23/24,2023-11-14,stenhousemuir,peterhead,events_raw_normaltime,finished,finished,2.0,0.0
matched,11777616,54,23/24,2023-11-28,ross-county,st-mirren,events_raw_normaltime,finished,finished,1.0,0.0
matched,11777618,56,23/24,2023-11-14,cove-rangers,montrose,events_raw_normaltime,finished,finished,1.0,0.0
matched,11779159,55,23/24,2023-12-12,greenock-morton,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,2.0,1.0
matched,11779160,57,23/24,2023-11-21,elgin-city,forfar-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,11788194,56,23/24,2023-11-28,annan-athletic,hamilton-academical,events_raw_normaltime,finished,finished,1.0,2.0
matched,11813346,54,23/24,2023-12-20,aberdeen,livingston,events_raw_normaltime,finished,finished,2.0,1.0
matched,11813347,55,23/24,2023-11-28,dunfermline-athletic,arbroath,events_raw_normaltime,finished,finished,3.0,0.0
matched,11813348,57,23/24,2023-11-21,bonnyrigg-rose,east-fife,events_raw_normaltime,finished,finished,4.0,2.0
matched,11813349,54,23/24,2023-12-20,rangers,st-johnstone,events_raw_normaltime,finished,finished,2.0,0.0
matched,11813923,54,23/24,2024-01-24,hibernian,rangers,events_raw_normaltime,finished,finished,0.0,3.0
matched,11813924,54,23/24,2024-01-24,st-johnstone,aberdeen,events_raw_normaltime,finished,finished,1.0,1.0
matched,11814981,54,23/24,2024-01-23,heart-of-midlothian,dundee-fc,events_raw_normaltime,finished,finished,3.0,2.0
matched,11883581,57,23/24,2024-01-09,peterhead,dumbarton,events_raw_normaltime,finished,finished,3.0,1.0
matched,11883582,56,23/24,2024-01-09,falkirk-fc,cove-rangers,events_raw_normaltime,finished,finished,4.0,0.0
matched,11884143,57,23/24,2024-02-13,dumbarton,the-spartans-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,11887845,57,23/24,2024-01-30,elgin-city,clyde-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,11887849,56,23/24,2024-02-13,alloa-athletic,annan-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,11900121,55,23/24,2024-01-23,ayr-united,arbroath,events_raw_normaltime,finished,finished,2.0,0.0
matched,11910835,57,23/24,2024-02-06,bonnyrigg-rose,elgin-city,events_raw_normaltime,finished,finished,2.0,0.0
matched,11910838,57,23/24,2024-01-30,east-fife,the-spartans-fc,events_raw_normaltime,finished,finished,0.0,3.0
matched,11945112,54,23/24,2024-02-11,dundee-fc,st-johnstone,events_raw_normaltime,finished,finished,2.0,1.0
matched,11945128,54,23/24,2024-02-14,rangers,ross-county,events_raw_normaltime,finished,finished,3.0,1.0
matched,11945129,54,23/24,2024-03-13,ross-county,hibernian,events_raw_normaltime,finished,finished,2.0,2.0
matched,11945130,54,23/24,2024-02-14,aberdeen,motherwell,events_raw_normaltime,finished,finished,3.0,3.0
matched,11945131,54,23/24,2024-03-13,dundee-fc,aberdeen,events_raw_normaltime,finished,finished,1.0,0.0
matched,11945153,54,23/24,2024-01-30,aberdeen,dundee-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,11970625,57,23/24,2024-03-05,bonnyrigg-rose,the-spartans-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,11975829,56,23/24,2024-02-13,kelty-hearts-fc,edinburgh-city-fc,events_raw_normaltime,finished,finished,3.0,2.0
matched,11999558,56,23/24,2024-02-06,stirling-albion,montrose,events_raw_normaltime,finished,finished,0.0,2.0
matched,12005633,55,23/24,2024-02-10,dunfermline-athletic,queens-park-fc,events_raw_normaltime,finished,finished,0.0,3.0
matched,12005634,56,23/24,2024-02-20,falkirk-fc,montrose,events_raw_normaltime,finished,finished,3.0,0.0
matched,12006622,57,23/24,2024-02-20,peterhead,bonnyrigg-rose,events_raw_normaltime,finished,finished,0.0,0.0
matched,12009065,56,23/24,2024-02-27,stirling-albion,hamilton-academical,events_raw_normaltime,finished,finished,0.0,0.0
matched,12009067,56,23/24,2024-03-19,kelty-hearts-fc,alloa-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,12020077,57,23/24,2024-02-20,clyde-fc,forfar-athletic,events_raw_normaltime,finished,finished,0.0,2.0
matched,12028347,56,23/24,2024-03-05,cove-rangers,falkirk-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,12073593,55,23/24,2024-04-09,raith-rovers,airdrieonians,events_raw_normaltime,finished,finished,1.0,3.0
matched,12073606,55,23/24,2024-03-12,partick-thistle,raith-rovers,events_raw_normaltime,finished,finished,0.0,1.0
matched,12073607,55,23/24,2024-04-02,arbroath,airdrieonians,events_raw_normaltime,finished,finished,1.0,2.0
matched,12105790,55,23/24,2024-03-05,dunfermline-athletic,airdrieonians,events_raw_normaltime,finished,finished,0.0,2.0
matched,12143203,55,23/24,2024-04-09,ayr-united,greenock-morton,events_raw_normaltime,finished,finished,1.0,1.0
matched,12228142,55,23/24,2024-04-12,greenock-morton,dundee-united,events_raw_normaltime,finished,finished,1.0,4.0
matched,12236466,56,23/24,2024-04-16,edinburgh-city-fc,montrose,events_raw_normaltime,finished,finished,1.0,0.0
matched,12240686,54,23/24,2024-04-17,dundee-fc,rangers,events_raw_normaltime,finished,finished,0.0,0.0
matched,12253545,57,23/24,2024-04-20,stranraer,dumbarton,events_raw_normaltime,finished,finished,0.0,0.0
matched,12472858,54,24/25,2025-02-22,ross-county,dundee-fc,events_raw_normaltime,finished,finished,3.0,1.0
matched,12472859,54,24/25,2025-02-22,aberdeen,kilmarnock,events_raw_normaltime,finished,finished,1.0,0.0
matched,12472865,54,24/25,2025-02-22,rangers,st-mirren,events_raw_normaltime,finished,finished,0.0,2.0
matched,12472869,54,24/25,2025-02-22,hibernian,celtic,events_raw_normaltime,finished,finished,2.0,1.0
matched,12472873,54,24/25,2025-04-12,dundee-united,st-johnstone,events_raw_normaltime,finished,finished,1.0,0.0
matched,12472874,54,24/25,2025-04-12,st-mirren,ross-county,events_raw_normaltime,finished,finished,3.0,2.0
matched,12472875,54,24/25,2025-02-22,dundee-united,motherwell,events_raw_normaltime,finished,finished,1.0,0.0
matched,12472878,54,24/25,2025-04-13,hibernian,dundee-fc,events_raw_normaltime,finished,finished,4.0,0.0
matched,12472879,54,24/25,2025-02-23,st-johnstone,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,2.0
matched,12472880,54,24/25,2025-04-13,aberdeen,rangers,events_raw_normaltime,finished,finished,2.0,2.0
matched,12472881,54,24/25,2025-04-12,motherwell,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,0.0
matched,12472882,54,24/25,2025-04-12,celtic,kilmarnock,events_raw_normaltime,finished,finished,5.0,1.0
matched,12473055,55,24/25,2025-04-26,ayr-united,queens-park-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,12473058,55,24/25,2025-05-02,airdrieonians,ayr-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,12473059,55,24/25,2025-05-02,livingston,partick-thistle,events_raw_normaltime,finished,finished,0.0,1.0
matched,12473060,55,24/25,2025-04-26,raith-rovers,greenock-morton,events_raw_normaltime,finished,finished,1.0,1.0
matched,12473061,55,24/25,2025-05-02,queens-park-fc,raith-rovers,events_raw_normaltime,finished,finished,1.0,5.0
matched,12473062,55,24/25,2025-04-26,hamilton-academical,livingston,events_raw_normaltime,finished,finished,0.0,3.0
matched,12473063,55,24/25,2025-05-02,falkirk-fc,hamilton-academical,events_raw_normaltime,finished,finished,3.0,1.0
matched,12473065,55,24/25,2025-05-02,greenock-morton,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,0.0
matched,12473066,55,24/25,2025-04-26,dunfermline-athletic,airdrieonians,events_raw_normaltime,finished,finished,0.0,0.0
matched,12473102,55,24/25,2024-10-05,airdrieonians,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,1.0
matched,12473103,55,24/25,2024-10-05,queens-park-fc,hamilton-academical,events_raw_normaltime,finished,finished,1.0,0.0
matched,12473104,55,24/25,2024-10-05,falkirk-fc,ayr-united,events_raw_normaltime,finished,finished,2.0,0.0
matched,12473105,55,24/25,2024-10-05,greenock-morton,raith-rovers,events_raw_normaltime,finished,finished,2.0,0.0
matched,12473106,55,24/25,2024-10-05,partick-thistle,livingston,events_raw_normaltime,finished,finished,0.0,0.0
matched,12473111,55,24/25,2024-10-19,dunfermline-athletic,greenock-morton,events_raw_normaltime,finished,finished,0.0,0.0
matched,12473112,55,24/25,2024-10-19,partick-thistle,airdrieonians,events_raw_normaltime,finished,finished,2.0,1.0
matched,12473113,55,24/25,2024-10-18,hamilton-academical,falkirk-fc,events_raw_normaltime,finished,finished,1.0,3.0
matched,12473114,55,24/25,2024-10-19,ayr-united,livingston,events_raw_normaltime,finished,finished,1.0,2.0
matched,12473115,55,24/25,2024-10-19,raith-rovers,queens-park-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,12473116,55,24/25,2024-10-26,airdrieonians,ayr-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,12473117,55,24/25,2024-10-26,queens-park-fc,partick-thistle,events_raw_normaltime,finished,finished,0.0,1.0
matched,12473118,55,24/25,2024-10-26,falkirk-fc,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,12473119,55,24/25,2024-08-17,ayr-united,hamilton-academical,events_raw_normaltime,finished,finished,3.0,2.0
matched,12473120,55,24/25,2024-10-29,dunfermline-athletic,livingston,events_raw_normaltime,finished,finished,3.0,0.0
matched,12473121,55,24/25,2024-10-26,livingston,raith-rovers,events_raw_normaltime,finished,finished,2.0,1.0
matched,12473122,55,24/25,2024-10-29,greenock-morton,queens-park-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,12473123,55,24/25,2024-10-12,partick-thistle,falkirk-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,12473124,55,24/25,2024-10-26,hamilton-academical,greenock-morton,events_raw_normaltime,finished,finished,3.0,0.0
matched,12473125,55,24/25,2024-10-29,raith-rovers,airdrieonians,events_raw_normaltime,finished,finished,1.0,0.0
matched,12473322,56,24/25,2025-04-26,alloa-athletic,montrose,events_raw_normaltime,finished,finished,2.0,1.0
matched,12473327,56,24/25,2025-04-26,dumbarton,annan-athletic,events_raw_normaltime,finished,finished,3.0,1.0
