club,match_id,match_date,season,current_tier,previous_observed_tier,home_entry_match_number,window,home_score,away_score,goal_difference,method_note
raith-rovers,9574330,2021-12-11,21/22,55,55,18,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
raith-rovers,9573939,2022-01-02,21/22,55,55,19,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
raith-rovers,9573926,2022-01-15,21/22,55,55,20,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9302273,2021-01-30,20/21,55,,1,1-5,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,8824221,2021-02-05,20/21,55,55,2,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,8824223,2021-02-20,20/21,55,55,3,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,8824231,2021-02-27,20/21,55,55,4,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,8824361,2021-03-20,20/21,55,55,5,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,8824339,2021-04-06,20/21,55,55,6,6-10,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,8824288,2021-04-10,20/21,55,55,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,8824355,2021-04-24,20/21,55,55,8,6-10,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9574141,2021-08-07,21/22,55,55,9,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9762457,2021-09-07,21/22,55,55,10,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9573838,2021-09-11,21/22,55,55,11,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9574272,2021-09-25,21/22,55,55,12,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9574125,2021-10-16,21/22,55,55,13,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9574166,2021-10-26,21/22,55,55,14,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9573865,2021-11-06,21/22,55,55,15,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9574116,2021-11-13,21/22,55,55,16,11-20,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9573931,2021-12-10,21/22,55,55,17,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9574460,2021-12-26,21/22,55,55,18,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9574498,2022-01-08,21/22,55,55,19,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
ayr-united,9574493,2022-01-15,21/22,55,55,20,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9322202,2021-02-17,20/21,55,,1,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9349490,2021-02-23,20/21,55,55,2,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,8824228,2021-02-26,20/21,55,55,3,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9363672,2021-03-09,20/21,55,55,4,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,8824409,2021-03-12,20/21,55,55,5,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,8824344,2021-03-27,20/21,55,55,6,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,8824277,2021-04-20,20/21,55,55,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,8824260,2021-04-30,20/21,55,55,8,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9573828,2021-08-07,21/22,55,55,9,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9573834,2021-08-21,21/22,55,55,10,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9573893,2021-09-11,21/22,55,55,11,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9574156,2021-09-25,21/22,55,55,12,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9574097,2021-10-16,21/22,55,55,13,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9574191,2021-10-26,21/22,55,55,14,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9573867,2021-11-13,21/22,55,55,15,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9573871,2021-12-03,21/22,55,55,16,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9574505,2021-12-18,21/22,55,55,17,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9574448,2022-01-08,21/22,55,55,18,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9574536,2022-01-15,21/22,55,55,19,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,9574250,2022-02-05,21/22,55,55,20,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12477132,2024-08-03,24/25,56,55,1,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476793,2024-08-17,24/25,56,56,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476785,2024-08-31,24/25,56,56,3,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476772,2024-09-21,24/25,56,56,4,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476770,2024-09-28,24/25,56,56,5,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476758,2024-10-19,24/25,56,56,6,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476739,2024-11-02,24/25,56,56,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476735,2024-11-16,24/25,56,56,8,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476720,2024-12-14,24/25,56,56,9,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476713,2024-12-28,24/25,56,56,10,6-10,1.0,4.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476708,2025-01-04,24/25,56,56,11,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476693,2025-02-01,24/25,56,56,12,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476670,2025-03-01,24/25,56,56,13,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,13480337,2025-03-11,24/25,56,56,14,11-20,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476666,2025-03-15,24/25,56,56,15,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476657,2025-03-22,24/25,56,56,16,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12476642,2025-04-12,24/25,56,56,17,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,12473328,2025-04-26,24/25,56,56,18,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,14035498,2025-08-09,25/26,56,56,19,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,14035488,2025-08-16,25/26,56,56,20,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,16362196,2026-08-01,26/27,55,56,1,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,16362206,2026-08-21,26/27,55,55,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
inverness-caledonian-thistle,16362216,2026-09-05,26/27,55,55,3,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9398797,2021-03-20,20/21,56,,1,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9398851,2021-03-27,20/21,56,56,2,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9424877,2021-04-01,20/21,56,56,3,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9424879,2021-04-06,20/21,56,56,4,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9434156,2021-04-08,20/21,56,56,5,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9431729,2021-04-20,20/21,56,56,6,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574126,2021-08-07,21/22,56,56,7,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574070,2021-08-21,21/22,56,56,8,6-10,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574115,2021-09-11,21/22,56,56,9,6-10,5.0,0.0,5.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574041,2021-09-25,21/22,56,56,10,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574048,2021-10-16,21/22,56,56,11,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574071,2021-11-06,21/22,56,56,12,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574278,2021-11-13,21/22,56,56,13,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574437,2021-12-11,21/22,56,56,14,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574334,2021-12-18,21/22,56,56,15,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574359,2022-01-02,21/22,56,56,16,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574338,2022-01-15,21/22,56,56,17,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574244,2022-01-29,21/22,56,56,18,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574299,2022-02-19,21/22,56,56,19,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,9574543,2022-03-05,21/22,56,56,20,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388063,2022-07-30,22/23,57,56,1,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388071,2022-08-13,22/23,57,57,2,1-5,4.0,0.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388119,2022-08-27,22/23,57,57,3,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388093,2022-09-17,22/23,57,57,4,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388067,2022-10-15,22/23,57,57,5,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10387999,2022-11-05,22/23,57,57,6,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388017,2022-11-19,22/23,57,57,7,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388004,2022-12-24,22/23,57,57,8,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388031,2023-01-28,22/23,57,57,9,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388142,2023-02-11,22/23,57,57,10,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388057,2023-02-25,22/23,57,57,11,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,11027687,2023-02-28,22/23,57,57,12,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388072,2023-03-18,22/23,57,57,13,11-20,1.0,5.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,11142364,2023-03-29,22/23,57,57,14,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388085,2023-04-01,22/23,57,57,15,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,11207837,2023-04-18,22/23,57,57,16,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388148,2023-04-22,22/23,57,57,17,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,10388112,2023-05-06,22/23,57,57,18,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,11395480,2023-08-12,23/24,57,57,19,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,11395475,2023-08-19,23/24,57,57,20,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476798,2024-08-10,24/25,56,57,1,1-5,3.0,3.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476791,2024-08-24,24/25,56,56,2,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476784,2024-08-31,24/25,56,56,3,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476771,2024-09-21,24/25,56,56,4,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476759,2024-10-05,24/25,56,56,5,1-5,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476753,2024-10-26,24/25,56,56,6,6-10,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476749,2024-11-02,24/25,56,56,7,6-10,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476737,2024-11-16,24/25,56,56,8,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476725,2024-12-14,24/25,56,56,9,6-10,1.0,5.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476712,2024-12-28,24/25,56,56,10,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476699,2025-02-01,24/25,56,56,11,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476681,2025-02-15,24/25,56,56,12,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476672,2025-03-01,24/25,56,56,13,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,13343733,2025-03-04,24/25,56,56,14,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476662,2025-03-08,24/25,56,56,15,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476659,2025-03-22,24/25,56,56,16,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12476645,2025-04-12,24/25,56,56,17,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,12473327,2025-04-26,24/25,56,56,18,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035664,2025-08-02,25/26,57,56,1,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035672,2025-08-16,25/26,57,57,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035680,2025-08-30,25/26,57,57,3,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035698,2025-09-27,25/26,57,57,4,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035708,2025-10-18,25/26,57,57,5,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035718,2025-11-08,25/26,57,57,6,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035727,2025-11-22,25/26,57,57,7,6-10,1.0,4.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035739,2025-12-13,25/26,57,57,8,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035748,2025-12-27,25/26,57,57,9,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035768,2026-01-24,25/26,57,57,10,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035774,2026-01-31,25/26,57,57,11,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,15399013,2026-02-24,25/26,57,57,12,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035798,2026-03-07,25/26,57,57,13,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,15588942,2026-03-10,25/26,57,57,14,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035808,2026-03-21,25/26,57,57,15,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035814,2026-03-28,25/26,57,57,16,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14035821,2026-04-11,25/26,57,57,17,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,14032708,2026-04-25,25/26,57,57,18,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,16362579,2026-08-08,26/27,57,57,19,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dumbarton,16362587,2026-08-15,26/27,57,57,20,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9398799,2021-03-20,20/21,56,,1,1-5,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9424881,2021-04-06,20/21,56,56,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9434155,2021-04-08,20/21,56,56,3,1-5,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9431721,2021-04-15,20/21,56,56,4,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574009,2021-07-31,21/22,56,56,5,1-5,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574366,2021-08-14,21/22,56,56,6,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574046,2021-08-28,21/22,56,56,7,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574052,2021-09-18,21/22,56,56,8,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574262,2021-10-16,21/22,56,56,9,6-10,0.0,5.0,-5.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574098,2021-10-30,21/22,56,56,10,6-10,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574187,2021-11-20,21/22,56,56,11,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574503,2021-12-04,21/22,56,56,12,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574395,2022-01-08,21/22,56,56,13,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,10073442,2022-01-22,21/22,56,56,14,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,10061932,2022-01-25,21/22,56,56,15,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574457,2022-01-29,21/22,56,56,16,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574442,2022-02-12,21/22,56,56,17,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574290,2022-03-05,21/22,56,56,18,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574383,2022-03-19,21/22,56,56,19,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,9574015,2022-04-02,21/22,56,56,20,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395482,2023-08-12,23/24,57,56,1,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395476,2023-08-19,23/24,57,57,2,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395466,2023-09-02,23/24,57,57,3,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395448,2023-09-23,23/24,57,57,4,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395443,2023-10-07,23/24,57,57,5,1-5,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395437,2023-11-04,23/24,57,57,6,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395427,2023-11-18,23/24,57,57,7,6-10,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395413,2023-12-09,23/24,57,57,8,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395397,2023-12-30,23/24,57,57,9,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395394,2024-01-06,23/24,57,57,10,6-10,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395370,2024-02-03,23/24,57,57,11,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395363,2024-02-17,23/24,57,57,12,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,12020077,2024-02-20,23/24,57,57,13,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395352,2024-03-02,23/24,57,57,14,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395338,2024-03-23,23/24,57,57,15,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395327,2024-04-06,23/24,57,57,16,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395325,2024-04-20,23/24,57,57,17,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,11395315,2024-04-27,23/24,57,57,18,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,12476636,2024-08-10,24/25,57,57,19,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
clyde-fc,12476634,2024-08-17,24/25,57,57,20,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9398848,2021-03-20,20/21,56,,1,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9422585,2021-03-30,20/21,56,56,2,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9431707,2021-04-10,20/21,56,56,3,1-5,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9431725,2021-04-20,20/21,56,56,4,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574026,2021-07-31,21/22,56,56,5,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574238,2021-08-21,21/22,56,56,6,6-10,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
