match_id,selection,p_model,p_market,y,family,ll_model,ll_market,model
14035749,over_25,0.5125240173866867,0.6047711585460223,0.0,OU2.5,0.718514256192095,0.9282903363836947,m02_joint_gamma_poisson
14035749,under_25,0.487475872323251,0.3952288414539778,1.0,OU2.5,0.7185144824392922,0.9282903363836946,m02_joint_gamma_poisson
14035751,away,0.35923523109461897,0.49640857964093854,0.0,1X2,0.445092864599952,0.6859900135752957,m02_joint_gamma_poisson
14035751,draw,0.2663325441164915,0.256219069681553,0.0,1X2,0.309699410408541,0.29600873600422617,m02_joint_gamma_poisson
14035751,home,0.3744321821714709,0.24737235067750843,1.0,1X2,0.9823445814181919,1.396860584859017,m02_joint_gamma_poisson
14035751,over_25,0.4682940814304014,0.4967428323998901,1.0,OU2.5,0.7586588012871949,0.6996828266429557,m02_joint_gamma_poisson
14035751,under_25,0.53170587595218,0.5032571676001101,0.0,OU2.5,0.7586587102815248,0.699682826642956,m02_joint_gamma_poisson
14035752,away,0.31424665024480336,0.17850446010119236,0.0,1X2,0.3772372643711102,0.19662877073585486,m02_joint_gamma_poisson
14035752,draw,0.25902786766366204,0.24752570876186955,1.0,1X2,1.350819625913762,1.3962408285825687,m02_joint_gamma_poisson
14035752,home,0.4267254045041152,0.5739698311369381,0.0,1X2,0.5563904528075587,0.8532451162929332,m02_joint_gamma_poisson
14035752,btts_no,0.470040907883558,0.4633540372670807,0.0,BTTS,0.6349554601008192,0.6224166891744529,m02_joint_gamma_poisson
14035752,btts_yes,0.5299590145290225,0.5366459627329193,1.0,BTTS,0.6349556065034875,0.6224166891744529,m02_joint_gamma_poisson
14035756,away,0.34163902347959435,0.2614614767113976,0.0,1X2,0.4180019015453161,0.30308201413478064,m02_joint_gamma_poisson
14035756,draw,0.24065440230789253,0.25475733628290015,1.0,1X2,1.424393389995427,1.367443809323789,m02_joint_gamma_poisson
14035756,home,0.41770630788412044,0.48378118700570233,0.0,1X2,0.5407803329027352,0.6612245471964908,m02_joint_gamma_poisson
14035760,away,0.31760846612806226,0.27396375439787607,1.0,1X2,1.1469358933899332,1.294759464563694,m02_joint_gamma_poisson
14035760,draw,0.23314099134063482,0.23785348901000822,0.0,1X2,0.2654523163383045,0.27161647013690454,m02_joint_gamma_poisson
14035760,home,0.449250034751808,0.48818275659211574,0.0,1X2,0.5964743563987479,0.6697876641321598,m02_joint_gamma_poisson
14035760,btts_no,0.38086111689580404,0.3850835967909237,0.0,BTTS,0.4794256645751806,0.486268950156243,m02_joint_gamma_poisson
14035760,btts_yes,0.6191383753247008,0.6149164032090763,1.0,BTTS,0.4794264847137912,0.48626895015624316,m02_joint_gamma_poisson
14035760,over_25,0.606083680733034,0.6130177514792899,1.0,OU2.5,0.5007372154277494,0.4893613850976908,m02_joint_gamma_poisson
14035760,under_25,0.393915811487471,0.38698224852071,0.0,OU2.5,0.5007363776238315,0.4893613850976906,m02_joint_gamma_poisson
14035761,away,0.32018941614077234,0.32718911980058896,0.0,1X2,0.38594107276331346,0.39629099893303416,m02_joint_gamma_poisson
14035761,draw,0.24895191700611033,0.2808489031078882,1.0,1X2,1.3904955055576145,1.2699384656268173,m02_joint_gamma_poisson
14035761,home,0.43085851447149864,0.39196197709152275,0.0,1X2,0.5636262193008481,0.4975178612929527,m02_joint_gamma_poisson
14035761,over_25,0.535174494320547,0.5046451888266353,1.0,OU2.5,0.6251624276554617,0.6838996930261875,m02_joint_gamma_poisson
14035761,under_25,0.4648253532978343,0.4953548111733647,0.0,OU2.5,0.6251621429229145,0.6838996930261877,m02_joint_gamma_poisson
14035767,away,0.4084699573848641,0.5541422649809015,1.0,1X2,0.8953369111200553,0.590333829206894,m02_joint_gamma_poisson
14035767,draw,0.24185017799164857,0.23597585158464596,0.0,1X2,0.276874258506236,0.2691558824416348,m02_joint_gamma_poisson
