fixture,n_identity,max_draw_cdf_gap,max_mean_cdf_gap,max_mass_gap,min_cell,max_diag_spread,Δp_home,Δp_draw,Δp_away,Δp_under25
12477126,0,3.3306690738754696e-16,5.551115123125783e-17,6.661338147750939e-16,5.621857978970093e-15,3.317850463185214e-16,-0.004061343244863791,0.008574852328432137,-0.0045134750981146166,0.0
12477130,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,3.734412677916396e-15,3.3272023948491023e-16,-0.004496569092707958,0.00933054517638282,-0.004833954323666956,0.0
12477123,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,6.569777958084789e-15,3.330183016754161e-16,-0.004517192072075293,0.00850702015403132,-0.003989788392160465,0.0
12477133,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,7.96972074526207e-15,3.3429419496410026e-16,-0.0038911481813692084,0.007834726017966809,-0.003943547069635511,0.0
12476632,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,2.3087597740587063e-14,3.4351705953704623e-16,-0.0020166008161763838,0.004560221323593239,-0.002542712603964631,1.1102230246251565e-16
12476633,0,3.3306690738754696e-16,2.220446049250313e-16,4.440892098500626e-16,5.851433502180786e-15,3.377918433901432e-16,-0.004545385869697105,0.007801640675749177,-0.003255966022091855,0.0
12476630,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,5.210116610214953e-15,3.3209710271245596e-16,-0.004869694549323511,0.008860758081090492,-0.003991012138366223,0.0
12476635,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,5.296478705883593e-15,3.3377783185700004e-16,-0.004826377272787452,0.008631559739488648,-0.0038051067976168085,1.1102230246251565e-16
12476636,0,4.440892098500626e-16,1.3877787807814457e-17,6.661338147750939e-16,9.583964709552682e-15,3.3579638401312753e-16,-0.004057242564315389,0.007899769624454323,-0.0038424917347037457,0.0
12476793,0,3.3306690738754696e-16,5.551115123125783e-17,5.551115123125783e-16,1.5352355030569953e-15,3.4040489083219893e-16,-0.00365103989627924,0.007011301165518458,-0.003360148830815035,5.551115123125783e-17
12476795,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,2.862813651342615e-14,3.411065989305938e-16,-0.0022508176249351752,0.004633331770972998,-0.002382416603926296,0.0
12476796,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,6.9710853537377976e-15,3.41633947707558e-16,-0.002292455970244911,0.004852189441248489,-0.0025595488658093357,5.551115123125783e-17
12476792,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,3.216363248262984e-14,3.4325393036495875e-16,-0.0012532645528930964,0.0034293772724250104,-0.0021757984995988133,0.0
12476790,0,4.440892098500626e-16,1.1102230246251565e-16,5.551115123125783e-16,9.332460981124348e-15,3.374396170101892e-16,-0.0033437381366195895,0.006615004406259062,-0.0032712027795553378,0.0
12476788,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,4.090380402458538e-15,3.3873579223263046e-16,-0.0032799924189345075,0.006537928525453707,-0.003257858807910685,0.0
12476786,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,1.197969717269648e-14,3.385600232578598e-16,-0.0028080158605061634,0.005696122870142595,-0.0028880089124407315,1.1102230246251565e-16
12476787,0,3.3306690738754696e-16,5.551115123125783e-17,5.551115123125783e-16,2.7876526635574762e-14,3.4239468198577656e-16,-0.0019493276181650199,0.0037146437575226177,-0.0017652012775644654,5.551115123125783e-17
12476791,0,3.3306690738754696e-16,0.0,6.661338147750939e-16,6.0358998538496295e-15,3.4173394450273607e-16,-0.0026048054532790132,0.005353099952348783,-0.0027481548004734124,0.0
12476789,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,6.7412837756859854e-15,3.3942881296316084e-16,-0.0027673466702247684,0.0055133461465528,-0.002745935122856924,0.0
12476629,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.1114893068518614e-15,3.333586023145192e-16,-0.005089740107747265,0.009478230161982848,-0.004388460368160874,0.0
12476634,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,1.0554359938607205e-14,3.390465169623212e-16,-0.003302458698787203,0.006657273778734096,-0.0033547628578743383,5.551115123125783e-17
12476623,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,2.876311648314402e-15,3.364026927993836e-16,-0.004426186092812812,0.007971570792013938,-0.003545269903695969,1.1102230246251565e-16
12476631,0,3.3306690738754696e-16,5.551115123125783e-17,5.551115123125783e-16,1.3473017564015065e-14,3.419265885653404e-16,-0.0027015824920683107,0.005106481453205025,-0.0024046449405805137,0.0
12476624,0,3.3306690738754696e-16,0.0,6.661338147750939e-16,1.9896081107773474e-15,3.3461257340809315e-16,-0.00427453759391494,0.008200255451035143,-0.003925679340201937,0.0
12476627,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,4.089801274619033e-15,3.4013105975480263e-16,-0.003211080384677878,0.0060458557759718035,-0.0028342056525666737,0.0
12476625,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,7.985113039061092e-15,3.3786491582646505e-16,-0.003677139131728624,0.007137877382696667,-0.0034606787139883077,0.0
12476621,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,2.682521771950678e-15,3.3745549565152894e-16,-0.004738172123002371,0.008595623262167229,-0.003857385005689551,0.0
12476622,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,4.325941858987664e-15,3.3619792466468757e-16,-0.004032118540958696,0.0075932757361761305,-0.003561077301182103,0.0
12476782,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,9.495701502709936e-15,3.395840749762844e-16,-0.0027647843782360737,0.00552456708792215,-0.0027597020966101393,0.0
12476785,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,2.501453891826576e-15,3.396698659801198e-16,-0.003971338070946018,0.0076753095817070904,-0.0037039176060921775,0.0
12476784,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,8.467798792983541e-15,3.4286971279668954e-16,-0.002394628386199249,0.005045508467070581,-0.0026507465161494936,0.0
12476781,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.1981980370067763e-14,3.4362304302017325e-16,-0.0023353593310875276,0.004987009979195267,-0.0026514877928476843,0.0
12476779,0,3.3306690738754696e-16,1.1102230246251565e-16,6.661338147750939e-16,1.1932274562035869e-14,3.411426258385644e-16,-0.0023116409315643294,0.004969765153598871,-0.0026579156153729855,0.0
12476619,0,3.3306690738754696e-16,0.0,6.661338147750939e-16,1.5044493248702457e-15,3.3799056298003867e-16,-0.0036707011375258225,0.007098401290033585,-0.003427630019550376,0.0
12476620,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,3.094025201063931e-15,3.427528591132959e-16,-0.0026417681041331076,0.004961229103521481,-0.0023187915108972,5.551115123125783e-17
12476618,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,2.4199113329237343e-15,3.355008376756576e-16,-0.004265405289121227,0.008334439818265427,-0.004069002534637489,0.0
12476626,0,4.440892098500626e-16,0.0,5.551115123125783e-16,2.498577553269923e-15,3.355554253489947e-16,-0.0043535004326649696,0.008243619556733084,-0.003890073033875785,0.0
12476617,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,2.594641043584944e-15,3.366337536465444e-16,-0.004725099611376682,0.008514750251455372,-0.003789571909607936,0.0
12476780,0,3.3306690738754696e-16,1.3877787807814457e-17,4.440892098500626e-16,6.9265874504084115e-15,3.38279974084324e-16,-0.003177915108518059,0.006369715117800601,-0.003191737173451059,5.551115123125783e-17
12476778,0,4.440892098500626e-16,0.0,6.661338147750939e-16,1.3993946051665954e-14,3.41966742913957e-16,-0.0020595298941817886,0.004341224341957467,-0.002281587307715771,0.0
12476776,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,4.542785914123192e-15,3.3620337560484643e-16,-0.0035615039393107617,0.007135174056534965,-0.0035736280005649323,0.0
12476777,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,6.3521060460903924e-15,3.421099026780792e-16,-0.002857120716779349,0.0057828839976623025,-0.0029256272492009794,5.551115123125783e-17
12476783,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,3.197441347425825e-14,3.433314695302224e-16,-0.001968523996686622,0.0037268829723549057,-0.001758234287846494,0.0
12476772,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,4.18545646396126e-15,3.4121194670278187e-16,-0.0029518251754341307,0.005907297957208374,-0.002955311752943224,5.551115123125783e-17
12476774,0,4.440892098500626e-16,0.0,4.440892098500626e-16,5.983784589191678e-15,3.36713833287888e-16,-0.0034244928532220498,0.006749040589323185,-0.0033244882079267457,5.551115123125783e-17
12476771,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,7.49096759042641e-15,3.4275525792396668e-16,-0.0029358630670409114,0.005898756463589172,-0.002962753920650596,0.0
12476773,0,3.3306690738754696e-16,2.7755575615628914e-17,4.440892098500626e-16,1.971569679624302e-14,3.449780144777265e-16,-0.0016225073158719905,0.0038407423444154487,-0.0022180023527552106,0.0
12476775,0,3.3306690738754696e-16,5.551115123125783e-17,6.661338147750939e-16,1.8960891535971814e-14,3.4162262848020813e-16,-0.0021224043757430144,0.004603306761377102,-0.002480761319676561,1.1102230246251565e-16
12476611,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,2.5853094238223438e-15,3.3542119841376896e-16,-0.004093023174235155,0.008122882202849513,-0.0040298281834997285,0.0
12476616,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,4.1103921887520904e-15,3.4427992486244367e-16,-0.0018387146761119633,0.004347191453338312,-0.0025074606013671397,5.551115123125783e-17
12476614,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,3.320150569837096e-15,3.3624628712478666e-16,-0.003905631871902293,0.007500761057421368,-0.003595069671970985,0.0
12476612,0,3.3306690738754696e-16,1.1102230246251565e-16,6.661338147750939e-16,1.2611302189525854e-15,3.351755276755262e-16,-0.005428304707905007,0.009493336046886791,-0.004064964778058067,1.1102230246251565e-16
12476615,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.9688319463307955e-15,3.348988798974991e-16,-0.004032806924561039,0.008200778671169473,-0.004167940940678905,1.1102230246251565e-16
12811090,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,2.187641178688774e-15,3.3617966142561447e-16,-0.0038597174749374075,0.008365980812895246,-0.0045062075429246895,0.0
12476607,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,2.2719487940509274e-15,3.3310790261112455e-16,-0.004074043748663769,0.008171267748202204,-0.004097194169469298,0.0
12476613,0,3.3306690738754696e-16,1.1102230246251565e-16,6.661338147750939e-16,3.7110090704499194e-15,3.370979577180259e-16,-0.00377353024800009,0.007150438890881572,-0.0033768063432603745,-1.1102230246251565e-16
12476606,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,3.481055533028944e-15,3.3734131137950753e-16,-0.004024782110750136,0.007611123509685236,-0.0035862686468065563,0.0
12476603,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.2951147531186072e-15,3.3378825126001145e-16,-0.004905750355012006,0.009190018777284814,-0.004284235816459703,0.0
12476770,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.5647455820249967e-15,3.33769943521635e-16,-0.00463621410725551,0.008487931714043662,-0.003851648115334727,0.0
12476767,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.2123102505569681e-14,3.399833327784976e-16,-0.002818817270266616,0.005709326368058543,-0.002890429659132221,5.551115123125783e-17
12476766,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,6.898062896679008e-15,3.3847825284710284e-16,-0.0030417999303115617,0.006082380701028456,-0.003040526284121492,5.551115123125783e-17
12476769,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,4.4272523712846013e-14,3.428466960085832e-16,-0.0011134733445748446,0.003045023861359464,-0.0019313091581651398,0.0
12476768,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.9094733358416485e-14,3.400937117736853e-16,-0.002464590485511342,0.005102235491774826,-0.002637536903153881,0.0
12476761,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,1.9334712429774695e-15,3.3422092843491743e-16,-0.004104419126666703,0.008307665286631627,-0.0042032099777069565,0.0
12476765,0,3.3306690738754696e-16,0.0,6.661338147750939e-16,2.1039506554065126e-14,3.4020920393467466e-16,-0.002171356711740291,0.004704398365069973,-0.0025328912618466926,0.0
12476764,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,1.3920917337228572e-14,3.4087263705715723e-16,-0.002626091761356808,0.005418360246475934,-0.0027921535349405002,0.0
12476762,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,2.5519677051606526e-14,3.4267399180995494e-16,-0.0018200262972631331,0.003948852257097263,-0.002128702661243098,1.1102230246251565e-16
12476759,0,3.3306690738754696e-16,5.551115123125783e-17,5.551115123125783e-16,4.499076865386921e-15,3.38191677631851e-16,-0.003043740555451979,0.006093948220808609,-0.003050132195108246,5.551115123125783e-17
12476604,0,3.3306690738754696e-16,5.551115123125783e-17,4.440892098500626e-16,3.6281561983515656e-15,3.3687649834971896e-16,-0.0038264799726795418,0.00716313028148563,-0.003336522421999555,0.0
12476609,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,3.658575684780446e-15,3.3566094006876934e-16,-0.003972780603275383,0.00802768269478299,-0.004054870659860876,1.1102230246251565e-16
12476610,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,9.256217492314363e-15,3.4175547494988927e-16,-0.0024975083787366348,0.005237046115744243,-0.002739169672827557,5.551115123125783e-17
12476601,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.938293889410859e-15,3.3365363979874225e-16,-0.004655301493159403,0.008592113406621638,-0.003936759813738588,0.0
12476605,0,3.3306690738754696e-16,0.0,6.661338147750939e-16,1.5125810654529328e-15,3.3193278162289016e-16,-0.005060883185642684,0.009582258251038311,-0.004521350833235793,0.0
12476600,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,4.253013189750018e-15,3.3271013044578906e-16,-0.004214987865010955,0.00800829885250326,-0.0037932614818667054,0.0
12476598,0,3.3306690738754696e-16,1.1102230246251565e-16,6.661338147750939e-16,1.0768729221907874e-15,3.329983864459106e-16,-0.0049174436037711655,0.00905168817211821,-0.004134201592019049,1.1102230246251565e-16
12476599,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,2.475774824720497e-15,3.368822172594253e-16,-0.004478625320423868,0.007701581644253858,-0.00322267078630023,0.0
12476597,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,1.1973025244275869e-14,3.3965904342426617e-16,-0.002835136298497909,0.005533034550759847,-0.0026977388193201723,5.551115123125783e-17
12476602,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,2.857134002387888e-15,3.3470329997087175e-16,-0.004000816612463209,0.008170944427437932,-0.0041700967618295,0.0
12476760,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,1.4688207052184672e-14,3.400832623471533e-16,-0.0024714626931857664,0.005032064952946447,-0.0025605210769365505,0.0
12476763,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.3636891111600796e-14,3.382161875461199e-16,-0.0027616733939473392,0.005593601027038653,-0.0028318462781130593,0.0
12476758,0,4.440892098500626e-16,5.551115123125783e-17,5.551115123125783e-16,5.782077129084285e-15,3.3930296325371155e-16,-0.0029964383729286226,0.005890715465997648,-0.002893944721755165,-5.551115123125783e-17
12476757,0,3.3306690738754696e-16,5.551115123125783e-17,6.661338147750939e-16,5.804575231753815e-15,3.3803477777976303e-16,-0.0031501915252460932,0.0062663875359771914,-0.0031161165307413974,0.0
12476756,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,7.363349131890814e-15,3.3710915570224085e-16,-0.0030587988191025373,0.006122708140153366,-0.003063842889943824,-5.551115123125783e-17
12954858,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,3.9317809884522076e-15,3.393543647371269e-16,-0.0029672947114076087,0.00632791973675581,-0.003360270749950489,1.1102230246251565e-16
12476594,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,5.66672562637105e-15,3.3532220044007073e-16,-0.0037191903255507364,0.007135734366225888,-0.003416464400913255,0.0
12476592,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,1.4016644227891382e-15,3.352140773272567e-16,-0.005477028109891591,0.009119338555371947,-0.003642159102783149,0.0
12476595,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,1.601499149290647e-15,3.33577962293742e-16,-0.004641804011650819,0.009155960313196765,-0.004514134110347401,0.0
12476593,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,2.6331547141185806e-15,3.3683308818921794e-16,-0.004027061447207325,0.008362053686281345,-0.004334958788614951,0.0
12476596,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,6.636742397595506e-15,3.437034429449174e-16,-0.002120514061261347,0.00465725058633315,-0.002535594228384702,0.0
12476750,0,3.3306690738754696e-16,1.1102230246251565e-16,6.661338147750939e-16,9.988660651335139e-15,3.382947225064522e-16,-0.002673916905521767,0.0054349479147683954,-0.002760952205144329,0.0
12476753,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,4.766487811050697e-15,3.3818720394321224e-16,-0.0033481342332488673,0.00671200836200242,-0.0033638217159158157,0.0
12476755,0,3.3306690738754696e-16,0.0,6.661338147750939e-16,5.630324835989682e-15,3.403141096859792e-16,-0.0031012430715440797,0.006181392932088525,-0.0030800685132167938,5.551115123125783e-17
12476752,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,1.0028467242059136e-14,3.40872378695043e-16,-0.002522092709712931,0.005002146959000253,-0.0024799763350885073,5.551115123125783e-17
12476751,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,6.969367914065012e-15,3.3905246370337843e-16,-0.0028086256338109017,0.005702414811411649,-0.0028936854027674652,5.551115123125783e-17
12476749,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,2.437212877900295e-14,3.443282553346803e-16,-0.0014393430499099469,0.003520623081552071,-0.00208106816525222,0.0
12476748,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,8.962714818027014e-15,3.3845530333508745e-16,-0.002991724282964958,0.006002991968075411,-0.0030111849310587857,0.0
12476739,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,3.2642363150928476e-15,3.366380018759113e-16,-0.0039406674739445036,0.007342506515230718,-0.0034017187597495946,0.0
12476741,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,3.315665370863883e-15,3.375441922481613e-16,-0.003572748705852169,0.006889522850382246,-0.003316681346537065,0.0
12476754,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,1.0509257395802847e-14,3.402509049365738e-16,-0.0022083849710869408,0.004819697946533086,-0.0026110974491398986,0.0
12476589,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,7.143625424308117e-15,3.3879972940278556e-16,-0.003200472906289331,0.006685064384342243,-0.003484462916918285,0.0
12476587,0,3.3306690738754696e-16,2.220446049250313e-16,4.440892098500626e-16,7.628609292612232e-16,3.316504232105478e-16,-0.005147878309419207,0.009539164274732892,-0.0043912543517821145,0.0
12476591,0,3.3306690738754696e-16,5.551115123125783e-17,4.440892098500626e-16,4.146360982970738e-15,3.3670216791471683e-16,-0.0038356700213597605,0.007425686621272742,-0.003589963417623132,0.0
12476590,0,3.3306690738754696e-16,1.1102230246251565e-16,6.661338147750939e-16,3.660416966099027e-15,3.361798125689725e-16,-0.003821285069553426,0.007399774010584004,-0.0035784349628077416,0.0
12476588,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,2.346419052580984e-15,3.346681862098463e-16,-0.004276758975057693,0.008506022133166036,-0.004229235869201153,1.1102230246251565e-16
12476746,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,4.775599443026632e-15,3.359615881834243e-16,-0.00371289435526867,0.0073915786603788725,-0.003678642991940817,0.0
12476747,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,3.3761430745370645e-14,3.4269709156028346e-16,-0.0016636067244534258,0.003589767103517605,-0.001926022446278819,0.0
12476742,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,2.986043161320487e-15,3.3652670379911337e-16,-0.0037855751577302588,0.007678261654139207,-0.003892647911910019,0.0
12476745,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,3.134846204204107e-15,3.3608011539146326e-16,-0.0038427541074978477,0.007502182916551359,-0.0036593839744064605,0.0
12476743,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,5.751215333358285e-15,3.380776696519579e-16,-0.0031142942716152477,0.006238096714055064,-0.003123746956899376,0.0
12476737,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,1.5130443756134847e-14,3.4229109566843797e-16,-0.0023507524401535917,0.004909145787958424,-0.0025582769990742937,0.0
12476735,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,2.0255028019596293e-15,3.347865812243425e-16,-0.004543407870301441,0.008375330397751235,-0.0038318578891149424,0.0
12476744,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,1.149215336024187e-14,3.413669058107152e-16,-0.0026116361510133967,0.005371947932230031,-0.0027601959993444614,0.0
12476738,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,2.131609195158626e-15,3.3613740199205823e-16,-0.004353122378694396,0.008167473786864776,-0.0038142951552183058,1.1102230246251565e-16
12476740,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,8.796900723627139e-15,3.3905981090200714e-16,-0.0026211991788204214,0.005276965265471278,-0.0026556926087696886,0.0
12476586,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,2.245719817757311e-15,3.3611061348556765e-16,-0.003865273587410789,0.007733234319017734,-0.0038679241183092183,0.0
12476582,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,2.777445156861542e-15,3.387558668067607e-16,-0.003606403449922413,0.00679182758476049,-0.0031852321633025205,5.551115123125783e-17
12476579,0,3.3306690738754696e-16,5.551115123125783e-17,6.661338147750939e-16,2.1972044062588768e-16,3.3309622396624365e-16,-0.005473286934539245,0.011135388918752265,-0.005662089398825565,0.0
12476585,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,8.58823415123163e-16,3.358295031713667e-16,-0.00442689432386828,0.008255730835173614,-0.00382877838925616,0.0
12476583,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,6.441856326174416e-15,3.4428708652654343e-16,-0.0026824999191884524,0.005042961109481436,-0.0023601873187529265,1.1102230246251565e-16
12476584,0,3.3306690738754696e-16,5.551115123125783e-17,5.551115123125783e-16,3.517021267950094e-15,3.46705026877301e-16,-0.0028358157846101184,0.005260175456807015,-0.0024220577471148197,0.0
12476581,0,3.3306690738754696e-16,2.220446049250313e-16,6.661338147750939e-16,4.2481270484477596e-15,3.399848754687774e-16,-0.0033045689076075524,0.006579656037973558,-0.0032750350170399622,0.0
12476580,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,4.2591382331841e-16,3.3076702019672963e-16,-0.0051679399124838765,0.010245957186071075,-0.005078000703128582,-1.1102230246251565e-16
12476574,0,3.3306690738754696e-16,1.1102230246251565e-16,6.661338147750939e-16,1.8231128634672315e-15,3.3679315921767044e-16,-0.003877244793532575,0.00765448262328694,-0.0037771994106128304,0.0
12476578,0,3.3306690738754696e-16,1.1102230246251565e-16,5.551115123125783e-16,1.223399455491938e-15,3.3837643736690116e-16,-0.00457615781532722,0.008655140333641842,-0.0040789405212274255,0.0
12476731,0,3.3306690738754696e-16,1.3877787807814457e-17,4.440892098500626e-16,2.710675591091502e-15,3.3471156687209993e-16,-0.004038131127939049,0.007741110350827252,-0.003702927058648997,0.0
12476548,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,2.359344441288216e-15,3.3616591045637743e-16,-0.003842535314301343,0.007727425124354037,-0.0038848540477471327,0.0
13179032,0,3.3306690738754696e-16,0.0,5.551115123125783e-16,3.717314926962167e-15,3.3843142656727014e-16,-0.003283522225285773,0.006512777411757376,-0.0032291900242760185,0.0
13171689,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,1.5245339642068618e-14,3.434775866232589e-16,-0.0017365314196410297,0.00389392506627928,-0.002157225273182073,5.551115123125783e-17
12476727,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,7.176569199635399e-16,3.3489667473779263e-16,-0.004581601088778364,0.009748195416842131,-0.0051665682561093385,2.220446049250313e-16
12476729,0,3.3306690738754696e-16,0.0,4.440892098500626e-16,3.810398793093362e-15,3.39541348137455e-16,-0.003069378977225423,0.006144515789979321,-0.003075076626462947,0.0
12476724,0,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,8.219517154740165e-15,3.4550243310583965e-16,-0.0019288079938064029,0.004126152233119407,-0.0021972128970200178,0.0
12476730,0,4.440892098500626e-16,1.1102230246251565e-16,4.440892098500626e-16,2.7019163691478817e-15,3.3829337355459127e-16,-0.003720049858021268,0.007178179022398423,-0.0034580565532687513,0.0
