match_id,tournament_id,season,match_date,round,home_team,away_team,home_score,away_score,score_source
10388071,57,22/23,2022-08-13,3,dumbarton,annan-athletic,4.0,0.0,events_raw_normaltime
10388074,57,22/23,2022-08-13,3,stranraer,bonnyrigg-rose,2.0,2.0,events_raw_normaltime
10388079,57,22/23,2022-08-13,3,stirling-albion,stenhousemuir,3.0,0.0,events_raw_normaltime
10387421,54,22/23,2022-08-14,3,kilmarnock,celtic,0.0,5.0,events_raw_normaltime
10387424,54,22/23,2022-08-14,3,heart-of-midlothian,dundee-united,4.0,1.0,events_raw_normaltime
10387757,55,22/23,2022-08-19,4,partick-thistle,inverness-caledonian-thistle,4.0,1.0,events_raw_normaltime
10387429,54,22/23,2022-08-20,4,dundee-united,st-mirren,0.0,3.0,events_raw_normaltime
10387430,54,22/23,2022-08-20,4,st-johnstone,aberdeen,0.0,1.0,events_raw_normaltime
10387434,54,22/23,2022-08-20,4,hibernian,rangers,2.0,2.0,events_raw_normaltime
10387438,54,22/23,2022-08-20,4,motherwell,livingston,1.0,0.0,events_raw_normaltime
10387439,54,22/23,2022-08-20,4,ross-county,kilmarnock,1.0,0.0,events_raw_normaltime
10387709,55,22/23,2022-08-20,4,hamilton-academical,raith-rovers,0.0,2.0,events_raw_normaltime
10387727,55,22/23,2022-08-20,4,cove-rangers,ayr-united,1.0,2.0,events_raw_normaltime
10387735,55,22/23,2022-08-20,4,greenock-morton,dundee-fc,0.0,0.0,events_raw_normaltime
10387795,55,22/23,2022-08-20,4,arbroath,queens-park-fc,1.0,2.0,events_raw_normaltime
10387842,56,22/23,2022-08-20,4,airdrieonians,alloa-athletic,2.0,0.0,events_raw_normaltime
10387847,56,22/23,2022-08-20,4,edinburgh-city-fc,falkirk-fc,0.0,3.0,events_raw_normaltime
10387851,56,22/23,2022-08-20,4,kelty-hearts-fc,dunfermline-athletic,0.0,0.0,events_raw_normaltime
10387866,56,22/23,2022-08-20,4,montrose,clyde-fc,2.0,1.0,events_raw_normaltime
10387872,56,22/23,2022-08-20,4,peterhead,queen-of-the-south,1.0,4.0,events_raw_normaltime
10388009,57,22/23,2022-08-20,4,stenhousemuir,dumbarton,1.0,3.0,events_raw_normaltime
10388013,57,22/23,2022-08-20,4,annan-athletic,stirling-albion,1.0,2.0,events_raw_normaltime
10388076,57,22/23,2022-08-20,4,east-fife,forfar-athletic,1.0,0.0,events_raw_normaltime
10388104,57,22/23,2022-08-20,4,bonnyrigg-rose,albion-rovers,0.0,2.0,events_raw_normaltime
10388122,57,22/23,2022-08-20,4,elgin-city,stranraer,2.0,2.0,events_raw_normaltime
10387410,54,22/23,2022-08-21,4,celtic,heart-of-midlothian,2.0,0.0,events_raw_normaltime
10387796,55,22/23,2022-08-26,5,ayr-united,dundee-fc,3.0,1.0,events_raw_normaltime
10387423,54,22/23,2022-08-27,5,aberdeen,livingston,5.0,0.0,events_raw_normaltime
10387446,54,22/23,2022-08-27,5,rangers,ross-county,4.0,0.0,events_raw_normaltime
10387448,54,22/23,2022-08-27,5,kilmarnock,motherwell,2.0,1.0,events_raw_normaltime
10387450,54,22/23,2022-08-27,5,st-mirren,hibernian,1.0,0.0,events_raw_normaltime
10387747,55,22/23,2022-08-27,5,queens-park-fc,cove-rangers,1.0,0.0,events_raw_normaltime
10387765,55,22/23,2022-08-27,5,hamilton-academical,arbroath,0.0,0.0,events_raw_normaltime
10387774,55,22/23,2022-08-27,5,inverness-caledonian-thistle,greenock-morton,0.0,0.0,events_raw_normaltime
10387802,55,22/23,2022-08-27,5,partick-thistle,raith-rovers,2.0,1.0,events_raw_normaltime
10387855,56,22/23,2022-08-27,5,montrose,kelty-hearts-fc,3.0,0.0,events_raw_normaltime
10387858,56,22/23,2022-08-27,5,falkirk-fc,queen-of-the-south,3.0,1.0,events_raw_normaltime
10387865,56,22/23,2022-08-27,5,dunfermline-athletic,airdrieonians,1.0,1.0,events_raw_normaltime
10387962,56,22/23,2022-08-27,5,edinburgh-city-fc,clyde-fc,2.0,0.0,events_raw_normaltime
10388081,57,22/23,2022-08-27,5,forfar-athletic,stenhousemuir,1.0,2.0,events_raw_normaltime
10388096,57,22/23,2022-08-27,5,stranraer,east-fife,2.0,2.0,events_raw_normaltime
10388119,57,22/23,2022-08-27,5,dumbarton,elgin-city,2.0,1.0,events_raw_normaltime
10388129,57,22/23,2022-08-27,5,bonnyrigg-rose,stirling-albion,1.0,0.0,events_raw_normaltime
10388131,57,22/23,2022-08-27,5,albion-rovers,annan-athletic,2.0,2.0,events_raw_normaltime
10388169,56,22/23,2022-08-27,5,alloa-athletic,peterhead,5.0,0.0,events_raw_normaltime
10387427,54,22/23,2022-08-28,5,dundee-united,celtic,0.0,9.0,events_raw_normaltime
10387431,54,22/23,2022-08-28,5,heart-of-midlothian,st-johnstone,3.0,2.0,events_raw_normaltime
10387440,54,22/23,2022-09-03,6,livingston,heart-of-midlothian,1.0,0.0,events_raw_normaltime
10387443,54,22/23,2022-09-03,6,motherwell,dundee-united,0.0,0.0,events_raw_normaltime
10387444,54,22/23,2022-09-03,6,ross-county,aberdeen,1.0,1.0,events_raw_normaltime
10387452,54,22/23,2022-09-03,6,celtic,rangers,4.0,0.0,events_raw_normaltime
10387468,54,22/23,2022-09-03,6,st-johnstone,st-mirren,3.0,0.0,events_raw_normaltime
10387705,55,22/23,2022-09-03,6,greenock-morton,ayr-united,1.0,2.0,events_raw_normaltime
10387720,55,22/23,2022-09-03,6,raith-rovers,inverness-caledonian-thistle,0.0,2.0,events_raw_normaltime
10387741,55,22/23,2022-09-03,6,cove-rangers,hamilton-academical,2.0,2.0,events_raw_normaltime
10387743,55,22/23,2022-09-03,6,dundee-fc,queens-park-fc,3.0,0.0,events_raw_normaltime
10387762,55,22/23,2022-09-03,6,arbroath,partick-thistle,0.0,2.0,events_raw_normaltime
10387860,56,22/23,2022-09-03,6,airdrieonians,edinburgh-city-fc,0.0,6.0,events_raw_normaltime
10387874,56,22/23,2022-09-03,6,kelty-hearts-fc,falkirk-fc,2.0,0.0,events_raw_normaltime
10387876,56,22/23,2022-09-03,6,clyde-fc,alloa-athletic,2.0,4.0,events_raw_normaltime
10387877,56,22/23,2022-09-03,6,peterhead,montrose,0.0,2.0,events_raw_normaltime
10387891,56,22/23,2022-09-03,6,queen-of-the-south,dunfermline-athletic,0.0,2.0,events_raw_normaltime
10388073,57,22/23,2022-09-03,6,stirling-albion,albion-rovers,1.0,1.0,events_raw_normaltime
10388088,57,22/23,2022-09-03,6,annan-athletic,forfar-athletic,2.0,1.0,events_raw_normaltime
10388116,57,22/23,2022-09-03,6,stenhousemuir,stranraer,3.0,1.0,events_raw_normaltime
10388123,57,22/23,2022-09-03,6,elgin-city,bonnyrigg-rose,2.0,0.0,events_raw_normaltime
10388146,57,22/23,2022-09-03,6,east-fife,dumbarton,0.0,1.0,events_raw_normaltime
10644599,54,22/23,2022-09-03,6,hibernian,kilmarnock,1.0,0.0,events_raw_normaltime
10387461,54,22/23,2022-09-17,8,st-johnstone,ross-county,0.0,0.0,events_raw_normaltime
10387466,54,22/23,2022-09-17,8,rangers,dundee-united,2.0,1.0,events_raw_normaltime
10387481,54,22/23,2022-09-17,8,hibernian,aberdeen,3.0,1.0,events_raw_normaltime
10387487,54,22/23,2022-09-17,8,livingston,kilmarnock,1.0,0.0,events_raw_normaltime
10387621,55,22/23,2022-09-17,8,hamilton-academical,queens-park-fc,0.0,2.0,events_raw_normaltime
10387624,55,22/23,2022-09-17,8,raith-rovers,ayr-united,3.0,2.0,events_raw_normaltime
10387628,55,22/23,2022-09-17,8,greenock-morton,arbroath,1.0,2.0,events_raw_normaltime
10387631,55,22/23,2022-09-17,8,dundee-fc,inverness-caledonian-thistle,2.0,3.0,events_raw_normaltime
10387776,55,22/23,2022-09-17,8,partick-thistle,cove-rangers,2.0,2.0,events_raw_normaltime
10387888,56,22/23,2022-09-17,8,queen-of-the-south,edinburgh-city-fc,4.0,1.0,events_raw_normaltime
10387909,56,22/23,2022-09-17,8,dunfermline-athletic,falkirk-fc,1.0,1.0,events_raw_normaltime
10387926,56,22/23,2022-09-17,8,airdrieonians,clyde-fc,5.0,0.0,events_raw_normaltime
10387935,56,22/23,2022-09-17,8,alloa-athletic,montrose,2.0,1.0,events_raw_normaltime
10387992,57,22/23,2022-09-17,8,stirling-albion,stranraer,4.0,1.0,events_raw_normaltime
10388093,57,22/23,2022-09-17,8,dumbarton,bonnyrigg-rose,1.0,0.0,events_raw_normaltime
10388098,57,22/23,2022-09-17,8,albion-rovers,forfar-athletic,0.0,2.0,events_raw_normaltime
10388107,57,22/23,2022-09-17,8,stenhousemuir,elgin-city,3.0,3.0,events_raw_normaltime
10388128,57,22/23,2022-09-17,8,annan-athletic,east-fife,2.0,2.0,events_raw_normaltime
10388163,56,22/23,2022-09-17,8,peterhead,kelty-hearts-fc,2.0,1.0,events_raw_normaltime
10387477,54,22/23,2022-09-18,8,st-mirren,celtic,2.0,0.0,events_raw_normaltime
10387560,54,22/23,2022-09-18,8,motherwell,heart-of-midlothian,0.0,3.0,events_raw_normaltime
10694352,57,22/23,2022-09-20,7,east-fife,stenhousemuir,1.0,2.0,events_raw_normaltime
10694353,57,22/23,2022-09-20,7,stranraer,dumbarton,3.0,2.0,events_raw_normaltime
10694351,57,22/23,2022-09-24,7,forfar-athletic,stirling-albion,1.0,4.0,events_raw_normaltime
10387486,54,22/23,2022-10-01,9,ross-county,hibernian,0.0,2.0,events_raw_normaltime
10387526,54,22/23,2022-10-01,9,celtic,motherwell,2.0,1.0,events_raw_normaltime
10387529,54,22/23,2022-10-01,9,dundee-united,st-johnstone,1.0,2.0,events_raw_normaltime
10387532,54,22/23,2022-10-01,9,aberdeen,kilmarnock,4.0,1.0,events_raw_normaltime
10387554,54,22/23,2022-10-01,9,st-mirren,livingston,2.0,1.0,events_raw_normaltime
10387570,54,22/23,2022-10-01,9,heart-of-midlothian,rangers,0.0,4.0,events_raw_normaltime
10387633,55,22/23,2022-10-01,9,queens-park-fc,raith-rovers,1.0,0.0,events_raw_normaltime
10387640,55,22/23,2022-10-01,9,hamilton-academical,dundee-fc,0.0,2.0,events_raw_normaltime
10387644,55,22/23,2022-10-01,9,cove-rangers,arbroath,2.0,0.0,events_raw_normaltime
10387648,55,22/23,2022-10-01,9,partick-thistle,greenock-morton,5.0,1.0,events_raw_normaltime
10387789,55,22/23,2022-10-01,9,ayr-united,inverness-caledonian-thistle,0.0,1.0,events_raw_normaltime
10387886,56,22/23,2022-10-01,9,falkirk-fc,clyde-fc,2.0,0.0,events_raw_normaltime
10387889,56,22/23,2022-10-01,9,dunfermline-athletic,peterhead,2.0,2.0,events_raw_normaltime
10387903,56,22/23,2022-10-01,9,queen-of-the-south,alloa-athletic,1.0,1.0,events_raw_normaltime
10387932,56,22/23,2022-10-01,9,kelty-hearts-fc,airdrieonians,1.0,0.0,events_raw_normaltime
10387937,56,22/23,2022-10-01,9,montrose,edinburgh-city-fc,1.0,2.0,events_raw_normaltime
10388083,57,22/23,2022-10-01,9,stranraer,albion-rovers,2.0,1.0,events_raw_normaltime
10388090,57,22/23,2022-10-01,9,bonnyrigg-rose,stenhousemuir,2.0,4.0,events_raw_normaltime
10388103,57,22/23,2022-10-01,9,east-fife,stirling-albion,1.0,2.0,events_raw_normaltime
10388110,57,22/23,2022-10-01,9,forfar-athletic,dumbarton,0.0,0.0,events_raw_normaltime
10388125,57,22/23,2022-10-01,9,elgin-city,annan-athletic,5.0,1.0,events_raw_normaltime
10698042,56,22/23,2022-10-04,7,montrose,airdrieonians,4.0,2.0,events_raw_normaltime
10698044,54,22/23,2022-10-04,7,ross-county,motherwell,0.0,5.0,events_raw_normaltime
10698045,55,22/23,2022-10-04,7,cove-rangers,dundee-fc,3.0,1.0,events_raw_normaltime
10731913,55,22/23,2022-10-04,7,queens-park-fc,greenock-morton,1.0,2.0,events_raw_normaltime
10717734,54,22/23,2022-10-05,7,kilmarnock,st-johnstone,2.0,1.0,events_raw_normaltime
10717735,56,22/23,2022-10-05,7,edinburgh-city-fc,peterhead,2.0,0.0,events_raw_normaltime
10387636,55,22/23,2022-10-07,10,inverness-caledonian-thistle,partick-thistle,1.0,0.0,events_raw_normaltime
10387474,54,22/23,2022-10-08,10,hibernian,motherwell,1.0,0.0,events_raw_normaltime
10387493,54,22/23,2022-10-08,10,livingston,ross-county,0.0,1.0,events_raw_normaltime
10387521,54,22/23,2022-10-08,10,rangers,st-mirren,4.0,0.0,events_raw_normaltime
10387533,54,22/23,2022-10-08,10,st-johnstone,celtic,1.0,2.0,events_raw_normaltime
10387559,54,22/23,2022-10-08,10,dundee-united,aberdeen,4.0,0.0,events_raw_normaltime
10387634,55,22/23,2022-10-08,10,arbroath,dundee-fc,1.0,1.0,events_raw_normaltime
10387635,55,22/23,2022-10-08,10,ayr-united,queens-park-fc,5.0,0.0,events_raw_normaltime
10387649,55,22/23,2022-10-08,10,raith-rovers,cove-rangers,3.0,0.0,events_raw_normaltime
10387654,55,22/23,2022-10-08,10,greenock-morton,hamilton-academical,5.0,0.0,events_raw_normaltime
10387892,56,22/23,2022-10-08,10,edinburgh-city-fc,kelty-hearts-fc,2.0,0.0,events_raw_normaltime
10387900,56,22/23,2022-10-08,10,airdrieonians,queen-of-the-south,3.0,3.0,events_raw_normaltime
10387925,56,22/23,2022-10-08,10,peterhead,falkirk-fc,0.0,4.0,events_raw_normaltime
10387956,56,22/23,2022-10-08,10,clyde-fc,montrose,1.0,3.0,events_raw_normaltime
10387958,56,22/23,2022-10-08,10,alloa-athletic,dunfermline-athletic,0.0,3.0,events_raw_normaltime
10388121,57,22/23,2022-10-08,10,stenhousemuir,annan-athletic,2.0,2.0,events_raw_normaltime
10388132,57,22/23,2022-10-08,10,albion-rovers,bonnyrigg-rose,2.0,1.0,events_raw_normaltime
10388134,57,22/23,2022-10-08,10,stirling-albion,dumbarton,6.0,0.0,events_raw_normaltime
10388136,57,22/23,2022-10-08,10,stranraer,elgin-city,2.0,3.0,events_raw_normaltime
10388153,57,22/23,2022-10-08,10,forfar-athletic,east-fife,1.0,3.0,events_raw_normaltime
10387494,54,22/23,2022-10-09,10,kilmarnock,heart-of-midlothian,2.0,2.0,events_raw_normaltime
10698037,56,22/23,2022-10-11,7,kelty-hearts-fc,queen-of-the-south,1.0,0.0,events_raw_normaltime
10698040,57,22/23,2022-10-11,7,bonnyrigg-rose,annan-athletic,2.0,0.0,events_raw_normaltime
10698043,54,22/23,2022-10-11,7,dundee-united,hibernian,1.0,0.0,events_raw_normaltime
10698046,57,22/23,2022-10-11,7,elgin-city,albion-rovers,1.0,0.0,events_raw_normaltime
10387784,55,22/23,2022-10-14,11,queens-park-fc,arbroath,1.0,1.0,events_raw_normaltime
10387482,54,22/23,2022-10-15,11,celtic,hibernian,6.0,1.0,events_raw_normaltime
10387535,54,22/23,2022-10-15,11,st-mirren,kilmarnock,0.0,0.0,events_raw_normaltime
10387558,54,22/23,2022-10-15,11,livingston,st-johnstone,1.0,0.0,events_raw_normaltime
10387565,54,22/23,2022-10-15,11,ross-county,dundee-united,1.0,1.0,events_raw_normaltime
10387652,55,22/23,2022-10-15,11,greenock-morton,raith-rovers,1.0,0.0,events_raw_normaltime
10387655,55,22/23,2022-10-15,11,hamilton-academical,partick-thistle,1.0,2.0,events_raw_normaltime
10387656,55,22/23,2022-10-15,11,dundee-fc,ayr-united,2.0,1.0,events_raw_normaltime
10387657,55,22/23,2022-10-15,11,cove-rangers,inverness-caledonian-thistle,0.0,1.0,events_raw_normaltime
10387897,56,22/23,2022-10-15,11,montrose,falkirk-fc,1.0,1.0,events_raw_normaltime
10387902,56,22/23,2022-10-15,11,dunfermline-athletic,edinburgh-city-fc,1.0,0.0,events_raw_normaltime
10387913,56,22/23,2022-10-15,11,kelty-hearts-fc,clyde-fc,2.0,1.0,events_raw_normaltime
10387972,56,22/23,2022-10-15,11,queen-of-the-south,peterhead,2.0,0.0,events_raw_normaltime
10387973,56,22/23,2022-10-15,11,alloa-athletic,airdrieonians,2.0,0.0,events_raw_normaltime
10387986,57,22/23,2022-10-15,11,elgin-city,forfar-athletic,0.0,1.0,events_raw_normaltime
10387987,57,22/23,2022-10-15,11,stenhousemuir,stirling-albion,1.0,3.0,events_raw_normaltime
10388067,57,22/23,2022-10-15,11,dumbarton,albion-rovers,1.0,1.0,events_raw_normaltime
10388087,57,22/23,2022-10-15,11,annan-athletic,stranraer,1.0,1.0,events_raw_normaltime
10388120,57,22/23,2022-10-15,11,bonnyrigg-rose,east-fife,1.0,4.0,events_raw_normaltime
10387542,54,22/23,2022-10-16,11,aberdeen,heart-of-midlothian,2.0,0.0,events_raw_normaltime
10387556,54,22/23,2022-10-16,11,motherwell,rangers,1.0,2.0,events_raw_normaltime
10698038,55,22/23,2022-10-18,7,inverness-caledonian-thistle,hamilton-academical,0.0,1.0,events_raw_normaltime
10698041,56,22/23,2022-10-18,7,clyde-fc,dunfermline-athletic,0.0,2.0,events_raw_normaltime
10703648,56,22/23,2022-10-18,7,falkirk-fc,alloa-athletic,3.0,1.0,events_raw_normaltime
10717736,55,22/23,2022-10-19,7,arbroath,raith-rovers,0.0,1.0,events_raw_normaltime
10387550,54,22/23,2022-10-21,12,hibernian,st-johnstone,1.0,2.0,events_raw_normaltime
10387470,54,22/23,2022-10-22,12,kilmarnock,ross-county,1.0,0.0,events_raw_normaltime
10387483,54,22/23,2022-10-22,12,rangers,livingston,1.0,1.0,events_raw_normaltime
10387507,54,22/23,2022-10-22,12,heart-of-midlothian,celtic,3.0,4.0,events_raw_normaltime
10387525,54,22/23,2022-10-22,12,motherwell,aberdeen,1.0,2.0,events_raw_normaltime
10387527,54,22/23,2022-10-22,12,st-mirren,dundee-united,2.0,1.0,events_raw_normaltime
10387651,55,22/23,2022-10-22,12,arbroath,hamilton-academical,1.0,0.0,events_raw_normaltime
10387658,55,22/23,2022-10-22,12,dundee-fc,greenock-morton,0.0,0.0,events_raw_normaltime
10387662,55,22/23,2022-10-22,12,partick-thistle,queens-park-fc,0.0,4.0,events_raw_normaltime
10387665,55,22/23,2022-10-22,12,ayr-united,cove-rangers,2.0,2.0,events_raw_normaltime
10387675,55,22/23,2022-10-22,12,inverness-caledonian-thistle,raith-rovers,1.0,1.0,events_raw_normaltime
10387934,56,22/23,2022-10-22,12,falkirk-fc,kelty-hearts-fc,2.0,3.0,events_raw_normaltime
10387943,56,22/23,2022-10-22,12,montrose,dunfermline-athletic,2.0,0.0,events_raw_normaltime
10387950,56,22/23,2022-10-22,12,edinburgh-city-fc,airdrieonians,3.0,1.0,events_raw_normaltime
10388166,56,22/23,2022-10-22,12,peterhead,alloa-athletic,0.0,2.0,events_raw_normaltime
10388167,56,22/23,2022-10-22,12,clyde-fc,queen-of-the-south,1.0,2.0,events_raw_normaltime
10698039,55,22/23,2022-10-25,7,ayr-united,partick-thistle,4.0,2.0,events_raw_normaltime
10387661,55,22/23,2022-10-28,13,queens-park-fc,dundee-fc,2.0,2.0,events_raw_normaltime
10387663,55,22/23,2022-10-28,13,greenock-morton,inverness-caledonian-thistle,4.0,0.0,events_raw_normaltime
10387475,54,22/23,2022-10-29,13,st-johnstone,kilmarnock,1.0,0.0,events_raw_normaltime
10387515,54,22/23,2022-10-29,13,hibernian,st-mirren,3.0,0.0,events_raw_normaltime
10387549,54,22/23,2022-10-29,13,dundee-united,motherwell,0.0,1.0,events_raw_normaltime
10387568,54,22/23,2022-10-29,13,rangers,aberdeen,4.0,1.0,events_raw_normaltime
10387660,55,22/23,2022-10-29,13,hamilton-academical,cove-rangers,4.0,4.0,events_raw_normaltime
10387669,55,22/23,2022-10-29,13,raith-rovers,partick-thistle,3.0,0.0,events_raw_normaltime
10387778,55,22/23,2022-10-29,13,arbroath,ayr-united,0.0,2.0,events_raw_normaltime
10387910,57,22/23,2022-10-29,12,east-fife,elgin-city,2.0,1.0,events_raw_normaltime
10387919,56,22/23,2022-10-29,13,dunfermline-athletic,kelty-hearts-fc,2.0,1.0,events_raw_normaltime
10387948,56,22/23,2022-10-29,13,peterhead,edinburgh-city-fc,1.0,1.0,events_raw_normaltime
10387952,56,22/23,2022-10-29,13,queen-of-the-south,falkirk-fc,1.0,3.0,events_raw_normaltime
10387953,56,22/23,2022-10-29,13,alloa-athletic,clyde-fc,2.0,1.0,events_raw_normaltime
10387957,56,22/23,2022-10-29,13,airdrieonians,montrose,4.0,0.0,events_raw_normaltime
10387991,57,22/23,2022-10-29,12,stranraer,forfar-athletic,1.0,0.0,events_raw_normaltime
10387994,57,22/23,2022-10-29,12,stirling-albion,bonnyrigg-rose,2.0,1.0,events_raw_normaltime
10388000,57,22/23,2022-10-29,12,annan-athletic,dumbarton,0.0,1.0,events_raw_normaltime
10388144,57,22/23,2022-10-29,12,albion-rovers,stenhousemuir,2.0,2.0,events_raw_normaltime
10387520,54,22/23,2022-10-30,13,livingston,celtic,0.0,3.0,events_raw_normaltime
10387540,54,22/23,2022-10-30,13,ross-county,heart-of-midlothian,1.0,2.0,events_raw_normaltime
10387506,54,22/23,2022-11-04,14,kilmarnock,livingston,2.0,3.0,events_raw_normaltime
10387530,54,22/23,2022-11-04,14,aberdeen,hibernian,4.0,1.0,events_raw_normaltime
10387670,55,22/23,2022-11-04,14,cove-rangers,queens-park-fc,2.0,0.0,events_raw_normaltime
10387503,54,22/23,2022-11-05,14,celtic,dundee-united,4.0,2.0,events_raw_normaltime
10387546,54,22/23,2022-11-05,14,ross-county,st-mirren,3.0,2.0,events_raw_normaltime
10387664,55,22/23,2022-11-05,14,raith-rovers,hamilton-academical,3.0,1.0,events_raw_normaltime
10387673,55,22/23,2022-11-05,14,ayr-united,greenock-morton,1.0,1.0,events_raw_normaltime
10387674,55,22/23,2022-11-05,14,inverness-caledonian-thistle,arbroath,1.0,1.0,events_raw_normaltime
10387788,55,22/23,2022-11-05,14,partick-thistle,dundee-fc,2.0,3.0,events_raw_normaltime
10387931,56,22/23,2022-11-05,14,edinburgh-city-fc,queen-of-the-south,0.0,3.0,events_raw_normaltime
10387940,56,22/23,2022-11-05,14,kelty-hearts-fc,alloa-athletic,1.0,1.0,events_raw_normaltime
10387955,56,22/23,2022-11-05,14,clyde-fc,airdrieonians,0.0,1.0,events_raw_normaltime
10387964,56,22/23,2022-11-05,14,falkirk-fc,dunfermline-athletic,0.0,1.0,events_raw_normaltime
10387965,56,22/23,2022-11-05,14,montrose,peterhead,3.0,0.0,events_raw_normaltime
10387989,57,22/23,2022-11-05,13,albion-rovers,stirling-albion,1.0,1.0,events_raw_normaltime
10387996,57,22/23,2022-11-05,13,stenhousemuir,east-fife,2.0,2.0,events_raw_normaltime
10387998,57,22/23,2022-11-05,13,forfar-athletic,annan-athletic,1.0,4.0,events_raw_normaltime
10387999,57,22/23,2022-11-05,13,dumbarton,stranraer,2.0,0.0,events_raw_normaltime
10388005,57,22/23,2022-11-05,13,bonnyrigg-rose,elgin-city,2.0,3.0,events_raw_normaltime
10387511,54,22/23,2022-11-06,14,heart-of-midlothian,motherwell,3.0,2.0,events_raw_normaltime
10387543,54,22/23,2022-11-06,14,st-johnstone,rangers,2.0,1.0,events_raw_normaltime
10387537,54,22/23,2022-11-08,15,hibernian,ross-county,0.0,2.0,events_raw_normaltime
10387539,54,22/23,2022-11-08,15,livingston,aberdeen,2.0,1.0,events_raw_normaltime
10387500,54,22/23,2022-11-09,15,rangers,heart-of-midlothian,1.0,0.0,events_raw_normaltime
10387501,54,22/23,2022-11-09,15,st-mirren,st-johnstone,2.0,2.0,events_raw_normaltime
10387534,54,22/23,2022-11-09,15,motherwell,celtic,1.0,2.0,events_raw_normaltime
10387566,54,22/23,2022-11-09,15,dundee-united,kilmarnock,4.0,0.0,events_raw_normaltime
10387803,55,22/23,2022-11-11,15,hamilton-academical,ayr-united,2.0,3.0,events_raw_normaltime
10387496,54,22/23,2022-11-12,16,celtic,ross-county,2.0,1.0,events_raw_normaltime
10387509,54,22/23,2022-11-12,16,st-mirren,rangers,1.0,1.0,events_raw_normaltime
10387512,54,22/23,2022-11-12,16,kilmarnock,hibernian,1.0,0.0,events_raw_normaltime
10387513,54,22/23,2022-11-12,16,aberdeen,dundee-united,1.0,0.0,events_raw_normaltime
10387562,54,22/23,2022-11-12,16,heart-of-midlothian,livingston,1.0,1.0,events_raw_normaltime
10387567,54,22/23,2022-11-12,16,st-johnstone,motherwell,1.0,1.0,events_raw_normaltime
10387666,55,22/23,2022-11-12,15,dundee-fc,raith-rovers,2.0,0.0,events_raw_normaltime
10387671,55,22/23,2022-11-12,15,greenock-morton,partick-thistle,2.0,1.0,events_raw_normaltime
10387678,55,22/23,2022-11-12,15,queens-park-fc,inverness-caledonian-thistle,2.0,1.0,events_raw_normaltime
10387800,55,22/23,2022-11-12,15,arbroath,cove-rangers,1.0,1.0,events_raw_normaltime
10387908,56,22/23,2022-11-12,15,airdrieonians,peterhead,1.0,1.0,events_raw_normaltime
10387920,57,22/23,2022-11-12,14,stirling-albion,annan-athletic,0.0,2.0,events_raw_normaltime
10387923,56,22/23,2022-11-12,15,alloa-athletic,queen-of-the-south,5.0,1.0,events_raw_normaltime
10387930,56,22/23,2022-11-12,15,dunfermline-athletic,clyde-fc,2.0,2.0,events_raw_normaltime
10387969,56,22/23,2022-11-12,15,kelty-hearts-fc,montrose,1.0,3.0,events_raw_normaltime
10387993,57,22/23,2022-11-12,14,east-fife,albion-rovers,2.0,3.0,events_raw_normaltime
10387995,57,22/23,2022-11-12,14,elgin-city,dumbarton,0.0,4.0,events_raw_normaltime
10387997,57,22/23,2022-11-12,14,forfar-athletic,bonnyrigg-rose,1.0,1.0,events_raw_normaltime
10388020,57,22/23,2022-11-12,14,stranraer,stenhousemuir,3.0,2.0,events_raw_normaltime
10388161,56,22/23,2022-11-12,15,falkirk-fc,edinburgh-city-fc,2.0,0.0,events_raw_normaltime
10387668,55,22/23,2022-11-19,16,dundee-fc,hamilton-academical,1.0,0.0,events_raw_normaltime
10387672,55,22/23,2022-11-19,16,partick-thistle,arbroath,3.0,0.0,events_raw_normaltime
10387676,55,22/23,2022-11-19,16,inverness-caledonian-thistle,ayr-united,2.0,2.0,events_raw_normaltime
10387679,55,22/23,2022-11-19,16,cove-rangers,greenock-morton,1.0,2.0,events_raw_normaltime
10387787,55,22/23,2022-11-19,16,raith-rovers,queens-park-fc,2.0,5.0,events_raw_normaltime
10387905,56,22/23,2022-11-19,16,peterhead,dunfermline-athletic,0.0,2.0,events_raw_normaltime
10387933,56,22/23,2022-11-19,16,queen-of-the-south,montrose,4.0,0.0,events_raw_normaltime
10387947,56,22/23,2022-11-19,16,edinburgh-city-fc,alloa-athletic,4.0,3.0,events_raw_normaltime
10387949,56,22/23,2022-11-19,16,clyde-fc,falkirk-fc,3.0,3.0,events_raw_normaltime
10387954,56,22/23,2022-11-19,16,airdrieonians,kelty-hearts-fc,1.0,0.0,events_raw_normaltime
10388001,57,22/23,2022-11-19,15,annan-athletic,elgin-city,1.0,3.0,events_raw_normaltime
10388003,57,22/23,2022-11-19,15,stirling-albion,east-fife,3.0,1.0,events_raw_normaltime
10388017,57,22/23,2022-11-19,15,dumbarton,forfar-athletic,2.0,2.0,events_raw_normaltime
10388018,57,22/23,2022-11-19,15,albion-rovers,stranraer,1.0,0.0,events_raw_normaltime
10388143,57,22/23,2022-11-19,15,stenhousemuir,bonnyrigg-rose,1.0,1.0,events_raw_normaltime
10387951,57,22/23,2022-11-26,19,stranraer,annan-athletic,1.0,1.0,events_raw_normaltime
10387680,55,22/23,2022-12-03,17,ayr-united,raith-rovers,2.0,0.0,events_raw_normaltime
10387682,55,22/23,2022-12-03,17,queens-park-fc,hamilton-academical,4.0,0.0,events_raw_normaltime
