match_id,tournament_id,match_date,bbc_home_shots,bbc_away_shots
9574077,57,2021-08-14,17,4
9574080,57,2021-08-14,10,6
9574184,57,2021-08-14,8,18
9574110,57,2021-08-21,6,11
9574220,57,2021-08-21,11,4
9574118,57,2021-08-21,12,7
10388137,57,2023-04-22,7,2
10388118,57,2023-04-29,8,6
9574235,57,2021-12-03,8,6
9574333,57,2021-08-21,8,8
9574076,57,2021-08-21,7,23
9574189,57,2021-08-28,7,17
9574202,57,2021-08-28,10,6
9574064,57,2021-08-28,6,5
9574152,57,2021-08-28,14,6
9574346,57,2021-08-27,9,7
9574361,57,2021-09-11,7,1
9574102,57,2021-09-11,13,11
9574062,57,2021-09-11,18,7
9574170,57,2021-09-11,0,0
9749919,57,2021-08-31,2,7
9574181,57,2021-09-11,11,11
9574128,57,2021-09-18,7,14
9574105,57,2021-09-17,8,18
9574200,57,2021-09-18,9,14
9574196,57,2021-09-18,10,7
9574269,57,2021-09-18,17,6
9574177,57,2021-09-25,18,17
9574194,57,2021-09-25,9,10
9574163,57,2021-09-25,12,7
9574057,57,2021-09-25,14,9
9574217,57,2021-09-25,13,6
9574100,57,2021-10-02,16,2
9574094,57,2021-10-01,6,14
9574169,57,2021-10-02,11,10
9574197,57,2021-10-02,9,4
9574245,57,2021-10-15,5,15
9574183,57,2021-10-02,12,8
9574109,57,2021-10-16,11,9
9574167,57,2021-10-16,4,7
9574145,57,2021-10-16,13,6
9574067,57,2021-10-30,11,4
9574157,57,2021-10-16,2,15
9574058,57,2021-10-30,6,7
9574132,57,2021-10-30,9,16
9574063,57,2021-11-06,2,9
9574162,57,2021-11-06,5,12
9574038,57,2021-11-05,6,10
9574106,57,2021-11-06,10,6
9574074,57,2021-11-06,17,10
9917723,57,2021-11-09,12,13
9574258,57,2021-11-13,26,8
9574172,57,2021-11-12,12,9
9574082,57,2021-11-13,5,3
9574216,57,2021-11-13,9,11
9574085,57,2021-11-13,15,8
9574204,57,2021-11-20,15,5
9574143,57,2021-11-20,10,7
9574137,57,2021-11-20,6,8
9574101,57,2021-11-20,14,9
9925018,57,2021-11-23,17,6
9574129,57,2021-11-20,10,12
9574390,57,2021-12-04,12,8
9574297,57,2021-12-04,6,13
9574419,57,2021-12-04,8,9
9574476,57,2021-12-11,16,12
9574387,57,2021-12-11,7,8
9574396,57,2021-12-11,8,7
9574547,57,2021-12-11,9,7
9574372,57,2021-12-11,14,10
9574321,57,2021-12-17,10,19
9574233,57,2021-12-18,12,12
9574275,57,2021-12-18,9,14
9574378,57,2021-12-18,9,8
9574501,57,2021-12-21,8,14
9574367,57,2021-12-18,5,10
9574313,57,2021-12-26,8,13
9574484,57,2021-12-26,15,10
9574232,57,2021-12-26,11,12
9574445,57,2021-12-22,9,6
9574331,57,2022-01-02,0,0
9574467,57,2022-01-02,9,9
9574451,57,2022-01-07,12,14
9574462,57,2022-01-08,13,14
9574363,57,2022-01-08,11,13
9574223,57,2022-01-08,6,11
9574502,57,2022-01-02,5,11
9574429,57,2022-01-15,7,15
9574513,57,2022-01-15,8,11
9574370,57,2022-01-08,6,13
9574371,57,2022-01-15,14,3
9574215,57,2022-01-15,14,10
9574224,57,2022-01-15,13,12
9574222,57,2022-01-22,0,0
10015057,57,2022-01-25,0,0
9574247,57,2022-01-29,4,10
9574375,57,2022-01-29,13,9
10104723,57,2022-01-31,11,11
9574542,57,2022-01-29,5,5
9574316,57,2022-01-29,5,12
9574438,57,2022-02-05,12,4
9574368,57,2022-02-05,12,4
9574226,57,2022-02-05,11,6
9574435,57,2022-02-05,4,9
9574236,57,2022-02-11,8,12
9574382,57,2022-02-12,12,9
10116338,57,2022-02-15,9,8
9574286,57,2022-02-19,14,10
10121599,57,2022-02-15,14,8
10087879,57,2022-02-15,17,7
9574225,57,2022-02-19,7,9
9574466,57,2022-02-19,5,16
9574440,57,2022-02-19,7,9
10116337,57,2022-02-22,12,1
9574480,57,2022-02-25,6,9
9574320,57,2022-02-26,8,8
9574221,57,2022-02-26,9,6
9574500,57,2022-02-26,19,4
9574261,57,2022-02-26,3,7
10115646,57,2022-03-02,12,15
9574242,57,2022-03-05,10,6
10115645,57,2022-03-02,12,12
9574506,57,2022-03-05,7,8
9574373,57,2022-03-05,13,9
9574341,57,2022-03-05,11,7
9574408,57,2022-03-05,4,10
9574328,57,2022-03-08,4,14
9574306,57,2022-03-12,24,5
10160956,57,2022-03-08,8,5
9574463,57,2022-03-12,9,3
9574377,57,2022-03-12,8,6
9574405,57,2022-03-12,9,12
10160957,57,2022-03-15,4,8
9574499,57,2022-03-12,9,4
9574538,57,2022-03-18,9,14
10121600,57,2022-03-16,13,9
9574406,57,2022-03-19,13,8
9574434,57,2022-03-19,11,7
9574521,57,2022-03-19,4,12
9574432,57,2022-03-19,7,10
10160959,57,2022-03-22,7,7
9574444,57,2022-03-26,12,3
9574416,57,2022-03-26,10,5
9574544,57,2022-03-26,9,7
9574240,57,2022-03-26,10,11
9574307,57,2022-03-26,8,11
9574010,57,2022-04-02,0,0
9573960,57,2022-04-01,11,14
9573967,57,2022-04-02,4,6
9574018,57,2022-04-02,3,6
9573990,57,2022-04-02,4,9
9573974,57,2022-04-09,5,7
9574546,57,2022-04-09,12,10
9573996,57,2022-04-09,6,16
9574007,57,2022-04-09,8,7
9574017,57,2022-04-09,5,15
9573955,57,2022-04-16,12,10
9573999,57,2022-04-16,18,8
9573988,57,2022-04-16,10,8
9573965,57,2022-04-16,15,6
9573970,57,2022-04-22,15,6
9573983,57,2022-04-23,11,10
9573952,57,2022-04-23,6,10
9573987,57,2022-04-23,7,6
9573995,57,2022-04-23,0,0
9574537,57,2022-04-30,12,5
9573953,57,2022-04-30,2,9
9573992,57,2022-04-30,16,7
9574025,57,2022-04-30,16,9
9574551,57,2022-04-30,2,7
9398869,57,2021-03-20,8,3
9398879,57,2021-03-20,7,6
8824191,57,2021-01-02,10,12
9398874,57,2021-03-20,8,3
9398868,57,2021-03-20,5,6
9398878,57,2021-03-23,13,5
9398877,57,2021-03-23,1,2
9398901,57,2021-03-27,5,19
9398908,57,2021-03-27,5,15
9412789,57,2021-03-27,15,9
9398946,57,2021-03-27,8,11
9398900,57,2021-03-27,8,9
9422572,57,2021-03-30,10,21
9422571,57,2021-03-30,3,14
9424886,57,2021-04-03,6,5
9422584,57,2021-03-30,19,3
9422569,57,2021-03-30,7,11
9424884,57,2021-04-03,10,8
9424888,57,2021-04-06,10,9
9424885,57,2021-04-03,5,3
9424907,57,2021-04-06,16,9
9424896,57,2021-04-06,9,18
9431750,57,2021-04-08,9,3
9431742,57,2021-04-10,5,17
9424887,57,2021-04-06,12,13
9400336,57,2021-03-20,9,9
9424898,57,2021-04-06,17,1
9431737,57,2021-04-10,8,9
9431743,57,2021-04-10,16,7
9431751,57,2021-04-10,11,11
9431752,57,2021-04-10,7,13
9431749,57,2021-04-13,18,3
9431747,57,2021-04-13,9,9
9431740,57,2021-04-13,13,10
9431735,57,2021-04-15,19,4
9431732,57,2021-04-17,8,17
9431741,57,2021-04-13,9,9
9431731,57,2021-04-17,11,7
9431736,57,2021-04-13,6,3
9431738,57,2021-04-17,2,17
9431748,57,2021-04-20,4,13
9431733,57,2021-04-20,15,4
9431739,57,2021-04-17,10,6
9431746,57,2021-04-20,9,6
9431734,57,2021-04-20,6,17
9431730,57,2021-04-20,14,14
14035640,56,2026-04-11,9,8
14035642,56,2026-04-11,10,6
14035643,56,2026-04-11,9,7
14035641,56,2026-04-11,9,9
14035644,56,2026-04-11,22,7
13388418,54,2025-02-05,17,5
12476990,54,2025-02-15,21,6
12476979,54,2025-02-15,21,13
12476978,54,2025-02-15,13,11
12476976,54,2025-02-15,18,13
12476981,54,2025-02-16,21,15
12476977,54,2025-02-16,14,8
12472865,54,2025-02-22,17,10
12472869,54,2025-02-22,8,14
12472859,54,2025-02-22,8,10
12472858,54,2025-02-22,22,11
12472875,54,2025-02-22,10,10
12476973,54,2025-02-26,10,12
12476975,54,2025-02-25,16,8
12472879,54,2025-02-23,7,12
12476970,54,2025-02-26,14,9
12476974,54,2025-02-26,8,9
12476971,54,2025-02-26,14,5
12476967,54,2025-03-01,22,6
12476972,54,2025-02-26,11,14
12476965,54,2025-03-01,14,18
12476962,54,2025-03-01,5,20
12476968,54,2025-03-02,11,10
12476966,54,2025-03-01,14,10
12476969,54,2025-03-02,20,11
12476960,54,2025-03-15,8,11
12476964,54,2025-03-15,9,5
12476963,54,2025-03-15,11,16
12476958,54,2025-03-15,5,11
12476959,54,2025-03-16,12,15
12476961,54,2025-03-16,14,10
12476955,54,2025-03-29,12,7
12476956,54,2025-03-29,15,10
12476953,54,2025-03-29,14,1
12476957,54,2025-03-29,15,23
12476952,54,2025-03-29,9,5
12476951,54,2025-03-30,5,20
12476950,54,2025-04-05,15,6
12476948,54,2025-04-05,11,10
12476954,54,2025-04-05,6,21
12476946,54,2025-04-05,16,3
12476947,54,2025-04-06,9,26
12476949,54,2025-04-06,15,7
12472882,54,2025-04-12,14,5
12472881,54,2025-04-12,6,12
12472874,54,2025-04-12,13,11
12472873,54,2025-04-12,10,15
12472880,54,2025-04-13,17,12
12472878,54,2025-04-13,19,4
11393376,54,2023-12-30,11,8
11393381,54,2024-01-02,10,10
11393383,54,2024-01-02,5,16
11393377,54,2023-12-30,8,10
11393380,54,2024-01-02,12,9
11393384,54,2024-01-02,3,24
11814981,54,2024-01-23,15,8
11813924,54,2024-01-24,14,8
11813923,54,2024-01-24,9,22
11393390,54,2024-01-27,7,10
11393250,54,2023-08-05,18,7
11393253,54,2023-08-05,10,16
11393252,54,2023-08-05,12,11
11393251,54,2023-08-05,17,13
11393255,54,2023-08-06,14,8
11393254,54,2023-08-05,10,18
11393259,54,2023-08-12,22,6
11393261,54,2023-08-12,15,7
11393260,54,2023-08-12,19,12
11393257,54,2023-08-13,8,13
11393256,54,2023-08-13,11,16
11393258,54,2023-08-13,10,4
11393266,54,2023-08-26,8,24
11393262,54,2023-08-26,19,5
11393264,54,2023-08-26,13,8
11393265,54,2023-08-26,13,12
11393263,54,2023-08-27,12,10
11393267,54,2023-08-27,13,4
11393270,54,2023-09-02,15,8
11393271,54,2023-09-02,13,8
11393272,54,2023-09-02,8,12
11393273,54,2023-09-03,17,7
11393269,54,2023-09-03,18,8
11393279,54,2023-09-16,3,20
11393268,54,2023-09-03,10,15
11393274,54,2023-09-16,20,4
11393276,54,2023-09-16,16,11
11393275,54,2023-09-16,12,11
11393277,54,2023-09-16,20,9
11393283,54,2023-09-23,15,14
11393278,54,2023-09-16,16,5
11393285,54,2023-09-23,13,11
11393281,54,2023-09-23,10,23
11393282,54,2023-09-23,17,12
11393284,54,2023-09-24,17,9
15680573,56,2026-04-14,4,19
14035821,57,2026-04-11,14,9
14035823,57,2026-04-11,7,5
14035822,57,2026-04-11,14,11
14035826,57,2026-04-11,8,6
14035824,57,2026-04-11,8,11
14035650,56,2026-04-18,7,10
14035647,56,2026-04-18,5,9
14035646,56,2026-04-18,9,4
14035648,56,2026-04-18,8,6
14035651,56,2026-04-18,8,10
14032717,57,2026-04-18,12,11
14032707,57,2026-04-18,24,2
14032715,57,2026-04-18,11,3
14032721,57,2026-04-18,6,16
14032718,57,2026-04-18,10,4
11393280,54,2023-09-24,13,11
11393288,54,2023-09-30,10,24
11393286,54,2023-09-30,23,11
11393290,54,2023-09-30,9,17
11393289,54,2023-09-30,18,14
11393287,54,2023-09-30,12,8
11393292,54,2023-09-30,12,7
11393294,54,2023-10-07,27,6
11393297,54,2023-10-07,22,16
11393298,54,2023-10-07,11,3
11393299,54,2023-10-08,2,13
11393303,54,2023-10-21,23,7
11393293,54,2023-10-08,10,9
11393302,54,2023-10-21,13,8
11742862,54,2023-10-24,16,6
11393301,54,2023-10-22,13,19
11393306,54,2023-10-28,6,21
11393311,54,2023-10-28,10,13
11393308,54,2023-10-28,4,18
11393307,54,2023-10-29,19,5
11393309,54,2023-10-28,13,14
11393310,54,2023-10-29,28,5
11393315,54,2023-10-31,7,8
11393314,54,2023-11-01,24,3
11393312,54,2023-11-01,23,6
11393316,54,2023-11-01,10,15
11393317,54,2023-11-01,16,23
11393313,54,2023-11-01,9,32
11393344,54,2023-11-05,10,16
11393322,54,2023-11-04,3,39
11393320,54,2023-11-04,20,11
11773106,54,2023-11-07,10,11
11393328,54,2023-11-11,8,14
11757890,54,2023-11-08,17,9
11393326,54,2023-11-11,7,9
11393325,54,2023-11-11,11,5
11393327,54,2023-11-12,4,18
11393329,54,2023-11-11,10,8
11393324,54,2023-11-12,21,3
11393331,54,2023-11-25,20,6
11393333,54,2023-11-25,17,10
11393332,54,2023-11-25,19,10
11393335,54,2023-11-25,15,11
11393334,54,2023-11-25,15,13
11393330,54,2023-11-26,5,23
10387724,55,2022-07-30,13,10
10387802,55,2022-08-27,7,5
10387769,55,2022-07-30,9,14
10387761,55,2022-07-30,17,16
10387785,55,2022-07-30,14,8
10387725,55,2022-07-30,7,15
10387749,55,2022-08-05,7,17
10387746,55,2022-08-06,7,10
10387728,55,2022-08-06,7,8
10387748,55,2022-08-06,14,8
10387739,55,2022-08-06,12,4
10387737,55,2022-08-13,11,15
10387798,55,2022-08-12,10,6
10387740,55,2022-08-13,15,4
10387726,55,2022-08-13,5,7
10387757,55,2022-08-19,13,11
10387744,55,2022-08-13,18,6
10387727,55,2022-08-20,6,21
10387735,55,2022-08-20,5,2
10387795,55,2022-08-20,10,13
10387709,55,2022-08-20,6,14
10387747,55,2022-08-27,20,12
10387796,55,2022-08-26,12,10
10387765,55,2022-08-27,11,3
10387774,55,2022-08-27,9,4
10387743,55,2022-09-03,16,14
10387741,55,2022-09-03,5,9
10387762,55,2022-09-03,1,7
10387720,55,2022-09-03,6,8
10387705,55,2022-09-03,11,14
10387631,55,2022-09-17,7,7
10387624,55,2022-09-17,8,8
10387776,55,2022-09-17,15,7
10387621,55,2022-09-17,13,12
10387640,55,2022-10-01,7,11
10387628,55,2022-09-17,11,3
10387644,55,2022-10-01,4,2
10387633,55,2022-10-01,17,14
10387789,55,2022-10-01,14,4
10387648,55,2022-10-01,17,6
10698045,55,2022-10-04,8,9
10387636,55,2022-10-07,15,6
10731913,55,2022-10-04,14,16
10387649,55,2022-10-08,8,3
10387634,55,2022-10-08,5,4
10387635,55,2022-10-08,11,16
10387784,55,2022-10-14,9,11
10387654,55,2022-10-08,13,9
10387657,55,2022-10-15,5,8
10387656,55,2022-10-15,5,4
10387655,55,2022-10-15,13,15
10387652,55,2022-10-15,11,10
10717736,55,2022-10-19,8,12
10698038,55,2022-10-18,7,10
10387658,55,2022-10-22,12,7
10387665,55,2022-10-22,24,6
10387675,55,2022-10-22,3,13
10387662,55,2022-10-22,12,13
10387651,55,2022-10-22,6,10
10698039,55,2022-10-25,11,12
10387661,55,2022-10-28,11,14
10387702,55,2023-01-14,11,8
10387660,55,2022-10-29,9,14
10387663,55,2022-10-28,6,11
10387669,55,2022-10-29,8,6
10387670,55,2022-11-04,13,14
10387778,55,2022-10-29,11,12
10387788,55,2022-11-05,2,10
10387664,55,2022-11-05,18,3
10387674,55,2022-11-05,14,7
10387666,55,2022-11-12,15,6
10387673,55,2022-11-05,9,8
10387803,55,2022-11-11,15,6
10387671,55,2022-11-12,9,10
10387800,55,2022-11-12,9,12
10387678,55,2022-11-12,10,5
10387668,55,2022-11-19,10,9
10387676,55,2022-11-19,10,12
10387698,55,2023-02-18,11,12
10387679,55,2022-11-19,8,7
10387787,55,2022-11-19,20,10
10387687,55,2022-12-03,10,6
10387672,55,2022-11-19,9,11
10387680,55,2022-12-03,12,11
10387780,55,2022-12-03,8,5
10387682,55,2022-12-03,10,13
10387766,55,2023-02-18,8,9
10387790,55,2022-12-03,10,14
14035307,54,2026-04-05,15,17
14035310,54,2026-04-11,7,5
14035304,54,2026-04-05,8,17
14035314,54,2026-04-11,12,12
14035312,54,2026-04-11,14,14
14035311,54,2026-04-11,17,4
14035316,54,2026-04-12,7,20
14035317,54,2026-04-11,13,8
11777616,54,2023-11-28,6,6
11393337,54,2023-12-02,17,11
11393341,54,2023-12-03,5,25
11393339,54,2023-12-02,9,16
11393340,54,2023-12-03,21,4
11393346,54,2023-12-05,13,14
11393336,54,2023-12-03,11,23
11393343,54,2023-12-06,26,6
11393342,54,2023-12-06,18,8
11393347,54,2023-12-06,11,13
11393345,54,2023-12-06,12,22
11393349,54,2023-12-09,20,9
11393351,54,2023-12-09,14,5
11393353,54,2023-12-09,14,4
11393350,54,2023-12-09,15,9
11393348,54,2023-12-09,17,11
11393352,54,2023-12-10,13,16
11393355,54,2023-12-16,22,5
11393378,54,2023-12-16,14,3
11393360,54,2023-12-16,11,8
11393358,54,2023-12-16,10,17
11393357,54,2023-12-16,8,11
11813349,54,2023-12-20,28,2
10387692,55,2022-12-17,13,8
10387686,55,2022-12-17,3,3
10387786,55,2022-12-23,6,9
11027126,55,2023-02-21,11,20
10387690,55,2022-12-23,8,21
10387684,55,2022-12-23,7,9
10387681,55,2022-12-23,16,3
10387689,55,2022-12-23,8,7
10387699,55,2023-01-02,12,16
10387694,55,2023-01-02,5,8
10387703,55,2023-01-02,12,10
10387688,55,2023-01-02,6,13
10387697,55,2023-01-06,4,12
10387745,55,2023-01-07,7,14
10387791,55,2023-01-07,10,4
10387693,55,2023-01-07,5,9
10387792,55,2023-01-14,9,11
10387691,55,2023-01-07,7,4
10387714,55,2023-01-14,5,9
10387701,55,2023-01-14,8,18
10387752,55,2023-01-27,5,12
10387713,55,2023-01-28,13,4
10387781,55,2023-04-11,16,12
10387768,55,2023-01-28,9,4
10387760,55,2023-01-28,6,3
10387723,55,2023-02-03,7,7
10387711,55,2023-01-28,6,13
10387715,55,2023-02-04,5,13
10387707,55,2023-02-04,12,5
10387704,55,2023-02-04,7,9
10387801,55,2023-02-04,12,16
11038437,55,2023-02-11,15,11
11038127,55,2023-02-12,15,2
10387712,55,2023-02-17,7,16
10387767,55,2023-02-17,10,14
10387793,55,2023-02-18,7,6
10387764,55,2023-02-25,7,8
10387732,55,2023-02-24,12,12
10387627,55,2023-04-14,13,5
10387782,55,2023-02-25,9,14
10387733,55,2023-02-25,13,8
11038126,55,2023-02-28,5,8
10387750,55,2023-02-25,10,4
10387751,55,2023-03-03,10,10
10387797,55,2023-03-04,3,9
10387794,55,2023-03-04,10,16
10387759,55,2023-03-04,6,7
10387755,55,2023-03-04,17,7
11061443,55,2023-03-07,11,13
10387777,55,2023-03-10,13,8
10387773,55,2023-03-18,8,3
10387710,55,2023-03-11,6,12
10387708,55,2023-03-17,8,15
14035289,54,2026-02-28,17,7
10387716,55,2023-03-18,18,11
10387721,55,2023-03-18,3,12
10387730,55,2023-03-18,13,5
10387719,55,2023-03-24,11,8
10387736,55,2023-03-24,9,7
11110131,55,2023-03-21,12,11
10387718,55,2023-03-24,9,11
10387734,55,2023-04-01,18,5
10387738,55,2023-03-31,8,13
10387731,55,2023-04-01,18,5
10387742,55,2023-04-01,8,17
14035196,54,2025-11-22,13,16
10387717,55,2023-04-01,11,9
10387706,55,2023-04-04,5,2
10387770,55,2023-04-07,8,6
10387753,55,2023-04-08,11,9
10387799,55,2023-04-08,5,4
10387729,55,2023-04-08,14,4
10387783,55,2023-04-08,5,5
10387696,55,2023-04-11,9,5
11095656,55,2023-04-11,6,5
10387779,55,2023-04-15,7,10
10387637,55,2023-04-15,11,6
10387630,55,2023-04-15,9,11
10387625,55,2023-04-15,10,4
10387772,55,2023-04-18,7,13
10387629,55,2023-04-21,13,9
10387643,55,2023-04-22,6,10
10387623,55,2023-04-22,9,9
10387641,55,2023-04-22,11,19
10387646,55,2023-04-29,15,11
10387647,55,2023-04-22,9,11
10387632,55,2023-04-28,16,2
10387645,55,2023-04-29,12,7
10387642,55,2023-04-29,9,2
10387659,55,2023-05-05,7,17
10387653,55,2023-05-05,8,10
10387775,55,2023-05-05,9,6
10387650,55,2023-05-05,17,8
10387771,55,2023-05-05,3,13
14035141,54,2025-08-02,8,15
14035122,54,2025-08-03,2,15
14035124,54,2025-08-03,14,11
14035120,54,2025-08-03,14,4
14035140,54,2025-08-02,17,15
14035137,54,2025-08-09,9,8
14035125,54,2025-08-09,9,8
14035118,54,2025-08-04,13,11
14035139,54,2025-08-10,6,13
14035119,54,2025-08-10,13,16
14035126,54,2025-08-09,20,7
14035132,54,2025-08-10,12,10
14035123,54,2025-08-23,19,9
14035127,54,2025-08-23,19,6
14035138,54,2025-08-23,12,6
14035128,54,2025-08-30,6,14
14035136,54,2025-08-24,13,13
14035144,54,2025-08-31,4,5
14035133,54,2025-08-31,5,10
14035134,54,2025-08-31,12,19
14035135,54,2025-08-30,15,7
14035129,54,2025-08-31,16,10
14035148,54,2025-09-13,14,12
14035121,54,2025-09-13,16,6
14035146,54,2025-09-13,7,18
14035130,54,2025-09-13,10,13
14035142,54,2025-09-13,27,13
14035172,54,2025-09-20,12,10
14035145,54,2025-09-14,12,21
14608146,54,2025-09-23,15,16
14608157,54,2025-09-23,8,15
14035147,54,2025-09-27,26,4
14035149,54,2025-09-27,18,17
14035150,54,2025-09-27,20,10
14035152,54,2025-09-27,11,10
14035151,54,2025-09-28,9,15
14035154,54,2025-09-27,10,11
14035159,54,2025-10-04,9,7
14035155,54,2025-10-04,19,7
14035158,54,2025-10-04,11,5
14035153,54,2025-10-05,16,5
14035161,54,2025-10-05,16,11
14035156,54,2025-10-05,20,8
14035164,54,2025-10-18,10,16
14035165,54,2025-10-18,29,10
14035160,54,2025-10-18,23,8
14035157,54,2025-10-19,10,23
14035163,54,2025-10-18,15,9
14035162,54,2025-10-18,7,19
14035167,54,2025-10-25,13,23
14035171,54,2025-10-25,11,15
14035177,54,2025-10-26,12,8
14035169,54,2025-10-25,12,13
14035166,54,2025-10-26,16,19
14035168,54,2025-10-29,26,8
14035170,54,2025-10-26,15,8
14035176,54,2025-10-29,7,7
14035173,54,2025-10-29,12,20
14035178,54,2025-10-29,10,9
14035175,54,2025-10-29,14,6
14035179,54,2025-11-01,17,5
14035182,54,2025-11-01,12,9
14035209,54,2025-11-01,10,7
14035187,54,2025-11-08,12,11
14035188,54,2025-11-08,10,15
14035186,54,2025-11-09,10,15
14035184,54,2025-11-09,6,10
14035185,54,2025-11-09,21,3
14035190,54,2025-11-09,11,7
14035194,54,2025-11-22,17,7
14035195,54,2025-11-22,9,9
14035191,54,2025-11-22,13,16
14035192,54,2025-11-22,18,12
14035189,54,2025-11-23,6,17
14035193,54,2025-11-29,8,19
14035200,54,2025-11-29,9,8
14884440,54,2025-11-25,16,2
14035197,54,2025-11-30,9,6
14035198,54,2025-11-29,11,11
14035201,54,2025-11-30,14,5
14035205,54,2025-12-03,17,4
14035199,54,2025-11-30,15,14
14035203,54,2025-12-03,13,32
14035206,54,2025-12-03,18,11
14035202,54,2025-12-03,18,15
14035204,54,2025-12-03,14,7
14035207,54,2025-12-06,15,21
14035214,54,2025-12-06,13,13
14035208,54,2025-12-06,10,8
14035212,54,2025-12-06,14,12
14035211,54,2025-12-06,15,11
14035210,54,2025-12-07,15,8
14035215,54,2025-12-13,9,13
14035233,54,2025-12-13,6,13
14035221,54,2025-12-13,15,6
14035220,54,2025-12-15,19,8
14035213,54,2025-12-14,21,8
14909726,54,2025-12-17,17,18
14035223,54,2025-12-20,12,23
14035227,54,2025-12-20,16,5
14035224,54,2025-12-20,16,4
14035219,54,2025-12-20,15,9
14035222,54,2025-12-21,14,11
14035218,54,2025-12-21,31,10
14035226,54,2025-12-27,12,16
14035231,54,2025-12-27,28,12
14035230,54,2025-12-27,10,23
14035228,54,2025-12-27,14,18
14035240,54,2025-12-30,16,10
14035229,54,2025-12-27,19,11
14035225,54,2025-12-27,13,13
14035235,54,2025-12-30,20,8
14035234,54,2025-12-30,10,21
14035232,54,2025-12-30,26,8
14035238,54,2026-01-03,17,10
14035241,54,2026-01-03,21,9
14035236,54,2025-12-30,11,8
14035243,54,2026-01-03,21,7
14035239,54,2026-01-03,8,14
14035237,54,2026-01-03,22,16
14035242,54,2026-01-03,15,9
14035245,54,2026-01-10,22,3
14884352,54,2026-01-06,22,9
14035247,54,2026-01-10,14,13
14035248,54,2026-01-10,9,11
14035246,54,2026-01-11,17,6
14035249,54,2026-01-10,12,9
15038064,54,2026-01-14,11,7
14035244,54,2026-01-11,7,18
15038075,54,2026-01-14,14,13
15335315,54,2026-01-20,11,11
14035251,54,2026-01-24,17,7
14035254,54,2026-01-24,22,7
14035252,54,2026-01-24,17,10
14035253,54,2026-01-25,14,9
14035255,54,2026-01-25,19,4
14035256,54,2026-01-31,19,8
14035273,54,2026-01-31,10,11
14035257,54,2026-01-31,3,22
14035272,54,2026-01-31,4,14
14035258,54,2026-02-01,17,12
14035260,54,2026-02-04,28,8
14035267,54,2026-02-03,21,5
14035264,54,2026-02-01,10,13
14035265,54,2026-02-04,10,16
14035276,54,2026-02-10,11,5
14035262,54,2026-02-04,21,16
14035259,54,2026-02-11,29,4
14035268,54,2026-02-11,16,15
14035271,54,2026-02-11,19,10
14035269,54,2026-02-11,20,15
14035274,54,2026-02-14,10,14
14035275,54,2026-02-14,13,7
14035270,54,2026-02-14,16,15
14035278,54,2026-02-15,17,25
14035279,54,2026-02-15,19,7
14035277,54,2026-02-15,17,10
14035283,54,2026-02-21,17,8
14035281,54,2026-02-21,11,23
14035282,54,2026-02-21,12,9
14035285,54,2026-02-21,11,17
14035280,54,2026-02-22,21,8
15538758,54,2026-02-24,15,12
14035288,54,2026-02-28,22,5
14035284,54,2026-02-22,5,31
14035286,54,2026-02-28,10,13
14035287,54,2026-02-28,19,6
14035290,54,2026-02-28,10,11
14035291,54,2026-03-01,12,17
15538757,54,2026-03-03,18,9
14035293,54,2026-03-14,13,12
15495671,54,2026-03-04,8,18
15589587,54,2026-03-07,9,21
14035296,54,2026-03-14,22,6
14035295,54,2026-03-14,11,15
14035298,54,2026-03-15,6,18
14035292,54,2026-03-14,9,7
14035294,54,2026-03-15,6,20
14035300,54,2026-03-21,16,8
14035302,54,2026-03-21,6,7
14035297,54,2026-03-21,11,11
14035301,54,2026-03-21,17,10
14035299,54,2026-03-22,19,13
14035303,54,2026-03-21,18,6
14035309,54,2026-04-04,21,14
14035308,54,2026-04-04,11,7
14035306,54,2026-04-04,14,13
14035305,54,2026-04-04,5,11
12477144,54,2024-08-03,19,9
12477148,54,2024-08-03,12,7
12477145,54,2024-08-04,15,14
12477147,54,2024-08-04,9,15
12477140,54,2024-08-05,15,21
12477146,54,2024-08-04,32,5
12477127,54,2024-08-10,19,7
12477119,54,2024-08-10,11,14
12477120,54,2024-08-11,4,19
12477125,54,2024-08-11,11,10
12477122,54,2024-08-10,21,12
12477111,54,2024-08-24,17,4
12477117,54,2024-08-24,13,10
12477124,54,2024-08-11,14,12
12477113,54,2024-08-25,3,21
12477118,54,2024-08-24,3,10
12477116,54,2024-08-25,14,9
12477112,54,2024-08-31,14,14
12477121,54,2024-08-25,12,7
12477108,54,2024-08-31,13,14
12477110,54,2024-08-31,8,9
12477115,54,2024-09-01,14,12
12477107,54,2024-09-01,14,9
12477114,54,2024-09-01,14,12
12477105,54,2024-09-14,18,7
12477104,54,2024-09-14,16,5
12477100,54,2024-09-14,14,11
12477109,54,2024-09-14,11,13
12477103,54,2024-09-14,9,8
12477106,54,2024-09-15,5,11
12477042,54,2024-09-21,11,9
12477043,54,2024-09-21,14,8
12477099,54,2024-09-28,21,13
12477101,54,2024-09-28,14,8
12477102,54,2024-09-28,15,19
12477098,54,2024-09-28,9,15
12477096,54,2024-09-29,18,18
12477097,54,2024-09-28,5,19
12477089,54,2024-10-05,18,11
12477091,54,2024-10-05,10,25
12477094,54,2024-10-05,16,12
12477084,54,2024-10-06,8,24
12477095,54,2024-10-06,11,11
12477092,54,2024-10-06,21,8
