match_id,tournament_id,match_date,is_home_team,players_with_value,proposed_value_sum,currency
9302273,55,2021-01-30,True,0,,
9302273,55,2021-01-30,False,0,,
9302274,55,2021-01-30,True,0,,
9302274,55,2021-01-30,False,0,,
9302275,55,2021-01-30,True,0,,
9302275,55,2021-01-30,False,0,,
9303807,55,2021-02-03,True,0,,
9303807,55,2021-02-03,False,0,,
9322202,55,2021-02-17,True,0,,
9322202,55,2021-02-17,False,0,,
9325883,54,2021-02-24,True,0,,
9325883,54,2021-02-24,False,0,,
9336617,54,2021-02-17,True,0,,
9336617,54,2021-02-17,False,0,,
9349490,55,2021-02-23,True,0,,
9349490,55,2021-02-23,False,0,,
9361997,54,2021-03-20,True,0,,
9361997,54,2021-03-20,False,0,,
9362010,54,2021-03-13,True,0,,
9362010,54,2021-03-13,False,0,,
9362012,54,2021-03-13,True,0,,
9362012,54,2021-03-13,False,0,,
9363667,55,2021-03-02,True,0,,
9363667,55,2021-03-02,False,0,,
9363671,55,2021-03-09,True,0,,
9363671,55,2021-03-09,False,0,,
9363672,55,2021-03-09,True,0,,
9363672,55,2021-03-09,False,0,,
9388324,55,2021-03-16,True,0,,
9388324,55,2021-03-16,False,0,,
9398639,55,2021-03-30,True,0,,
9398639,55,2021-03-30,False,0,,
9398640,55,2021-03-16,True,0,,
9398640,55,2021-03-16,False,0,,
9398797,56,2021-03-20,True,16,1157000,EUR
9398797,56,2021-03-20,False,11,357000,EUR
9398799,56,2021-03-20,True,13,1224000,EUR
9398799,56,2021-03-20,False,12,817000,EUR
