match_id,tournament_id,season,match_date,home_team,away_team,home_goals,away_goals,bbc_shot_events_raw,bbc_shot_events_unresolved_side,bbc_shot_events_home_resolved,bbc_shot_events_away_resolved,bbc_parsed_home_resolved,bbc_parsed_away_resolved,proxy_xg_home,proxy_xg_away,proxy_xg_available_home,proxy_xg_available_away,proxy_xg_available_both,proxy_minus_goals_home,proxy_minus_goals_away
11393435,54,23/24,2024-03-31,livingston,celtic,0,3,27,1,5,21,5,21,0.384902,2.658043,1,1,1,0.384902,-0.341957
12073607,55,23/24,2024-04-02,arbroath,airdrieonians,1,2,20,2,3,15,3,15,1.016645,2.591328,1,1,1,0.016645,0.591328
11393439,54,23/24,2024-04-06,dundee-fc,motherwell,2,3,26,0,6,20,6,20,1.021659,3.675695,1,1,1,-0.978341,0.675695
11393440,54,23/24,2024-04-06,hibernian,st-johnstone,1,2,19,0,13,6,13,6,1.587478,0.713122,1,1,1,0.587478,-1.286878
11393441,54,23/24,2024-04-06,kilmarnock,ross-county,1,0,24,1,13,10,13,10,1.177067,0.722535,1,1,1,0.177067,0.722535
11393442,54,23/24,2024-04-06,livingston,aberdeen,0,0,14,0,9,5,9,5,1.173586,0.649706,1,1,1,1.173586,0.649706
11393444,54,23/24,2024-04-06,st-mirren,heart-of-midlothian,1,2,17,1,6,10,6,10,1.134663,2.466088,1,1,1,0.134663,0.466088
11395322,57,23/24,2024-04-06,stenhousemuir,east-fife,0,0,13,1,8,4,8,4,0.605069,0.408605,1,1,1,0.605069,0.408605
11395324,57,23/24,2024-04-06,forfar-athletic,dumbarton,0,2,14,1,4,9,4,9,0.319314,1.451478,1,1,1,0.319314,-0.548522
11395327,57,23/24,2024-04-06,clyde-fc,stranraer,1,0,17,0,13,4,13,4,1.280794,0.736229,1,1,1,0.280794,0.736229
11395328,57,23/24,2024-04-06,elgin-city,the-spartans-fc,2,2,18,0,8,10,8,10,0.696428,1.688118,1,1,1,-1.303572,-0.311882
11395331,57,23/24,2024-04-06,bonnyrigg-rose,peterhead,2,2,20,0,11,9,11,9,1.042314,0.870043,1,1,1,-0.957686,-1.129957
11395508,56,23/24,2024-04-06,stirling-albion,alloa-athletic,1,5,21,0,12,9,12,9,1.309538,1.44197,1,1,1,0.309538,-3.55803
11395509,56,23/24,2024-04-06,queen-of-the-south,kelty-hearts-fc,1,2,22,1,7,14,7,14,0.657723,1.511548,1,1,1,-0.342277,-0.488452
11395510,56,23/24,2024-04-06,falkirk-fc,cove-rangers,5,1,26,2,17,7,17,7,1.759882,1.30099,1,1,1,-3.240118,0.30099
11395512,56,23/24,2024-04-06,annan-athletic,hamilton-academical,1,3,23,2,12,9,12,9,1.307226,0.952246,1,1,1,0.307226,-2.047754
11395688,55,23/24,2024-04-06,raith-rovers,ayr-united,2,1,8,0,5,3,5,3,1.101811,0.372753,1,1,1,-0.898189,-0.627247
11395689,55,23/24,2024-04-06,queens-park-fc,dundee-united,0,5,24,1,4,19,4,19,0.324798,3.423296,1,1,1,0.324798,-1.576704
11395690,55,23/24,2024-04-06,inverness-caledonian-thistle,arbroath,2,1,15,0,14,1,14,1,1.554378,0.039791,1,1,1,-0.445622,-0.960209
11395691,55,23/24,2024-04-06,airdrieonians,greenock-morton,3,1,24,1,11,12,11,12,0.976032,1.55186,1,1,1,-2.023968,0.55186
11395692,55,23/24,2024-04-06,dunfermline-athletic,partick-thistle,1,1,18,3,6,9,6,9,1.371446,1.173709,1,1,1,0.371446,0.173709
11393443,54,23/24,2024-04-07,rangers,celtic,3,3,26,0,12,14,12,14,2.427843,2.068896,1,1,1,-0.572157,-0.931104
12073593,55,23/24,2024-04-09,raith-rovers,airdrieonians,1,3,23,1,13,9,13,9,1.492245,1.170264,1,1,1,0.492245,-1.829736
12143203,55,23/24,2024-04-09,ayr-united,greenock-morton,1,1,18,1,12,5,12,5,1.336191,0.457819,1,1,1,0.336191,-0.542181
12228142,55,23/24,2024-04-12,greenock-morton,dundee-united,1,4,18,0,7,11,7,11,0.875622,1.45532,1,1,1,-0.124378,-2.54468
11393445,54,23/24,2024-04-13,aberdeen,dundee-fc,0,0,30,1,12,17,12,17,1.360082,2.106249,1,1,1,1.360082,2.106249
11393446,54,23/24,2024-04-13,celtic,st-mirren,3,0,20,0,18,2,18,2,2.298666,0.349786,1,1,1,-0.701334,0.349786
11393447,54,23/24,2024-04-13,heart-of-midlothian,livingston,4,2,21,0,13,8,13,8,2.985093,1.19123,1,1,1,-1.014907,-0.80877
11393448,54,23/24,2024-04-13,motherwell,hibernian,1,1,17,0,8,9,8,9,1.093071,1.604159,1,1,1,0.093071,0.604159
11393450,54,23/24,2024-04-13,st-johnstone,kilmarnock,0,2,28,0,11,17,11,17,1.5452,3.169008,1,1,1,1.5452,1.169008
11395317,57,23/24,2024-04-13,stenhousemuir,elgin-city,1,1,24,1,15,8,15,8,1.304697,0.684344,1,1,1,0.304697,-0.315656
11395319,57,23/24,2024-04-13,east-fife,bonnyrigg-rose,1,4,10,2,2,6,2,6,0.112121,1.153847,1,1,1,-0.887879,-2.846153
11395320,57,23/24,2024-04-13,dumbarton,clyde-fc,1,0,15,1,9,5,9,5,1.011283,0.27717,1,1,1,0.011283,0.27717
11395326,57,23/24,2024-04-13,peterhead,forfar-athletic,2,1,16,0,7,9,7,9,1.496816,0.909109,1,1,1,-0.503184,-0.090891
11395334,57,23/24,2024-04-13,the-spartans-fc,stranraer,0,0,7,0,2,5,2,5,0.203444,1.355294,1,1,1,0.203444,1.355294
11395503,56,23/24,2024-04-13,queen-of-the-south,edinburgh-city-fc,2,0,26,0,17,9,17,9,1.888773,1.005139,1,1,1,-0.111227,1.005139
11395504,56,23/24,2024-04-13,kelty-hearts-fc,stirling-albion,1,0,18,0,9,9,9,9,0.86396,0.435987,1,1,1,-0.13604,0.435987
11395505,56,23/24,2024-04-13,hamilton-academical,falkirk-fc,0,2,19,0,7,12,7,12,0.430933,1.599783,1,1,1,0.430933,-0.400217
11395506,56,23/24,2024-04-13,alloa-athletic,montrose,0,0,12,0,5,7,5,7,0.409633,0.980322,1,1,1,0.409633,0.980322
11395507,56,23/24,2024-04-13,annan-athletic,cove-rangers,4,2,17,0,10,7,10,7,0.91402,0.870327,1,1,1,-3.08598,-1.129673
11395683,55,23/24,2024-04-13,raith-rovers,partick-thistle,0,0,19,2,8,9,8,9,1.189536,0.941181,1,1,1,1.189536,0.941181
11395684,55,23/24,2024-04-13,queens-park-fc,inverness-caledonian-thistle,0,1,18,0,11,7,11,7,0.973534,1.001812,1,1,1,0.973534,0.001812
11395686,55,23/24,2024-04-13,ayr-united,arbroath,5,0,17,0,16,1,16,1,3.123562,0.041999,1,1,1,-1.876438,0.041999
11395687,55,23/24,2024-04-13,airdrieonians,dunfermline-athletic,2,1,23,0,15,8,15,8,1.537259,0.700761,1,1,1,-0.462741,-0.299239
11393449,54,23/24,2024-04-14,ross-county,rangers,3,2,43,2,13,28,13,28,2.295045,4.175602,1,1,1,-0.704955,2.175602
12236466,56,23/24,2024-04-16,edinburgh-city-fc,montrose,1,0,18,0,12,6,12,6,1.217193,0.527123,1,1,1,0.217193,0.527123
12240686,54,23/24,2024-04-17,dundee-fc,rangers,0,0,24,0,7,17,7,17,0.577247,1.641942,1,1,1,0.577247,1.641942
11395679,55,23/24,2024-04-19,inverness-caledonian-thistle,raith-rovers,0,1,21,4,10,7,10,7,0.998532,0.632153,1,1,1,0.998532,-0.367847
11395314,57,23/24,2024-04-20,elgin-city,peterhead,1,1,15,0,6,9,6,9,0.562967,1.130744,1,1,1,-0.437033,0.130744
11395318,57,23/24,2024-04-20,forfar-athletic,east-fife,2,1,17,0,11,6,11,6,1.804616,0.447502,1,1,1,-0.195384,-0.552498
11395321,57,23/24,2024-04-20,bonnyrigg-rose,the-spartans-fc,0,1,20,0,10,10,10,10,1.171668,0.643955,1,1,1,1.171668,-0.356045
11395325,57,23/24,2024-04-20,clyde-fc,stenhousemuir,2,2,27,0,12,15,12,15,1.144779,1.283876,1,1,1,-0.855221,-0.716124
11395497,56,23/24,2024-04-20,stirling-albion,queen-of-the-south,0,0,20,0,10,10,10,10,0.85017,0.794073,1,1,1,0.85017,0.794073
11395499,56,23/24,2024-04-20,falkirk-fc,kelty-hearts-fc,2,2,27,2,10,15,10,15,1.145025,1.23743,1,1,1,-0.854975,-0.76257
11395500,56,23/24,2024-04-20,edinburgh-city-fc,annan-athletic,1,2,20,1,5,14,5,14,1.054749,1.455981,1,1,1,0.054749,-0.544019
11395501,56,23/24,2024-04-20,montrose,hamilton-academical,1,2,23,0,8,15,8,15,0.959999,1.545264,1,1,1,-0.040001,-0.454736
11395502,56,23/24,2024-04-20,cove-rangers,alloa-athletic,2,3,20,0,11,9,11,9,1.802254,0.835507,1,1,1,-0.197746,-2.164493
11395678,55,23/24,2024-04-20,partick-thistle,airdrieonians,4,0,27,0,17,10,17,10,2.058692,0.555399,1,1,1,-1.941308,0.555399
11395680,55,23/24,2024-04-20,dundee-united,ayr-united,1,0,28,0,20,8,20,8,3.187735,0.58334,1,1,1,2.187735,0.58334
11395681,55,23/24,2024-04-20,dunfermline-athletic,queens-park-fc,0,0,18,0,11,7,11,7,1.183908,0.625135,1,1,1,1.183908,0.625135
11395682,55,23/24,2024-04-20,arbroath,greenock-morton,1,2,22,0,9,13,9,13,1.193756,1.287545,1,1,1,0.193756,-0.712455
12253545,57,23/24,2024-04-20,stranraer,dumbarton,0,0,10,1,5,4,5,4,0.697836,0.504125,1,1,1,0.697836,0.504125
11395677,55,23/24,2024-04-26,airdrieonians,dundee-united,0,0,22,1,15,6,15,6,0.998714,0.318823,1,1,1,0.998714,0.318823
11395309,57,23/24,2024-04-27,stenhousemuir,bonnyrigg-rose,1,1,22,0,8,14,8,14,0.766467,2.317229,1,1,1,-0.233533,1.317229
11395310,57,23/24,2024-04-27,dumbarton,elgin-city,2,2,19,1,13,5,13,5,1.24343,0.692068,1,1,1,-0.75657,-1.307932
11395311,57,23/24,2024-04-27,forfar-athletic,stranraer,2,0,14,0,13,1,13,1,1.638763,0.164511,1,1,1,-0.361237,0.164511
11395315,57,23/24,2024-04-27,clyde-fc,east-fife,1,0,21,0,14,7,14,7,1.721965,0.560517,1,1,1,0.721965,0.560517
11395493,56,23/24,2024-04-27,kelty-hearts-fc,montrose,0,2,18,0,11,7,11,7,1.300894,0.802696,1,1,1,1.300894,-1.197304
11395494,56,23/24,2024-04-27,queen-of-the-south,cove-rangers,2,0,19,1,14,4,14,4,2.10135,0.448915,1,1,1,0.10135,0.448915
11395495,56,23/24,2024-04-27,edinburgh-city-fc,stirling-albion,1,3,28,1,10,17,10,17,0.69941,1.941993,1,1,1,-0.30059,-1.058007
11395496,56,23/24,2024-04-27,annan-athletic,falkirk-fc,3,3,17,0,5,12,5,12,1.852633,1.637328,1,1,1,-1.147367,-1.362672
11395498,56,23/24,2024-04-27,alloa-athletic,hamilton-academical,0,1,17,1,9,7,9,7,0.910956,0.703089,1,1,1,0.910956,-0.296911
11395673,55,23/24,2024-04-27,partick-thistle,ayr-united,0,0,19,0,9,10,9,10,0.906548,0.882003,1,1,1,0.906548,0.882003
11395674,55,23/24,2024-04-27,dunfermline-athletic,inverness-caledonian-thistle,1,1,17,0,8,9,8,9,0.59833,1.487748,1,1,1,-0.40167,0.487748
11395675,55,23/24,2024-04-27,arbroath,queens-park-fc,0,5,15,0,1,14,1,14,0.039791,1.87872,1,1,1,0.039791,-3.12128
11395676,55,23/24,2024-04-27,greenock-morton,raith-rovers,0,0,17,0,10,7,10,7,0.832333,0.520396,1,1,1,0.832333,0.520396
11395668,55,23/24,2024-05-03,raith-rovers,arbroath,5,0,15,0,12,3,12,3,3.541619,0.415643,1,1,1,-1.458381,0.415643
11395669,55,23/24,2024-05-03,queens-park-fc,airdrieonians,2,0,17,0,12,5,12,5,1.330354,0.358422,1,1,1,-0.669646,0.358422
11395670,55,23/24,2024-05-03,inverness-caledonian-thistle,greenock-morton,3,1,12,0,8,4,8,4,1.659347,0.418584,1,1,1,-1.340653,-0.581416
11395671,55,23/24,2024-05-03,dundee-united,partick-thistle,4,1,25,0,23,2,23,2,3.550268,0.371175,1,1,1,-0.449732,-0.628825
11395672,55,23/24,2024-05-03,ayr-united,dunfermline-athletic,3,3,21,1,12,8,12,8,1.315193,0.822649,1,1,1,-1.684807,-2.177351
11395307,57,23/24,2024-05-04,stranraer,stenhousemuir,2,0,22,0,16,6,16,6,2.933701,0.5365,1,1,1,0.933701,0.5365
11395308,57,23/24,2024-05-04,peterhead,dumbarton,2,1,16,1,9,6,9,6,0.822783,0.501064,1,1,1,-1.177217,-0.498936
11395312,57,23/24,2024-05-04,east-fife,the-spartans-fc,1,2,10,0,3,7,3,7,0.781107,0.761434,1,1,1,-0.218893,-1.238566
11395455,57,23/24,2024-05-04,elgin-city,clyde-fc,0,3,22,0,11,11,11,11,1.179327,0.831426,1,1,1,1.179327,-2.168574
11395456,57,23/24,2024-05-04,bonnyrigg-rose,forfar-athletic,4,0,21,0,11,10,11,10,1.736443,1.206205,1,1,1,-2.263557,1.206205
11395488,56,23/24,2024-05-04,stirling-albion,annan-athletic,1,1,20,0,15,5,15,5,1.741688,0.574848,1,1,1,0.741688,-0.425152
11395489,56,23/24,2024-05-04,falkirk-fc,alloa-athletic,2,2,31,0,24,7,24,7,4.051124,0.819939,1,1,1,2.051124,-1.180061
11395490,56,23/24,2024-05-04,montrose,queen-of-the-south,3,2,20,0,9,11,9,11,1.088948,0.902628,1,1,1,-1.911052,-1.097372
11395491,56,23/24,2024-05-04,hamilton-academical,kelty-hearts-fc,4,1,31,0,19,12,19,12,1.858195,1.510395,1,1,1,-2.141805,0.510395
11395492,56,23/24,2024-05-04,cove-rangers,edinburgh-city-fc,3,1,22,1,16,5,16,5,2.71355,0.584262,1,1,1,-0.28645,-0.415738
12477141,55,24/25,2024-08-02,falkirk-fc,queens-park-fc,2,1,18,0,10,8,10,8,1.080172,0.980367,1,1,1,-0.919828,-0.019633
12477123,57,24/25,2024-08-03,forfar-athletic,clyde-fc,0,0,16,0,8,8,8,8,1.130042,0.760006,1,1,1,1.130042,0.760006
12477126,57,24/25,2024-08-03,elgin-city,east-fife,4,2,22,0,16,6,16,6,1.830652,0.566909,1,1,1,-2.169348,-1.433091
12477128,56,24/25,2024-08-03,stenhousemuir,arbroath,2,1,17,0,9,8,9,8,1.431608,1.381372,1,1,1,-0.568392,0.381372
12477129,57,24/25,2024-08-03,edinburgh-city-fc,stirling-albion,1,2,26,1,9,16,9,16,0.651016,1.891573,1,1,1,-0.348984,-0.108427
12477130,57,24/25,2024-08-03,stranraer,the-spartans-fc,2,2,10,0,6,4,6,4,0.962398,1.091699,1,1,1,-1.037602,-0.908301
12477131,56,24/25,2024-08-03,cove-rangers,annan-athletic,1,3,17,0,9,8,9,8,1.480065,1.617525,1,1,1,0.480065,-1.382475
12477132,56,24/25,2024-08-03,inverness-caledonian-thistle,dumbarton,1,1,18,1,10,7,10,7,1.531585,1.27641,1,1,1,0.531585,0.27641
12477133,57,24/25,2024-08-03,bonnyrigg-rose,peterhead,0,1,14,0,8,6,8,6,0.907703,0.917817,1,1,1,0.907703,-0.082183
12477134,56,24/25,2024-08-03,montrose,kelty-hearts-fc,1,1,24,0,10,14,10,14,0.726177,1.000958,1,1,1,-0.273823,0.000958
12477135,56,24/25,2024-08-03,alloa-athletic,queen-of-the-south,0,0,15,1,8,6,8,6,0.714501,0.430737,1,1,1,0.714501,0.430737
12477136,55,24/25,2024-08-03,partick-thistle,greenock-morton,0,0,14,0,6,8,6,8,0.741207,0.739074,1,1,1,0.741207,0.739074
12477137,55,24/25,2024-08-03,livingston,dunfermline-athletic,2,0,26,1,15,10,15,10,1.56108,0.786194,1,1,1,-0.43892,0.786194
12477138,55,24/25,2024-08-03,hamilton-academical,ayr-united,0,2,22,1,8,13,8,13,1.052637,1.273358,1,1,1,1.052637,-0.726642
12477142,55,24/25,2024-08-03,airdrieonians,raith-rovers,1,0,16,1,11,4,11,4,1.757957,0.300048,1,1,1,0.757957,0.300048
12477144,54,24/25,2024-08-03,heart-of-midlothian,rangers,0,0,28,0,19,9,19,9,1.601142,0.832215,1,1,1,1.601142,0.832215
12477148,54,24/25,2024-08-03,motherwell,ross-county,0,0,19,0,12,7,12,7,1.594314,0.633367,1,1,1,1.594314,0.633367
12477145,54,24/25,2024-08-04,dundee-united,dundee-fc,2,2,29,0,15,14,15,14,1.929714,2.660847,1,1,1,-0.070286,0.660847
12477146,54,24/25,2024-08-04,celtic,kilmarnock,4,0,37,0,32,5,32,5,3.400935,0.78311,1,1,1,-0.599065,0.78311
12477147,54,24/25,2024-08-04,st-mirren,hibernian,3,0,24,1,8,15,8,15,1.484774,2.053672,1,1,1,-1.515226,2.053672
12477140,54,24/25,2024-08-05,st-johnstone,aberdeen,1,2,37,2,15,20,15,20,1.73966,2.010452,1,1,1,0.73966,0.010452
12476942,55,24/25,2024-08-09,queens-park-fc,livingston,1,1,28,1,13,14,13,14,1.668955,1.815537,1,1,1,0.668955,0.815537
12476945,55,24/25,2024-08-09,ayr-united,airdrieonians,5,0,28,1,22,5,22,5,3.195051,0.41742,1,1,1,-1.804949,0.41742
12476630,57,24/25,2024-08-10,the-spartans-fc,bonnyrigg-rose,2,0,16,0,7,9,7,9,1.068864,0.941354,1,1,1,-0.931136,0.941354
12476632,57,24/25,2024-08-10,east-fife,edinburgh-city-fc,2,0,11,0,10,1,10,1,1.220609,0.041999,1,1,1,-0.779391,0.041999
12476633,57,24/25,2024-08-10,stirling-albion,elgin-city,0,1,21,0,10,11,10,11,0.899726,1.327802,1,1,1,0.899726,0.327802
12476635,57,24/25,2024-08-10,peterhead,forfar-athletic,2,1,13,0,6,7,6,7,0.967553,0.978541,1,1,1,-1.032447,-0.021459
12476636,57,24/25,2024-08-10,clyde-fc,stranraer,1,0,23,0,15,8,15,8,2.214844,0.769205,1,1,1,1.214844,0.769205
12476794,56,24/25,2024-08-10,queen-of-the-south,cove-rangers,2,1,23,1,10,12,10,12,1.798609,2.253361,1,1,1,-0.201391,1.253361
12476797,56,24/25,2024-08-10,kelty-hearts-fc,stenhousemuir,2,0,24,0,11,13,11,13,1.614098,1.973546,1,1,1,-0.385902,1.973546
12476798,56,24/25,2024-08-10,dumbarton,alloa-athletic,3,3,20,0,9,11,9,11,1.123848,1.270121,1,1,1,-1.876152,-1.729879
12476799,56,24/25,2024-08-10,arbroath,montrose,0,0,13,0,11,2,11,2,1.2092,0.08179,1,1,1,1.2092,0.08179
12476800,56,24/25,2024-08-10,annan-athletic,inverness-caledonian-thistle,1,0,10,0,5,5,5,5,1.158649,0.56427,1,1,1,0.158649,0.56427
12476940,55,24/25,2024-08-10,dunfermline-athletic,falkirk-fc,0,2,16,0,8,8,8,8,0.861876,1.763814,1,1,1,0.861876,-0.236186
12476943,55,24/25,2024-08-10,raith-rovers,partick-thistle,1,0,16,1,5,10,5,10,1.305794,0.890378,1,1,1,0.305794,0.890378
12476944,55,24/25,2024-08-10,greenock-morton,hamilton-academical,0,0,16,0,9,7,9,7,0.722157,0.714606,1,1,1,0.722157,0.714606
12477119,54,24/25,2024-08-10,dundee-fc,heart-of-midlothian,3,1,26,2,11,13,11,13,1.906956,2.430653,1,1,1,-1.093044,1.430653
12477122,54,24/25,2024-08-10,ross-county,dundee-united,1,1,33,0,21,12,21,12,2.997057,1.155791,1,1,1,1.997057,0.155791
12477127,54,24/25,2024-08-10,rangers,motherwell,2,1,27,1,19,7,19,7,2.789191,0.988047,1,1,1,0.789191,-0.011953
12477120,54,24/25,2024-08-11,hibernian,celtic,0,2,23,1,3,19,3,19,0.327975,2.063123,1,1,1,0.327975,0.063123
12477124,54,24/25,2024-08-11,kilmarnock,st-johnstone,0,3,26,1,13,12,13,12,2.198621,2.210127,1,1,1,2.198621,-0.789873
12477125,54,24/25,2024-08-11,aberdeen,st-mirren,3,1,21,0,11,10,11,10,1.357409,1.28214,1,1,1,-1.642591,0.28214
12473119,55,24/25,2024-08-17,ayr-united,hamilton-academical,3,2,22,0,14,8,14,8,1.353195,0.867855,1,1,1,-1.646805,-1.132145
12476623,57,24/25,2024-08-17,peterhead,stranraer,1,0,11,0,6,5,6,5,1.3866,0.464904,1,1,1,0.3866,0.464904
12476629,57,24/25,2024-08-17,east-fife,forfar-athletic,2,1,8,1,5,2,5,2,1.530927,0.20651,1,1,1,-0.469073,-0.79349
12476631,57,24/25,2024-08-17,edinburgh-city-fc,bonnyrigg-rose,2,2,22,2,9,11,9,11,1.690895,1.374894,1,1,1,-0.309105,-0.625106
12476634,57,24/25,2024-08-17,clyde-fc,stirling-albion,0,2,21,1,15,5,15,5,1.082678,0.705735,1,1,1,1.082678,-1.294265
12476790,56,24/25,2024-08-17,alloa-athletic,stenhousemuir,1,0,22,0,12,10,12,10,1.129188,1.188753,1,1,1,0.129188,1.188753
12476792,56,24/25,2024-08-17,queen-of-the-south,annan-athletic,2,0,16,0,9,7,9,7,0.874982,0.707331,1,1,1,-1.125018,0.707331
12476793,56,24/25,2024-08-17,inverness-caledonian-thistle,montrose,1,1,19,1,16,2,16,2,1.569298,0.319616,1,1,1,0.569298,-0.680384
12476795,56,24/25,2024-08-17,cove-rangers,dumbarton,1,1,24,1,12,11,12,11,2.466625,1.740419,1,1,1,1.466625,0.740419
12476796,56,24/25,2024-08-17,arbroath,kelty-hearts-fc,0,3,25,0,10,15,10,15,0.897315,1.925137,1,1,1,0.897315,-1.074863
12476621,57,24/25,2024-08-24,stranraer,elgin-city,1,1,19,1,7,11,7,11,0.560517,1.066901,1,1,1,-0.439483,0.066901
12476622,57,24/25,2024-08-24,stirling-albion,east-fife,0,4,18,0,6,12,6,12,0.94947,1.417482,1,1,1,0.94947,-2.582518
12476624,57,24/25,2024-08-24,the-spartans-fc,peterhead,0,0,12,0,7,5,7,5,0.628033,0.481165,1,1,1,0.628033,0.481165
12476625,57,24/25,2024-08-24,bonnyrigg-rose,clyde-fc,2,1,22,0,11,11,11,11,1.392779,1.744095,1,1,1,-0.607221,0.744095
12476627,57,24/25,2024-08-24,forfar-athletic,edinburgh-city-fc,0,3,18,1,8,9,8,9,1.104762,1.194943,1,1,1,1.104762,-1.805057
12476786,56,24/25,2024-08-24,stenhousemuir,cove-rangers,3,2,13,0,8,5,8,5,1.529021,0.887027,1,1,1,-1.470979,-1.112973
12476787,56,24/25,2024-08-24,annan-athletic,alloa-athletic,0,1,19,1,11,7,11,7,1.506712,0.756495,1,1,1,1.506712,-0.243505
12476788,56,24/25,2024-08-24,kelty-hearts-fc,inverness-caledonian-thistle,0,0,12,0,6,6,6,6,0.391311,0.650936,1,1,1,0.391311,0.650936
12476789,56,24/25,2024-08-24,montrose,queen-of-the-south,1,0,16,0,6,10,6,10,0.56164,0.858921,1,1,1,-0.43836,0.858921
12476791,56,24/25,2024-08-24,dumbarton,arbroath,2,2,25,0,15,10,15,10,2.261396,1.648947,1,1,1,0.261396,-0.351053
12476936,55,24/25,2024-08-24,livingston,greenock-morton,1,1,16,2,12,2,12,2,1.822002,0.810656,1,1,1,0.822002,-0.189344
12476937,55,24/25,2024-08-24,falkirk-fc,partick-thistle,2,1,28,2,19,7,19,7,2.220976,0.60537,1,1,1,0.220976,-0.39463
12476938,55,24/25,2024-08-24,hamilton-academical,dunfermline-athletic,1,0,10,0,5,5,5,5,0.692876,0.411389,1,1,1,-0.307124,0.411389
12476939,55,24/25,2024-08-24,ayr-united,raith-rovers,2,0,17,1,12,4,12,4,2.19878,0.729444,1,1,1,0.19878,0.729444
12476941,55,24/25,2024-08-24,airdrieonians,queens-park-fc,0,2,22,1,10,11,10,11,1.124142,1.231385,1,1,1,1.124142,-0.768615
12477111,54,24/25,2024-08-24,rangers,ross-county,6,0,21,2,15,4,15,4,2.24438,0.191703,1,1,1,-3.75562,0.191703
12477117,54,24/25,2024-08-24,hibernian,dundee-fc,2,2,23,2,12,9,12,9,1.09523,0.723416,1,1,1,-0.90477,-1.276584
12477118,54,24/25,2024-08-24,dundee-united,st-johnstone,2,0,14,2,3,9,3,9,0.370545,0.670592,1,1,1,-1.629455,0.670592
12477113,54,24/25,2024-08-25,st-mirren,celtic,0,3,24,0,3,21,3,21,0.195265,2.64655,1,1,1,0.195265,-0.35345
12477116,54,24/25,2024-08-25,motherwell,heart-of-midlothian,3,1,23,0,14,9,14,9,2.03645,1.064616,1,1,1,-0.96355,0.064616
12477121,54,24/25,2024-08-25,aberdeen,kilmarnock,2,0,19,0,12,7,12,7,1.312211,0.507185,1,1,1,-0.687789,0.507185
12476617,57,24/25,2024-08-31,forfar-athletic,elgin-city,1,1,10,0,4,6,4,6,0.529133,0.576038,1,1,1,-0.470867,-0.423962
12476618,57,24/25,2024-08-31,stirling-albion,the-spartans-fc,1,0,15,0,8,7,8,7,0.66419,0.608858,1,1,1,-0.33581,0.608858
12476619,57,24/25,2024-08-31,east-fife,clyde-fc,5,1,13,0,9,4,9,4,1.82223,1.08606,1,1,1,-3.17777,0.08606
12476620,57,24/25,2024-08-31,edinburgh-city-fc,peterhead,0,4,18,0,8,10,8,10,0.794734,1.643041,1,1,1,0.794734,-2.356959
12476626,57,24/25,2024-08-31,bonnyrigg-rose,stranraer,2,0,20,1,10,9,10,9,0.946836,0.672628,1,1,1,-1.053164,0.672628
12476779,56,24/25,2024-08-31,stenhousemuir,annan-athletic,5,1,24,0,11,13,11,13,2.717526,2.567557,1,1,1,-2.282474,1.567557
12476781,56,24/25,2024-08-31,cove-rangers,montrose,1,0,12,0,9,3,9,3,1.346508,0.984106,1,1,1,0.346508,0.984106
12476782,56,24/25,2024-08-31,arbroath,alloa-athletic,0,0,12,0,9,3,9,3,0.941873,0.285007,1,1,1,0.941873,0.285007
12476784,56,24/25,2024-08-31,dumbarton,kelty-hearts-fc,2,2,21,0,14,7,14,7,2.74574,0.734526,1,1,1,0.74574,-1.265474
12476785,56,24/25,2024-08-31,inverness-caledonian-thistle,queen-of-the-south,1,0,14,0,7,7,7,7,0.920911,0.47671,1,1,1,-0.079089,0.47671
12476930,55,24/25,2024-08-31,raith-rovers,livingston,0,1,15,2,9,4,9,4,0.880281,0.442876,1,1,1,0.880281,-0.557124
12476932,55,24/25,2024-08-31,dunfermline-athletic,ayr-united,1,1,14,0,5,9,5,9,0.258816,0.483069,1,1,1,-0.741184,-0.516931
12476933,55,24/25,2024-08-31,greenock-morton,falkirk-fc,2,3,21,0,11,10,11,10,1.196692,1.873572,1,1,1,-0.803308,-1.126428
12476934,55,24/25,2024-08-31,partick-thistle,queens-park-fc,3,0,14,0,10,4,10,4,1.348342,0.450552,1,1,1,-1.651658,0.450552
12476935,55,24/25,2024-08-31,hamilton-academical,airdrieonians,2,2,24,0,11,13,11,13,1.35973,1.288409,1,1,1,-0.64027,-0.711591
12477108,54,24/25,2024-08-31,st-johnstone,motherwell,1,2,27,0,13,14,13,14,1.146963,2.064841,1,1,1,0.146963,0.064841
12477110,54,24/25,2024-08-31,ross-county,aberdeen,0,1,17,1,8,8,8,8,1.340388,0.573435,1,1,1,1.340388,-0.426565
12477112,54,24/25,2024-08-31,dundee-fc,st-mirren,2,2,28,0,14,14,14,14,1.718427,1.988246,1,1,1,-0.281573,-0.011754
12477107,54,24/25,2024-09-01,kilmarnock,hibernian,1,1,23,2,13,8,13,8,2.496443,0.690425,1,1,1,1.496443,-0.309575
12477114,54,24/25,2024-09-01,heart-of-midlothian,dundee-united,0,1,26,0,14,12,14,12,1.212671,1.241264,1,1,1,1.212671,0.241264
12477115,54,24/25,2024-09-01,celtic,rangers,3,0,26,0,14,12,14,12,1.688424,1.158257,1,1,1,-1.311576,1.158257
