match_id,tournament_id,match_date,snapshot_unix_ms,minutes_to_kickoff,odds_home,odds_draw,odds_away,fair_p_home,fair_p_draw,fair_p_away,overround
9574217,57,2021-09-25,1632571866527,-108.89121666666666,1.67,4.5,5.5,0.5971049457177323,0.22159227985524727,0.1813027744270205,0.002842799249984873
9574100,57,2021-10-02,1633170397504,-213.37493333333333,1.63,4.5,6.2,0.6153371121060409,0.2228887761628548,0.1617741117311043,-0.002990522681795227
9574094,57,2021-10-01,1633113527606,-6.206566666666666,1.83,4.1,5.0,0.5517724006136785,0.2462789007617151,0.20194869862460638,-0.009649473543915765
9574197,57,2021-10-02,1633035857681,-2455.7053166666665,2.46,3.6,3.2,0.4078164825828377,0.2786745964316058,0.3135089209855565,-0.0032181571815718124
9574245,57,2021-10-15,1634323000705,-8.321583333333333,12.0,6.2,1.31,0.08267339834286762,0.16001302905071152,0.7573135726064208,0.007982434539932637
9574183,57,2021-10-02,1633173214097,-166.43171666666666,4.1,3.95,1.94,0.24088394316610087,0.25003143467873756,0.5090846221551617,0.012530913512188713
9574109,57,2021-10-16,1634387322736,-91.28773333333334,1.94,3.9,4.4,0.515904034634117,0.25662918645902233,0.22746677890686065,-0.0008530987912430676
9574167,57,2021-10-16,1634392449425,-5.8429166666666665,2.0,4.1,3.85,0.4981852611645889,0.24301720056809217,0.2587975382673189,0.0036426987646500653
9574067,57,2021-10-30,1635600867279,-25.54535,1.63,4.7,5.9,0.6161126910771418,0.21367312477781727,0.1702141841450409,-0.004245584614125275
9574132,57,2021-10-30,1635602000613,-6.65645,2.9,3.55,2.66,0.34398222351741226,0.280999562873379,0.3750182136092088,0.0024575766760270845
9574063,57,2021-11-06,1636196054925,-245.75125,8.4,5.3,1.44,0.11878968995143818,0.1882704519985058,0.6929398580500561,0.0021713087750823146
9574038,57,2021-11-05,1636141466514,-0.5581,1.96,3.95,4.2,0.5094582975064489,0.2527944969905417,0.23774720550300946,0.0014638766899164324
9574074,57,2021-11-06,1636210472358,-5.4607,2.6,3.65,2.96,0.38599499821364774,0.2749553411932833,0.33904966059306896,-0.0035741748070515778
9917723,57,2021-11-09,1636485541428,-10.9762,2.28,3.75,3.35,0.4369489226274326,0.265664944957479,0.29738613241508843,0.0037706205813039517
9574082,57,2021-11-13,1636813750731,-30.82115,1.67,4.4,5.8,0.5997086055364949,0.2276166752831696,0.17267471918033556,-0.0015110844142435242
9574216,57,2021-11-13,1636815016720,-9.721333333333334,3.95,3.85,2.1,0.25595567867036007,0.26260387811634345,0.4814404432132964,-0.010904707107238787
9574085,57,2021-11-13,1636800305343,-254.91095,2.44,3.6,3.15,0.4077669902912622,0.2763754045307444,0.31585760517799355,0.0050741608118656245
9574204,57,2021-11-20,1637419972412,-7.1264666666666665,1.66,4.2,6.4,0.6043708966633691,0.23887040201456963,0.15675870132206135,-0.003245123350545054
9574143,57,2021-11-20,1637415355871,-84.06881666666666,1.47,5.3,7.8,0.6822119906926085,0.1892172879845537,0.12857072132283778,-0.002843517668315476
9574101,57,2021-11-20,1637420156595,-4.05675,1.86,4.5,4.4,0.5446443307476481,0.2251196567090279,0.230236012543324,-0.012870641902899993
9574129,57,2021-11-20,1637420144286,-4.2619,2.2,4.1,3.3,0.45387453874538747,0.24354243542435428,0.3025830258302583,0.0014781966001478075
9574297,57,2021-12-04,1638618983547,-183.60755,2.24,3.8,3.4,0.44478105205177637,0.2621867254199945,0.29303222252822914,0.0037041132242370267
9574419,57,2021-12-04,1638616396489,-226.72518333333332,4.1,3.75,2.06,0.24488049197996578,0.26773600456476254,0.48738350345527165,-0.003994001105059541
9574476,57,2021-12-11,1639234796285,-0.06191666666666667,1.35,5.6,12.0,0.7387862796833773,0.17810026385224276,0.08311345646437995,0.002645502645502562
9574396,57,2021-12-11,1639234132915,-11.118083333333333,1.92,4.1,4.4,0.5250291036088475,0.24586728754365542,0.22910360884749706,-0.007991500369549098
9574547,57,2021-12-11,1639234436922,-6.0513,2.16,4.1,3.45,0.4644862575115752,0.24470495517682989,0.29080878731159493,-0.00327952554887867
9574372,57,2021-12-11,1639233896471,-15.058816666666667,2.08,3.85,3.75,0.4773437370848556,0.25788960341207784,0.2647666595030666,0.00717615717615705
9574321,57,2021-12-17,1639746954092,-389.09846666666664,4.0,3.65,2.1,0.24995923691504976,0.27392793086580797,0.4761128322191424,0.0001630789302020652
9574233,57,2021-12-18,1639823589112,-266.84813333333335,6.4,4.4,1.62,0.15612405817417208,0.22708953916243213,0.6167864026633959,0.0008066778900110982
9574275,57,2021-12-18,1639839189697,-6.838383333333334,2.26,3.85,3.45,0.44601333087087186,0.26181561760212213,0.2921710515270059,-0.00792679168977739
9574313,57,2021-12-26,1640494685769,-601.90385,2.66,3.2,3.25,0.3773995717966397,0.3137133940559567,0.3088870341474036,-0.003867842683632161
9574484,57,2021-12-26,1640523556532,-0.7244666666666667,5.9,4.3,1.7,0.17115429641770077,0.2348396160149848,0.5940060875673144,-0.009715040923740426
9574232,57,2021-12-26,1640530509006,-4.8499,1.88,3.85,5.0,0.5363909942041908,0.2619259919750334,0.20168301382077575,-0.00834484664271895
9574445,57,2021-12-22,1640202050408,-4.159866666666667,2.42,3.55,3.3,0.4140746500777605,0.28227060653188185,0.3036547433903577,-0.002056415628758801
