match_id,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
13175771,1.1302634782825312,1.200132502045897,0.0003479282992702121,7,true,true,
13179032,1.4568775484474825,1.2168102713629068,0.0007470716435190535,7,true,true,
13179034,1.3328481651546595,1.585477745208995,0.002960216816667841,13,true,true,
13197505,1.0554018590741914,1.3046712588028595,0.0033770246643334456,17,true,true,
13217663,1.0512208965835739,1.4226393242083437,0.00033099043346467927,15,true,true,
13255608,1.59038319912703,1.0192909094369105,0.0003645353778937609,6,true,true,
13315347,1.6861502278433824,0.8580836662077439,0.0007591228260210454,9,true,true,
13324922,0.8872810631690186,1.645538561306169,0.0002462816877805943,11,true,true,
13343733,0.991424358398461,2.054573009686474,0.0009486057744464521,13,true,true,
13343736,1.312414045605936,1.1244916575748103,0.001548665133829982,11,true,true,
13391276,1.620691120404127,1.1310097297944364,0.00011721408764956548,11,true,true,
13399583,1.2093789888971145,1.4964741930792163,0.0026794578645248117,9,true,true,
13415294,1.7418813962011368,1.0276111485919963,0.0001944594536848643,7,true,true,
13436762,1.193357230996523,1.1977154375326886,0.003498142290641143,7,true,true,
13480337,1.362294578929335,0.9756334113943088,0.004045958470179233,13,true,true,
14032707,3.482169047503803,0.5759909665771951,0.0008633947601164945,11,true,true,
14032708,1.1211134915504468,2.2018651316780504,0.0007232496193732511,15,true,true,
14032710,2.0312883021546,0.9827049081849591,0.0009825012474490471,15,true,true,
14032715,1.8465291688098175,1.2090300219295722,0.0001429003925581796,7,true,true,
14032717,0.9539326158159009,2.1116750042132417,0.000456320320736952,13,true,true,
14032718,1.3792555669032023,1.1279803142250109,0.0010199768604884718,5,true,true,
14032719,2.1446808076589985,0.7012752785598616,0.000606944070291034,15,true,true,
14032720,2.443906004633382,0.7743881115996254,0.0008392455070692622,15,true,true,
14035482,1.3507899006132245,1.3512191344512872,0.0009050279562204433,15,true,true,
14035484,1.8849394643573432,0.8866029018417941,0.0003997239776908655,11,true,true,
14035486,1.770657790480454,1.1678631002661073,0.0002779348754546573,15,true,true,
14035487,1.5855581272352264,1.1637607887186616,0.00030782467882409936,7,true,true,
14035488,1.9126878969490795,0.7013308834333596,0.0007955434431259687,13,true,true,
14035489,1.630012145035695,1.0215661324940493,0.0005211955267300052,13,true,true,
14035491,1.1613359999224149,1.493715255055987,0.0011477073192896097,7,true,true,
14035492,1.2230693487424058,1.5389443019875977,0.0016564553207420222,13,true,true,
14035493,1.4334971624841584,1.3753447896505635,0.0003998418865174812,11,true,true,
14035494,1.7270689929727079,0.951634483466965,0.0005359395996397358,9,true,true,
14035495,0.8361469843853935,1.8263349303502916,0.00028766854664701735,9,true,true,
14035496,0.9961460543510304,1.7424813846531364,0.0003144321838404668,9,true,true,
14035497,1.3523299878160475,1.4338644663201918,0.00045287843917393933,11,true,true,
14035498,1.8107958837842595,0.8518397292790731,0.000229929061986498,15,true,true,
14035499,1.8083782637835668,1.0434223102604585,0.00015867828056502416,7,true,true,
14035500,2.248130803723614,0.8785107589973296,0.0002085605949313261,11,true,true,
14035501,1.7172387154390423,0.9374216581620753,0.00016361346238863596,9,true,true,
14035502,1.5247659251494845,1.153112570073267,0.00136171731459093,11,true,true,
14035503,2.1774475405695553,0.9616853962060455,0.0003667870391416385,9,true,true,
14035504,1.4888736570527563,1.3574429862683506,0.0009011451915428916,9,true,true,
14035505,1.5588329518266777,1.263281951488964,0.000188038555978789,5,true,true,
14035506,1.333433385321047,1.400373905795397,0.00036201240293568155,13,true,true,
14035507,0.9132601449575057,1.7608939319457535,0.0016374888665789521,15,true,true,
14035508,1.4121671306798234,1.2464984849656051,2.8385969657216758e-5,7,true,true,
14035509,1.4440215241025924,1.5459490549147599,0.0004227454304977405,11,true,true,
14035510,1.142404872508431,1.452323674704829,0.0005368274686301765,9,true,true,
14035511,1.338887462223599,1.487627272606525,0.00034508800277681633,13,true,true,
14035512,1.566235071491962,1.1660443552012008,0.0018864999289776815,5,true,true,
