environment,variant,pair,bet_set,owner,n_bets,n_wins,win_rate_pct,cap_weighted_win_rate_pct,roi_pct,stake_sum,pnl_sum,stake_mean,odds_mean,edge_mean_pp,edge_win_pp,edge_loss_pp,capture_ratio
close,close_std,m10_lineup_grw_negbin vs m10_poisson,shared,m10_lineup_grw_negbin,1242,422,33.97745571658615,34.00230615358063,10.780497238860068,17.77220030145176,1.915931562782688,0.01430934001727195,3.633829818108186,4.717319129951371,4.595991387499806,4.779758529115469,0.9615530490721944
close,close_std,m10_lineup_grw_negbin vs m10_poisson,shared,m10_poisson,1242,422,33.97745571658615,34.191092608690546,10.424495895045588,17.665464429876682,1.841535614333233,0.014223401312300066,3.633829818108186,4.640528375543764,4.547494571239623,4.6884067480027225,0.9699445495374036
close,close_std,m10_lineup_grw_negbin vs m10_poisson,exclusive,m10_lineup_grw_negbin,49,25,51.02040816326531,53.14482549816465,29.25629607535159,0.0808877713203674,0.023664765866240015,0.001650770843272804,2.7770733741319837,-0.8826166716161283,-0.9050879832906953,-0.8592090552884543,NaN
close,close_std,m10_lineup_grw_negbin vs m10_poisson,exclusive,m10_poisson,45,26,57.77777777777777,79.13353955955492,13.641575736400027,0.08547475970756721,0.011660104081013716,0.0018994391046126048,2.364834346075731,0.090134200726873,1.278710517982917,-1.5363386544656081,NaN
close,close_std,m12_joint_hybrid_synergy_negbin vs m12_poisson,shared,m12_joint_hybrid_synergy_negbin,1202,409,34.026622296173045,35.393857130463566,10.265600544052939,16.174969019116325,1.6604577076268,0.013456712994273149,3.5913585692853105,4.2007573147095005,4.248590165365796,4.176086903715271,1.0173615308594324
close,close_std,m12_joint_hybrid_synergy_negbin vs m12_poisson,shared,m12_poisson,1202,409,34.026622296173045,36.240482690453376,11.103338867754703,15.989748869214,1.7753960010518064,0.013302619691525791,3.5913585692853105,4.114257857505159,4.2310464292909105,4.054022642044411,1.0436662058594788
close,close_std,m12_joint_hybrid_synergy_negbin vs m12_poisson,exclusive,m12_joint_hybrid_synergy_negbin,41,18,43.90243902439025,46.363542271636945,10.95769729429322,0.05424288045687883,0.0059437706441701176,0.0013229970843141178,2.7417377416598003,-1.183612354303174,-1.7368508919466175,-0.7506430639735224,NaN
close,close_std,m12_joint_hybrid_synergy_negbin vs m12_poisson,exclusive,m12_poisson,41,20,48.78048780487805,66.07644714961258,-0.609166931319547,0.06632583981045986,-0.00040403508304529684,0.0016177034100112162,2.601759201577086,-0.10504460100436992,0.9024525940883001,-1.0645657391878651,NaN
close,close_std_t007,m00_baseline_grw_negbin vs m00_poisson,shared,m00_baseline_grw_negbin,1244,421,33.842443729903536,35.45992256386556,10.48890325794453,17.5955146108927,1.84557650527403,0.014144304349592202,3.6016533401402184,4.341442848020401,4.441513119185779,4.290252587800931,1.0352567892657294
close,close_std_t007,m00_baseline_grw_negbin vs m00_poisson,shared,m00_poisson,1244,421,33.842443729903536,35.946148034412886,10.56531353629742,17.43504696484461,1.84206737703654,0.014015311064987629,3.6016533401402184,4.236563321378516,4.386512557762499,4.159857818926931,1.054486174456327
close,close_std_t007,m00_baseline_grw_negbin vs m00_poisson,exclusive,m00_baseline_grw_negbin,49,23,46.93877551020408,40.480512718553015,7.093041265772392,0.07283086140357219,0.005165923053572873,0.0014863441102769834,2.819743587747409,-1.2404813871353857,-1.315062804109687,-1.1745055182735034,NaN
close,close_std_t007,m00_baseline_grw_negbin vs m00_poisson,exclusive,m00_poisson,46,27,58.69565217391305,65.34384173256886,6.90436487583656,0.08667853582436905,0.0059846023823471465,0.001884315996181936,2.3626520958142927,0.5436309304990384,1.3302445803457736,-0.5741884666515855,NaN
close,close_std_t007,m05_wealth_grw_negbin vs m05_poisson,shared,m05_wealth_grw_negbin,1180,414,35.08474576271187,37.01527164518888,11.038443504596001,15.672445639448426,1.729994057699034,0.013281733592752904,3.5763556278501762,3.961534451464157,4.050934889126677,3.913216199254911,1.0351932228784058
close,close_std_t007,m05_wealth_grw_negbin vs m05_poisson,shared,m05_poisson,1180,414,35.08474576271187,37.76373836256817,11.039484669620919,15.50697750018126,1.7118904038540754,0.013141506356085814,3.5763556278501762,3.8720267419042886,4.018541053333795,3.792840155831422,1.0595070944804679
close,close_std_t007,m05_wealth_grw_negbin vs m05_poisson,exclusive,m05_wealth_grw_negbin,48,16,33.33333333333333,35.449096048464355,-8.546138131068911,0.06570454231299204,-0.00561520094445492,0.0013688446315206675,2.774759124301928,-0.46044658219378626,-0.6754721208321636,-0.35293381287459763,NaN
close,close_std_t007,m05_wealth_grw_negbin vs m05_poisson,exclusive,m05_poisson,54,22,40.74074074074074,59.773101926983564,-14.282858687454361,0.10020392377326516,-0.014311984831819948,0.001855628218023429,2.613747947124494,0.030818964350382623,1.1748357268478826,-0.7556925598666485,NaN
close,close_std_t007,m10_lineup_grw_negbin vs m10_poisson,shared,m10_lineup_grw_negbin,1244,424,34.08360128617363,34.16850322620408,10.487525207945549,17.54594859411898,1.8401357817813953,0.01410446028466156,3.6317818506259227,4.436073143095854,4.324519487605155,4.4937545454471435,0.9623399417724208
close,close_std_t007,m10_lineup_grw_negbin vs m10_poisson,shared,m10_poisson,1244,424,34.08360128617363,34.33308879049876,9.952035863772672,17.422022075231755,1.733845885121456,0.01400484089648855,3.6317818506259227,4.345611110032916,4.2600671095572045,4.389843617595967,0.9704370999644327
close,close_std_t007,m10_lineup_grw_negbin vs m10_poisson,exclusive,m10_lineup_grw_negbin,53,26,49.056603773584904,51.76324360672948,24.76930454317971,0.08374293497703929,0.020742542597859823,0.0015800553769252696,2.732662800491706,-0.828664167402514,-1.4256918987934333,-0.2537485742112585,NaN
close,close_std_t007,m10_lineup_grw_negbin vs m10_poisson,exclusive,m10_poisson,46,27,58.69565217391305,80.43589239502127,13.511180061499605,0.0883493041833479,0.011937033571294137,0.0019206370474640847,2.3679515641680973,0.187341718082946,1.3994685026445772,-1.5351542389256878,NaN
close,close_std_t007,m12_joint_hybrid_synergy_negbin vs m12_poisson,shared,m12_joint_hybrid_synergy_negbin,1203,408,33.915211970074814,35.44056931398146,9.964251370184124,15.947263860894257,1.5890254577660337,0.01325624593590545,3.593238672251005,4.022827174828635,4.115212926543815,3.9754141097974474,1.0351658501190686
close,close_std_t007,m12_joint_hybrid_synergy_negbin vs m12_poisson,shared,m12_poisson,1203,408,33.915211970074814,36.299707524891,10.705402893815897,15.750593223462907,1.6861644627377685,0.013092762446768835,3.593238672251005,3.9325795381050583,4.091670326963348,3.8509329445777856,1.0625140416232195
close,close_std_t007,m12_joint_hybrid_synergy_negbin vs m12_poisson,exclusive,m12_joint_hybrid_synergy_negbin,41,19,46.34146341463415,46.14587687870394,10.31239931108902,0.059327416996024326,0.006118080141584923,0.0014470101706347397,2.706353222522596,-0.8047506939089833,-1.3755426125554893,-0.311794036896092,NaN
close,close_std_t007,m12_joint_hybrid_synergy_negbin vs m12_poisson,exclusive,m12_poisson,43,21,48.837209302325576,65.41112089293519,0.5207738596082382,0.06494847071263128,0.0003382346576866961,0.0015104295514565414,2.6099229308622873,-0.11124412676438518,0.7020580513843913,-0.8875780240882173,NaN
t25,raw,m00_baseline_grw_negbin vs m00_poisson,shared,m00_baseline_grw_negbin,1116,386,34.587813620071685,35.91924459829222,12.055852838990418,17.367469399751755,2.093796552690764,0.015562248566085802,3.617737390669588,4.978117034359322,4.972715778121963,4.980973041082091,0.9983422389778013
t25,raw,m00_baseline_grw_negbin vs m00_poisson,shared,m00_poisson,1116,386,34.587813620071685,36.65665244695116,12.658868065906614,17.289768930255907,2.1886890377812085,0.015492624489476619,3.617737390669588,4.908408031160473,4.976752080978966,4.872269944544119,1.0214442421343761
t25,raw,m00_baseline_grw_negbin vs m00_poisson,exclusive,m00_baseline_grw_negbin,33,15,45.45454545454545,59.88336774285443,53.30520119354856,0.054536204295602776,0.029070633423095734,0.0016526122513819024,2.8149378433788064,-0.40331798360824106,-0.6101204349603175,-0.23098260748151073,NaN
t25,raw,m00_baseline_grw_negbin vs m00_poisson,exclusive,m00_poisson,39,16,41.02564102564102,52.10559770862382,-13.124628071359892,0.08390240916276263,-0.011011879145523177,0.0021513438246862212,2.358695900619351,0.07885595983000057,0.894759782534936,-0.4887293081386502,NaN
t25,raw,m05_wealth_grw_negbin vs m05_poisson,shared,m05_wealth_grw_negbin,1081,380,35.152636447733585,38.23021268928434,14.041213581636649,15.765043988166184,2.2136034976173824,0.014583759471014045,3.5664529319490965,4.385686614466103,4.61747316391025,4.260039126892956,1.0839039328913365
t25,raw,m05_wealth_grw_negbin vs m05_poisson,shared,m05_poisson,1081,380,35.152636447733585,39.12395607087996,14.262799519138175,15.651707762960882,2.2323716995524974,0.014478915599408771,3.5664529319490965,4.316385110955723,4.611503535796429,4.156406506905124,1.1094929064650543
t25,raw,m05_wealth_grw_negbin vs m05_poisson,exclusive,m05_wealth_grw_negbin,41,18,43.90243902439025,42.412490435546246,12.579298275498216,0.050852224463597405,0.006396852995001791,0.0012402981576487171,3.0251722883573917,-0.4294211656292784,-0.5359465895182857,-0.34605344258570747,NaN
t25,raw,m05_wealth_grw_negbin vs m05_poisson,exclusive,m05_poisson,43,18,41.86046511627907,57.940034560998456,-11.927390753674239,0.0662506790082802,-0.007901977362280013,0.001540713465308842,2.5378157438570366,-0.05858044954677933,0.6847293192369,-0.5937634830710284,NaN
t25,raw,m10_lineup_grw_negbin vs m10_poisson,shared,m10_lineup_grw_negbin,1113,389,34.95058400718778,34.586077118642926,12.610919371532699,17.399269926395895,2.1942079016531233,0.015632767229466212,3.6435232812035903,5.148836175425478,4.957643923177233,5.2515623993544365,0.9440321843622512
t25,raw,m10_lineup_grw_negbin vs m10_poisson,shared,m10_poisson,1113,389,34.95058400718778,34.98595879661588,12.39935841203942,17.299595785747634,2.1450388853089164,0.015543212745505512,3.6435232812035903,5.09328256995863,4.932137511119,5.179864652677714,0.9521749778866031
t25,raw,m10_lineup_grw_negbin vs m10_poisson,exclusive,m10_lineup_grw_negbin,40,14,35.0,32.38942936302248,-10.664405296752106,0.0560394886466387,-0.005976278195504932,0.0014009872161659675,2.905812511188574,-0.25995946074823817,-0.23549349369528993,-0.2731334430075181,NaN
t25,raw,m10_lineup_grw_negbin vs m10_poisson,exclusive,m10_poisson,30,16,53.333333333333336,70.7784442075895,1.3073308592467658,0.06512933484006218,0.0008514558927862882,0.002170977828002073,2.1846182523228777,0.1287093192887956,1.3599409945137362,-1.2784125952539938,NaN
t25,raw,m12_joint_hybrid_synergy_negbin vs m12_poisson,shared,m12_joint_hybrid_synergy_negbin,1084,373,34.40959409594096,37.398638106939494,15.68060683807818,15.897787942984085,2.492869623290731,0.014665856035963178,3.6037921929427776,4.58740199640992,4.816244003682369,4.467348453916778,1.0780990230255474
t25,raw,m12_joint_hybrid_synergy_negbin vs m12_poisson,shared,m12_poisson,1084,373,34.40959409594096,38.39418951067324,16.278272668959815,15.829727785782387,2.576806251723752,0.014603069913083383,3.6037921929427776,4.529577971258065,4.8370724925030615,4.36826228008453,1.1073219011037632
t25,raw,m12_joint_hybrid_synergy_negbin vs m12_poisson,exclusive,m12_joint_hybrid_synergy_negbin,35,13,37.142857142857146,41.78241280511025,5.0609452690373775,0.0470528530223638,0.0023813191389824313,0.0013443672292103941,2.663683002667044,-0.551797939579849,-0.3600883192682288,-0.6650808970367156,NaN
t25,raw,m12_joint_hybrid_synergy_negbin vs m12_poisson,exclusive,m12_poisson,34,14,41.17647058823529,49.86628520487027,-28.847766536800723,0.054320663093851695,-0.01567029807055641,0.0015976665615838733,2.6445537458740422,0.509253575497194,2.2831957840966175,-0.7325059705224026,NaN
t25,t25_inv,m00_baseline_grw_negbin vs m00_poisson,shared,m00_baseline_grw_negbin,993,354,35.64954682779456,37.67457447029586,16.82908027649211,10.226452996828622,1.7210179842740216,0.010298542796403446,3.6102066319622637,3.053098403440218,3.044992511730326,3.0575889913358383,0.9958802574050317
t25,t25_inv,m00_baseline_grw_negbin vs m00_poisson,shared,m00_poisson,993,354,35.64954682779456,38.55830563884916,17.95174090340134,9.713790592298928,1.7437945190284778,0.009782266457501437,3.6102066319622637,2.900921995647368,2.945898262426185,2.876005566164268,1.024302003126904
