environment,variant,model,level,group,n_bets,win_rate_pct,roi_pct,stake_share_pct,edge_mean_pp,odds_mean,capture_ratio
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,O/U 2.5_under_25,94,52.12765957446809,24.071230901885162,10.12215185614241,1.8767210804239713,2.3199017282441194,1.1505535696171143
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,market,1X2,782,30.69053708439898,22.779605967500707,83.80597912378796,1.9843728235667073,3.9165860134972115,0.9757758774869327
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,market,totals,165,56.96969696969697,18.583501731289992,16.194020876212047,1.526237377049094,2.1123656429136872,0.9375046807426208
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,1X2_away,364,26.923076923076923,19.637469988379628,36.73233643503222,2.3934070653665267,4.344725034199441,0.9711848727317623
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,1X2_draw,121,26.446280991735538,24.682654739616723,6.63066663370328,0.5047007707503502,4.458836671443276,0.5666868224491588
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,1X2_home,297,37.03703703703704,25.321444475482483,40.44297605505244,2.085894218770901,3.170946507951472,0.9919404765957575
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,O/U 1.5_over_15,29,86.20689655172413,8.642058757218896,3.2164104182752733,1.169870608141228,1.3697290318965727,0.5607065375415583
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,O/U 2.5_under_25,136,50.73529411764706,21.04741917265041,12.97761045793677,1.6022273498309179,2.2707219790864546,1.0473359006017586
t25,raw,m05_joint_grw_smile_spine_w020,market,1X2,908,29.295154185022028,16.932360126382967,81.03016377072268,4.068656788653905,4.054753330250981,0.9674507457060592
t25,raw,m05_joint_grw_smile_spine_w020,market,totals,207,48.792270531400966,13.143979374238807,18.969836229277217,3.5590826859110156,2.2260261002504764,1.0099665797488515
t25,raw,m05_joint_grw_smile_spine_w020,family,1X2_away,326,26.07361963190184,19.985731494919467,30.890496193460816,5.75195261179092,4.569928460367928,0.9617525320686223
t25,raw,m05_joint_grw_smile_spine_w020,family,1X2_draw,322,26.70807453416149,6.880220660696503,14.711929709118257,1.009409984122723,4.112877609867375,0.7713638446319729
t25,raw,m05_joint_grw_smile_spine_w020,family,1X2_home,260,36.53846153846153,18.444345249672494,35.42773786814371,5.746822299101501,3.336818290040959,0.9023043152639676
t25,raw,m05_joint_grw_smile_spine_w020,family,O/U 1.5_over_15,3,33.33333333333333,-10.495423796396862,0.09934553854643006,1.263493856260193,1.4932804232804233,1.9258512583440048
t25,raw,m05_joint_grw_smile_spine_w020,family,O/U 2.5_under_25,204,49.01960784313725,13.268431317613896,18.870490690730787,3.5928413451705867,2.2368017719706237,1.0008164919849059
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w020,market,1X2,801,29.08863920099875,21.877237317200404,75.02852717856247,1.9342272667048683,4.0224809792545875,0.9939552786985837
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w020,market,totals,174,47.701149425287355,14.875962779835355,24.971472821437604,1.9076669661158798,2.236329445064624,1.1742613704785203
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w020,family,1X2_away,335,26.865671641791046,22.026045466301436,30.230537335017864,2.3491353860360475,4.4963679556018405,0.9327441978528617
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w020,family,1X2_draw,199,22.110552763819097,16.361755032215232,11.604917775803706,1.0223739475932831,4.217717506653741,1.0883906272891348
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w020,family,1X2_home,267,37.07865168539326,23.67002612513467,33.19307206774085,2.0932706769193277,3.2823903199708395,0.9448031642713449
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w020,family,O/U 1.5_over_15,1,0.0,-100.0,0.041336082234681694,1.0414359674664753,1.4698412698412697,NaN
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w020,family,O/U 2.5_under_25,173,47.97687861271676,15.06643595268356,24.93013673920292,1.9126740817150096,2.240760012551464,1.168953035200893
t25,t25_inv_grid,m05_joint_grw_smile_spine_w020,market,1X2,787,29.35196950444727,21.544772156991336,79.9679159750262,2.1335605638997515,3.9595207939984594,1.0058111304821742
t25,t25_inv_grid,m05_joint_grw_smile_spine_w020,market,totals,193,54.92227979274611,16.068172345965703,20.032084024973894,1.9093413550180454,2.143726465935713,0.8997387563157113
t25,t25_inv_grid,m05_joint_grw_smile_spine_w020,family,1X2_away,361,26.59279778393352,19.562772420752914,34.01967101717589,2.5288333297336636,4.3761007213829055,0.9642207967879708
t25,t25_inv_grid,m05_joint_grw_smile_spine_w020,family,1X2_draw,136,22.058823529411764,21.705471878680253,7.782027321417104,0.7380474855643957,4.43855335163521,1.0518219916073483
t25,t25_inv_grid,m05_joint_grw_smile_spine_w020,family,1X2_home,290,36.206896551724135,23.278672277475476,38.16621763643309,2.2959616335120487,3.216300857362661,0.9643155689185106
t25,t25_inv_grid,m05_joint_grw_smile_spine_w020,family,O/U 1.5_over_15,21,85.71428571428571,3.3701449992767567,1.8603334164785876,0.8584428852977182,1.3728334309423225,0.4116965252246217
t25,t25_inv_grid,m05_joint_grw_smile_spine_w020,family,O/U 2.5_under_25,172,51.162790697674424,17.368133208589523,18.1717506084953,2.0376487263211085,2.237847127184906,1.0064680252365348
t25,raw,m05_joint_grw_smile_spine_w040,market,1X2,894,28.97091722595078,17.257681612892327,79.59459883948551,3.800200707759269,4.041136873596136,0.9908422897778733
t25,raw,m05_joint_grw_smile_spine_w040,market,totals,210,49.523809523809526,12.45059932487401,20.405401160514593,3.5710790325936466,2.2232393328319326,1.0167913578518093
t25,raw,m05_joint_grw_smile_spine_w040,family,1X2_away,316,25.63291139240506,20.403408391506495,30.622251353732906,5.497045077062794,4.592299884442824,1.0052780302952573
t25,raw,m05_joint_grw_smile_spine_w040,family,1X2_draw,311,25.723472668810288,7.273012280026792,14.076985503164465,0.9419929466753787,4.1205748784040255,0.7172602127663508
t25,raw,m05_joint_grw_smile_spine_w040,family,1X2_home,267,36.70411985018727,18.525036551632216,34.895361982588014,5.121173715239336,3.2962951847466617,0.9106667522582721
t25,raw,m05_joint_grw_smile_spine_w040,family,O/U 1.5_over_15,3,33.33333333333333,-17.089857674797127,0.0816749755199983,1.1156845132808644,1.4932804232804233,1.5770076919188853
t25,raw,m05_joint_grw_smile_spine_w040,family,O/U 2.5_under_25,207,49.75845410628019,12.569313584273893,20.323726184994598,3.6066644604097733,2.233818447463114,1.0083498839630938
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w040,market,1X2,797,29.109159347553327,22.64012270602259,74.28957009798151,1.7856129966976206,3.9911014296045075,1.009300519208244
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w040,market,totals,169,48.5207100591716,14.526699549155449,25.710429902018483,1.8482458727627518,2.2415259513964707,1.1322896467858166
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w040,family,1X2_away,333,27.32732732732733,23.243700640456023,30.183885627468186,2.17981510057781,4.463835963808005,0.9138104128074684
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w040,family,1X2_draw,195,23.076923076923077,15.626399947136411,10.923896372326512,0.9478888311431245,4.207182167696875,0.9905924631149949
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w040,family,1X2_home,269,35.687732342007436,24.400089742437032,33.18178809818685,1.9048951962925047,3.249256285300509,1.053126477915143
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w040,family,O/U 1.5_over_15,1,0.0,-100.0,0.02265073517430251,0.7712995440558923,1.4698412698412697,NaN
t25,t25_inv_pooltot,m05_joint_grw_smile_spine_w040,family,O/U 2.5_under_25,168,48.80952380952381,14.62768585571881,25.687779166844177,1.8546562675764828,2.2461193125962042,1.1250175969127136
t25,t25_inv_grid,m05_joint_grw_smile_spine_w040,market,1X2,774,30.361757105943155,22.251894224379214,79.32117742502871,2.00257058220817,3.9369988454961797,0.98124849109311
t25,t25_inv_grid,m05_joint_grw_smile_spine_w040,market,totals,192,55.729166666666664,16.406820692244576,20.678822574971218,1.8165684938577984,2.1411328237430673,0.9047495952206667
t25,t25_inv_grid,m05_joint_grw_smile_spine_w040,family,1X2_away,357,27.170868347338935,19.93112612464522,34.11041857997466,2.3763055405266407,4.373897086609778,0.9529080787055881
t25,t25_inv_grid,m05_joint_grw_smile_spine_w040,family,1X2_draw,125,24.8,23.886742544289554,6.999716553764159,0.7011231378041477,4.450158993614164,0.7990832498536072
t25,t25_inv_grid,m05_joint_grw_smile_spine_w040,family,1X2_home,292,36.64383561643836,24.02412791392308,38.211042291289935,2.1027676727246405,3.1831711379882943,0.9905975386501047
t25,t25_inv_grid,m05_joint_grw_smile_spine_w040,family,O/U 1.5_over_15,22,86.36363636363636,5.115405943088633,2.0259410466435597,0.7784198670410479,1.3716207225428463,0.39706213925519984
t25,t25_inv_grid,m05_joint_grw_smile_spine_w040,family,O/U 2.5_under_25,170,51.76470588235295,17.633212474138986,18.65288152832767,1.9509171396811427,2.2407167427219195,1.0217798207186843
