environment,model,policy,family,n_bets,mean_p_model,mean_p_market,realised_win_rate,model_minus_realised,roi_pct
t25,m05_joint_grw_smile_supremacy_w040,+U3.5,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,7.698622107158039
t25,m05_joint_grw_smile_supremacy_w040,+U3.5,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,14.748886342489882
t25,m05_joint_grw_smile_supremacy_w040,+U3.5,O/U 3.5_under_35,42,0.6716403931100926,0.6360104779314608,0.5714285714285714,0.10021182168152121,-11.367227025955914
t25,m05_joint_grw_smile_supremacy_w040,+U4.5,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,21.772458788995365
t25,m05_joint_grw_smile_supremacy_w040,+U4.5,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.55868827193864
t25,m05_joint_grw_smile_supremacy_w040,+U4.5,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.545720586035202
t25,m05_joint_grw_smile_supremacy_w040,+U4.5,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,7.951956951512875
t25,m05_joint_grw_smile_supremacy_w040,+U4.5,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,15.457874858944285
t25,m05_joint_grw_smile_supremacy_w040,+U4.5,O/U 4.5_under_45,2,0.7714506283062272,0.6792819053093025,1.0,-0.22854937169377276,36.88983905340981
t25,m05_joint_grw_smile_supremacy_w040,+O2.5,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,21.330443542817775
t25,m05_joint_grw_smile_supremacy_w040,+O2.5,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.378590536771045
t25,m05_joint_grw_smile_supremacy_w040,+O2.5,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.22909122912166
t25,m05_joint_grw_smile_supremacy_w040,+O2.5,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,7.244009283923052
t25,m05_joint_grw_smile_supremacy_w040,+O2.5,O/U 2.5_over_25,115,0.508463079896446,0.4837356438289398,0.5217391304347826,-0.013276050538336581,9.248133587318538
t25,m05_joint_grw_smile_supremacy_w040,+O2.5,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,15.7113432790621
t25,m05_joint_grw_smile_supremacy_w040,+O3.5,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,21.623069136816838
t25,m05_joint_grw_smile_supremacy_w040,+O3.5,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.4491763530452944
t25,m05_joint_grw_smile_supremacy_w040,+O3.5,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.664852273088076
t25,m05_joint_grw_smile_supremacy_w040,+O3.5,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,8.026602436472901
t25,m05_joint_grw_smile_supremacy_w040,+O3.5,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,16.072623055180518
t25,m05_joint_grw_smile_supremacy_w040,+O3.5,O/U 3.5_over_35,94,0.3298949728539459,0.3093877361892964,0.2765957446808511,0.05329922817309485,0.39632871551685345
t25,m05_joint_grw_smile_supremacy_w040,+O4.5,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,21.739066721621597
t25,m05_joint_grw_smile_supremacy_w040,+O4.5,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.529149674720129
t25,m05_joint_grw_smile_supremacy_w040,+O4.5,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.385404402415862
t25,m05_joint_grw_smile_supremacy_w040,+O4.5,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,8.259896878419482
t25,m05_joint_grw_smile_supremacy_w040,+O4.5,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,15.66028996314257
t25,m05_joint_grw_smile_supremacy_w040,+O4.5,O/U 4.5_over_45,43,0.17876742780892463,0.15788244777920063,0.023255813953488372,0.15551161385543627,-41.277802020599744
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_yes,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,22.52440968576491
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_yes,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.6427886144508284
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_yes,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.881564384488296
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_yes,BTTS_btts_yes,54,0.5533251531785995,0.5324132650295835,0.5,0.05332515317859954,-45.2790104249306
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_yes,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,7.763077327490009
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_yes,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,17.2861563710241
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_no,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,21.98008645137904
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_no,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.560066531410261
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_no,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.720591422670555
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_no,BTTS_btts_no,81,0.4489532713278278,0.4222280175965749,0.4567901234567901,-0.00783685212896229,18.08903295110662
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_no,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,8.291239353147878
t25,m05_joint_grw_smile_supremacy_w040,+BTTS_no,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,16.050391440418597
t25,m05_joint_grw_smile_supremacy_w040,+all_unders,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,21.80086624419003
t25,m05_joint_grw_smile_supremacy_w040,+all_unders,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.2883539299746873
t25,m05_joint_grw_smile_supremacy_w040,+all_unders,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.686045390427797
t25,m05_joint_grw_smile_supremacy_w040,+all_unders,O/U 0.5_under_05,75,0.10175895555464196,0.06765644375047762,0.06666666666666667,0.03509228888797529,-41.31292863649897
t25,m05_joint_grw_smile_supremacy_w040,+all_unders,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,6.823541684015992
t25,m05_joint_grw_smile_supremacy_w040,+all_unders,O/U 1.5_under_15,99,0.24608364814549766,0.21955628690111792,0.1414141414141414,0.10466950673135625,-8.211855417792258
t25,m05_joint_grw_smile_supremacy_w040,+all_unders,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,14.563731689836317
t25,m05_joint_grw_smile_supremacy_w040,+all_unders,O/U 3.5_under_35,42,0.6716403931100926,0.6360104779314608,0.5714285714285714,0.10021182168152121,-13.109185328560796
t25,m05_joint_grw_smile_supremacy_w040,+all_unders,O/U 4.5_under_45,2,0.7714506283062272,0.6792819053093025,1.0,-0.22854937169377276,37.09668240293322
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,22.6500485981483
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,0.7866192910438395
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,20.20833990793945
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,BTTS_btts_no,81,0.4489532713278278,0.4222280175965749,0.4567901234567901,-0.00783685212896229,14.828140190924177
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,BTTS_btts_yes,54,0.5533251531785995,0.5324132650295835,0.5,0.05332515317859954,-44.606942624259986
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,O/U 0.5_under_05,75,0.10175895555464196,0.06765644375047762,0.06666666666666667,0.03509228888797529,-38.211824962151944
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,4.611187782211791
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,O/U 1.5_under_15,99,0.24608364814549766,0.21955628690111792,0.1414141414141414,0.10466950673135625,-8.247533737350402
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,O/U 2.5_over_25,115,0.508463079896446,0.4837356438289398,0.5217391304347826,-0.013276050538336581,9.02696331043813
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,17.828035631694895
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,O/U 3.5_over_35,94,0.3298949728539459,0.3093877361892964,0.2765957446808511,0.05329922817309485,4.219469682246811
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,O/U 3.5_under_35,42,0.6716403931100926,0.6360104779314608,0.5714285714285714,0.10021182168152121,-11.32168589312799
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,O/U 4.5_over_45,43,0.17876742780892463,0.15788244777920063,0.023255813953488372,0.15551161385543627,-40.43999385981104
t25,m05_joint_grw_smile_supremacy_w040,+all_fringe,O/U 4.5_under_45,2,0.7714506283062272,0.6792819053093025,1.0,-0.22854937169377276,36.81795669396153
t25,m05_joint_grw_smile_spine_w040,P0 Option B,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,20.403408391506495
t25,m05_joint_grw_smile_spine_w040,P0 Option B,1X2_draw,311,0.2573158923261575,0.24789596285940363,0.2572347266881029,8.11656380546033e-5,7.273012280026792
t25,m05_joint_grw_smile_spine_w040,P0 Option B,1X2_home,267,0.38494535755417875,0.3337336204017854,0.36704119850187267,0.01790415905230608,18.525036551632216
t25,m05_joint_grw_smile_spine_w040,P0 Option B,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-17.089857674797127
t25,m05_joint_grw_smile_spine_w040,P0 Option B,O/U 2.5_under_25,207,0.48809275544281905,0.45202611083872135,0.4975845410628019,-0.009491785619982873,12.569313584273893
t25,m05_joint_grw_smile_spine_w040,+U0.5,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,20.555412054588206
t25,m05_joint_grw_smile_spine_w040,+U0.5,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.529195565724034
t25,m05_joint_grw_smile_spine_w040,+U0.5,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,18.08867953482025
t25,m05_joint_grw_smile_spine_w040,+U0.5,O/U 0.5_under_05,73,0.09184433304016035,0.06738787025398606,0.0547945205479452,0.037049812492215145,-49.27016329589552
t25,m05_joint_grw_smile_spine_w040,+U0.5,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-2.5805946530613673
t25,m05_joint_grw_smile_spine_w040,+U0.5,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,12.993611998326354
t25,m05_joint_grw_smile_spine_w040,+U1.5,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,21.589684157377043
t25,m05_joint_grw_smile_spine_w040,+U1.5,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.644057455888939
t25,m05_joint_grw_smile_spine_w040,+U1.5,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,18.194327708803158
t25,m05_joint_grw_smile_spine_w040,+U1.5,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-1.8126747150250904
t25,m05_joint_grw_smile_spine_w040,+U1.5,O/U 1.5_under_15,152,0.2756464568428234,0.23270746471146864,0.19736842105263158,0.07827803579019182,-14.634957998659857
t25,m05_joint_grw_smile_spine_w040,+U1.5,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,13.225150151659165
t25,m05_joint_grw_smile_spine_w040,+U3.5,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,20.350220183471738
t25,m05_joint_grw_smile_spine_w040,+U3.5,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.758139907592821
t25,m05_joint_grw_smile_spine_w040,+U3.5,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,18.19370435727021
t25,m05_joint_grw_smile_spine_w040,+U3.5,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-2.274407819127194
t25,m05_joint_grw_smile_spine_w040,+U3.5,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,12.658865332758717
t25,m05_joint_grw_smile_spine_w040,+U3.5,O/U 3.5_under_35,25,0.6603167792093949,0.6244084672003107,0.56,0.10031677920939486,-4.374663579811735
t25,m05_joint_grw_smile_spine_w040,+U4.5,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,20.65918841200267
t25,m05_joint_grw_smile_spine_w040,+U4.5,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.769001498834045
t25,m05_joint_grw_smile_spine_w040,+U4.5,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,18.102841927719474
t25,m05_joint_grw_smile_spine_w040,+U4.5,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-2.274407819127194
t25,m05_joint_grw_smile_spine_w040,+U4.5,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,12.949370065470783
t25,m05_joint_grw_smile_spine_w040,+U4.5,O/U 4.5_under_45,1,0.8296267062780615,0.7338551859099803,1.0,-0.17037329372193855,35.28000000000001
t25,m05_joint_grw_smile_spine_w040,+O2.5,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,20.461782665125842
t25,m05_joint_grw_smile_spine_w040,+O2.5,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.53619120109182
t25,m05_joint_grw_smile_spine_w040,+O2.5,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,17.829538112961384
t25,m05_joint_grw_smile_spine_w040,+O2.5,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-2.5657928747451817
t25,m05_joint_grw_smile_spine_w040,+O2.5,O/U 2.5_over_25,64,0.4955243952822105,0.47416661358270734,0.546875,-0.051350604717789516,15.564487684052207
t25,m05_joint_grw_smile_spine_w040,+O2.5,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,13.188182368475767
t25,m05_joint_grw_smile_spine_w040,+O3.5,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,21.242356253096162
t25,m05_joint_grw_smile_spine_w040,+O3.5,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.35078067056546
t25,m05_joint_grw_smile_spine_w040,+O3.5,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,18.357459246930983
t25,m05_joint_grw_smile_spine_w040,+O3.5,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-1.4956845499046887
t25,m05_joint_grw_smile_spine_w040,+O3.5,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,14.385225924888179
t25,m05_joint_grw_smile_spine_w040,+O3.5,O/U 3.5_over_35,116,0.33359163271408204,0.31598113420508017,0.27586206896551724,0.057729563748564805,-7.882017700133715
t25,m05_joint_grw_smile_spine_w040,+O4.5,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,20.757459234646728
t25,m05_joint_grw_smile_spine_w040,+O4.5,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.81350050671429
t25,m05_joint_grw_smile_spine_w040,+O4.5,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,17.76285303950605
t25,m05_joint_grw_smile_spine_w040,+O4.5,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-2.338854902311725
t25,m05_joint_grw_smile_spine_w040,+O4.5,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,13.301731381891244
t25,m05_joint_grw_smile_spine_w040,+O4.5,O/U 4.5_over_45,46,0.19145842903998378,0.16491147496197414,0.043478260869565216,0.14798016817041856,-49.41279668532734
t25,m05_joint_grw_smile_spine_w040,+BTTS_yes,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,21.511441848643596
t25,m05_joint_grw_smile_spine_w040,+BTTS_yes,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.969272512864311
t25,m05_joint_grw_smile_spine_w040,+BTTS_yes,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,18.395431041919636
t25,m05_joint_grw_smile_spine_w040,+BTTS_yes,BTTS_btts_yes,46,0.5420681660431965,0.5317069180401982,0.5,0.04206816604319652,-38.420298443980954
t25,m05_joint_grw_smile_spine_w040,+BTTS_yes,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-2.191644420550653
t25,m05_joint_grw_smile_spine_w040,+BTTS_yes,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,13.49001647036479
t25,m05_joint_grw_smile_spine_w040,+BTTS_no,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,21.200883702225557
t25,m05_joint_grw_smile_spine_w040,+BTTS_no,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.958784749164413
t25,m05_joint_grw_smile_spine_w040,+BTTS_no,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,18.196753773934763
t25,m05_joint_grw_smile_spine_w040,+BTTS_no,BTTS_btts_no,97,0.4588612968959522,0.4233415355100448,0.4020618556701031,0.05679944122584907,11.46845293500702
t25,m05_joint_grw_smile_spine_w040,+BTTS_no,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-1.4916781849165297
t25,m05_joint_grw_smile_spine_w040,+BTTS_no,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,13.4426062012475
t25,m05_joint_grw_smile_spine_w040,+all_unders,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,21.070234829727553
t25,m05_joint_grw_smile_spine_w040,+all_unders,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,7.05227043941927
t25,m05_joint_grw_smile_spine_w040,+all_unders,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,18.109426896043164
t25,m05_joint_grw_smile_spine_w040,+all_unders,O/U 0.5_under_05,73,0.09184433304016035,0.06738787025398606,0.0547945205479452,0.037049812492215145,-47.509542783570446
t25,m05_joint_grw_smile_spine_w040,+all_unders,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-1.4284743075677762
t25,m05_joint_grw_smile_spine_w040,+all_unders,O/U 1.5_under_15,152,0.2756464568428234,0.23270746471146864,0.19736842105263158,0.07827803579019182,-14.994721483527941
t25,m05_joint_grw_smile_spine_w040,+all_unders,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,13.031675329805998
t25,m05_joint_grw_smile_spine_w040,+all_unders,O/U 3.5_under_35,25,0.6603167792093949,0.6244084672003107,0.56,0.10031677920939486,-5.766877056303234
t25,m05_joint_grw_smile_spine_w040,+all_unders,O/U 4.5_under_45,1,0.8296267062780615,0.7338551859099803,1.0,-0.17037329372193855,35.28000000000001
t25,m05_joint_grw_smile_spine_w040,+all_fringe,1X2_away,316,0.31028113173639665,0.2553106809657685,0.2563291139240506,0.05395201781234604,23.29159265834099
t25,m05_joint_grw_smile_spine_w040,+all_fringe,1X2_draw,316,0.2571960759866031,0.24807615646525433,0.2563291139240506,0.0008669620625524899,6.170776754627835
t25,m05_joint_grw_smile_spine_w040,+all_fringe,1X2_home,266,0.385415329491425,0.3339631422218263,0.3684210526315789,0.016994276859846058,17.246512190136368
t25,m05_joint_grw_smile_spine_w040,+all_fringe,BTTS_btts_no,97,0.4588612968959522,0.4233415355100448,0.4020618556701031,0.05679944122584907,9.168548327499646
t25,m05_joint_grw_smile_spine_w040,+all_fringe,BTTS_btts_yes,46,0.5420681660431965,0.5317069180401982,0.5,0.04206816604319652,-38.21320361365002
t25,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 0.5_under_05,73,0.09184433304016035,0.06738787025398606,0.0547945205479452,0.037049812492215145,-46.07307661701615
t25,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 1.5_over_15,3,0.6809114766828145,0.6697546315500058,0.3333333333333333,0.3475781433494812,-0.05863402043253665
t25,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 1.5_under_15,152,0.2756464568428234,0.23270746471146864,0.19736842105263158,0.07827803579019182,-14.141337846980349
t25,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 2.5_over_25,64,0.4955243952822105,0.47416661358270734,0.546875,-0.051350604717789516,14.330244229720549
t25,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 2.5_under_25,210,0.4887704074163939,0.45278711765671115,0.5,-0.011229592583606118,14.698822819134147
t25,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 3.5_over_35,116,0.33359163271408204,0.31598113420508017,0.27586206896551724,0.057729563748564805,-4.362474360519853
t25,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 3.5_under_35,25,0.6603167792093949,0.6244084672003107,0.56,0.10031677920939486,-3.9900827774915095
t25,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 4.5_over_45,46,0.19145842903998378,0.16491147496197414,0.043478260869565216,0.14798016817041856,-43.6587245691052
t25,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 4.5_under_45,1,0.8296267062780615,0.7338551859099803,1.0,-0.17037329372193855,35.280000000000015
