match_id,match_date,week,season,tournament_id,home_team,away_team,lambda_mkt_h,lambda_mkt_a,sse
14035734,2025-12-06,71,25/26,57,forfar-athletic,east-kilbride,1.159279502705815,1.7342512236589287,0.0007932731380636225
14035736,2025-12-06,71,25/26,57,stranraer,stirling-albion,1.8788730934254871,0.9886532656088205,5.969096122115669e-5
14035561,2025-12-13,72,25/26,56,alloa-athletic,queen-of-the-south,1.518647532003688,1.0238964383888745,0.00028146237381846155
14035563,2025-12-13,72,25/26,56,cove-rangers,east-fife,1.445182376781582,1.2414002091869658,0.0007670427131927647
14035564,2025-12-13,72,25/26,56,inverness-caledonian-thistle,hamilton-academical,1.8567683731463176,1.0015806279129196,2.4169464330554975e-5
14035565,2025-12-13,72,25/26,56,montrose,stenhousemuir,1.1357355043801673,1.232384909460998,0.0002776568531956487
14035566,2025-12-13,72,25/26,56,peterhead,kelty-hearts-fc,1.6852347265141616,1.1028764601115608,0.0002589181212418589
14035737,2025-12-13,72,25/26,57,annan-athletic,forfar-athletic,1.6430776503664017,1.087145487346477,0.0012532831550582492
14035739,2025-12-13,72,25/26,57,dumbarton,east-kilbride,1.1840697308622643,2.0476304077162455,0.00018255450887364065
14035740,2025-12-13,72,25/26,57,edinburgh-city-fc,clyde-fc,1.5334150017006936,1.4527428428732392,0.00013999844412950207
14035741,2025-12-13,72,25/26,57,elgin-city,stranraer,1.6893557633239382,1.1253004674165357,0.0003879263683930387
14035567,2025-12-20,73,25/26,56,east-fife,peterhead,1.4672042634395128,1.1803555510212238,0.0014326675404252582
14035568,2025-12-20,73,25/26,56,hamilton-academical,alloa-athletic,1.458572204574123,1.3238544896127622,0.0008875006613731993
14035569,2025-12-20,73,25/26,56,kelty-hearts-fc,cove-rangers,1.0344710565254174,1.4028224086515293,4.3811557676803955e-9
14035570,2025-12-20,73,25/26,56,queen-of-the-south,montrose,1.5615154510984355,1.0384870488610367,0.0011668687857268566
14035572,2025-12-20,73,25/26,56,stenhousemuir,inverness-caledonian-thistle,0.9440576678497034,1.7251167840815853,0.0019450659175052445
14035742,2025-12-20,73,25/26,57,east-kilbride,annan-athletic,2.094427986967677,1.1165843374637925,0.0003759514890420021
14035743,2025-12-20,73,25/26,57,clyde-fc,stirling-albion,2.066856314507448,1.0946194542432364,6.053971375544624e-11
14035744,2025-12-20,73,25/26,57,forfar-athletic,edinburgh-city-fc,1.4406718257187925,1.3691091047941295,0.0004919216656441945
14035745,2025-12-20,73,25/26,57,stranraer,dumbarton,1.7626987160912075,1.1865179706940796,0.0005633162424240944
14035571,2025-12-27,74,25/26,56,alloa-athletic,stenhousemuir,1.3515010105739074,1.0040516518070082,0.0005708753446672712
14035573,2025-12-27,74,25/26,56,peterhead,cove-rangers,1.3733263640358309,1.1976023992844256,0.0004863098511465868
14035574,2025-12-27,74,25/26,56,queen-of-the-south,hamilton-academical,1.6272941121717608,1.2093891395432685,7.158026549583955e-5
14035575,2025-12-27,74,25/26,56,montrose,inverness-caledonian-thistle,0.863164506605957,1.999487332990694,0.0013553592806667802
14035576,2025-12-27,74,25/26,56,east-fife,kelty-hearts-fc,1.7908155299180677,1.0203433968678588,0.0015391789725969543
14035746,2025-12-27,74,25/26,57,annan-athletic,stranraer,1.6150117568468525,1.3172656301883554,0.0010326501359920492
14035748,2025-12-27,74,25/26,57,dumbarton,stirling-albion,1.6766336441978982,1.3747900537064734,2.38188954583386e-5
14035749,2025-12-27,74,25/26,57,east-kilbride,clyde-fc,1.708275547754953,1.4133380437899332,0.00043801394706651474
14035751,2025-12-27,74,25/26,57,forfar-athletic,elgin-city,1.0621000115885384,1.601629369895714,8.339576831099555e-5
14035580,2026-01-03,75,25/26,56,kelty-hearts-fc,alloa-athletic,0.9714541885837067,1.7231444233882922,0.0004982144119358871
14035582,2026-01-03,75,25/26,56,stenhousemuir,queen-of-the-south,1.2528048273954402,1.217718295451011,0.000994157964123477
14035752,2026-01-03,75,25/26,57,clyde-fc,forfar-athletic,1.8677937234346873,0.9929830845252872,0.0009719905674959376
14035756,2026-01-03,75,25/26,57,stranraer,edinburgh-city-fc,1.7251109467435441,1.227787981121304,0.0004959181591395552
14035583,2026-01-10,76,25/26,56,queen-of-the-south,kelty-hearts-fc,2.008986682002115,0.9150832949278612,0.00038595948290295965
14035585,2026-01-10,76,25/26,56,stenhousemuir,east-fife,1.5014351610123051,0.9070897523769995,0.0002993654175294077
14035586,2026-01-10,76,25/26,56,cove-rangers,inverness-caledonian-thistle,1.0660962792840813,1.7829292190461454,0.0007392643806644924
14035760,2026-01-10,76,25/26,57,edinburgh-city-fc,stirling-albion,1.8136123325586195,1.3187014362328027,0.0005309788878983939
14035761,2026-01-10,76,25/26,57,forfar-athletic,stranraer,1.4072921814960058,1.270379608925636,0.0007640035869462625
14035767,2026-01-17,77,25/26,57,stirling-albion,east-kilbride,1.202236306967656,2.0216932638883303,0.0009693887475339981
15363335,2026-01-17,77,25/26,56,peterhead,hamilton-academical,1.7928392953113756,0.9944025617797485,0.00040997007854348823
15305942,2026-01-20,78,25/26,56,east-fife,inverness-caledonian-thistle,0.8228234377870682,1.8865326981392818,0.0009684089229114152
15374710,2026-01-20,78,25/26,56,alloa-athletic,montrose,1.5871699371942716,0.9888326851208302,0.0005120021872437781
14035587,2026-01-24,78,25/26,56,east-fife,queen-of-the-south,1.076807599678302,1.465690389540563,0.00041473557951746804
14035588,2026-01-24,78,25/26,56,inverness-caledonian-thistle,alloa-athletic,2.057812367548897,0.8523088735396201,0.0003976309508438694
14035590,2026-01-24,78,25/26,56,kelty-hearts-fc,stenhousemuir,0.90874673212341,1.5198468853239437,0.003555804575643203
14035591,2026-01-24,78,25/26,56,hamilton-academical,cove-rangers,1.231984841072666,1.3428391069377612,1.1521649065954018e-9
14035768,2026-01-24,78,25/26,57,dumbarton,elgin-city,1.4009984311639565,1.5081540847486699,0.000253181271872148
14035769,2026-01-24,78,25/26,57,east-kilbride,stranraer,2.0285130096080954,1.1317186868901152,9.082178629454883e-5
14035770,2026-01-24,78,25/26,57,forfar-athletic,stirling-albion,1.6576707435724103,1.3194182250254154,0.0005846540026990998
14035771,2026-01-24,78,25/26,57,edinburgh-city-fc,annan-athletic,1.2971558012208044,2.0095891924398557,0.001157714563348169
14035592,2026-01-31,79,25/26,56,alloa-athletic,cove-rangers,1.7142741080714048,1.0133162356136576,2.7207300399430055e-5
14035593,2026-01-31,79,25/26,56,east-fife,montrose,1.4462617541308405,1.2328341022216796,0.0003903582274467556
14035594,2026-01-31,79,25/26,56,queen-of-the-south,inverness-caledonian-thistle,1.0539605575365043,1.6365066766440322,0.0011794283411407937
14035595,2026-01-31,79,25/26,56,kelty-hearts-fc,hamilton-academical,1.313997592428074,1.4098539051935863,0.0008208001051058511
14035597,2026-01-31,79,25/26,56,stenhousemuir,peterhead,1.4804958387641414,0.7565146563809445,4.1170647757064743e-5
14035772,2026-01-31,79,25/26,57,annan-athletic,clyde-fc,1.586451417963932,1.4302223920158188,0.0005389310581574854
14035774,2026-01-31,79,25/26,57,dumbarton,edinburgh-city-fc,1.9774391641575637,1.1489909703895265,0.00026390040606235943
14035775,2026-01-31,79,25/26,57,east-kilbride,forfar-athletic,1.8502419388145417,1.1639258975113127,0.00012193674378316489
14035776,2026-01-31,79,25/26,57,stirling-albion,stranraer,1.332216196242708,1.579481807623087,0.00033136227488958075
14035596,2026-02-07,80,25/26,56,cove-rangers,queen-of-the-south,1.2730920007200777,1.2951458611252868,4.1822974665555737e-5
14035598,2026-02-07,80,25/26,56,inverness-caledonian-thistle,east-fife,2.502409197409452,0.6604336921467306,0.00013815802894586704
14035777,2026-02-07,80,25/26,57,forfar-athletic,dumbarton,1.4777203514977881,1.3669870395706387,0.0008428653017290794
14035781,2026-02-07,80,25/26,57,stranraer,annan-athletic,1.4502447684633362,1.2520029300523383,0.0008030049382983756
14035782,2026-02-07,80,25/26,57,edinburgh-city-fc,east-kilbride,1.4363263062519747,2.0571226026224374,0.00037505404165979203
15336943,2026-02-10,81,25/26,57,annan-athletic,dumbarton,1.8327631905414095,1.3099973067544535,0.00038487960949945126
15416466,2026-02-10,81,25/26,57,clyde-fc,elgin-city,1.77233904151455,1.397835194976436,0.00047687543096318796
15456958,2026-02-10,81,25/26,56,montrose,peterhead,1.4764610471269455,1.3566794499795574,0.001716254810388401
14035602,2026-02-14,81,25/26,56,east-fife,cove-rangers,1.2271318442077195,1.485923254447209,0.0003184609659536432
14035603,2026-02-14,81,25/26,56,hamilton-academical,inverness-caledonian-thistle,0.8778796244008275,2.269540073374656,7.850264914032563e-5
14035604,2026-02-14,81,25/26,56,stenhousemuir,montrose,1.5866852319513831,0.8872418244503557,0.0007288583736251411
14035605,2026-02-14,81,25/26,56,kelty-hearts-fc,peterhead,1.1489768679545203,1.2913395588813672,0.0004794023329602172
14035606,2026-02-14,81,25/26,56,queen-of-the-south,alloa-athletic,1.6582972915448344,1.1143890317407108,0.00045284723485665705
14035778,2026-02-14,81,25/26,57,annan-athletic,east-kilbride,1.5594214148005185,1.5417737719643907,0.00031623364065156475
15332289,2026-02-17,82,25/26,56,cove-rangers,montrose,1.6135612197722424,1.1629723136063201,0.00038282869087622015
15366428,2026-02-17,82,25/26,57,elgin-city,east-kilbride,1.550251244587312,1.6623107136521533,0.0005176795817525184
15368752,2026-02-17,82,25/26,56,hamilton-academical,east-fife,1.4673486887444305,1.3014200033537529,0.0007725124601505896
15547533,2026-02-17,82,25/26,57,stirling-albion,clyde-fc,1.2559011833943043,1.6615422781648377,0.0012124322810094237
14035607,2026-02-21,82,25/26,56,cove-rangers,kelty-hearts-fc,1.6379889039862805,1.0139898768253959,0.0003459246963297871
14035608,2026-02-21,82,25/26,56,inverness-caledonian-thistle,stenhousemuir,1.9610103636429606,0.6802330941035768,0.0007359840322867853
14035609,2026-02-21,82,25/26,56,alloa-athletic,hamilton-academical,1.3329856029326002,1.4023613374876895,2.7446231610663884e-9
14035610,2026-02-21,82,25/26,56,montrose,queen-of-the-south,1.1687007080210496,1.7116608264578586,0.0007142701012180703
14035611,2026-02-21,82,25/26,56,peterhead,east-fife,1.6218893321931096,1.0973157376956735,0.00012602006059642606
14035786,2026-02-21,82,25/26,57,east-kilbride,dumbarton,2.1589253961875277,1.152300608669309,6.576066504341018e-10
14035788,2026-02-21,82,25/26,57,clyde-fc,edinburgh-city-fc,2.0417473755909596,0.9821619457932775,0.0007664091492003121
14035789,2026-02-21,82,25/26,57,elgin-city,stirling-albion,1.8922809548169666,1.2599530974922295,0.0003248775436525864
14035790,2026-02-21,82,25/26,57,forfar-athletic,annan-athletic,1.4074190313774384,1.3709235830951583,0.00040515932808654235
15395623,2026-02-24,83,25/26,57,stirling-albion,annan-athletic,1.340402824730444,1.624497688607565,0.0014443105164285565
15399013,2026-02-24,83,25/26,57,dumbarton,clyde-fc,1.2991301820208967,1.755762100879816,0.00018677161258090673
15416481,2026-02-24,83,25/26,57,elgin-city,edinburgh-city-fc,1.816249100303352,1.1780725453644247,0.0006301489692493361
14035612,2026-02-28,83,25/26,56,east-fife,alloa-athletic,1.2315429254208048,1.5103306440265516,0.001315368791136862
14035613,2026-02-28,83,25/26,56,hamilton-academical,montrose,1.4916220333673842,1.3502288799580446,8.421112020930156e-5
14035614,2026-02-28,83,25/26,56,kelty-hearts-fc,inverness-caledonian-thistle,0.708082000224688,1.9823363450800542,0.00035348802935242213
14035615,2026-02-28,83,25/26,56,queen-of-the-south,peterhead,1.8506340181694447,1.0609292757676914,0.00023876334423162166
14035616,2026-02-28,83,25/26,56,stenhousemuir,cove-rangers,1.4962059023859704,0.9862301621292731,0.0007633482403683882
14035791,2026-02-28,83,25/26,57,clyde-fc,east-kilbride,1.5876812234174928,1.5539367450012576,0.0013836007916676043
14035793,2026-02-28,83,25/26,57,edinburgh-city-fc,forfar-athletic,1.2124505633261482,1.4775078023192911,0.0015705283551369785
14035794,2026-02-28,83,25/26,57,stirling-albion,dumbarton,1.2678838348046346,1.4184035410222346,8.793709157453669e-5
14035795,2026-02-28,83,25/26,57,stranraer,elgin-city,1.5176629052170119,1.1855889388006935,9.49092436844135e-7
15490658,2026-03-03,84,25/26,56,montrose,kelty-hearts-fc,1.5079745410371928,1.1374840992389896,0.0015638227724170109
15490775,2026-03-03,84,25/26,56,hamilton-academical,stenhousemuir,1.1277076064038873,1.3778291721596925,0.0004038965617338497
14035617,2026-03-07,84,25/26,56,alloa-athletic,kelty-hearts-fc,1.7234572103215007,0.9494846531428157,0.0007449860756620429
14035618,2026-03-07,84,25/26,56,cove-rangers,peterhead,1.481959859334911,1.2591842937194682,0.0006151787440692757
14035619,2026-03-07,84,25/26,56,east-fife,hamilton-academical,1.4829692693845753,1.201090340811458,0.0004660609640591631
14035620,2026-03-07,84,25/26,56,inverness-caledonian-thistle,montrose,2.471198943146889,0.7066946700900262,0.00017935694407171583
14035797,2026-03-07,84,25/26,57,annan-athletic,stirling-albion,1.8533653087486777,1.0834750256578514,0.0001340794166733121
14035799,2026-03-07,84,25/26,57,east-kilbride,elgin-city,2.0869597287393735,1.2169265306403,6.358779458828783e-5
14035800,2026-03-07,84,25/26,57,edinburgh-city-fc,stranraer,1.11191481427069,1.2799973646464387,1.0360876951478305e-9
14035801,2026-03-07,84,25/26,57,forfar-athletic,clyde-fc,1.256619987337152,1.3904433906944123,0.0011971211767887705
15422405,2026-03-10,85,25/26,57,annan-athletic,elgin-city,1.6633877171528841,1.2544967061735064,0.001145847306885067
15530801,2026-03-10,85,25/26,56,peterhead,alloa-athletic,1.4326960190749538,1.3546277857094517,0.0008896136336377947
15588942,2026-03-10,85,25/26,57,dumbarton,stranraer,1.5655712422780865,1.223813870613684,0.0009656127605373209
14035622,2026-03-14,85,25/26,56,hamilton-academical,queen-of-the-south,1.2570523074305953,1.5559249780642812,0.00014838683330996882
14035623,2026-03-14,85,25/26,56,montrose,alloa-athletic,1.2930199094429922,1.5340496209134136,0.0008854563756339945
14035624,2026-03-14,85,25/26,56,inverness-caledonian-thistle,cove-rangers,2.339242906046712,0.7193332171250091,0.0002857658279678099
14035626,2026-03-14,85,25/26,56,peterhead,stenhousemuir,1.1014955839508875,1.2434037926181662,0.001513529675716339
14035627,2026-03-14,85,25/26,56,kelty-hearts-fc,east-fife,1.2733088032197195,1.0340970024715712,6.04642052964363e-10
14035802,2026-03-14,85,25/26,57,stirling-albion,forfar-athletic,0.9588000184440333,1.2672630008404724,1.1043717594610327e-8
14035803,2026-03-14,85,25/26,57,elgin-city,dumbarton,1.6183261937993543,1.3267417469736473,0.00032119414763556666
14035804,2026-03-14,85,25/26,57,annan-athletic,edinburgh-city-fc,1.7300565866700284,0.9678498026790122,3.687788640496829e-6
14035805,2026-03-14,85,25/26,57,stranraer,east-kilbride,1.3317964780839258,1.7121018011102038,0.000972999795314453
15457468,2026-03-17,86,25/26,56,inverness-caledonian-thistle,peterhead,2.411627251965264,0.6645534641354254,7.079414220228491e-5
14035625,2026-03-21,86,25/26,56,cove-rangers,hamilton-academical,1.502352771189237,1.024727261471141,3.993063072093811e-9
14035628,2026-03-21,86,25/26,56,alloa-athletic,inverness-caledonian-thistle,0.8963067356300902,1.8846216812755554,5.529492588202434e-5
14035629,2026-03-21,86,25/26,56,queen-of-the-south,east-fife,1.9185189410134227,0.9135671659882507,0.00030357718665636113
14035631,2026-03-21,86,25/26,56,stenhousemuir,kelty-hearts-fc,1.8019255506176544,0.7757268815572387,0.000296830307852263
14035632,2026-03-21,86,25/26,56,peterhead,montrose,1.712180586042373,1.2647204298131438,0.0003511760321923839
14035807,2026-03-21,86,25/26,57,clyde-fc,stranraer,1.7572564657456191,1.1987706930359723,1.2880101889927942e-5
14035808,2026-03-21,86,25/26,57,dumbarton,annan-athletic,1.430781514892111,1.4637336721306544,0.00024054251141892848
14035809,2026-03-21,86,25/26,57,edinburgh-city-fc,elgin-city,1.3962469773756134,1.6138402541580432,0.0007169487002498248
14035811,2026-03-21,86,25/26,57,east-kilbride,stirling-albion,2.6599164003522584,0.8961973634648771,0.0002386046366506154
15588896,2026-03-24,87,25/26,57,elgin-city,forfar-athletic,1.5925430626247292,1.1315371826693361,0.000963342510874739
15588927,2026-03-24,87,25/26,57,stranraer,clyde-fc,1.2668077819798842,1.45119634095399,0.0016386638156518831
14035637,2026-03-27,87,25/26,56,inverness-caledonian-thistle,queen-of-the-south,2.128965308909876,0.8707820574183528,0.0008789191180696123
14035630,2026-03-28,87,25/26,56,alloa-athletic,peterhead,1.8338290221139464,1.1698221606432893,0.0014760045383849453
14035635,2026-03-28,87,25/26,56,east-fife,stenhousemuir,0.9586573216896841,1.602576325876795,0.0013488955127463102
14035812,2026-03-28,87,25/26,57,annan-athletic,stranraer,1.6075697139732366,1.3744090109690008,0.0009373829855943254
14035813,2026-03-28,87,25/26,57,stirling-albion,edinburgh-city-fc,1.5844774505306218,1.2827994941398315,6.97432852762933e-5
14035814,2026-03-28,87,25/26,57,dumbarton,forfar-athletic,1.312685629731678,1.2839723637123306,0.0008091963069616594
14035815,2026-03-28,87,25/26,57,elgin-city,clyde-fc,1.582986229864464,1.3407473577229765,0.0005063232513702618
14035634,2026-04-04,88,25/26,56,kelty-hearts-fc,queen-of-the-south,0.9560922868859495,1.7892867564981554,0.0004176026157201543
14035636,2026-04-04,88,25/26,56,cove-rangers,alloa-athletic,1.4651320030424255,1.518271489649886,0.0010615091571480623
14035638,2026-04-04,88,25/26,56,stenhousemuir,hamilton-academical,1.6139978198253784,1.0528951990586055,0.0001980847216014967
14035645,2026-04-04,88,25/26,56,montrose,east-fife,1.6505739458524484,1.3404619424601503,0.000134463100103607
14035817,2026-04-04,88,25/26,57,clyde-fc,stirling-albion,2.109149008446045,0.9044878870096816,5.2163265525108894e-9
14035818,2026-04-04,88,25/26,57,east-kilbride,annan-athletic,2.106579600779538,1.2681071391457297,0.00029302268089189217
14035820,2026-04-04,88,25/26,57,stranraer,dumbarton,1.587249277567206,1.2713624762457891,0.0011721586495989044
14035827,2026-04-04,88,25/26,57,forfar-athletic,elgin-city,1.3697089981905965,1.2022485666552931,0.0008299797837699332
15881894,2026-04-07,89,25/26,56,montrose,cove-rangers,1.4913353664076388,1.507776235618702,0.0016598730197380737
14035640,2026-04-11,89,25/26,56,hamilton-academical,alloa-athletic,1.2406092509344184,1.2875386544450627,3.05458912278549e-9
14035641,2026-04-11,89,25/26,56,stenhousemuir,inverness-caledonian-thistle,0.9956200299503359,1.4324203387989056,0.0009571404485797445
14035642,2026-04-11,89,25/26,56,east-fife,peterhead,1.576349769159452,1.259524347783491,1.3466021372653255e-9
14035643,2026-04-11,89,25/26,56,kelty-hearts-fc,montrose,1.285434478336965,1.361640924680999,0.0014065985817455597
14035644,2026-04-11,89,25/26,56,queen-of-the-south,cove-rangers,1.8682746395471883,1.1271531133375725,0.0006655729057768015
14035821,2026-04-11,89,25/26,57,dumbarton,stirling-albion,2.1028069540436634,1.1114111072506097,0.0005684707748193018
14035823,2026-04-11,89,25/26,57,forfar-athletic,east-kilbride,1.2123721689427194,1.8272431259315212,0.001289757356519182
14035824,2026-04-11,89,25/26,57,elgin-city,annan-athletic,1.6757740708074187,1.020645466943194,1.6491740300829458e-8
14035826,2026-04-11,89,25/26,57,edinburgh-city-fc,clyde-fc,0.8446648445230576,2.496237591331642,9.676654836047956e-6
15680573,2026-04-14,90,25/26,56,peterhead,inverness-caledonian-thistle,0.7813804071007022,2.2070274102099687,0.0013938676216192012
14032707,2026-04-18,90,25/26,57,east-kilbride,edinburgh-city-fc,3.5815324709636025,0.4785056466585118,0.00013265554662927773
14032715,2026-04-18,90,25/26,57,clyde-fc,dumbarton,1.8353301302117278,1.217319702671489,0.00042605932527755924
14032717,2026-04-18,90,25/26,57,stirling-albion,elgin-city,0.9535857539635543,2.1229486719822646,0.0002365993760878353
14032718,2026-04-18,90,25/26,57,stranraer,forfar-athletic,1.386620682422669,1.1255802173753084,0.0009610160100906887
14035647,2026-04-18,90,25/26,56,cove-rangers,stenhousemuir,0.9956203534604641,1.549582252880279,0.0004803475478343973
14035648,2026-04-18,90,25/26,56,inverness-caledonian-thistle,kelty-hearts-fc,2.6000677360740503,0.5963185612103999,9.727556172050646e-6
14035650,2026-04-18,90,25/26,56,montrose,hamilton-academical,1.543344727185348,1.5047025693296217,0.0008479407029820318
14035651,2026-04-18,90,25/26,56,peterhead,queen-of-the-south,1.892870949464453,1.0175648070309962,2.3145718647733813e-5
14032708,2026-04-25,91,25/26,57,dumbarton,east-kilbride,1.092383564729287,2.2696291295040023,0.0007790633409371361
14032710,2026-04-25,91,25/26,57,clyde-fc,annan-athletic,2.05544834443341,0.951050616735552,0.0003517797733582006
14032719,2026-04-25,91,25/26,57,forfar-athletic,edinburgh-city-fc,2.1846979145298815,0.666136311202467,0.0005346561248982149
14032720,2026-04-25,91,25/26,57,stranraer,stirling-albion,2.4375373518550743,0.7847937218784266,0.0008047160830200888
14035652,2026-04-25,91,25/26,56,east-fife,inverness-caledonian-thistle,0.8634942124058103,2.08505964313596,0.0008016981054924881
14035653,2026-04-25,91,25/26,56,kelty-hearts-fc,cove-rangers,1.2640076031202148,1.3784468969715307,0.001990850747412833
14035654,2026-04-25,91,25/26,56,queen-of-the-south,montrose,2.1910603223832523,1.2412343474596383,0.00029004318705349013
14035655,2026-04-25,91,25/26,56,hamilton-academical,peterhead,1.9474530902770522,0.9983017906966667,9.234510366796898e-5
