replicate,pearson_x2,dispersion
239,3789.5552288556037,0.9679579128622232
240,3806.0556959439914,0.9721725915565751
241,3994.369682558394,1.0202732267071248
242,3829.1309316273214,0.978066649202381
243,3867.286776117474,0.9878127142062513
244,3955.0529981069985,1.010230650857471
245,4035.5887353398684,1.0308017203933253
246,4016.300063447259,1.0258748565637954
247,3992.589648122703,1.0198185563531807
248,3920.1767382659773,1.0013222830819866
249,3914.590211088463,0.9998953285028003
250,3986.8145273675505,1.0183434297235123
251,3949.968143678653,1.0089318374658118
252,3781.7873309752977,0.9659737754726175
253,3986.9681196731754,1.0183826614746296
254,3602.786344285998,0.9202519397920812
255,3964.293877739868,1.012591028796901
256,3881.7874572738206,0.9915165918962504
257,3873.4408509379646,0.9893846362549079
258,4046.6658464640977,1.0336311229793353
259,3905.2323397488126,0.9975050676242178
260,3892.806884322217,0.9943312603632738
261,3930.449393794268,1.003946205311435
262,3985.9280242846207,1.018116992154437
263,3826.712152479904,0.9774488256653651
264,4034.230371385539,1.0304547564203164
265,3819.4486675492017,0.9755935293867692
266,4006.8417967248197,1.0234589519092772
267,3896.948975617262,0.9953892658026212
268,3895.57378509997,0.9950380038569527
269,3932.1531958892992,1.0043814038031416
270,3982.89475376868,1.017342210413456
271,3770.050054926641,0.9629757483848381
272,3932.7274406088663,1.0045280818924307
273,4033.583622290961,1.0302895586950092
274,3829.2625152474693,0.9781002593224698
275,3914.439605870848,0.9998568597371259
276,3886.7877044044562,0.992793794228469
277,3838.14750993486,0.9803697343384061
278,3806.8254452750125,0.9723692069667976
279,3970.437662658069,1.0141603225180253
280,4065.9603235722934,1.0385594696225526
281,3932.3962898546965,1.0044434967700375
282,3992.6102971277605,1.0198238306839746
283,3819.6319065399193,0.9756403337266716
284,3830.8772967896243,0.9785127194864941
285,4053.4123981677058,1.0353543801194651
286,3891.117134329068,0.9938996511696214
287,3791.7226084756057,0.9685115219605634
288,3938.030285087293,1.00588257601208
289,3782.446667918244,0.9661421884848644
290,3892.2709865527813,0.99419437715269
291,3878.02786597645,0.9905562876057343
292,3934.0401179797873,1.0048633762400478
293,3887.881149490221,0.993073090546672
294,3860.3699341634674,0.9860459601950108
295,3942.1717515994387,1.00694042186448
296,3891.49304844345,0.993995670100498
297,4081.0167023604954,1.042405287959258
298,3938.316926784721,1.0059557922821765
299,3981.782547984657,1.0170581220905892
300,3754.1901421728935,0.9589246851016331
301,3940.563429359469,1.0065296115860713
302,3777.911058974466,0.964983667681856
303,3913.1151344274303,0.9995185528550269
304,3793.7577093770406,0.9690313433913258
305,3909.0214385611503,0.9984729089555939
306,4018.5156635594317,1.0264407825183735
307,3871.906072472172,0.988992611104003
308,4035.742022925782,1.0308408743105446
309,3978.304337899587,1.0161696903958077
310,3888.551570007734,0.993244334612448
311,3986.4947411823646,1.0182617474284457
312,3804.1915619483766,0.9716964398335572
313,3966.659941610995,1.013195387384673
314,4056.1778457895302,1.0360607524366616
315,4013.7172406474383,1.025215131710712
316,3866.052403774527,0.9874974211429188
317,4043.5579557046476,1.0328372811506124
318,3948.571463765165,1.008575086530055
319,3699.481898175533,0.9449506764177606
320,3873.1661585999736,0.9893144721839013
321,3994.8584333012,1.0203980672544573
322,3861.5789892231683,0.9863547865193277
323,3921.0375616156875,1.0015421613322317
324,3806.960960662027,0.972403821369611
325,3881.89030977425,0.9915428632884419
326,3719.892856731965,0.9501642035075262
327,3881.3851350976347,0.9914138276111455
328,3930.688473725679,1.0040072729822935
329,3958.640667109652,1.0111470414073185
330,3938.125627523892,1.0059069291248766
331,3908.4492953263793,0.9983267676440305
332,3796.5966621315374,0.96975649096591
333,4050.462613212224,1.0346009229149997
334,3812.5369109687263,0.9738280743215137
335,3759.776705307649,0.9603516488652999
336,3876.3992419092892,0.990140291675425
337,3885.016860293955,0.992341471339452
338,4150.921273082615,1.060260861579212
339,4014.578559400773,1.025435136500836
340,4030.755217536752,1.0295671053733721
341,3873.6251687955373,0.9894317161674425
342,3849.2429519502716,0.9832038191443861
343,3935.918303191386,1.0053431170348368
