incident_id,match_id,incident_type,incident_class,rescinded,provider_incident_id,player_id,minute,reversed_period_time,added_minute,is_home,component,home_cumulative,away_cumulative
283474,11395580,inGamePenalty,missed,false,118445814,1134101,39,7,0,false,penalty_missed,,
283473,11395580,substitution,regular,false,122295313,,42,4,,true,non_goal_event,,
283472,11395580,goal,regular,false,176322645,959206,45,1,0,true,non_penalty_non_own_goal,2,1
283471,11395580,period,,false,,,45,1,999,false,non_goal_event,2,1
283469,11395580,substitution,regular,false,122295556,,46,45,,false,non_goal_event,,
283470,11395580,substitution,regular,false,122295549,,46,45,,false,non_goal_event,,
283468,11395580,goal,regular,false,176323661,926798,50,41,0,true,non_penalty_non_own_goal,3,1
283467,11395580,substitution,regular,false,122295772,,54,37,,false,non_goal_event,,
283466,11395580,substitution,regular,false,122295795,,65,26,,false,non_goal_event,,
283465,11395580,goal,regular,false,176324616,882153,66,25,0,false,non_penalty_non_own_goal,3,2
283464,11395580,substitution,regular,false,122295834,,68,23,,true,non_goal_event,,
283463,11395580,goal,regular,false,176324737,926798,70,21,0,true,non_penalty_non_own_goal,4,2
283462,11395580,card,yellow,false,121069679,1488911,76,15,0,false,non_goal_event,,
283459,11395580,substitution,regular,false,122295881,,77,14,,false,non_goal_event,,
283460,11395580,substitution,regular,false,122295880,,77,14,,true,non_goal_event,,
283461,11395580,substitution,regular,false,122295879,,77,14,,true,non_goal_event,,
283458,11395580,card,yellowRed,false,121069675,1488911,80,11,0,false,non_goal_event,,
283457,11395580,card,yellow,false,121069687,989820,84,7,0,true,non_goal_event,,
283456,11395580,goal,regular,false,176325585,992913,85,6,0,true,non_penalty_non_own_goal,5,2
283455,11395580,goal,regular,false,176325865,845574,89,2,0,true,non_penalty_non_own_goal,6,2
283454,11395580,goal,regular,false,176326051,992913,90,1,0,true,non_penalty_non_own_goal,7,2
283453,11395580,period,,false,,,90,1,999,false,non_goal_event,7,2
283452,11395581,card,yellow,false,121069223,352602,4,42,0,false,non_goal_event,,
283451,11395581,goal,regular,false,176320854,302778,40,6,0,false,non_penalty_non_own_goal,0,1
283450,11395581,period,,false,,,45,1,999,false,non_goal_event,0,1
283449,11395581,goal,regular,false,176322254,927444,56,35,0,false,non_penalty_non_own_goal,0,2
283448,11395581,card,yellow,false,121069442,1090518,60,31,0,true,non_goal_event,,
283447,11395581,substitution,regular,false,122295329,,62,29,,true,non_goal_event,,
283446,11395581,card,yellow,false,121069454,355460,63,28,0,false,non_goal_event,,
283445,11395581,goal,regular,false,176323011,926814,67,24,0,false,non_penalty_non_own_goal,0,3
283444,11395581,card,yellow,false,121069476,926873,68,23,0,true,non_goal_event,,
283443,11395581,card,yellow,false,121069497,1112730,71,20,0,false,non_goal_event,,
283441,11395581,substitution,regular,false,122295490,,74,17,,true,non_goal_event,,
283442,11395581,substitution,regular,false,122295484,,74,17,,false,non_goal_event,,
283439,11395581,substitution,regular,false,122295578,,81,10,,false,non_goal_event,,
283440,11395581,substitution,regular,false,122295574,,81,10,,false,non_goal_event,,
283438,11395581,card,yellow,false,121069552,371392,86,5,0,true,non_goal_event,,
283437,11395581,substitution,regular,false,122295699,,88,3,,true,non_goal_event,,
283435,11395581,substitution,regular,false,122295757,,90,1,4,false,non_goal_event,,
283436,11395581,substitution,regular,false,122295755,,90,1,4,false,non_goal_event,,
283434,11395581,period,,false,,,90,1,999,false,non_goal_event,0,3
283433,11395582,card,yellow,false,121069274,20634,24,22,0,false,non_goal_event,,
283432,11395582,card,yellow,false,121069313,1502260,31,15,0,false,non_goal_event,,
283431,11395582,period,,false,,,45,1,999,false,non_goal_event,0,0
283428,11395582,substitution,regular,false,122295280,,46,45,,false,non_goal_event,,
283429,11395582,substitution,regular,false,122295278,,46,45,,true,non_goal_event,,
283430,11395582,substitution,regular,false,122295277,,46,45,,false,non_goal_event,,
283427,11395582,card,yellow,false,121069406,988952,47,44,0,true,non_goal_event,,
283426,11395582,card,yellow,false,121069440,988697,60,31,0,false,non_goal_event,,
283425,11395582,substitution,regular,false,122295341,,60,31,,true,non_goal_event,,
283424,11395582,goal,regular,false,176322967,1389764,65,26,0,true,non_penalty_non_own_goal,1,0
283423,11395582,substitution,regular,false,122295480,,71,20,,false,non_goal_event,,
283422,11395582,substitution,regular,false,122295476,,72,19,,false,non_goal_event,,
283421,11395582,goal,regular,false,176323329,1425026,74,17,0,true,non_penalty_non_own_goal,2,0
283420,11395582,goal,regular,false,176323523,1523578,77,14,0,false,non_penalty_non_own_goal,2,1
283419,11395582,goal,regular,false,176323605,988697,79,12,0,false,non_penalty_non_own_goal,2,2
283417,11395582,substitution,regular,false,122295613,,80,11,,true,non_goal_event,,
283418,11395582,substitution,regular,false,122295610,,80,11,,false,non_goal_event,,
283416,11395582,card,yellow,false,121069572,248283,89,2,0,true,non_goal_event,,
283415,11395582,period,,false,,,90,1,999,false,non_goal_event,2,2
283491,11395583,goal,regular,false,176015182,926873,9,37,0,false,non_penalty_non_own_goal,0,1
283490,11395583,card,yellow,false,121061658,842741,22,24,0,true,non_goal_event,,
283489,11395583,goal,regular,false,176017357,,42,4,0,true,non_penalty_non_own_goal,1,1
283488,11395583,period,,false,,,45,1,999,false,non_goal_event,1,1
283487,11395583,substitution,regular,false,122284011,,53,38,,false,non_goal_event,,
283486,11395583,substitution,regular,false,122284050,,57,34,,false,non_goal_event,,
283485,11395583,substitution,regular,false,122284053,,59,32,,true,non_goal_event,,
283484,11395583,substitution,regular,false,122284315,,64,27,,true,non_goal_event,,
283483,11395583,card,yellow,false,121062063,1388486,67,24,0,true,non_goal_event,,
283482,11395583,card,yellow,false,121062096,371392,78,13,0,false,non_goal_event,,
283480,11395583,substitution,regular,false,122284643,,83,8,,true,non_goal_event,,
283481,11395583,substitution,regular,false,122284635,,83,8,,true,non_goal_event,,
283479,11395583,card,yellow,false,121062204,970787,85,6,0,false,non_goal_event,,
283478,11395583,substitution,regular,false,122284655,,88,3,,false,non_goal_event,,
283477,11395583,period,,false,,,90,1,999,false,non_goal_event,1,1
283509,11395584,goal,regular,false,176015560,124285,13,33,0,true,non_penalty_non_own_goal,1,0
283508,11395584,substitution,regular,false,122283711,,22,24,,true,non_goal_event,,
283507,11395584,card,yellow,false,121061786,1514396,44,2,0,false,non_goal_event,,
283506,11395584,period,,false,,,45,1,999,false,non_goal_event,1,0
283505,11395584,substitution,regular,false,122285659,,46,45,,false,non_goal_event,,
283504,11395584,goal,regular,false,176019104,999236,56,35,0,false,non_penalty_non_own_goal,1,1
283503,11395584,goal,regular,false,176019366,1388475,60,31,0,true,non_penalty_non_own_goal,2,1
283502,11395584,substitution,regular,false,122284093,,63,28,,false,non_goal_event,,
283500,11395584,substitution,regular,false,122285682,,64,27,,false,non_goal_event,,
283501,11395584,substitution,regular,false,122284066,,64,27,,false,non_goal_event,,
283499,11395584,card,yellow,false,121061978,999281,66,25,0,true,non_goal_event,,
283498,11395584,substitution,regular,false,122283992,,73,18,,false,non_goal_event,,
283496,11395584,substitution,regular,false,122284309,,74,17,,true,non_goal_event,,
283497,11395584,substitution,regular,false,122284305,,74,17,,true,non_goal_event,,
283495,11395584,card,yellow,false,121062134,1470903,81,10,0,false,non_goal_event,,
283494,11395584,card,yellow,false,121062138,1134101,84,7,0,false,non_goal_event,,
283493,11395584,goal,regular,false,176021666,860775,90,1,0,true,non_penalty_non_own_goal,3,1
283492,11395584,period,,false,,,90,1,999,false,non_goal_event,3,1
283522,11395585,goal,regular,false,176014983,1512294,6,40,0,false,non_penalty_non_own_goal,0,1
283521,11395585,card,yellow,false,121061804,1109948,42,4,0,false,non_goal_event,,
283520,11395585,period,,false,,,45,1,999,false,non_goal_event,0,1
283519,11395585,substitution,regular,false,122284225,,63,28,,true,non_goal_event,,
283518,11395585,substitution,regular,false,122284229,,64,27,,true,non_goal_event,,
283516,11395585,substitution,regular,false,122284234,,65,26,,false,non_goal_event,,
283517,11395585,substitution,regular,false,122284232,,65,26,,false,non_goal_event,,
283514,11395585,substitution,regular,false,122284397,,71,20,,true,non_goal_event,,
283515,11395585,substitution,regular,false,122284389,,71,20,,true,non_goal_event,,
283513,11395585,card,yellow,false,121062172,840270,79,12,0,true,non_goal_event,,
283512,11395585,substitution,regular,false,122284581,,80,11,,false,non_goal_event,,
283511,11395585,substitution,regular,false,122284756,,87,4,,false,non_goal_event,,
283510,11395585,period,,false,,,90,1,999,false,non_goal_event,0,1
283539,11395586,card,yellow,false,121061581,927444,5,41,0,false,non_goal_event,,
283538,11395586,card,yellow,false,121061661,109468,21,25,0,true,non_goal_event,,
283537,11395586,goal,penalty,false,176016195,1084320,23,23,0,false,penalty_goal,0,1
283536,11395586,substitution,injury,false,122283735,,25,21,,true,non_goal_event,,
283535,11395586,goal,regular,false,176016456,,29,17,0,true,non_penalty_non_own_goal,1,1
283534,11395586,goal,regular,false,176016671,355460,33,13,0,false,non_penalty_non_own_goal,1,2
283533,11395586,period,,false,,,45,1,999,false,non_goal_event,1,2
283532,11395586,substitution,regular,false,122284001,,46,45,,true,non_goal_event,,
283530,11395586,substitution,regular,false,122284181,,60,31,,true,non_goal_event,,
283531,11395586,substitution,regular,false,122284179,,60,31,,true,non_goal_event,,
283529,11395586,card,yellow,false,121062103,151608,66,25,0,true,non_goal_event,,
283527,11395586,substitution,regular,false,122284415,,73,18,,false,non_goal_event,,
283528,11395586,substitution,regular,false,122284409,,73,18,,true,non_goal_event,,
283526,11395586,goal,regular,false,176020946,1084320,79,12,0,false,non_penalty_non_own_goal,1,3
283524,11395586,substitution,regular,false,122284563,,82,9,,false,non_goal_event,,
283525,11395586,substitution,regular,false,122284559,,82,9,,false,non_goal_event,,
283523,11395586,period,,false,,,90,1,999,false,non_goal_event,1,3
283596,11395587,card,yellow,false,121053893,164281,2,44,0,true,non_goal_event,,
283595,11395587,goal,regular,false,175700339,958728,5,41,0,false,non_penalty_non_own_goal,0,1
283594,11395587,goal,regular,false,175701563,1120623,24,22,0,false,non_penalty_non_own_goal,0,2
283593,11395587,goal,regular,false,175702183,1120623,35,11,0,false,non_penalty_non_own_goal,0,3
283592,11395587,goal,regular,false,175702811,958728,44,2,0,false,non_penalty_non_own_goal,0,4
283591,11395587,period,,false,,,45,1,999,false,non_goal_event,0,4
283588,11395587,substitution,regular,false,122271830,,46,45,,true,non_goal_event,,
283589,11395587,substitution,regular,false,122271824,,46,45,,true,non_goal_event,,
283590,11395587,substitution,regular,false,122271819,,46,45,,true,non_goal_event,,
283587,11395587,card,yellow,false,121054172,1502260,47,44,0,true,non_goal_event,,
283586,11395587,card,yellow,false,121054173,927502,52,39,0,true,non_goal_event,,
283585,11395587,substitution,regular,false,122271841,,59,32,,true,non_goal_event,,
283584,11395587,substitution,regular,false,122272005,,65,26,,false,non_goal_event,,
283583,11395587,substitution,regular,false,122271997,,68,23,,true,non_goal_event,,
283582,11395587,card,yellow,false,121054321,1168585,78,13,0,true,non_goal_event,,
283580,11395587,substitution,regular,false,122272144,,81,10,,false,non_goal_event,,
283581,11395587,substitution,regular,false,122272136,,81,10,,false,non_goal_event,,
283577,11395587,goal,regular,false,175706765,288751,90,1,0,true,non_penalty_non_own_goal,1,4
283578,11395587,substitution,regular,false,122272294,,90,1,2,false,non_goal_event,,
283579,11395587,substitution,regular,false,122272290,,90,1,2,false,non_goal_event,,
283576,11395587,period,,false,,,90,1,999,false,non_goal_event,1,4
283623,11395588,goal,regular,false,176016215,959206,18,28,0,true,non_penalty_non_own_goal,1,0
283622,11395588,card,yellow,false,121061758,788779,39,7,0,false,non_goal_event,,
283621,11395588,period,,false,,,45,1,999,false,non_goal_event,1,0
283620,11395588,card,yellow,false,121061884,989820,52,39,0,true,non_goal_event,,
283619,11395588,goal,regular,false,176019625,1083897,62,29,0,false,non_penalty_non_own_goal,1,1
283618,11395588,substitution,regular,false,122284150,,67,24,,true,non_goal_event,,
283617,11395588,substitution,regular,false,122284237,,73,18,,false,non_goal_event,,
283616,11395588,card,yellow,false,121062031,988952,75,16,0,false,non_goal_event,,
283615,11395588,substitution,regular,false,122284357,,78,13,,true,non_goal_event,,
283614,11395588,substitution,regular,false,122284358,,79,12,,false,non_goal_event,,
283613,11395588,goal,regular,false,176021545,112595,90,1,0,false,non_penalty_non_own_goal,1,2
283612,11395588,period,,false,,,90,1,999,false,non_goal_event,1,2
283643,11395589,card,yellow,false,121053889,927444,5,41,0,true,non_goal_event,,
283642,11395589,card,yellow,false,121053934,926814,15,31,0,true,non_goal_event,,
283641,11395589,card,yellow,false,121053989,844466,28,18,0,true,non_goal_event,,
283640,11395589,card,yellow,false,121054049,927508,38,8,0,false,non_goal_event,,
283639,11395589,goal,regular,false,175702508,352602,42,4,0,true,non_penalty_non_own_goal,1,0
283638,11395589,period,,false,,,45,1,999,false,non_goal_event,1,0
283637,11395589,card,yellow,false,121054207,988291,61,30,0,true,non_goal_event,,
283636,11395589,goal,regular,false,175705069,1196252,66,25,0,false,non_penalty_non_own_goal,1,1
283635,11395589,substitution,regular,false,122271898,,70,21,,true,non_goal_event,,
283634,11395589,card,yellow,false,121054284,943124,72,19,0,true,non_goal_event,,
283633,11395589,card,yellow,false,121054287,840270,73,18,0,false,non_goal_event,,
283632,11395589,substitution,regular,false,122271960,,74,17,,false,non_goal_event,,
283631,11395589,goal,regular,false,175705507,926814,76,15,0,true,non_penalty_non_own_goal,2,1
283629,11395589,substitution,regular,false,122272017,,77,14,,true,non_goal_event,,
283630,11395589,substitution,regular,false,122272014,,77,14,,true,non_goal_event,,
283628,11395589,substitution,regular,false,122272063,,81,10,,false,non_goal_event,,
283626,11395589,substitution,regular,false,122272236,,89,2,,true,non_goal_event,,
283627,11395589,substitution,regular,false,122272231,,89,2,,true,non_goal_event,,
283625,11395589,card,yellow,false,121054404,1149932,90,1,0,true,non_goal_event,,
283624,11395589,period,,false,,,90,1,999,false,non_goal_event,2,1
283575,11395590,goal,regular,false,175701724,999236,27,19,0,true,non_penalty_non_own_goal,1,0
283574,11395590,card,yellow,false,121054008,943627,30,16,0,false,non_goal_event,,
283573,11395590,goal,regular,false,175702147,157451,33,13,0,false,non_penalty_non_own_goal,1,1
283572,11395590,goal,regular,false,175702934,339755,45,1,0,false,non_penalty_non_own_goal,1,2
283571,11395590,period,,false,,,45,1,999,false,non_goal_event,1,2
283570,11395590,substitution,regular,false,122271758,,55,36,,true,non_goal_event,,
283569,11395590,card,yellow,false,121054204,842741,61,30,0,false,non_goal_event,,
283568,11395590,substitution,regular,false,122271813,,61,30,,true,non_goal_event,,
283566,11395590,substitution,regular,false,122271873,,64,27,,false,non_goal_event,,
283567,11395590,substitution,regular,false,122271868,,64,27,,false,non_goal_event,,
283565,11395590,goal,regular,false,175705082,1388486,65,26,0,false,non_penalty_non_own_goal,1,3
283564,11395590,card,yellow,false,121054260,339755,67,24,0,false,non_goal_event,,
283562,11395590,substitution,regular,false,122271998,,72,19,,false,non_goal_event,,
283563,11395590,substitution,regular,false,122271993,,72,19,,false,non_goal_event,,
283561,11395590,substitution,regular,false,122272085,,74,17,,true,non_goal_event,,
283559,11395590,substitution,regular,false,122272093,,75,16,,true,non_goal_event,,
283560,11395590,substitution,regular,false,122272089,,75,16,,true,non_goal_event,,
283558,11395590,substitution,regular,false,122272097,,80,11,,false,non_goal_event,,
283556,11395590,card,yellow,false,121054409,1537460,90,1,0,true,non_goal_event,,
283557,11395590,card,yellow,false,121054393,1415543,90,1,0,true,non_goal_event,,
283555,11395590,period,,false,,,90,1,999,false,non_goal_event,1,3
283611,11395591,goal,regular,false,175700184,959206,3,43,0,false,non_penalty_non_own_goal,0,1
283610,11395591,goal,regular,false,175700336,1129147,4,42,0,true,non_penalty_non_own_goal,1,1
283609,11395591,inGamePenalty,missed,false,118443808,71721,21,25,0,false,penalty_missed,,
283608,11395591,card,yellow,false,121053970,14354,24,22,0,false,non_goal_event,,
283607,11395591,goal,regular,false,175702169,959206,35,11,0,false,non_penalty_non_own_goal,1,2
283606,11395591,period,,false,,,45,1,999,false,non_goal_event,1,2
283605,11395591,card,red,false,121054182,920552,55,36,0,false,non_goal_event,,
283604,11395591,card,yellow,false,121054205,15401,60,31,0,false,non_goal_event,,
283602,11395591,substitution,regular,false,122271875,,63,28,,false,non_goal_event,,
283603,11395591,substitution,regular,false,122271870,,63,28,,true,non_goal_event,,
283601,11395591,card,yellow,false,121054312,371392,75,16,0,true,non_goal_event,,
283600,11395591,goal,regular,false,175705827,959206,77,14,0,false,non_penalty_non_own_goal,1,3
283599,11395591,substitution,regular,false,122272158,,79,12,,false,non_goal_event,,
283598,11395591,substitution,regular,false,122272162,,82,9,,true,non_goal_event,,
283597,11395591,period,,false,,,90,1,999,false,non_goal_event,1,3
283657,11395592,period,,false,,,45,1,999,false,non_goal_event,0,0
283656,11395592,substitution,regular,false,122271643,,46,45,,false,non_goal_event,,
283655,11395592,substitution,regular,false,122271760,,60,31,,false,non_goal_event,,
283653,11395592,substitution,regular,false,122271789,,61,30,,false,non_goal_event,,
283654,11395592,substitution,regular,false,122271788,,61,30,,false,non_goal_event,,
283652,11395592,substitution,regular,false,122271848,,66,25,,true,non_goal_event,,
283651,11395592,substitution,regular,false,122271903,,70,21,,true,non_goal_event,,
283650,11395592,card,yellow,false,121054296,970646,72,19,0,true,non_goal_event,,
283649,11395592,card,yellow,false,121054322,109468,77,14,0,false,non_goal_event,,
283648,11395592,substitution,regular,false,122272010,,78,13,,false,non_goal_event,,
283647,11395592,card,yellow,false,121054325,785692,79,12,0,false,non_goal_event,,
283645,11395592,substitution,regular,false,122272229,,87,4,,true,non_goal_event,,
283646,11395592,substitution,regular,false,122272204,,87,4,,true,non_goal_event,,
283644,11395592,period,,false,,,90,1,999,false,non_goal_event,0,0
283938,11395595,goal,regular,false,175392694,802072,5,41,0,true,non_penalty_non_own_goal,1,0
283937,11395595,substitution,regular,false,122255858,,7,39,,false,non_goal_event,,
283936,11395595,goal,regular,false,175394735,935299,39,7,0,true,non_penalty_non_own_goal,2,0
283935,11395595,goal,regular,false,175395077,864816,45,1,0,true,non_penalty_non_own_goal,3,0
283934,11395595,period,,false,,,45,1,999,false,non_goal_event,3,0
283933,11395595,card,yellow,false,121044872,802078,51,40,0,true,non_goal_event,,
283932,11395595,goal,regular,false,175396823,802072,54,37,0,true,non_penalty_non_own_goal,4,0
283931,11395595,substitution,regular,false,122256311,,57,34,,false,non_goal_event,,
283930,11395595,substitution,regular,false,122256510,,60,31,,true,non_goal_event,,
283929,11395595,substitution,regular,false,122256522,,74,17,,true,non_goal_event,,
283928,11395595,card,yellow,false,121044958,999281,79,12,0,false,non_goal_event,,
283925,11395595,substitution,regular,false,122256818,,80,11,,true,non_goal_event,,
283926,11395595,substitution,regular,false,122256816,,80,11,,true,non_goal_event,,
283927,11395595,substitution,regular,false,122256812,,80,11,,true,non_goal_event,,
283924,11395595,card,yellow,false,121045087,773381,82,9,0,false,non_goal_event,,
283923,11395595,card,yellow,false,121045089,958728,83,8,0,false,non_goal_event,,
283922,11395595,card,red,false,121044994,1022871,87,4,0,false,non_goal_event,,
283921,11395595,goal,regular,false,175399158,849777,89,2,0,true,non_penalty_non_own_goal,5,0
283917,11395595,period,,false,,,90,1,999,false,non_goal_event,5,0
283918,11395595,substitution,regular,false,122256877,,90,1,,false,non_goal_event,,
283919,11395595,substitution,regular,false,122256876,,90,1,,false,non_goal_event,,
283920,11395595,substitution,regular,false,122256827,,90,1,,false,non_goal_event,,
283996,11395597,goal,ownGoal,false,174723087,32853,31,15,0,true,own_goal,1,0
283995,11395597,card,yellow,false,121017940,958728,36,10,0,true,non_goal_event,,
283994,11395597,goal,regular,false,174723861,1388588,44,2,0,false,non_penalty_non_own_goal,1,1
283993,11395597,period,,false,,,45,1,999,false,non_goal_event,1,1
283992,11395597,goal,regular,false,174725684,106279,49,42,0,false,non_penalty_non_own_goal,1,2
283991,11395597,goal,regular,false,174725689,892097,55,36,0,false,non_penalty_non_own_goal,1,3
283990,11395597,card,yellow,false,121018079,1120623,59,32,0,true,non_goal_event,,
283989,11395597,substitution,regular,false,122213005,,64,27,,true,non_goal_event,,
283988,11395597,substitution,regular,false,122213011,,68,23,,true,non_goal_event,,
283987,11395597,substitution,regular,false,122213008,,69,22,,false,non_goal_event,,
283986,11395597,card,yellow,false,121018138,840270,72,19,0,false,non_goal_event,,
283985,11395597,substitution,regular,false,122213152,,80,11,,true,non_goal_event,,
283984,11395597,substitution,regular,false,122213156,,82,9,,false,non_goal_event,,
283983,11395597,substitution,regular,false,122213160,,87,4,,false,non_goal_event,,
283982,11395597,period,,false,,,90,1,999,false,non_goal_event,1,3
283950,11395599,goal,regular,false,174722646,250215,21,25,0,false,non_penalty_non_own_goal,0,1
283949,11395599,card,yellow,false,121017941,71721,37,9,0,true,non_goal_event,,
283948,11395599,goal,regular,false,174723844,959206,43,3,0,true,non_penalty_non_own_goal,1,1
283947,11395599,period,,false,,,45,1,999,false,non_goal_event,1,1
283946,11395599,goal,regular,false,174725614,959206,57,34,0,true,non_penalty_non_own_goal,2,1
283945,11395599,goal,regular,false,174728522,959206,73,18,0,true,non_penalty_non_own_goal,3,1
283944,11395599,substitution,regular,false,122213000,,73,18,,true,non_goal_event,,
283943,11395599,substitution,regular,false,122213001,,74,17,,false,non_goal_event,,
283942,11395599,substitution,regular,false,122213148,,78,13,,true,non_goal_event,,
283941,11395599,substitution,regular,false,122213150,,82,9,,false,non_goal_event,,
283939,11395599,period,,false,,,90,1,999,false,non_goal_event,3,1
283940,11395599,substitution,regular,false,122213217,,90,1,,true,non_goal_event,,
283981,11395600,goal,regular,false,174722262,999236,10,36,0,true,non_penalty_non_own_goal,1,0
283980,11395600,goal,regular,false,174722836,999236,24,22,0,true,non_penalty_non_own_goal,2,0
283979,11395600,card,yellow,false,121017943,927462,43,3,0,true,non_goal_event,,
283978,11395600,period,,false,,,45,1,999,false,non_goal_event,2,0
283977,11395600,card,yellow,false,121018132,331337,50,41,0,true,non_goal_event,,
283976,11395600,card,yellow,false,121018133,248283,51,40,0,false,non_goal_event,,
283975,11395600,substitution,regular,false,122212989,,57,34,,true,non_goal_event,,
283974,11395600,substitution,regular,false,122212990,,58,33,,true,non_goal_event,,
283973,11395600,substitution,regular,false,122212992,,61,30,,false,non_goal_event,,
283972,11395600,substitution,regular,false,122212998,,69,22,,false,non_goal_event,,
283971,11395600,substitution,regular,false,122213129,,75,16,,true,non_goal_event,,
283970,11395600,substitution,regular,false,122213131,,80,11,,true,non_goal_event,,
283969,11395600,card,yellow,false,121018196,926875,82,9,0,true,non_goal_event,,
283967,11395600,card,yellow,false,121018201,102940,90,1,0,true,non_goal_event,,
283968,11395600,goal,regular,false,174732533,1134101,90,1,0,true,non_penalty_non_own_goal,3,0
283966,11395600,period,,false,,,90,1,999,false,non_goal_event,3,0
284066,11395602,card,yellow,false,121006787,927504,19,27,0,true,non_goal_event,,
284065,11395602,card,yellow,false,121006822,1083059,20,26,0,false,non_goal_event,,
284063,11395602,card,yellow,false,121006823,59986,22,24,0,true,non_goal_event,,
284064,11395602,goal,penalty,false,174430264,1130373,22,24,0,false,penalty_goal,0,1
284062,11395602,card,yellow,false,121006858,837418,25,21,0,true,non_goal_event,,
284061,11395602,card,yellow,false,121006892,988697,29,17,0,true,non_goal_event,,
284060,11395602,period,,false,,,45,1,999,false,non_goal_event,0,1
284058,11395602,substitution,regular,false,122193013,,63,28,,true,non_goal_event,,
284059,11395602,substitution,regular,false,122193010,,63,28,,true,non_goal_event,,
284057,11395602,substitution,regular,false,122193065,,69,22,,false,non_goal_event,,
284056,11395602,goal,regular,false,174434210,837418,71,20,0,true,non_penalty_non_own_goal,1,1
284055,11395602,card,yellow,false,121007293,970787,74,17,0,false,non_goal_event,,
284054,11395602,substitution,regular,false,122193318,,83,8,,true,non_goal_event,,
284052,11395602,card,yellow,false,121007469,371392,90,1,0,false,non_goal_event,,
284053,11395602,substitution,regular,false,122193444,,90,1,1,false,non_goal_event,,
284051,11395602,substitution,regular,false,122193536,,90,1,6,false,non_goal_event,,
284050,11395602,period,,false,,,90,1,999,false,non_goal_event,1,1
284007,11395604,goal,regular,false,174430273,959206,18,28,0,false,non_penalty_non_own_goal,0,1
284006,11395604,card,yellow,false,121006895,970477,25,21,0,false,non_goal_event,,
284005,11395604,card,yellow,false,121006896,1109960,27,19,0,true,non_goal_event,,
284004,11395604,period,,false,,,45,1,999,false,non_goal_event,0,1
284003,11395604,card,yellow,false,121007189,1154895,56,35,0,true,non_goal_event,,
284002,11395604,substitution,regular,false,122193071,,65,26,,true,non_goal_event,,
284001,11395604,substitution,regular,false,122193233,,74,17,,true,non_goal_event,,
284000,11395604,substitution,regular,false,122193252,,79,12,,false,non_goal_event,,
283998,11395604,substitution,regular,false,122193419,,86,5,,false,non_goal_event,,
283999,11395604,substitution,regular,false,122193415,,86,5,,false,non_goal_event,,
283997,11395604,period,,false,,,90,1,999,false,non_goal_event,0,1
284027,11395605,goal,regular,false,174430042,802072,14,32,0,true,non_penalty_non_own_goal,1,0
284026,11395605,card,yellow,false,121006830,842741,18,28,0,false,non_goal_event,,
284025,11395605,goal,regular,false,174431190,881998,38,8,0,true,non_penalty_non_own_goal,2,0
284024,11395605,period,,false,,,45,1,999,false,non_goal_event,2,0
284023,11395605,goal,regular,false,174433319,802072,56,35,0,true,non_penalty_non_own_goal,3,0
284021,11395605,substitution,regular,false,122193022,,62,29,,true,non_goal_event,,
284022,11395605,substitution,regular,false,122193020,,62,29,,true,non_goal_event,,
284019,11395605,substitution,regular,false,122193080,,66,25,,false,non_goal_event,,
284020,11395605,substitution,regular,false,122193079,,66,25,,false,non_goal_event,,
284018,11395605,goal,regular,false,174434221,881998,69,22,0,true,non_penalty_non_own_goal,4,0
284017,11395605,substitution,regular,false,122193153,,73,18,,true,non_goal_event,,
284015,11395605,substitution,regular,false,122193238,,75,16,,false,non_goal_event,,
284016,11395605,substitution,regular,false,122193236,,75,16,,true,non_goal_event,,
284014,11395605,goal,regular,false,174434685,802072,78,13,0,true,non_penalty_non_own_goal,5,0
284013,11395605,substitution,regular,false,122193258,,79,12,,true,non_goal_event,,
284012,11395605,card,yellow,false,121007407,970652,85,6,0,false,non_goal_event,,
284011,11395605,inGamePenalty,missed,false,118440551,881998,86,5,0,true,penalty_missed,,
284010,11395605,card,red,false,121007475,96503,90,1,0,false,non_goal_event,,
284009,11395605,substitution,regular,false,122193549,,90,1,3,false,non_goal_event,,
284008,11395605,period,,false,,,90,1,999,false,non_goal_event,5,0
284049,11395606,goal,regular,false,174429508,892105,9,37,0,false,non_penalty_non_own_goal,0,1
284048,11395606,card,yellow,false,121006934,685,32,14,0,false,non_goal_event,,
284046,11395606,card,yellow,false,121006999,1046852,40,6,0,false,non_goal_event,,
284047,11395606,goal,regular,false,174431254,352602,40,6,0,true,non_penalty_non_own_goal,1,1
284045,11395606,card,yellow,false,121007013,331337,43,3,0,false,non_goal_event,,
284044,11395606,card,yellow,false,121007052,152272,45,1,0,false,non_goal_event,,
284043,11395606,period,,false,,,45,1,999,false,non_goal_event,1,1
284042,11395606,substitution,regular,false,122192895,,46,45,,false,non_goal_event,,
284041,11395606,card,yellow,false,121007155,844466,50,41,0,true,non_goal_event,,
284040,11395606,card,yellow,false,121007161,1521614,52,39,0,false,non_goal_event,,
284039,11395606,card,yellow,false,121007170,1134101,54,37,0,false,non_goal_event,,
284038,11395606,substitution,regular,false,122193026,,62,29,,false,non_goal_event,,
284037,11395606,goal,regular,false,174433955,926814,66,25,0,true,non_penalty_non_own_goal,2,1
284035,11395606,substitution,regular,false,122193095,,67,24,,true,non_goal_event,,
284036,11395606,substitution,regular,false,122193094,,67,24,,true,non_goal_event,,
284034,11395606,substitution,regular,false,122193099,,68,23,,true,non_goal_event,,
