y,pressure,home,season,division,history_matches,pressure_z
0,1.1257861635220126,0,24/25,56,159,-0.38827312446168194
0,1.1928571428571428,1,24/25,56,140,-0.1386123150906693
0,1.2666666666666666,0,24/25,56,105,0.13613162985010333
1,1.5083333333333333,1,24/25,56,120,1.0356964818336014
0,1.4460431654676258,0,24/25,56,139,0.8038314654081844
0,1.2884615384615385,1,24/25,56,156,0.2172594944852204
0,1.606060606060606,0,24/25,56,33,1.399470356146677
0,1.4428571428571428,1,24/25,56,140,0.7919720145474319
0,1.2115384615384615,0,24/25,56,156,-0.0690741454034268
0,1.125,1,24/25,56,160,-0.3911994902781538
0,1.3121019108280254,0,24/25,56,157,0.30525693476946947
0,1.1470588235294117,1,24/25,56,34,-0.30908910825126285
0,1.588235294117647,0,24/25,56,34,1.3331185322865629
0,1.2830188679245282,1,24/25,56,106,0.19700003883272124
0,1.2215189873417722,0,24/25,56,158,-0.0319232617469879
0,1.4958677685950412,1,24/25,56,121,0.9892954450114257
0,1.1914893617021276,0,24/25,56,141,-0.1437036579275952
0,1.0445859872611465,1,24/25,57,157,-0.6905275708305367
0,1.0828025477707006,0,24/25,57,157,-0.5482726414591073
0,1.2784810126582278,1,24/25,57,158,0.1801086108287815
0,1.064102564102564,0,24/25,57,156,-0.6178802885233323
0,1.3439490445859872,1,24/25,57,157,0.42380270924566066
0,0.967948717948718,0,24/25,57,156,-0.9757973383841405
0,0.8857142857142857,1,24/25,57,105,-1.2819016343603367
0,1.2173913043478262,0,24/25,57,69,-0.04728789019450743
0,1.0566037735849056,1,24/25,57,159,-0.6457933163112193
0,1.1898734177215189,0,24/25,57,158,-0.14971874651130515
0,1.2138364779874213,1,24/25,56,159,-0.060520153016816146
0,1.1366459627329193,0,24/25,56,161,-0.3478492885869378
0,1.3101265822784811,1,24/25,56,158,0.2979040955930987
1,1.4918032786885247,0,24/25,56,122,0.9741660425515197
0,1.2101910828025477,1,24/25,56,157,-0.07408954355434244
0,1.1714285714285715,0,24/25,56,35,-0.21837668620250625
0,1.542857142857143,1,24/25,56,35,1.1642057464026727
0,1.280373831775701,0,24/25,56,107,0.18715432206702137
0,1.1971830985915493,1,24/25,56,142,-0.1225096486220825
0,1.446808510638298,0,24/25,56,141,0.8066803382985513
0,1.1823899371069182,1,24/25,57,159,-0.1775747856756968
0,1.0569620253164558,0,24/25,57,158,-0.6444597825214342
0,1.0828025477707006,1,24/25,57,157,-0.5482726414591073
0,1.05625,0,24/25,57,160,-0.647110180928632
0,1.0759493670886076,1,24/25,57,158,-0.5737824916628448
0,0.8962264150943396,0,24/25,57,106,-1.2427719428715105
0,1.2142857142857142,1,24/25,57,70,-0.058847943978832314
0,1.3354430379746836,0,24/25,57,158,0.3921404834045517
0,0.9617834394904459,1,24/25,57,157,-0.998746584468634
0,1.2767295597484276,0,24/25,57,159,0.17358911230094512
0,1.5040650406504066,1,25/26,56,123,1.0198084566934391
0,1.2777777777777777,0,25/26,56,108,0.17749093338957433
0,1.9166666666666667,1,25/26,56,36,2.555650886909167
0,1.2025316455696202,0,25/26,56,158,-0.10260055260557824
0,1.0559006211180124,1,25/26,56,161,-0.6484106869793682
0,1.1875,0,25/26,56,160,-0.1585534078686285
0,1.2027972027972027,1,25/26,56,143,-0.10161205902713666
0,1.1944444444444444,0,25/26,56,36,-0.13270384315645914
0,1.2394366197183098,0,25/26,57,71,0.03477220990830061
0,1.1358024691358024,1,25/26,57,162,-0.350989056281446
0,1.1139240506329113,0,25/26,57,158,-0.4324279099456649
0,0.9556962025316456,1,25/26,57,158,-1.0214053337672477
0,1.069182389937107,0,25/26,57,159,-0.598971463247667
0,1.3333333333333333,1,25/26,57,159,0.3842874510869303
0,1.26875,0,25/26,57,160,0.14388649926375455
0,1.21875,1,25/26,56,160,-0.04223036666386586
0,1.443661971830986,0,25/26,56,142,0.7949678594718206
0,1.186335403726708,1,25/26,56,161,-0.16288842803775044
0,1.4475524475524475,0,25/26,56,143,0.8094495224367388
0,1.2432432432432432,1,25/26,56,37,0.048941746712839844
0,1.0740740740740742,0,25/26,56,162,-0.580762964834063
0,1.1949685534591195,1,25/26,56,159,-0.13075293261214452
0,1.1944444444444444,0,25/26,56,144,-0.13270384315645914
0,1.2844036697247707,1,25/26,56,109,0.20215473825256236
0,1.9189189189189189,0,25/26,56,37,2.5640345295185187
0,1.2173913043478262,1,25/26,56,161,-0.04728789019450743
0,1.4919354838709677,0,25/26,56,124,0.9746581548358335
0,1.1132075471698113,1,25/26,57,159,-0.4350949775252342
0,0.9559748427672956,0,25/26,57,159,-1.0203681408196374
0,1.050314465408805,1,25/26,57,159,-0.6692042428429954
0,1.2732919254658386,1,25/26,57,161,0.16079307792332886
0,1.3144654088050314,0,25/26,57,159,0.3140546714916019
0,1.2638888888888888,1,25/26,57,72,0.12579180396523557
1,1.1411042944785277,0,25/26,57,163,-0.3312538739517728
0,1.0625,1,25/26,57,160,-0.6238455726876792
0,1.325,0,25/26,57,160,0.353267973432327
0,1.9736842105263157,1,25/26,56,38,2.767889418230137
0,1.1790123456790123,0,25/26,56,162,-0.1901473202946138
0,1.48,1,25/26,56,125,0.9302302578079499
0,1.19375,0,25/26,56,160,-0.13528879962767565
0,1.263157894736842,1,25/26,56,38,0.12307079715342818
0,1.2160493827160495,0,25/26,56,162,-0.052282975163042616
0,1.2818181818181817,1,25/26,56,110,0.1925306801312003
0,1.0674846625766872,0,25/26,56,163,-0.6052909771580849
0,1.1402439024390243,1,25/26,57,164,-0.33445654334900166
0,1.04375,0,25/26,57,160,-0.6936393974105369
0,1.062111801242236,0,25/26,57,161,-0.6252905794107201
0,0.95,1,25/26,57,160,-1.0426085210248248
0,1.2654320987654322,0,25/26,57,162,0.13153615167905144
0,1.329192546583851,1,25/26,57,161,0.36887404604116514
0,1.30625,0,25/26,57,160,0.28347414870946924
0,1.10625,1,25/26,57,160,-0.4609933150010116
0,1.2602739726027397,0,25/26,57,73,0.1123358661698596
0,1.2147239263803682,1,25/26,56,163,-0.05721677074546071
0,1.3063063063063063,0,25/26,56,111,0.2836837397747033
0,1.4444444444444444,1,25/26,56,144,0.7978804864816421
0,1.9487179487179487,0,25/26,56,39,2.6749565701961027
0,1.0609756097560976,1,25/26,56,164,-0.6295198673805942
0,1.492063492063492,0,25/26,56,126,0.9751346445079473
0,1.1840490797546013,1,25/26,56,163,-0.17139889708142422
0,1.2,0,25/26,56,145,-0.11202419138672362
0,1.204968944099379,1,25/26,56,161,-0.09352810533180447
0,1.2307692307692308,0,25/26,56,39,0.0025092645687354127
0,1.3043478260869565,1,25/26,57,161,0.27639361576657107
0,1.1393939393939394,0,25/26,57,165,-0.3376203925111116
0,1.0434782608695652,1,25/26,57,161,-0.6946509021166652
0,1.3271604938271604,0,25/26,57,162,0.3613100602316684
0,1.0617283950617284,1,25/26,57,162,-0.6267177465445867
0,1.1055900621118013,0,25/26,57,161,-0.46344982643018
1,1.2699386503067485,1,25/26,57,163,0.14831105665927297
0,1.2837837837837838,1,25/26,57,74,0.1998473136811807
0,0.9627329192546584,0,25/26,57,161,-0.9952123005090951
0,1.25,1,25/26,56,40,0.0740926745408968
0,1.4413793103448276,0,25/26,56,145,0.7864710234362708
0,1.2946428571428572,1,25/26,56,112,0.24026844769055797
0,1.1986301369863013,0,25/26,56,146,-0.11712328360391888
0,1.2073170731707317,1,25/26,56,164,-0.0847875768607304
0,1.1890243902439024,0,25/26,56,164,-0.15287911317571348
0,1.1975308641975309,1,25/26,56,162,-0.1212151477288282
0,1.0727272727272728,0,25/26,56,165,-0.5857762137479385
0,1.1566265060240963,1,25/26,57,166,-0.2734749666492376
0,1.3374233128834356,0,25/26,57,163,0.3995117345983925
0,1.1049382716049383,1,25/26,57,162,-0.46587601055775446
0,1.0493827160493827,0,25/26,57,162,-0.6726725282551104
0,0.9567901234567902,0,25/26,57,162,-1.0173333910840368
0,1.2682926829268293,1,25/26,57,164,0.14218421085587987
0,1.0613496932515338,0,25/26,57,163,-0.6281274024252774
0,1.28,1,25/26,57,75,0.18576279409746904
0,1.308641975308642,0,25/26,57,162,0.29237788766588363
0,1.9,1,25/26,56,40,2.49361193159996
0,1.4881889763779528,0,25/26,56,127,0.9607123901803477
0,1.4315068493150684,1,25/26,56,146,0.7497223933192441
0,1.2024539877300613,0,25/26,56,163,-0.1028896212798466
0,1.187878787878788,1,25/26,56,165,-0.15714343161160071
0,1.3008849557522124,0,25/26,56,113,0.2635036442902449
0,1.1972789115646258,1,25/26,56,147,-0.12215300041679804
0,1.206060606060606,0,25/26,56,165,-0.08946457127428466
0,1.072289156626506,1,25/26,56,166,-0.5874070296596812
0,1.853658536585366,0,25/26,56,41,2.321113372935337
0,1.3353658536585367,1,25/26,57,164,0.39185317734415115
0,2.4,0,25/26,57,5,4.354780590876162
0,1.0548780487804879,1,25/26,57,164,-0.6522170461522552
0,1.2763157894736843,0,25/26,57,76,0.1720489197659604
0,1.3006134969325154,1,25/26,57,163,0.26249318299523644
0,1.098159509202454,0,25/26,57,163,-0.4911088508221214
0,1.0429447852760736,1,25/26,57,163,-0.6966366782268559
0,1.2666666666666666,0,25/26,57,165,0.13613162985010333
0,0.950920245398773,1,25/26,57,163,-1.039183057234746
0,1.155688622754491,0,25/26,57,167,-0.2769660845441358
0,1.4765625,1,25/26,56,128,0.9174347232754261
0,1.2439024390243902,0,25/26,56,41,0.051395495769235765
0,1.4217687074829932,1,25/26,56,147,0.7134737445643542
0,1.4651162790697674,0,25/26,56,129,0.8748280279504256
0,1.1927710843373494,1,25/26,56,166,-0.13893265393047596
0,1.201219512195122,0,25/26,56,164,-0.10748475563239142
0,1.2982456140350878,1,25/26,56,114,0.2536791241201796
0,1.2380952380952381,0,25/26,56,42,0.0297791350343207
0,1.1891891891891893,1,25/26,56,148,-0.15226567591161408
0,1.8571428571428572,0,25/26,56,42,2.334083189376286
0,1.1987951807228916,1,25/26,56,166,-0.1165089351440154
0,1.0778443113772456,0,25/26,56,167,-0.5667288698206697
0,0.9573170731707317,1,25/26,57,164,-1.0153719064988316
0,1.2926829268292683,0,25/26,57,164,0.23297292594252397
0,1.1280487804878048,1,25/26,57,164,-0.37985090089232376
0,1.3393939393939394,0,25/26,57,165,0.40684707119936925
0,1.2857142857142858,1,25/26,57,77,0.2070332930606259
0,1.2590361445783131,0,25/26,57,166,0.1077282527205868
0,2.1666666666666665,1,25/26,57,6,3.4862352165472674
0,1.1666666666666667,0,25/26,57,168,-0.23610210200513668
0,1.0484848484848486,1,25/26,57,165,-0.6760146941976936
0,1.0548780487804879,0,25/26,57,164,-0.6522170461522552
0,1.4615384615384615,1,25/26,56,130,0.8615101842346745
0,1.1812080536912752,0,25/26,56,149,-0.18197415441992276
0,1.8837209302325582,1,25/26,56,43,2.4330157426932932
0,1.2035928143712575,0,25/26,56,167,-0.09865052437396014
0,1.255813953488372,1,25/26,56,43,0.09573417057899221
0,1.1916167664670658,0,25/26,56,167,-0.14322941441650427
0,1.2,1,25/26,56,165,-0.11202419138672362
0,1.2869565217391303,0,25/26,56,115,0.21165731457435485
0,1.0773809523809523,1,25/26,56,168,-0.568453648304459
0,1.4256756756756757,0,25/26,56,148,0.7280167980703733
0,1.3373493975903614,1,25/26,57,166,0.39923659694457064
0,0.9575757575757575,0,25/26,57,165,-1.0144089958842764
0,1.165680473372781,1,25/26,57,169,-0.23977304610627362
0,1.0421686746987953,0,25/26,57,166,-0.6995256235919822
0,1.2634730538922156,1,25/26,57,167,0.12424392583875883
0,1.1333333333333333,0,25/26,57,165,-0.3601800126235506
0,1.0545454545454545,1,25/26,57,165,-0.6534550740852555
0,1.2820512820512822,0,25/26,57,78,0.19339835782783327
0,1.284848484848485,1,25/26,57,165,0.20381049018742023
0,1.8571428571428572,0,25/26,57,7,2.334083189376286
0,1.8863636363636365,1,25/26,56,44,2.442852786346973
0,1.3181818181818181,0,25/26,56,44,0.32788840080583326
0,1.1904761904761905,1,25/26,56,168,-0.1474750229919845
0,1.450381679389313,0,25/26,56,131,0.8199808776859396
0,1.1964285714285714,1,25/26,56,168,-0.12531825323869644
0,1.2048192771084338,0,25/26,56,166,-0.09408521635755485
0,1.18,1,25/26,56,150,-0.1864709377577718
0,1.0828402366863905,0,25/26,56,169,-0.548132350601739
0,1.0602409638554218,1,25/26,57,166,-0.6322544672326015
0,0.9518072289156626,0,25/26,57,166,-1.0358814053888867
0,1.1506024096385543,1,25/26,57,166,-0.2958986854356973
0,1.75,0,25/26,57,8,1.9352613338170994
0,1.2678571428571428,1,25/26,57,168,0.14056298380076093
0,1.1647058823529413,0,25/26,57,170,-0.24340080262974922
0,1.0479041916167664,1,25/26,57,167,-0.6781760949270296
0,1.2951807228915662,0,25/26,57,166,0.24227056543934844
0,1.3037974683544304,1,25/26,57,79,0.27434499864023526
0,1.3353293413173652,0,25/26,57,167,0.3917172660940211
0,1.2844827586206897,1,25/26,56,116,0.20244913380132482
0,1.4228187919463087,0,25/26,56,149,0.7173825131497854
0,1.1788079470198676,1,25/26,56,151,-0.1909081610514101
0,1.4133333333333333,0,25/26,56,150,0.682074436571123
0,1.4172185430463575,1,25/26,56,151,0.6965364976763152
0,1.1952662721893492,0,25/26,56,169,-0.12964472307217823
0,1.4393939393939394,1,25/26,56,132,0.77908080305461
0,1.2071005917159763,0,25/26,56,169,-0.0855933938585409
0,1.3111111111111111,1,25/26,56,45,0.3015688440079882
0,1.1710526315789473,0,25/26,56,152,-0.21977606113429315
0,1.2035928143712575,1,25/26,56,167,-0.09865052437396014
0,1.9111111111111112,0,25/26,56,45,2.5349712351394316
0,1.2934131736526946,1,25/26,57,167,0.2356911509451179
0,1.2662721893491125,0,25/26,57,169,0.13466325220964906
0,1.1695906432748537,1,25/26,57,171,-0.22521807475790795
0,1.2875,0,25/26,57,80,0.21368032398661232
0,1.7777777777777777,1,25/26,57,9,2.038659592665777
0,1.0658682634730539,0,25/26,57,167,-0.6113077598632138
0,1.3333333333333333,1,25/26,57,168,0.3842874510869303
0,1.0416666666666667,0,25/26,57,168,-0.7013942668241873
0,0.9520958083832335,1,25/26,57,167,-1.0348072152673797
0,1.155688622754491,0,25/26,57,167,-0.2769660845441358
0,1.088235294117647,1,25/26,56,170,-0.5280501269896396
0,1.2820512820512822,0,25/26,56,117,0.19339835782783327
0,1.9565217391304348,1,25/26,56,46,2.7040049104746613
1,1.271186440677966,0,25/26,56,118,0.15295575332378653
0,1.1699346405228759,1,25/26,56,153,-0.2239376009641158
0,1.188235294117647,0,25/26,56,170,-0.15581639513439882
0,1.1964285714285714,1,25/26,56,168,-0.12531825323869644
0,1.4285714285714286,0,25/26,56,133,0.7387957671395406
0,1.0935672514619883,1,25/26,56,171,-0.5082027831858683
0,1.326086956521739,0,25/26,56,46,0.35731399225684024
0,1.4144736842105263,1,25/26,56,152,0.6863192071975424
0,1.2,0,25/26,56,170,-0.11202419138672362
0,1.4052287581699345,1,25/26,56,153,0.6519064739893906
0,1.1623376623376624,0,25/26,56,154,-0.25221611637116426
0,1.4402985074626866,1,25/26,56,134,0.7824479105340786
0,1.0872093023255813,0,25/26,56,172,-0.5318692145257741
0,1.1988304093567252,1,25/26,56,171,-0.11637780228561478
0,1.9361702127659575,0,25/26,56,47,2.6282496643986644
0,1.3191489361702127,1,25/26,56,47,0.3314883401854776
0,1.1893491124260356,0,25/26,56,169,-0.1516703876789973
0,1.26890756302521,1,25/26,56,119,0.14447300199251764
0,1.1929824561403508,0,25/26,56,171,-0.1381458567800739
0,1.0595238095238095,1,25/26,57,168,-0.6349239575643232
0,1.2916666666666667,0,25/26,57,168,0.22919006281391394
0,1.2647058823529411,1,25/26,57,170,0.12883292922549078
0,1.331360946745562,0,25/26,57,169,0.37694556288465725
1,1.1488095238095237,1,25/26,57,168,-0.3025724112650017
0,1.1686046511627908,0,25/26,57,172,-0.22888826999243822
0,1.0532544378698225,1,25/26,57,169,-0.6582606736358336
0,0.9464285714285714,0,25/26,57,168,-1.0559025828767976
0,1.2962962962962963,1,25/26,57,81,0.24642310595535993
0,1.9,0,25/26,57,10,2.49361193159996
0,1.9166666666666667,1,25/26,56,48,2.555650886909167
0,1.092485549132948,0,25/26,56,173,-0.5122292441328203
0,1.1823529411764706,1,25/26,56,170,-0.1777124970082364
0,1.4155844155844155,0,25/26,56,154,0.6904537240414571
0,1.191860465116279,1,25/26,56,172,-0.14232228584005738
0,1.1548387096774193,0,25/26,56,155,-0.2801297477084452
0,1.2666666666666666,1,25/26,56,120,0.13613162985010333
0,1.197674418604651,0,25/26,56,172,-0.12068078980196195
0,1.3125,1,25/26,56,48,0.30673875695042213
0,1.4370370370370371,0,25/26,56,135,0.7703076174553284
0,1.3294117647058823,1,25/26,57,170,0.3696900498377052
0,1.0650887573964498,0,25/26,57,169,-0.6142093444221954
0,1.1676300578034682,1,25/26,57,173,-0.23251603522425807
0,1.2840236686390532,0,25/26,57,169,0.20074024603010546
0,0.9467455621301775,1,25/26,57,169,-1.0547226365585753
0,1.3048780487804879,0,25/26,57,82,0.27836728348584605
0,1.8181818181818181,1,25/26,57,11,2.189057060082036
0,1.2573099415204678,0,25/26,57,171,0.10130274265896988
0,1.1538461538461537,1,25/26,57,169,-0.2838243753199118
0,1.0647058823529412,0,25/26,57,170,-0.6156345344849901
0,1.1602564102564104,1,25/26,56,156,-0.2599632386625238
0,1.28099173553719,0,25/26,56,121,0.18945436829768603
0,1.0862068965517242,1,25/26,56,174,-0.5356005069461348
0,1.1754385964912282,0,25/26,56,171,-0.20345002026344883
0,1.4264705882352942,1,25/26,56,136,0.7309757307560273
0,1.9387755102040816,0,25/26,56,49,2.6379474602785224
0,1.2823529411764707,1,25/26,57,170,0.19452123484700443
0,1.327485380116959,0,25/26,57,171,0.36251939659247195
0,1.076470588235294,1,25/26,57,170,-0.5718423307373148
0,1.1724137931034482,0,25/26,57,174,-0.21470935879506603
0,1.25,1,25/26,57,172,0.0740926745408968
0,0.9470588235294117,0,25/26,57,170,-1.0535565719617437
0,1.0584795321637428,1,25/26,57,171,-0.6388111101526189
0,1.8333333333333333,0,25/26,57,12,2.2454561103631328
0,1.3012048192771084,1,25/26,57,83,0.264694284225809
0,1.1470588235294117,0,25/26,57,170,-0.30908910825126285
0,1.1907514450867052,1,25/26,56,173,-0.14645043248316203
0,1.1965317919075145,0,25/26,56,173,-0.12493403179788783
0,1.4306569343065694,1,25/26,56,137,0.7465587229655102
0,1.4258064516129032,0,25/26,56,155,0.728503590221884
0,1.92,1,25/26,56,50,2.568058677971008
0,1.1592356687898089,0,25/26,56,157,-0.26376278271624837
0,1.08,1,25/26,56,175,-0.5587046696130118
0,1.1896551724137931,0,25/26,56,174,-0.15053112916485162
0,1.1744186046511629,1,25/26,56,172,-0.2072467739543428
0,1.1896551724137931,0,25/26,56,174,-0.15053112916485162
0,1.1403508771929824,1,25/26,57,171,-0.3340583472302003
0,1.280701754385965,0,25/26,57,171,0.1883749606368039
0,1.1657142857142857,1,25/26,57,175,-0.2396471851656631
0,0.9590643274853801,0,25/26,57,171,-1.0088680365584142
0,1.2427745664739884,1,25/26,57,173,0.04719717368430423
0,1.0818713450292399,0,25/26,57,171,-0.5517388921747849
0,1.9230769230769231,1,25/26,57,13,2.5795120235665543
0,1.3255813953488371,0,25/26,57,172,0.35543212303613636
0,1.2976190476190477,1,25/26,57,84,0.25134683256720197
0,1.052325581395349,0,25/26,57,172,-0.6617181907543457
0,1.3061224489795917,1,25/26,56,49,0.28299936078618443
0,1.2704918032786885,0,25/26,56,122,0.1503700786095935
0,1.4166666666666667,1,25/26,56,156,0.6944822276329645
0,1.36,0,25/26,56,50,0.48354977958166173
0,1.2601626016260163,1,25/26,56,123,0.11192130582699877
0,1.4202898550724639,0,25/26,56,138,0.7079689570480096
0,1.1582278481012658,1,25/26,56,158,-0.2675142312756216
1,1.1734104046242775,0,25/26,56,173,-0.21099963453898385
0,1.414012738853503,1,25/26,56,157,0.6846034130932813
0,1.0795454545454546,0,25/26,56,176,-0.5603966411214448
0,1.2,1,25/26,56,175,-0.11202419138672362
0,1.9411764705882353,0,25/26,56,51,2.646884644716824
0,1.2732558139534884,1,25/26,57,172,0.16065865869327847
0,1.2823529411764707,0,25/26,57,85,0.19452123484700443
0,1.323699421965318,1,25/26,57,173,0.34842678327814075
0,1.1647727272727273,0,25/26,57,176,-0.24315198329027402
0,1.0813953488372092,1,25/26,57,172,-0.5535107105638695
0,1.1395348837209303,0,25/26,57,172,-0.3370957501829153
0,0.9767441860465116,1,25/26,57,172,-0.9430576392495862
0,1.8571428571428572,0,25/26,57,14,2.334083189376286
0,1.0635838150289016,1,25/26,57,173,-0.6198112475591906
0,1.2413793103448276,0,25/26,57,174,0.04200355972578999
0,1.4303797468354431,1,25/26,56,158,0.7455269376975018
0,1.2580645161290323,0,25/26,56,124,0.10411152388406132
0,1.4172661870503598,1,25/26,56,139,0.6967138447304181
0,1.1885714285714286,0,25/26,56,175,-0.1545651893130365
0,1.3529411764705883,1,25/26,56,51,0.45727445733305644
0,1.9038461538461537,0,25/26,56,52,2.507928613594392
0,1.1781609195402298,1,25/26,56,174,-0.19331661558499455
0,1.1931818181818181,0,25/26,56,176,-0.13740376401321736
0,1.073446327683616,1,25/26,56,177,-0.5830996486498523
0,1.150943396226415,0,25/26,56,159,-0.2946294183345774
0,1.2716763005780347,1,25/26,57,173,0.1547791771106745
0,0.9710982658959537,0,25/26,57,173,-0.9640736585235747
0,1.2457142857142858,1,25/26,57,175,0.05813980031852956
0,1.2790697674418605,0,25/26,57,86,0.18230015473137387
0,1.1638418079096045,1,25/26,57,177,-0.2466171791761892
0,1.8666666666666667,0,25/26,57,15,2.3695340209815465
0,1.3275862068965518,1,25/26,57,174,0.3628947078768596
0,1.138728323699422,0,25/26,57,173,-0.3400980386506283
0,1.0809248554913296,1,25/26,57,173,-0.555262045503368
0,1.0747126436781609,0,25/26,57,174,-0.5783859933662778
0,1.1875,1,25/26,56,176,-0.1585534078686285
0,1.0842696629213484,0,25/26,56,178,-0.5428115439832374
0,1.8679245283018868,1,25/26,56,53,2.374216206287902
0,1.421383647798742,0,25/26,56,159,0.712040422531796
0,1.15625,1,25/26,56,160,-0.2748764490733912
0,1.4071428571428573,0,25/26,56,140,0.6590313960277037
0,1.264,1,25/26,56,125,0.12620539700063052
0,1.1885714285714286,0,25/26,56,175,-0.1545651893130365
0,1.1864406779661016,1,25/26,56,177,-0.16249656180777322
0,1.4038461538461537,0,25/26,56,52,0.6467599543181894
0,1.75,1,25/26,57,16,1.9352613338170994
0,1.2816091954022988,0,25/26,57,174,0.19175276219628867
0,1.1551724137931034,1,25/26,57,174,-0.2788875884252796
0,1.2443181818181819,0,25/26,57,176,0.05294303068548563
0,0.9712643678160919,1,25/26,57,174,-0.963455371147561
0,1.3257142857142856,0,25/26,57,175,0.3559267858027214
0,1.08,1,25/26,57,175,-0.5587046696130118
0,1.1685393258426966,0,25/26,57,178,-0.22913143286927115
0,1.2758620689655173,1,25/26,57,87,0.17036001898621803
0,1.0804597701149425,0,25/26,57,174,-0.5569932501562063
0,1.4125,1,25/26,56,160,0.678972488805663
0,1.1853932584269662,0,25/26,56,178,-0.16639541064647806
0,1.0837988826815643,1,25/26,56,179,-0.5445639468386227
0,1.4326241134751774,0,25/26,56,141,0.7538812273970987
0,1.2619047619047619,1,25/26,56,126,0.11840621404747288
0,1.8518518518518519,0,25/26,56,54,2.314388282928918
0,1.1818181818181819,1,25/26,56,176,-0.1797030517240397
0,1.3773584905660377,0,25/26,56,53,0.5481639368093632
0,1.1807909604519775,1,25/26,56,177,-0.1835267161498766
0,1.1614906832298137,0,25/26,56,161,-0.25536885831234374
0,1.2914285714285714,1,25/26,57,175,0.22830379202378193
0,1.0795454545454546,0,25/26,57,176,-0.5603966411214448
0,1.1675977653631284,1,25/26,57,179,-0.23263623858004184
0,1.2429378531073447,0,25/26,57,177,0.04780498161326716
0,1.7058823529411764,1,25/26,57,17,1.7710405697633165
0,1.1542857142857144,0,25/26,57,175,-0.28218818309197596
0,1.3352272727272727,1,25/26,57,176,0.3913373323720676
0,1.2727272727272727,0,25/26,57,88,0.15869124996254227
0,0.9771428571428571,1,25/26,57,175,-0.941573650949831
0,1.0742857142857143,0,25/26,57,175,-0.5799751685761687
0,1.1604938271604939,1,25/26,56,162,-0.25907949286039855
0,1.4037267080745341,0,25/26,56,161,0.6463153368649466
0,1.1787709497206704,1,25/26,56,179,-0.19104587747889729
0,1.2834645669291338,0,25/26,56,127,0.19865908087040618
0,1.1534090909090908,1,25/26,57,176,-0.2854512710010972
0,0.9886363636363636,0,25/26,57,176,-0.8987909428080272
0,1.2921348314606742,1,25/26,57,89,0.23093273009788032
0,1.1666666666666667,0,25/26,57,180,-0.23610210200513668
0,1.07909604519774,1,25/26,57,177,-0.5620694943077489
0,1.3333333333333333,0,25/26,57,177,0.3842874510869303
0,1.2734375,1,25/26,56,128,0.1613349554444688
0,1.1595092024539877,0,25/26,56,163,-0.2627445981501952
0,1.1833333333333333,1,25/26,56,180,-0.17406314669593015
0,1.1741573033707866,0,25/26,56,178,-0.2082194254616729
0,1.443661971830986,1,25/26,56,142,0.7949678594718206
0,1.3703703703703705,0,25/26,56,54,0.5221517962185015
0,1.3314606741573034,1,25/26,57,178,0.3773167819510647
0,1.247191011235955,0,25/26,57,178,0.06363667083709768
0,0.9887005649717514,1,25/26,57,177,-0.8985519637814124
0,1.0786516853932584,0,25/26,57,178,-0.5637235513908356
0,1.2625698324022345,1,25/26,57,179,0.12088183077968359
0,1.6666666666666667,0,25/26,57,18,1.6250665572710659
0,1.0777777777777777,1,25/26,56,180,-0.5669765303209064
0,1.8363636363636364,0,25/26,56,55,2.2567359204193527
0,1.1675977653631284,1,25/26,56,179,-0.23263623858004184
0,1.3454545454545455,0,25/26,56,55,0.4294066913118082
0,1.4012345679012346,1,25/26,56,162,0.63703875049481
0,1.1864406779661016,0,25/26,56,177,-0.16249656180777322
0,1.1611111111111112,1,25/26,56,180,-0.25678175377487217
0,1.2868217054263567,0,25/26,56,129,0.21115548278216775
0,1.3571428571428572,1,25/26,56,56,0.4729145301000833
0,1.4171779141104295,0,25/26,56,163,0.6963852630718972
0,1.8571428571428572,1,25/26,56,56,2.334083189376286
0,1.4335664335664335,0,25/26,56,143,0.7573888606388032
1,1.152542372881356,1,25/26,57,177,-0.28867748786039676
0,1.3,0,25/26,57,90,0.2602095404685172
0,1.160220994475138,1,25/26,57,181,-0.26009506814681943
0,1.0795454545454546,0,25/26,57,176,-0.5603966411214448
0,1.6842105263157894,1,25/26,57,19,1.6903707207544407
0,1.0837988826815643,0,25/26,57,179,-0.5445639468386227
0,0.9943820224719101,1,25/26,57,178,-0.8774036625048023
0,1.261111111111111,0,25/26,57,180,0.11545197808036782
0,1.329608938547486,1,25/26,57,179,0.3704239973865493
0,1.2954545454545454,0,25/26,57,176,0.24328982538418778
0,1.1585365853658536,1,25/26,56,164,-0.2663650070340186
0,1.2044198895027625,0,25/26,56,181,-0.09557187174671271
0,1.6,1,25/26,57,20,1.376910736034239
0,1.2967032967032968,0,25/26,57,91,0.24793809875900383
0,1.4146341463414633,1,25/26,56,164,0.6869165013757437
0,1.4236111111111112,0,25/26,56,144,0.720331792345134
1,1.160220994475138,1,25/26,56,181,-0.26009506814681943
0,1.1853932584269662,0,25/26,56,178,-0.16639541064647806
0,1.3,1,25/26,56,130,0.2602095404685172
0,1.3859649122807018,0,25/26,56,57,0.5801999415370575
0,1.1515151515151516,1,25/26,56,165,-0.2925011522862337
0,1.8596491228070176,0,25/26,56,57,2.3434123555881965
0,1.2032967032967032,1,25/26,56,182,-0.09975274967721025
0,1.0828729281767955,0,25/26,56,181,-0.5480106618470055
0,1.2994350282485876,1,25/26,57,177,0.2581065250343067
