match_id,tournament_id,season,match_date,home_team,away_team,overall_home,overall_away,non_penalty_non_own_goal_home,non_penalty_non_own_goal_away,penalty_goal_home,penalty_goal_away,penalty_awarded_home,penalty_awarded_away,penalty_missed_home,penalty_missed_away,own_goal_home,own_goal_away,usable_for_components,quarantine_reason,referee,referee_name,referee_id,referee_present,sofascore_referee_present
10388152,57,22/23,2023-04-15T14:00:00+00:00,stenhousemuir,stirling-albion,0,1,0,1,0,0,0,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10387960,56,22/23,2023-04-18T18:45:00+00:00,falkirk-fc,edinburgh-city-fc,1,2,1,2,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
11207837,57,22/23,2023-04-18T18:45:00+00:00,dumbarton,stirling-albion,0,0,0,0,0,0,0,0,0,0,0,0,true,,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,true,false
10387884,56,22/23,2023-04-22T14:00:00+00:00,alloa-athletic,falkirk-fc,1,4,0,4,1,0,1,0,0,0,0,0,true,,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,true,false
10387885,56,22/23,2023-04-22T14:00:00+00:00,peterhead,clyde-fc,1,1,1,1,0,0,1,0,1,0,0,0,true,,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,true,false
10387887,56,22/23,2023-04-22T14:00:00+00:00,queen-of-the-south,montrose,2,3,2,2,0,1,0,1,0,0,0,0,true,,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,true,false
10387890,56,22/23,2023-04-22T14:00:00+00:00,edinburgh-city-fc,kelty-hearts-fc,2,2,2,2,0,0,0,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
10387939,56,22/23,2023-04-22T14:00:00+00:00,airdrieonians,dunfermline-athletic,1,1,1,1,0,0,0,0,0,0,0,0,true,,Greg Aitken,Greg Aitken,8bwao9nwgzzu4fabl4i97dhhx,true,false
10388094,57,22/23,2023-04-22T14:00:00+00:00,stirling-albion,annan-athletic,3,1,2,1,0,0,0,0,0,0,1,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
10388108,57,22/23,2023-04-22T14:00:00+00:00,stranraer,elgin-city,3,1,3,1,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
10388137,57,22/23,2023-04-22T14:00:00+00:00,forfar-athletic,bonnyrigg-rose,0,1,0,0,0,1,0,1,0,0,0,0,true,,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,true,false
10388138,57,22/23,2023-04-22T14:00:00+00:00,albion-rovers,stenhousemuir,3,1,3,1,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10388148,57,22/23,2023-04-22T14:00:00+00:00,dumbarton,east-fife,1,0,1,0,0,0,1,0,1,0,0,0,true,,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,true,false
10387924,56,22/23,2023-04-29T14:00:00+00:00,airdrieonians,queen-of-the-south,1,3,1,3,0,0,0,0,0,0,0,0,true,,Grant Irvine,Grant Irvine,jpxnj3ldprjwce3a2be0yqxh,true,false
10387944,56,22/23,2023-04-29T14:00:00+00:00,dunfermline-athletic,clyde-fc,2,1,2,1,0,0,0,0,0,0,0,0,true,,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,true,false
10387966,56,22/23,2023-04-29T14:00:00+00:00,montrose,alloa-athletic,0,4,0,4,0,0,0,0,0,0,0,0,true,,Mike Roncone,Mike Roncone,4oyle92nqzmfq1vj2ff0rh68l,true,false
10387978,56,22/23,2023-04-29T14:00:00+00:00,kelty-hearts-fc,peterhead,2,1,2,1,0,0,0,0,0,0,0,0,true,,Craig Napier,Craig Napier,21moh7ea3ftia3jkdb6pvimdx,true,false
10388078,57,22/23,2023-04-29T14:00:00+00:00,stirling-albion,forfar-athletic,2,1,1,1,1,0,1,0,0,0,0,0,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10388106,57,22/23,2023-04-29T14:00:00+00:00,elgin-city,dumbarton,1,0,1,0,0,0,0,0,0,0,0,0,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
10388113,57,22/23,2023-04-29T14:00:00+00:00,east-fife,albion-rovers,2,1,2,1,0,0,0,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10388118,57,22/23,2023-04-29T14:00:00+00:00,annan-athletic,bonnyrigg-rose,0,0,0,0,0,0,0,0,0,0,0,0,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
10388126,57,22/23,2023-04-29T14:00:00+00:00,stranraer,stenhousemuir,2,0,2,0,0,0,0,0,0,0,0,0,true,,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,true,false
10387895,56,22/23,2023-05-06T14:00:00+00:00,queen-of-the-south,kelty-hearts-fc,4,1,3,1,1,0,1,0,0,0,0,0,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10387906,56,22/23,2023-05-06T14:00:00+00:00,clyde-fc,montrose,1,1,2,1,0,0,0,0,0,0,0,0,false,component_total_mismatch,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10387922,56,22/23,2023-05-06T14:00:00+00:00,edinburgh-city-fc,airdrieonians,1,4,0,4,1,0,1,0,0,0,0,0,true,,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,true,false
10387970,56,22/23,2023-05-06T14:00:00+00:00,alloa-athletic,dunfermline-athletic,0,2,0,2,0,0,0,0,0,0,0,0,true,,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,true,false
10388023,57,22/23,2023-05-06T14:00:00+00:00,stenhousemuir,annan-athletic,2,1,2,0,0,1,0,1,0,0,0,0,true,,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,true,false
10388112,57,22/23,2023-05-06T14:00:00+00:00,dumbarton,stranraer,1,1,1,0,0,0,0,0,0,0,0,1,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10388117,57,22/23,2023-05-06T14:00:00+00:00,albion-rovers,stirling-albion,2,0,2,0,0,0,0,0,0,0,0,0,true,,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,true,false
10388124,57,22/23,2023-05-06T14:00:00+00:00,forfar-athletic,east-fife,1,0,1,0,0,0,0,0,0,0,0,0,true,,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,true,false
10388135,57,22/23,2023-05-06T14:00:00+00:00,bonnyrigg-rose,elgin-city,3,0,3,0,0,0,0,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
10388164,56,22/23,2023-05-06T14:00:00+00:00,peterhead,falkirk-fc,1,3,1,3,0,0,0,0,0,0,0,0,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
11395483,57,23/24,2023-08-05T14:00:00+00:00,the-spartans-fc,clyde-fc,1,1,1,1,0,0,0,0,0,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
11395484,57,23/24,2023-08-05T14:00:00+00:00,east-fife,peterhead,0,3,0,3,0,0,0,0,0,0,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
11395485,57,23/24,2023-08-05T14:00:00+00:00,stenhousemuir,forfar-athletic,0,0,0,0,0,0,0,0,0,0,0,0,true,,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,true,false
11395486,57,23/24,2023-08-05T14:00:00+00:00,elgin-city,stranraer,0,1,0,1,0,0,0,0,0,0,0,0,true,,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,true,false
11395487,57,23/24,2023-08-05T14:00:00+00:00,bonnyrigg-rose,dumbarton,1,1,1,1,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
11395662,56,23/24,2023-08-05T14:00:00+00:00,stirling-albion,edinburgh-city-fc,1,0,1,0,0,0,0,0,0,0,0,0,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
11395664,56,23/24,2023-08-05T14:00:00+00:00,queen-of-the-south,alloa-athletic,3,4,1,4,2,0,2,0,0,0,0,0,true,,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,true,false
11395665,56,23/24,2023-08-05T14:00:00+00:00,montrose,kelty-hearts-fc,0,2,0,2,0,0,0,0,0,0,0,0,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
11395666,56,23/24,2023-08-05T14:00:00+00:00,hamilton-academical,cove-rangers,1,0,0,0,0,0,0,0,0,0,1,0,true,,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,true,false
11395667,56,23/24,2023-08-05T14:00:00+00:00,falkirk-fc,annan-athletic,3,0,3,0,0,0,0,0,0,0,0,0,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
11395477,57,23/24,2023-08-12T14:00:00+00:00,stranraer,east-fife,1,1,1,1,0,0,1,0,1,0,0,0,true,,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,true,false
11395479,57,23/24,2023-08-12T14:00:00+00:00,peterhead,stenhousemuir,0,0,0,0,0,0,0,0,0,0,0,0,true,,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,true,false
11395480,57,23/24,2023-08-12T14:00:00+00:00,dumbarton,the-spartans-fc,1,1,0,1,1,0,1,0,0,0,0,0,true,,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,true,false
11395481,57,23/24,2023-08-12T14:00:00+00:00,forfar-athletic,elgin-city,0,0,0,0,0,0,0,0,0,0,0,0,true,,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,true,false
11395482,57,23/24,2023-08-12T14:00:00+00:00,clyde-fc,bonnyrigg-rose,0,2,0,2,0,0,0,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
11395658,56,23/24,2023-08-12T14:00:00+00:00,kelty-hearts-fc,hamilton-academical,0,2,0,2,0,0,0,0,0,0,0,0,true,,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,true,false
11395659,56,23/24,2023-08-12T14:00:00+00:00,cove-rangers,falkirk-fc,2,2,1,1,1,0,1,0,0,0,0,1,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
11395660,56,23/24,2023-08-12T14:00:00+00:00,edinburgh-city-fc,queen-of-the-south,1,2,1,2,0,0,0,0,0,0,0,0,true,,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,true,false
11395661,56,23/24,2023-08-12T14:00:00+00:00,annan-athletic,montrose,1,3,1,3,0,0,0,0,0,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
11395663,56,23/24,2023-08-12T14:00:00+00:00,alloa-athletic,stirling-albion,0,1,0,0,0,1,0,1,0,0,0,0,true,,Alan James Muir,Alan James Muir,66pzin51pbju8o233xuj53g0l,true,false
11395473,57,23/24,2023-08-19T14:00:00+00:00,the-spartans-fc,elgin-city,2,0,2,1,0,0,0,0,0,0,0,0,false,component_total_mismatch,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
11395474,57,23/24,2023-08-19T14:00:00+00:00,east-fife,stenhousemuir,0,2,0,2,0,0,0,0,0,0,0,0,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
11395475,57,23/24,2023-08-19T14:00:00+00:00,dumbarton,forfar-athletic,3,1,3,1,0,0,0,0,0,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
11395476,57,23/24,2023-08-19T14:00:00+00:00,clyde-fc,peterhead,1,2,1,2,0,0,0,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
11395478,57,23/24,2023-08-19T14:00:00+00:00,bonnyrigg-rose,stranraer,1,1,0,1,1,0,1,0,0,0,0,0,true,,Andy Gamble,Andy Gamble,37mi4s0jgmr4j3l3q2hqwvi8k,true,false
11395653,56,23/24,2023-08-19T14:00:00+00:00,queen-of-the-south,annan-athletic,3,1,3,0,0,0,1,0,1,0,0,1,true,,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,true,false
11395654,56,23/24,2023-08-19T14:00:00+00:00,montrose,cove-rangers,0,3,0,3,0,0,0,0,0,0,0,0,true,,Craig Napier,Craig Napier,21moh7ea3ftia3jkdb6pvimdx,true,false
11395655,56,23/24,2023-08-19T14:00:00+00:00,kelty-hearts-fc,alloa-athletic,2,1,1,1,1,0,1,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
11395657,56,23/24,2023-08-19T14:00:00+00:00,edinburgh-city-fc,hamilton-academical,0,3,0,3,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
11527786,56,23/24,2023-08-22T18:45:00+00:00,falkirk-fc,stirling-albion,3,0,2,0,1,0,1,0,0,0,0,0,true,,Chris Graham,Chris Graham,j8g304sx1bb6gdsqflnnx711,true,false
11395467,57,23/24,2023-08-26T14:00:00+00:00,stranraer,clyde-fc,1,0,1,0,0,0,0,0,0,0,0,0,true,,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,true,false
11395468,57,23/24,2023-08-26T14:00:00+00:00,stenhousemuir,dumbarton,2,4,1,4,1,0,1,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
11395469,57,23/24,2023-08-26T14:00:00+00:00,peterhead,the-spartans-fc,0,1,0,1,0,0,0,0,0,0,0,0,true,,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,true,false
11395470,57,23/24,2023-08-26T14:00:00+00:00,forfar-athletic,bonnyrigg-rose,1,2,1,1,0,1,0,1,0,0,0,0,true,,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,true,false
11395471,57,23/24,2023-08-26T14:00:00+00:00,elgin-city,east-fife,1,1,1,0,0,1,0,1,0,0,0,0,true,,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,true,false
11395647,56,23/24,2023-08-26T14:00:00+00:00,stirling-albion,kelty-hearts-fc,1,0,1,0,0,0,0,0,0,0,0,0,true,,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,true,false
11395649,56,23/24,2023-08-26T14:00:00+00:00,hamilton-academical,montrose,1,0,1,0,0,0,0,0,0,0,0,0,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
11395651,56,23/24,2023-08-26T14:00:00+00:00,cove-rangers,queen-of-the-south,1,2,1,2,0,0,0,0,0,0,0,0,true,,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,true,false
11395652,56,23/24,2023-08-26T14:00:00+00:00,annan-athletic,edinburgh-city-fc,3,2,3,2,0,0,0,0,0,0,0,0,true,,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,true,false
11395650,56,23/24,2023-08-26T16:30:00+00:00,alloa-athletic,falkirk-fc,1,4,1,4,0,0,0,0,0,0,0,0,true,,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,true,false
11395462,57,23/24,2023-09-02T14:00:00+00:00,the-spartans-fc,stenhousemuir,0,1,0,1,0,0,0,0,0,0,0,0,true,,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,true,false
11395463,57,23/24,2023-09-02T14:00:00+00:00,stranraer,peterhead,2,1,2,1,0,0,0,0,0,0,0,0,true,,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,true,false
11395464,57,23/24,2023-09-02T14:00:00+00:00,dumbarton,east-fife,1,0,1,0,0,0,0,0,0,0,0,0,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
11395465,57,23/24,2023-09-02T14:00:00+00:00,bonnyrigg-rose,elgin-city,5,1,3,0,2,1,2,1,0,0,0,0,true,,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,true,false
11395466,57,23/24,2023-09-02T14:00:00+00:00,clyde-fc,forfar-athletic,0,0,0,0,0,0,0,0,0,0,0,0,true,,Ross Clark,Ross Clark,6t9ay0iyzyxicahf6h0yb536y,true,false
11395643,56,23/24,2023-09-02T14:00:00+00:00,stirling-albion,hamilton-academical,2,2,2,2,0,0,0,1,0,1,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
11395644,56,23/24,2023-09-02T14:00:00+00:00,queen-of-the-south,montrose,2,3,2,3,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
11395645,56,23/24,2023-09-02T14:00:00+00:00,edinburgh-city-fc,falkirk-fc,0,2,0,2,0,0,0,0,0,0,0,0,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
11395646,56,23/24,2023-09-02T14:00:00+00:00,kelty-hearts-fc,annan-athletic,1,1,1,1,0,0,1,0,1,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
11395648,56,23/24,2023-09-02T14:00:00+00:00,alloa-athletic,cove-rangers,1,0,1,0,0,0,0,0,0,0,0,0,true,,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,true,false
11395457,57,23/24,2023-09-16T14:00:00+00:00,stenhousemuir,stranraer,5,0,4,0,1,0,1,0,0,0,0,0,true,,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,true,false
11395458,57,23/24,2023-09-16T14:00:00+00:00,peterhead,bonnyrigg-rose,2,1,1,0,1,1,1,1,0,0,0,0,true,,Ross Clark,Ross Clark,6t9ay0iyzyxicahf6h0yb536y,true,false
11395459,57,23/24,2023-09-16T14:00:00+00:00,elgin-city,dumbarton,2,0,2,0,0,0,0,0,0,0,0,0,true,,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,true,false
11395460,57,23/24,2023-09-16T14:00:00+00:00,east-fife,clyde-fc,2,0,2,0,0,0,0,0,0,0,0,0,true,,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,true,false
11395461,57,23/24,2023-09-16T14:00:00+00:00,forfar-athletic,the-spartans-fc,2,2,2,2,0,0,0,0,0,0,0,0,true,,Andy Gamble,Andy Gamble,37mi4s0jgmr4j3l3q2hqwvi8k,true,false
11395638,56,23/24,2023-09-16T14:00:00+00:00,montrose,edinburgh-city-fc,5,2,5,2,0,0,0,0,0,0,0,0,true,,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,true,false
11395639,56,23/24,2023-09-16T14:00:00+00:00,hamilton-academical,alloa-athletic,2,1,2,1,0,0,0,0,0,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
11395640,56,23/24,2023-09-16T14:00:00+00:00,falkirk-fc,queen-of-the-south,1,0,1,0,0,0,0,0,0,0,0,0,true,,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,true,false
11395641,56,23/24,2023-09-16T14:00:00+00:00,cove-rangers,kelty-hearts-fc,2,2,2,2,0,0,0,0,0,0,0,0,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
11395642,56,23/24,2023-09-16T14:00:00+00:00,annan-athletic,stirling-albion,3,0,3,0,0,0,1,0,1,0,0,0,true,,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,true,false
11395448,57,23/24,2023-09-23T14:00:00+00:00,clyde-fc,elgin-city,2,1,2,0,0,0,0,1,0,1,0,1,true,,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,true,false
11395451,57,23/24,2023-09-23T14:00:00+00:00,the-spartans-fc,east-fife,2,2,2,2,0,0,0,0,0,0,0,0,true,,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,true,false
11395452,57,23/24,2023-09-23T14:00:00+00:00,dumbarton,peterhead,0,1,0,1,0,0,0,0,0,0,0,0,true,,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,true,false
11395453,57,23/24,2023-09-23T14:00:00+00:00,bonnyrigg-rose,stenhousemuir,0,1,0,1,0,0,0,0,0,0,0,0,true,,Andy Gamble,Andy Gamble,37mi4s0jgmr4j3l3q2hqwvi8k,true,false
11395454,57,23/24,2023-09-23T14:00:00+00:00,stranraer,forfar-athletic,0,2,0,2,0,0,0,0,0,0,0,0,true,,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,true,false
11395633,56,23/24,2023-09-23T14:00:00+00:00,queen-of-the-south,hamilton-academical,1,2,1,2,0,0,0,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
11395634,56,23/24,2023-09-23T14:00:00+00:00,montrose,stirling-albion,1,0,1,0,0,0,0,0,0,0,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
11395636,56,23/24,2023-09-23T14:00:00+00:00,edinburgh-city-fc,cove-rangers,2,2,2,1,0,0,0,0,0,0,0,1,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
11395637,56,23/24,2023-09-23T14:00:00+00:00,annan-athletic,alloa-athletic,1,1,1,1,0,0,0,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
11395635,56,23/24,2023-09-23T16:30:00+00:00,kelty-hearts-fc,falkirk-fc,1,5,1,4,0,1,0,1,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
11395629,56,23/24,2023-09-29T18:45:00+00:00,hamilton-academical,annan-athletic,5,0,5,0,0,0,0,0,0,0,0,0,true,,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,true,false
11395445,57,23/24,2023-09-30T14:00:00+00:00,the-spartans-fc,bonnyrigg-rose,2,2,2,2,0,0,0,0,0,0,0,0,true,,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,true,false
11395446,57,23/24,2023-09-30T14:00:00+00:00,stenhousemuir,clyde-fc,2,2,2,2,0,0,0,0,0,0,0,0,true,,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,true,false
11395447,57,23/24,2023-09-30T14:00:00+00:00,east-fife,forfar-athletic,1,1,1,1,0,0,0,0,0,0,0,0,true,,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,true,false
11395449,57,23/24,2023-09-30T14:00:00+00:00,dumbarton,stranraer,3,1,3,1,0,0,0,0,0,0,0,0,true,,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,true,false
11395450,57,23/24,2023-09-30T14:00:00+00:00,peterhead,elgin-city,6,0,6,0,0,0,0,0,0,0,0,0,true,,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,true,false
11395630,56,23/24,2023-09-30T14:00:00+00:00,kelty-hearts-fc,queen-of-the-south,3,1,2,1,1,0,1,0,0,0,0,0,true,,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,true,false
11395631,56,23/24,2023-09-30T14:00:00+00:00,falkirk-fc,montrose,3,2,2,1,1,1,1,1,0,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
11395632,56,23/24,2023-09-30T14:00:00+00:00,alloa-athletic,edinburgh-city-fc,1,1,1,1,0,0,0,0,0,0,0,0,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
11395628,56,23/24,2023-09-30T16:30:00+00:00,stirling-albion,cove-rangers,2,2,2,1,0,1,1,1,1,0,0,0,true,,Craig Napier,Craig Napier,21moh7ea3ftia3jkdb6pvimdx,true,false
11395440,57,23/24,2023-10-07T14:00:00+00:00,forfar-athletic,peterhead,1,3,1,3,0,0,0,0,0,0,0,0,true,,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,true,false
11395441,57,23/24,2023-10-07T14:00:00+00:00,stranraer,the-spartans-fc,3,4,3,4,0,0,0,0,0,0,0,0,true,,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,true,false
11395443,57,23/24,2023-10-07T14:00:00+00:00,clyde-fc,dumbarton,0,4,0,3,0,1,0,1,0,0,0,0,true,,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,true,false
11395622,56,23/24,2023-10-07T14:00:00+00:00,queen-of-the-south,stirling-albion,0,1,0,1,0,0,0,0,0,0,0,0,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
11395623,56,23/24,2023-10-07T14:00:00+00:00,montrose,alloa-athletic,2,1,2,1,0,0,0,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
11395626,56,23/24,2023-10-07T14:00:00+00:00,edinburgh-city-fc,kelty-hearts-fc,1,4,1,4,0,0,0,0,0,0,0,0,true,,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,true,false
11395627,56,23/24,2023-10-07T14:00:00+00:00,cove-rangers,annan-athletic,3,2,3,2,0,0,0,0,0,0,0,0,true,,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,true,false
11395624,56,23/24,2023-10-07T16:30:00+00:00,falkirk-fc,hamilton-academical,0,0,0,0,0,0,0,0,0,0,0,0,true,,Euan Anderson,Euan Anderson,4zln8siolia7z34wqapbmgs7p,true,false
11395434,57,23/24,2023-10-21T14:00:00+00:00,the-spartans-fc,dumbarton,2,0,2,0,0,0,0,0,0,0,0,0,true,,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,true,false
11395438,57,23/24,2023-10-21T14:00:00+00:00,bonnyrigg-rose,clyde-fc,3,2,3,2,0,0,0,0,0,0,0,0,true,,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,true,false
11395439,57,23/24,2023-10-21T14:00:00+00:00,east-fife,stranraer,4,0,4,0,0,0,0,0,0,0,0,0,true,,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,true,false
11395618,56,23/24,2023-10-21T14:00:00+00:00,stirling-albion,falkirk-fc,1,2,1,2,0,0,0,0,0,0,0,0,true,,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,true,false
