match_id,home_pressure,away_pressure,home_history_matches,away_history_matches
10387932,1.5,1.6610169491525424,42,59
10387937,1.1333333333333333,1.5,60,60
10388083,1.3166666666666667,0.9310344827586207,60,58
10388090,0.6666666666666666,1.2166666666666666,6,60
10388103,0.8852459016393442,1.1833333333333333,61,60
10388110,1.1206896551724137,1.0161290322580645,58,62
10388125,1.1016949152542372,1.3728813559322033,59,59
10698042,1.1311475409836065,1.6333333333333333,61,60
10717735,1.5081967213114753,1.0327868852459017,61,61
10387892,1.5161290322580645,1.4883720930232558,62,43
10387900,1.639344262295082,1.375,61,8
10387925,1.0161290322580645,1.3166666666666667,62,60
10387956,1.0833333333333333,1.1774193548387097,60,62
10387958,1.4545454545454546,1.25,44,8
10388121,1.2622950819672132,1.3666666666666667,61,60
10388132,0.9322033898305084,0.7142857142857143,59,7
10388134,1.1967213114754098,1.0,61,63
10388136,1.3278688524590163,1.1666666666666667,61,60
10388153,1.1016949152542372,0.8870967741935484,59,62
10698037,1.4545454545454546,1.5555555555555556,44,9
10698040,0.75,1.3770491803278688,8,61
10698046,1.180327868852459,0.9333333333333333,61,60
10387897,1.2063492063492063,1.3442622950819672,63,61
10387902,1.4444444444444444,1.5238095238095237,9,63
10387913,1.4444444444444444,1.0819672131147542,45,61
10387972,1.4,1.0,10,63
10387973,1.4222222222222223,1.6612903225806452,45,62
10387986,1.1774193548387097,1.1,62,60
10387987,1.2741935483870968,1.2741935483870968,62,62
10388067,0.984375,0.9180327868852459,64,61
10388087,1.3548387096774193,1.3225806451612903,62,62
10388120,0.8888888888888888,0.9047619047619048,9,63
10698041,1.0806451612903225,1.3,62,10
10703648,1.3387096774193548,1.434782608695652,62,46
10387934,1.3650793650793651,1.4565217391304348,63,46
10387943,1.203125,1.3636363636363635,64,11
10387950,1.5,1.6349206349206349,64,63
10388166,0.984375,1.425531914893617,64,47
10388167,1.0634920634920635,1.4545454545454546,63,11
10387910,0.953125,1.1587301587301588,64,63
10387919,1.25,1.4893617021276595,12,47
10387948,0.9692307692307692,1.523076923076923,65,65
10387952,1.4166666666666667,1.375,12,64
10387953,1.4166666666666667,1.0625,48,64
10387957,1.625,1.2153846153846153,64,65
10387991,1.3174603174603174,1.098360655737705,63,61
10387994,1.3015873015873016,0.9,63,10
10388000,1.3492063492063493,0.9692307692307692,63,65
10388144,0.9193548387096774,1.2698412698412698,62,63
10387931,1.5151515151515151,1.3846153846153846,66,13
10387940,1.4791666666666667,1.4285714285714286,48,49
10387955,1.0615384615384615,1.6615384615384616,65,65
10387964,1.4,1.3076923076923077,65,13
10387965,1.196969696969697,0.9696969696969697,66,66
10387989,0.9365079365079365,1.296875,63,64
10387996,1.265625,0.9692307692307692,64,65
10387998,1.0806451612903225,1.328125,62,64
10387999,0.9696969696969697,1.3125,66,64
10388005,0.9090909090909091,1.15625,11,64
10387908,1.6515151515151516,0.9552238805970149,66,67
10387920,1.2923076923076924,1.353846153846154,65,65
10387923,1.42,1.5,50,14
10387930,1.2857142857142858,1.0454545454545454,14,66
10387969,1.469387755102041,1.1940298507462686,49,67
10387993,0.9696969696969697,0.9375,66,64
10387995,1.1538461538461537,0.9850746268656716,65,67
10387997,1.0793650793650793,1.0,63,12
10388020,1.2923076923076924,1.2769230769230768,65,65
10388161,1.378787878787879,1.492537313432836,66,67
10387905,0.9558823529411765,1.2,68,15
10387933,1.4666666666666666,1.2205882352941178,15,68
10387947,1.4705882352941178,1.4901960784313726,68,51
10387949,1.0597014925373134,1.3880597014925373,67,67
10387954,1.6417910447761195,1.46,67,50
10388001,1.3636363636363635,1.1363636363636365,66,66
10388003,1.2727272727272727,0.9850746268656716,66,67
10388017,1.0294117647058822,1.078125,68,64
10388018,0.9538461538461539,1.3181818181818181,65,66
10388143,1.2878787878787878,1.0,66,13
10387951,1.2985074626865671,1.3582089552238805,67,67
10387904,1.2028985507246377,1.5192307692307692,69,52
10387927,1.25,1.625,16,16
10387938,1.088235294117647,1.5072463768115942,68,69
10387983,1.411764705882353,1.6323529411764706,68,68
10388007,1.0,1.0434782608695652,14,69
10388010,0.9852941176470589,1.3529411764705883,68,68
10388014,1.164179104477612,1.2686567164179106,67,67
10388019,1.2941176470588236,1.2985074626865671,68,67
10388025,1.0923076923076922,0.9545454545454546,65,66
10388165,1.4313725490196079,0.9420289855072463,51,69
10388012,0.9855072463768116,0.9333333333333333,69,15
10388154,1.2647058823529411,1.0909090909090908,68,66
10387896,1.588235294117647,1.4615384615384615,17,52
10387961,1.5072463768115942,1.1857142857142857,69,70
10387894,1.1971830985915493,1.6231884057971016,71,69
10387898,1.4057971014492754,1.5555555555555556,69,18
10387946,1.088235294117647,1.490566037735849,68,53
10388008,1.3768115942028984,0.9402985074626866,69,67
10388015,1.1764705882352942,1.2941176470588236,68,68
10388149,0.875,1.318840579710145,16,69
10388004,1.0285714285714285,0.9714285714285714,70,70
10388168,1.4528301886792452,1.2352941176470589,53,17
10387899,1.5142857142857142,0.9285714285714286,70,70
10387921,1.5,1.4444444444444444,54,54
10388016,0.9411764705882353,1.0422535211267605,68,71
10387967,1.5789473684210527,1.1014492753623188,19,69
10388026,1.3043478260869565,1.2608695652173914,69,69
10387912,1.6571428571428573,1.5492957746478873,70,71
10387916,0.9154929577464789,1.2083333333333333,71,72
10387929,1.1044776119402986,1.1594202898550725,67,69
10387907,1.0857142857142856,1.4181818181818182,70,55
10387911,0.9027777777777778,1.676056338028169,72,71
10387915,1.55,1.4727272727272727,20,55
10387917,1.5694444444444444,1.2222222222222223,72,18
10387918,1.457142857142857,1.1917808219178083,70,73
10388024,1.1571428571428573,0.9577464788732394,70,71
10388030,0.9411764705882353,0.927536231884058,17,69
10388033,1.4285714285714286,1.088235294117647,70,68
10388077,1.2571428571428571,1.3285714285714285,70,70
10387804,1.2105263157894737,0.8904109589041096,19,73
10387808,1.4647887323943662,1.0845070422535212,71,71
10387810,1.4107142857142858,1.6805555555555556,56,72
10387811,1.1891891891891893,1.5238095238095237,74,21
10387982,1.4821428571428572,1.547945205479452,56,73
10388027,1.1014492753623188,1.0416666666666667,69,72
10388038,1.1549295774647887,1.408450704225352,71,71
10388043,1.323943661971831,0.9571428571428572,71,70
10388064,0.9583333333333334,1.267605633802817,72,71
10947858,1.4027777777777777,0.8888888888888888,72,18
10947859,0.8783783783783784,1.0694444444444444,74,72
10947861,0.958904109589041,1.3055555555555556,73,72
10387805,1.1866666666666668,1.4035087719298245,75,57
10387806,1.6712328767123288,1.4912280701754386,73,57
10387813,1.0547945205479452,1.35,73,20
10387814,1.5405405405405406,1.5,74,72
10387823,0.88,1.4545454545454546,75,22
10387959,1.3285714285714285,1.3055555555555556,70,72
10388022,1.2638888888888888,1.1527777777777777,72,72
10388029,0.9859154929577465,1.1,71,70
10388031,1.0273972602739727,0.8421052631578947,73,19
10388095,1.4383561643835616,0.958904109589041,73,73
10387812,1.4137931034482758,1.5068493150684932,58,73
10387815,1.4912280701754386,0.868421052631579,57,76
10387818,1.3333333333333333,1.1973684210526316,21,76
10387824,1.6712328767123288,1.054054054054054,73,74
10387980,1.5217391304347827,1.5333333333333334,23,75
10388034,1.1369863013698631,0.9722222222222222,73,72
10388035,1.0985915492957747,1.2876712328767124,71,73
10388036,0.8,1.4594594594594594,20,74
10388037,1.273972602739726,1.027027027027027,73,74
10388059,0.9459459459459459,1.323943661971831,74,71
10955123,1.4827586206896552,1.5135135135135136,58,74
10388039,0.9726027397260274,0.9466666666666667,73,75
10388046,1.1111111111111112,1.2702702702702702,72,74
10388142,1.0266666666666666,1.4666666666666666,75,75
10388147,1.2837837837837838,0.8095238095238095,74,21
11010439,1.662162162162162,1.3636363636363635,74,22
11027765,0.8181818181818182,1.3194444444444444,22,72
10387809,1.434782608695652,1.6666666666666667,23,75
10387819,1.04,0.8571428571428571,75,77
10387826,1.1818181818181819,1.513157894736842,77,76
10387828,1.5066666666666666,1.4576271186440677,75,59
10387834,1.4067796610169492,1.5,59,24
10388040,0.9473684210526315,1.0394736842105263,76,76
10388045,1.2666666666666666,0.9594594594594594,75,74
10388050,1.1216216216216217,1.2666666666666666,74,75
10388052,1.4605263157894737,1.3287671232876712,76,73
11029510,0.9466666666666667,1.1066666666666667,75,75
10387817,1.4333333333333333,1.1818181818181819,60,77
10387820,1.513157894736842,1.0394736842105263,76,76
10387821,0.8461538461538461,1.4166666666666667,78,60
10387822,1.44,1.4166666666666667,25,24
10387825,1.6578947368421053,1.5,76,76
10387975,1.263157894736842,0.961038961038961,76,77
10388055,0.8260869565217391,1.2763157894736843,23,76
10388056,1.1095890410958904,1.337837837837838,73,74
10388057,1.025974025974026,1.0921052631578947,77,76
10388150,0.9605263157894737,1.4675324675324675,76,77
11027687,1.0256410256410255,1.2727272727272727,78,77
11075238,0.7916666666666666,1.0945945945945945,24,74
10387833,1.3846153846153846,1.6493506493506493,26,77
10387839,1.44,1.4333333333333333,25,60
10387844,1.5194805194805194,0.8481012658227848,77,79
10387850,1.1818181818181819,1.025974025974026,77,77
10387976,1.4098360655737705,1.5324675324675325,61,77
10388042,1.4743589743589745,1.2564102564102564,78,78
10388047,0.9487179487179487,1.08,78,75
10388049,1.0909090909090908,0.8,77,25
10388061,1.32,0.948051948051948,75,77
10388065,1.2727272727272727,1.0253164556962024,77,79
11072680,1.4615384615384615,1.5512820512820513,26,78
10387829,1.6538461538461537,1.403225806451613,78,62
10387832,1.5384615384615385,1.4098360655737705,78,61
10387843,1.0128205128205128,1.4444444444444444,78,27
10388062,1.2784810126582278,0.9620253164556962,79,79
10388066,1.3421052631578947,0.8076923076923077,76,26
10388114,1.481012658227848,1.0769230769230769,79,78
10387838,1.4814814814814814,1.518987341772152,27,79
10387846,1.4285714285714286,1.5316455696202531,28,79
10387848,1.380952380952381,1.1794871794871795,63,78
10387859,1.6962025316455696,0.8375,79,80
10387861,1.4193548387096775,1.0126582278481013,62,79
10388072,1.0375,0.9615384615384616,80,78
10388102,1.0921052631578947,1.4875,76,80
10388111,1.2564102564102564,1.3506493506493507,78,77
10388141,0.8148148148148148,0.975,27,80
11027763,1.3461538461538463,1.0909090909090908,78,77
11132215,1.0126582278481013,1.2531645569620253,79,79
10387985,1.0125,1.7625,80,80
10387868,1.5,1.3793103448275863,80,29
10387963,1.5125,1.375,80,64
10388101,0.9753086419753086,1.0759493670886076,81,79
10387869,0.8271604938271605,1.4444444444444444,81,63
10388080,1.275,1.0769230769230769,80,78
10388089,1.3544303797468353,1.0246913580246915,79,81
10388105,1.0,0.8214285714285714,80,28
10388109,1.4814814814814814,1.25,81,80
10387867,1.1898734177215189,1.4285714285714286,79,28
11142364,1.0365853658536586,1.0759493670886076,82,79
10387856,1.4482758620689655,1.353846153846154,29,65
10387857,1.0123456790123457,1.4938271604938271,81,81
10387862,1.4375,1.8024691358024691,64,81
10387870,1.4938271604938271,1.1875,81,80
10387879,1.4333333333333333,0.8170731707317073,30,82
10387988,1.0625,1.3625,80,80
10388084,0.8275862068965517,1.2345679012345678,29,81
10388085,1.0240963855421688,1.271604938271605,83,81
10388091,1.075,0.9876543209876543,80,81
10388155,0.9878048780487805,1.4634146341463414,82,82
11073886,1.382716049382716,1.0493827160493827,81,81
10387875,1.3333333333333333,1.0,66,82
10387880,1.7926829268292683,1.1728395061728396,82,81
10387883,1.4153846153846155,1.4193548387096775,65,31
10387981,1.475609756097561,1.4,82,30
10388086,1.4578313253012047,1.0238095238095237,83,84
10388097,1.2804878048780488,0.8333333333333334,82,30
10388130,0.9878048780487805,1.0365853658536586,82,82
10388145,1.2195121951219512,1.0864197530864197,82,81
10388151,1.3780487804878048,0.9759036144578314,82,83
10388162,0.8192771084337349,1.4878048780487805,83,82
11175196,1.0240963855421688,1.2650602409638554,83,83
11180408,0.8214285714285714,1.4193548387096775,84,31
11180409,1.1585365853658536,1.4819277108433735,82,83
10387878,0.9879518072289156,1.4698795180722892,83,83
10387881,1.4375,1.4375,32,32
10387893,1.4880952380952381,1.8072289156626506,84,83
10387901,1.3134328358208955,1.4090909090909092,67,66
10387914,1.1566265060240963,0.8117647058823529,83,85
10388041,0.8064516129032258,1.0235294117647058,31,85
10388092,1.4642857142857142,1.0120481927710843,84,83
10388099,0.9880952380952381,1.2048192771084338,84,83
10388133,1.0238095238095237,1.0731707317073171,84,82
10388152,1.2619047619047619,1.3855421686746987,84,83
10387960,1.4941176470588236,1.4642857142857142,85,84
11207837,1.0348837209302326,1.380952380952381,86,84
10387884,1.4029850746268657,1.4883720930232558,67,86
10387885,0.813953488372093,1.0,86,84
10387887,1.393939393939394,1.1666666666666667,33,84
10387890,1.4705882352941178,1.2941176470588236,85,68
10387939,1.7976190476190477,1.5454545454545454,84,33
10388094,1.3647058823529412,1.4941176470588236,85,85
10388108,1.1904761904761905,1.035294117647059,84,85
10388137,1.0602409638554218,0.78125,83,32
10388138,1.0,1.2470588235294118,84,85
10388148,1.0229885057471264,1.0470588235294118,87,85
10387924,1.7882352941176471,1.411764705882353,85,34
10387944,1.5294117647058822,1.0,34,85
10387966,1.1764705882352942,1.3823529411764706,85,68
10387978,1.3043478260869565,0.8160919540229885,69,87
10388078,1.372093023255814,1.0476190476190477,86,84
10388106,1.0348837209302326,1.0227272727272727,86,88
10388113,1.0348837209302326,1.0235294117647058,86,85
10388118,1.4883720930232558,0.7575757575757576,86,33
10388126,1.2117647058823529,1.244186046511628,85,86
10387895,1.457142857142857,1.3142857142857143,35,70
10387906,1.0,1.1627906976744187,86,86
10387922,1.4767441860465116,1.7790697674418605,86,86
10387970,1.4202898550724639,1.542857142857143,69,35
10388023,1.2298850574712643,1.471264367816092,87,87
10388112,1.0112359550561798,1.2209302325581395,89,86
10388117,1.0232558139534884,1.367816091954023,86,87
10388124,1.0470588235294118,1.0459770114942528,85,87
10388135,0.7352941176470589,1.0344827586206897,34,87
10388164,0.8181818181818182,1.5172413793103448,88,87
11395483,,1.0,0,86
11395484,1.0340909090909092,0.8202247191011236,88,89
11395485,1.2386363636363635,1.0465116279069768,88,86
11395486,1.0227272727272727,1.206896551724138,88,87
11395487,0.8,1.011111111111111,35,90
11395662,1.3522727272727273,1.4597701149425288,88,87
11395664,1.5,1.4,36,70
11395665,1.1627906976744187,1.3098591549295775,86,71
11395666,,1.4807692307692308,0,52
11395667,1.5340909090909092,1.4545454545454546,88,88
11395477,1.2045454545454546,1.0224719101123596,88,89
11395479,0.8444444444444444,1.2247191011235956,90,89
11395480,1.010989010989011,1.0,91,1
11395481,1.0344827586206897,1.0112359550561798,87,89
11395482,1.0,0.8055555555555556,87,36
11395658,1.3194444444444444,0.0,72,1
11395659,1.4528301886792452,1.550561797752809,53,89
11395660,1.4431818181818181,1.4864864864864864,88,37
11395661,1.4382022471910112,1.1494252873563218,89,87
11395663,1.4366197183098592,1.348314606741573,71,89
11395473,1.0,1.0,2,90
11395474,1.0222222222222221,1.211111111111111,90,90
11395475,1.0,1.0227272727272727,92,88
11395476,0.9886363636363636,0.8351648351648352,88,91
11395478,0.8378378378378378,1.202247191011236,37,89
11395653,1.5,1.4333333333333333,38,90
11395654,1.1704545454545454,1.4444444444444444,88,54
11395655,1.3013698630136987,1.4166666666666667,73,72
11395657,1.4382022471910112,1.0,89,2
11527786,1.5444444444444445,1.3333333333333333,90,90
11395467,1.2,0.9887640449438202,90,89
11395468,1.2197802197802199,1.021505376344086,91,93
11395469,0.8478260869565217,1.0,92,2
11395470,1.0224719101123596,0.8157894736842105,89,38
11395471,1.0,1.010989010989011,90,91
11395647,1.3186813186813187,1.2972972972972974,91,74
11395649,1.6666666666666667,1.1573033707865168,3,89
11395651,1.4727272727272727,1.5384615384615385,55,39
11395652,1.4175824175824177,1.4222222222222223,91,90
11395650,1.4109589041095891,1.5494505494505495,73,91
11395462,1.0,1.2173913043478262,3,92
11395463,1.1978021978021978,0.8387096774193549,91,93
11395464,1.053191489361702,1.0,94,92
11395465,0.8205128205128205,1.0,39,91
11395466,0.9777777777777777,1.0222222222222221,90,90
11395643,1.315217391304348,1.5,92,4
11395644,1.55,1.1444444444444444,40,90
11395645,1.4285714285714286,1.576086956521739,91,92
11395646,1.28,1.434782608695652,75,92
11395648,1.4054054054054055,1.4642857142857142,74,56
11395457,1.2150537634408602,1.2065217391304348,93,92
11395458,0.8404255319148937,0.875,94,40
11395459,0.9891304347826086,1.0526315789473684,92,95
11395460,0.989247311827957,0.967032967032967,93,91
11395461,1.010989010989011,0.75,91,4
11395638,1.164835164835165,1.4130434782608696,91,92
11395639,1.6,1.4,5,75
11395640,1.5806451612903225,1.5609756097560976,93,41
11395641,1.4385964912280702,1.2763157894736843,57,76
11395642,1.4301075268817205,1.3225806451612903,93,93
11395448,0.9565217391304348,1.0,92,93
11395451,1.0,1.0,5,94
11395452,1.0416666666666667,0.8421052631578947,96,95
11395453,0.8536585365853658,1.2446808510638299,41,94
11395454,1.1935483870967742,1.0217391304347827,93,92
11395633,1.5238095238095237,1.6666666666666667,42,6
11395634,1.2065217391304348,1.3085106382978724,92,94
11395636,1.4193548387096775,1.4482758620689655,93,58
11395637,1.446808510638298,1.394736842105263,94,76
11395635,1.2857142857142858,1.574468085106383,77,94
11395629,1.7142857142857142,1.4421052631578948,7,95
11395445,1.1666666666666667,0.8333333333333334,6,42
11395446,1.2421052631578948,0.967741935483871,95,93
11395447,1.0105263157894737,1.032258064516129,95,93
11395449,1.0309278350515463,1.1808510638297873,97,94
11395450,0.84375,0.9893617021276596,96,94
11395630,1.2820512820512822,1.5116279069767442,78,43
11395631,1.6,1.2043010752688172,95,93
11395632,1.3896103896103895,1.425531914893617,77,94
11395628,1.2947368421052632,1.4406779661016949,95,59
11395440,1.0319148936170213,0.8969072164948454,94,97
11395441,1.1789473684210525,1.2857142857142858,95,7
11395443,0.9787234042553191,1.0510204081632653,94,98
11395622,1.5,1.3020833333333333,44,96
11395623,1.202127659574468,1.3846153846153846,94,78
11395626,1.4210526315789473,1.2911392405063291,95,79
11395627,1.4333333333333333,1.4270833333333333,60,96
11395624,1.6041666666666667,2.125,96,8
11395434,1.625,1.0707070707070707,8,99
11395438,0.8604651162790697,0.968421052631579,43,95
11395439,1.0104166666666667,1.1979166666666667,96,96
11395618,1.2989690721649485,1.5876288659793814,97,97
11395619,1.8888888888888888,1.4166666666666667,9,96
11395620,1.4329896907216495,1.4666666666666666,97,45
11395621,1.379746835443038,1.325,79,80
11751980,0.9789473684210527,1.25,95,96
11395614,1.5918367346938775,1.3875,98,80
11395615,1.4565217391304348,1.459016393442623,46,61
11395616,1.3209876543209877,1.2959183673469388,81,98
11395617,1.4123711340206186,1.4183673469387754,97,98
11395613,1.2105263157894737,1.8,95,10
11395429,1.0315789473684212,1.2474226804123711,95,97
11395430,1.06,0.9090909090909091,100,44
11395431,0.9183673469387755,1.041237113402062,98,97
11395436,1.1855670103092784,0.9791666666666666,97,96
11395437,0.9791666666666666,1.6666666666666667,96,9
11395608,1.2828282828282829,1.3703703703703705,99,81
11395609,1.425531914893617,1.606060606060606,47,99
11395610,1.4183673469387754,1.1979166666666667,98,96
11395611,1.4516129032258065,1.9090909090909092,62,11
11395612,1.404040404040404,1.3170731707317074,99,82
11395423,0.9292929292929293,1.1938775510204083,99,98
11395425,1.2551020408163265,1.6,98,10
11395426,1.03125,0.979381443298969,96,97
11395428,1.030612244897959,1.0792079207920793,98,101
11395432,0.979381443298969,0.8888888888888888,97,45
11395602,1.2268041237113403,1.41,97,100
11395604,1.3132530120481927,1.4444444444444444,83,63
11395605,1.75,1.27,12,100
11395606,1.6,1.404040404040404,100,99
11395607,1.3780487804878048,1.4166666666666667,82,48
11777615,1.2626262626262625,0.95,99,100
11777618,1.4375,1.2244897959183674,64,98
11395419,1.6363636363636365,0.9405940594059405,11,101
11395420,1.0784313725490196,0.9897959183673469,102,98
11395422,1.1919191919191918,1.27,99,100
11395424,0.8695652173913043,1.0309278350515463,46,97
11395427,0.9795918367346939,1.02020202020202,98,99
11395597,1.3877551020408163,1.2976190476190477,49,84
11395599,1.4307692307692308,1.2574257425742574,65,101
11395600,1.4,1.3734939759036144,100,83
11779160,0.9797979797979798,1.0408163265306123,99,98
11813348,0.851063829787234,1.05,47,100
11777072,1.2121212121212122,1.603960396039604,99,101
11788194,1.396039603960396,2.0,101,13
11395414,1.2871287128712872,0.875,101,48
11395418,1.0303030303030303,1.18,99,100
11395595,2.0,1.36,14,50
11395410,1.0594059405940595,0.98,101,100
11395411,1.5833333333333333,1.03,12,100
11395412,1.0679611650485437,1.2843137254901962,103,102
11395413,0.9696969696969697,1.1782178217821782,99,101
11395415,0.8571428571428571,0.9509803921568627,49,102
11395587,1.2,1.3333333333333333,100,51
11395589,1.588235294117647,1.3176470588235294,102,85
11395590,1.4158415841584158,1.2549019607843137,101,102
11395591,1.392156862745098,1.4545454545454546,102,66
11395592,1.3571428571428572,2.2,84,15
11395405,1.1862745098039216,0.86,102,50
11395406,1.2815533980582525,1.088235294117647,103,102
11395407,1.0198019801980198,1.0576923076923077,101,104
11395408,0.9702970297029703,1.5384615384615385,101,13
11395409,0.9514563106796117,0.98,103,100
11395583,1.2718446601941749,1.3883495145631068,103,103
11395584,1.3846153846153846,1.411764705882353,52,102
11395585,1.313953488372093,1.198019801980198,86,101
11395586,2.0625,1.5922330097087378,16,103
11395588,1.4776119402985075,1.3411764705882352,67,85
11395401,1.087378640776699,0.8627450980392157,103,51
11395399,1.6428571428571428,1.1941747572815533,14,103
11395402,1.2884615384615385,0.9607843137254902,104,102
11395403,1.0857142857142856,0.9801980198019802,105,101
11395404,0.9615384615384616,1.0196078431372548,104,102
11395577,1.2692307692307692,1.4150943396226414,104,53
11395578,2.0,1.2988505747126438,17,87
11395581,1.3846153846153846,1.5961538461538463,104,104
11395582,1.3488372093023255,1.196078431372549,86,102
11395580,1.4705882352941178,1.4077669902912622,68,103
11395395,1.029126213592233,1.0769230769230769,103,104
11395396,0.9514563106796117,0.9619047619047619,103,105
11395397,1.0,1.2857142857142858,102,105
11395571,1.4074074074074074,1.3714285714285714,54,105
11395575,1.203883495145631,1.5507246376811594,103,69
11395576,1.6095238095238096,1.2666666666666666,105,105
11395579,1.4134615384615385,1.9444444444444444,104,18
11395389,1.2924528301886793,1.0192307692307692,106,104
11395391,0.9528301886792453,1.7333333333333334,106,15
11395392,0.9615384615384616,1.1826923076923077,104,104
11395393,1.0943396226415094,1.0666666666666667,106,105
11395394,1.0,0.8846153846153846,103,52
11395567,1.6415094339622642,1.4181818181818182,106,55
11395570,1.3563218390804597,1.4190476190476191,87,105
11395572,1.542857142857143,1.2954545454545454,70,88
11395573,1.3679245283018868,1.2019230769230769,106,104
11883581,0.9439252336448598,1.0934579439252337,107,107
11883582,1.6355140186915889,1.5492957746478873,107,71
11395384,1.6875,1.2990654205607477,16,107
11395386,1.180952380952381,0.9537037037037037,105,108
11395387,1.019047619047619,0.9619047619047619,105,105
11395388,1.0754716981132075,1.0192307692307692,106,104
11395390,0.9056603773584906,1.0925925925925926,53,108
11395563,1.3928571428571428,1.375,56,88
11395564,1.2,1.2547169811320755,105,106
11395565,2.1052631578947367,1.5277777777777777,19,72
11395566,1.303370786516854,1.3738317757009346,89,107
11395569,1.4150943396226414,1.6574074074074074,106,108
11395380,1.3055555555555556,1.1886792452830188,108,106
11395381,1.074766355140187,0.944954128440367,107,109
11395379,0.9622641509433962,1.091743119266055,106,109
11395373,1.588235294117647,1.019047619047619,17,105
11395376,1.1775700934579438,1.0833333333333333,107,108
11395377,1.0188679245283019,0.9074074074074074,106,54
11395378,0.9545454545454546,1.2935779816513762,110,109
11395558,1.2523364485981308,1.288888888888889,107,90
11395559,2.1,1.1886792452830188,20,106
11395560,1.5068493150684932,1.3859649122807018,73,57
11395561,1.3703703703703705,1.4205607476635513,108,107
11395562,1.3707865168539326,1.651376146788991,89,109
11887845,0.9532710280373832,1.0188679245283019,107,106
11910838,1.0825688073394495,1.5555555555555556,109,18
11395370,1.0186915887850467,0.963963963963964,107,111
11395371,0.9629629629629629,1.0727272727272728,108,110
11395372,0.8909090909090909,1.1666666666666667,55,108
11395374,1.0093457943925233,1.631578947368421,107,19
11395375,1.290909090909091,1.0909090909090908,110,110
11395552,1.287037037037037,1.4864864864864864,108,74
11395553,1.396551724137931,2.0476190476190474,58,21
11395556,1.4074074074074074,1.2747252747252746,108,91
11395557,1.385321100917431,1.3555555555555556,109,90
11910835,0.875,0.963302752293578,56,109
11999558,1.2844036697247707,1.1869158878504673,109,107
11395365,1.55,0.9545454545454546,20,110
11395366,1.1559633027522935,1.0185185185185186,109,108
11395368,1.063063063063063,1.2882882882882882,111,111
11395369,1.0810810810810811,1.0092592592592593,111,108
11395546,1.1944444444444444,1.3944954128440368,108,109
11395547,2.0454545454545454,1.3909090909090909,22,110
11395551,1.3736263736263736,1.2727272727272727,91,110
11395554,1.2826086956521738,1.3728813559322033,92,59
11884143,1.0892857142857142,1.5238095238095237,112,21
11887849,1.3695652173913044,1.4054054054054055,92,111
11975829,1.2688172043010753,1.3818181818181818,93,110
11395357,1.1636363636363636,1.4545454545454546,110,22
11395360,1.018348623853211,0.9553571428571429,109,112
11395362,0.963963963963964,1.2857142857142858,111,112
11395363,1.0091743119266054,1.079646017699115,109,113
11395364,0.8947368421052632,1.0625,57,112
11395543,1.3873873873873874,1.35,111,60
11395544,1.2110091743119267,1.2872340425531914,109,94
11395545,1.4017857142857142,1.2612612612612613,112,111
11395548,1.6818181818181819,2.0,110,23
11395549,1.3763440860215055,1.4933333333333334,93,75
12005634,1.6936936936936937,1.2363636363636363,111,110
12006622,0.9734513274336283,0.8793103448275862,113,58
12020077,1.018181818181818,1.0363636363636364,110,110
11395358,1.0701754385964912,1.162162162162162,114,111
11395355,1.2920353982300885,1.009009009009009,113,111
11395356,1.4782608695652173,0.864406779661017,23,59
11395359,0.9649122807017544,0.9642857142857143,114,112
11395361,1.0619469026548674,1.045045045045045,113,111
11395538,1.2589285714285714,1.3839285714285714,112,112
11395540,1.2947368421052632,1.6964285714285714,95,112
11395541,2.0,1.3936170212765957,24,94
11395542,1.486842105263158,1.407079646017699,76,113
11395539,1.3442622950819672,1.2252252252252251,61,111
12009065,1.2831858407079646,1.96,113,25
11395347,1.1607142857142858,1.0446428571428572,112,112
11395348,1.5,1.0526315789473684,24,114
11395352,1.0535714285714286,0.9646017699115044,112,113
11395353,1.0782608695652174,0.9652173913043478,115,115
11395354,0.85,1.2894736842105263,60,114
11395533,1.3548387096774193,1.2719298245614035,62,114
11395534,1.6902654867256637,1.4035087719298245,113,114
11395535,1.28125,1.8846153846153846,96,26
11395536,1.2232142857142858,1.4,112,95
11395537,1.3716814159292035,1.4935064935064934,113,77
11395316,1.1504424778761062,1.0775862068965518,113,116
11970625,0.8360655737704918,1.48,61,25
12028347,1.5,1.6842105263157894,78,114
11395344,0.9568965517241379,1.1754385964912282,116,114
11395346,1.2869565217391303,1.4615384615384615,115,26
11395349,1.0695652173913044,1.0683760683760684,115,117
11395350,1.0353982300884956,1.0619469026548674,113,113
11395351,0.9649122807017544,0.8387096774193549,114,62
11395528,1.2782608695652173,1.6782608695652175,115,115
11395529,2.0,1.3596491228070176,27,114
11395530,1.481012658227848,1.247787610619469,79,113
11395531,1.4,1.3650793650793651,115,63
11395532,1.4166666666666667,1.268041237113402,96,97
11395339,1.1652173913043478,0.9652173913043478,115,115
11395340,1.4074074074074074,1.076271186440678,27,118
11395342,0.9658119658119658,1.0862068965517242,117,116
11395343,0.8253968253968254,1.0614035087719298,63,114
11395345,1.043859649122807,1.2758620689655173,114,116
11395522,1.2551020408163265,1.475,98,80
11395524,1.9642857142857142,1.2758620689655173,28,116
11395525,1.3478260869565217,1.422680412371134,115,97
11395527,1.263157894736842,1.4051724137931034,114,116
11395526,1.359375,1.6810344827586208,64,116
