match_id,referee,referee_name,referee_id,overall_home,overall_away,flat_non_penalty_non_own_goal_home,flat_non_penalty_non_own_goal_away,flat_penalty_goals_home,flat_penalty_goals_away,flat_penalty_awarded_home,flat_penalty_awarded_away,flat_own_goals_credited_home,flat_own_goals_credited_away,component_usable_mask,component_quarantine_reason,home_pressure,away_pressure,home_history_matches,away_history_matches
11910835,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,2,0,2,0,0,0,0,0,0,0,true,,0.875,0.963302752293578,56,109
11999558,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,0,2,0,2,0,0,0,0,0,0,true,,1.2844036697247707,1.1869158878504673,109,107
11395365,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,1,2,1,2,0,0,0,0,0,0,true,,1.55,0.9545454545454546,20,110
11395366,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,2,0,2,0,0,0,0,0,0,0,true,,1.1559633027522935,1.0185185185185186,109,108
11395368,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,1,1,1,1,0,0,0,0,0,0,true,,1.063063063063063,1.2882882882882882,111,111
11395369,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,2,2,2,2,0,0,0,0,0,0,true,,1.0810810810810811,1.0092592592592593,111,108
11395546,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,3,0,3,0,0,0,0,0,0,0,true,,1.1944444444444444,1.3944954128440368,108,109
11395547,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,2,3,1,3,0,0,0,0,1,0,true,,2.0454545454545454,1.3909090909090909,22,110
11395551,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,1,0,1,0,0,0,0,0,0,0,true,,1.3736263736263736,1.2727272727272727,91,110
11395554,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,0,0,0,0,0,0,0,0,0,0,true,,1.2826086956521738,1.3728813559322033,92,59
11884143,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,0,0,0,0,0,0,0,0,0,0,true,,1.0892857142857142,1.5238095238095237,112,21
11887849,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,2,1,2,1,0,0,0,0,0,0,true,,1.3695652173913044,1.4054054054054055,92,111
11975829,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,3,2,3,2,0,0,0,0,0,0,true,,1.2688172043010753,1.3818181818181818,93,110
11395357,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,1,2,1,2,0,0,0,0,0,0,true,,1.1636363636363636,1.4545454545454546,110,22
11395360,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,3,3,3,3,0,0,0,0,0,0,true,,1.018348623853211,0.9553571428571429,109,112
11395362,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,2,2,1,2,1,0,1,0,0,0,true,,0.963963963963964,1.2857142857142858,111,112
11395363,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,2,0,2,0,0,0,0,0,0,0,true,,1.0091743119266054,1.079646017699115,109,113
11395364,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,0,2,0,1,0,1,0,1,0,0,true,,0.8947368421052632,1.0625,57,112
11395543,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,1,1,1,1,0,0,0,0,0,0,true,,1.3873873873873874,1.35,111,60
11395544,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,4,2,4,2,0,0,0,0,0,0,true,,1.2110091743119267,1.2872340425531914,109,94
11395545,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,2,1,2,1,0,0,0,0,0,0,true,,1.4017857142857142,1.2612612612612613,112,111
11395548,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,3,2,3,2,0,0,0,0,0,0,true,,1.6818181818181819,2.0,110,23
11395549,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,4,1,3,1,1,0,1,0,0,0,true,,1.3763440860215055,1.4933333333333334,93,75
12005634,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,3,0,2,0,0,0,0,0,1,0,true,,1.6936936936936937,1.2363636363636363,111,110
12006622,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,0,0,0,0,0,0,0,0,0,0,true,,0.9734513274336283,0.8793103448275862,113,58
12020077,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,0,2,0,2,0,0,0,0,0,0,true,,1.018181818181818,1.0363636363636364,110,110
11395358,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,2,1,2,1,0,0,0,0,0,0,true,,1.0701754385964912,1.162162162162162,114,111
11395355,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,1,6,1,6,0,0,0,0,0,0,true,,1.2920353982300885,1.009009009009009,113,111
11395356,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,2,1,2,0,0,1,0,1,0,0,true,,1.4782608695652173,0.864406779661017,23,59
11395359,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,1,1,1,1,0,0,0,0,0,0,true,,0.9649122807017544,0.9642857142857143,114,112
11395361,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,1,1,0,1,1,0,1,0,0,0,true,,1.0619469026548674,1.045045045045045,113,111
11395538,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,4,0,4,0,0,0,0,0,0,0,true,,1.2589285714285714,1.3839285714285714,112,112
11395540,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,0,1,0,1,0,0,0,0,0,0,true,,1.2947368421052632,1.6964285714285714,95,112
11395541,Craig Napier,Craig Napier,21moh7ea3ftia3jkdb6pvimdx,1,2,1,2,0,0,0,0,0,0,true,,2.0,1.3936170212765957,24,94
11395542,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,2,1,2,1,0,0,0,0,0,0,true,,1.486842105263158,1.407079646017699,76,113
11395539,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,2,3,2,1,0,2,0,2,0,0,true,,1.3442622950819672,1.2252252252252251,61,111
12009065,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,0,0,0,0,0,0,0,0,0,0,true,,1.2831858407079646,1.96,113,25
11395347,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,0,0,0,0,0,0,0,0,0,0,true,,1.1607142857142858,1.0446428571428572,112,112
11395348,Andy Gamble,Andy Gamble,37mi4s0jgmr4j3l3q2hqwvi8k,1,3,1,3,0,0,0,0,0,0,true,,1.5,1.0526315789473684,24,114
11395352,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,2,1,2,1,0,0,0,0,0,0,true,,1.0535714285714286,0.9646017699115044,112,113
11395353,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,1,0,1,0,0,0,0,0,0,0,true,,1.0782608695652174,0.9652173913043478,115,115
11395354,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,0,1,0,1,0,0,0,0,0,0,true,,0.85,1.2894736842105263,60,114
11395533,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,2,2,2,2,0,0,0,1,0,0,true,,1.3548387096774193,1.2719298245614035,62,114
11395534,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,1,1,1,1,0,0,0,0,0,0,true,,1.6902654867256637,1.4035087719298245,113,114
11395535,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,0,5,0,5,0,0,0,0,0,0,true,,1.28125,1.8846153846153846,96,26
11395536,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,4,3,4,3,0,0,0,0,0,0,true,,1.2232142857142858,1.4,112,95
11395537,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,0,2,0,2,0,0,0,0,0,0,true,,1.3716814159292035,1.4935064935064934,113,77
11395316,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,5,0,4,0,0,0,0,0,1,0,true,,1.1504424778761062,1.0775862068965518,113,116
11970625,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,2,2,1,1,1,1,1,1,0,0,true,,0.8360655737704918,1.48,61,25
12028347,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,0,1,0,1,0,0,0,0,0,0,true,,1.5,1.6842105263157894,78,114
11395344,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,2,0,2,0,0,0,0,0,0,0,true,,0.9568965517241379,1.1754385964912282,116,114
11395346,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,0,0,0,0,0,0,0,0,0,0,true,,1.2869565217391303,1.4615384615384615,115,26
11395349,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,3,2,3,2,0,0,0,0,0,0,true,,1.0695652173913044,1.0683760683760684,115,117
11395350,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,2,1,2,1,0,0,0,0,0,0,true,,1.0353982300884956,1.0619469026548674,113,113
11395351,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,1,0,1,0,0,0,0,0,0,0,true,,0.9649122807017544,0.8387096774193549,114,62
11395528,Euan Anderson,Euan Anderson,4zln8siolia7z34wqapbmgs7p,1,2,1,2,0,0,0,0,0,0,true,,1.2782608695652173,1.6782608695652175,115,115
11395529,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,1,0,1,0,0,0,0,0,0,0,true,,2.0,1.3596491228070176,27,114
11395530,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,1,4,1,3,0,1,0,1,0,0,true,,1.481012658227848,1.247787610619469,79,113
11395531,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,2,1,2,1,0,0,0,0,0,0,true,,1.4,1.3650793650793651,115,63
11395532,Grant Irvine,Grant Irvine,jpxnj3ldprjwce3a2be0yqxh,3,0,2,0,1,0,1,0,0,0,true,,1.4166666666666667,1.268041237113402,96,97
11395339,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,1,2,1,2,0,0,0,0,0,0,true,,1.1652173913043478,0.9652173913043478,115,115
11395340,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,2,6,2,6,0,0,0,0,0,0,true,,1.4074074074074074,1.076271186440678,27,118
11395342,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,1,1,1,1,0,0,0,0,0,0,true,,0.9658119658119658,1.0862068965517242,117,116
11395343,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,1,2,1,2,0,0,0,0,0,0,true,,0.8253968253968254,1.0614035087719298,63,114
11395345,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,1,1,1,1,0,0,0,0,0,0,true,,1.043859649122807,1.2758620689655173,114,116
11395522,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,0,1,0,1,0,0,0,0,0,0,true,,1.2551020408163265,1.475,98,80
11395524,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,3,0,3,0,0,0,1,0,0,0,true,,1.9642857142857142,1.2758620689655173,28,116
11395525,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,2,5,2,3,0,1,0,1,0,1,true,,1.3478260869565217,1.422680412371134,115,97
11395527,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,1,1,1,1,0,0,0,0,0,0,true,,1.263157894736842,1.4051724137931034,114,116
11395526,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,1,4,1,3,0,1,0,1,0,0,true,,1.359375,1.6810344827586208,64,116
12009067,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,2,1,2,1,0,0,0,0,0,0,true,,1.2424242424242424,1.4387755102040816,99,98
11395335,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,0,0,0,0,0,0,0,0,0,0,true,,1.2735042735042734,0.9661016949152542,117,118
11395336,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,1,1,1,1,0,0,0,0,0,0,true,,0.9741379310344828,1.0434782608695652,116,115
11395337,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,2,1,2,1,0,0,0,0,0,0,true,,1.0854700854700854,1.1637931034482758,117,116
11395338,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,0,0,0,0,0,0,0,0,0,0,true,,1.0695652173913044,1.4285714285714286,115,28
11395341,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,2,0,1,0,1,0,1,0,0,0,true,,1.1176470588235294,0.828125,119,64
11395517,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,1,0,1,0,0,0,0,0,0,0,true,,1.264957264957265,1.2608695652173914,117,115
11395518,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,1,3,1,2,0,0,0,0,0,1,true,,1.4691358024691359,2.0,81,29
11395520,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,3,2,3,2,0,0,0,0,0,0,true,,1.4017094017094016,1.25,117,100
11395521,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,4,1,1,1,3,0,3,0,0,0,true,,1.6923076923076923,1.353448275862069,117,116
11395523,Alan James Muir,Alan James Muir,66pzin51pbju8o233xuj53g0l,0,2,0,2,0,0,0,0,0,0,true,,1.4343434343434343,1.353846153846154,99,65
11395323,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,1,1,1,0,0,1,0,1,0,0,true,,1.1623931623931625,0.8153846153846154,117,65
11395329,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,4,1,2,1,2,0,2,0,0,0,true,,0.957983193277311,1.0603448275862069,119,116
11395330,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,2,0,2,0,0,0,0,0,0,0,true,,1.0932203389830508,0.9743589743589743,118,117
11395332,Andy Gamble,Andy Gamble,37mi4s0jgmr4j3l3q2hqwvi8k,0,0,0,0,0,0,0,0,0,0,true,,1.1166666666666667,1.2627118644067796,120,118
11395333,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,1,0,0,0,1,0,1,0,0,0,true,,1.3793103448275863,1.043103448275862,29,116
11395513,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,4,2,2,2,0,0,0,0,2,0,true,,1.4634146341463414,1.2627118644067796,82,118
11395514,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,3,1,2,1,1,0,1,0,0,0,true,,1.2574257425742574,1.3504273504273505,101,117
11395515,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,0,0,0,0,0,0,0,0,0,0,true,,2.0,1.3636363636363635,30,66
11395519,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,1,1,1,1,0,0,0,0,0,0,true,,1.42,1.4152542372881356,100,118
11395516,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,1,7,1,7,0,0,0,0,0,0,true,,1.25,1.6864406779661016,116,118
11395322,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,0,0,0,0,0,0,0,0,0,0,true,,1.2521008403361344,1.1008403361344539,119,119
11395324,Joel Kennedy,Joel Kennedy,b91bdxwcvjd956opb2py2nf2s,0,2,0,1,0,1,0,1,0,0,true,,1.0341880341880343,1.1074380165289257,117,121
11395327,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,1,0,1,0,0,0,0,0,0,0,true,,1.0598290598290598,1.1610169491525424,117,118
11395328,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,2,2,2,1,0,1,0,1,0,0,true,,0.9661016949152542,1.3333333333333333,118,30
11395331,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,2,2,2,2,0,0,0,0,0,0,true,,0.803030303030303,0.9666666666666667,66,120
11395508,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,1,5,1,5,0,0,0,0,0,0,true,,1.26890756302521,1.4158415841584158,119,101
11395509,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,1,2,0,2,0,0,0,0,1,0,true,,1.3432835820895523,1.2647058823529411,67,102
11395512,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,1,3,1,2,0,0,0,0,0,1,true,,1.411764705882353,1.935483870967742,119,31
11395510,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,5,1,5,1,0,0,0,0,0,0,true,,1.73109243697479,1.4698795180722892,119,83
11395317,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,1,1,1,1,0,0,0,0,0,0,true,,1.2416666666666667,0.9747899159663865,120,119
11395319,Andy Gamble,Andy Gamble,37mi4s0jgmr4j3l3q2hqwvi8k,1,4,1,4,0,0,0,0,0,0,true,,1.0916666666666666,0.8208955223880597,120,67
11395320,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,1,0,1,0,0,0,0,0,0,0,true,,1.1065573770491803,1.0593220338983051,122,118
11395326,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,2,1,2,1,0,0,0,0,0,0,true,,0.9752066115702479,1.0254237288135593,121,118
11395334,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,0,0,0,0,0,0,0,0,0,0,true,,1.3225806451612903,1.1512605042016806,31,119
11395503,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,2,0,2,0,0,0,0,0,0,0,true,,1.3235294117647058,1.347457627118644,68,118
11395504,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,1,0,1,0,0,0,0,0,0,0,true,,1.2718446601941749,1.2666666666666666,103,120
11395506,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,0,0,0,0,0,0,0,0,0,0,true,,1.4509803921568627,1.2478632478632479,102,117
11395507,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,4,2,4,2,0,0,0,0,0,0,true,,1.4083333333333334,1.4642857142857142,120,84
11395505,Craig Napier,Craig Napier,21moh7ea3ftia3jkdb6pvimdx,0,2,0,2,0,0,0,0,0,0,true,,1.9375,1.7583333333333333,32,120
12236466,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,1,0,1,0,0,0,0,0,0,0,true,,1.3361344537815125,1.2372881355932204,119,118
11395314,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,1,1,1,1,0,0,0,0,0,0,true,,0.975,0.9836065573770492,120,122
11395318,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,2,1,2,1,0,0,0,0,0,0,true,,1.0252100840336134,1.0909090909090908,119,121
11395321,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,0,1,0,1,0,0,0,0,0,0,true,,0.8676470588235294,1.28125,68,32
11395325,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,2,2,2,2,0,0,0,0,0,0,true,,1.050420168067227,1.2396694214876034,119,121
11395497,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,0,0,0,0,0,0,0,0,0,0,true,,1.256198347107438,1.3333333333333333,121,69
11395499,Grant Irvine,Grant Irvine,jpxnj3ldprjwce3a2be0yqxh,2,2,2,1,0,0,0,0,0,1,true,,1.7603305785123966,1.2692307692307692,121,104
11395500,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,1,2,0,2,1,0,1,0,0,0,true,,1.3333333333333333,1.4297520661157024,120,121
11395501,Alan James Muir,Alan James Muir,66pzin51pbju8o233xuj53g0l,1,2,1,2,0,0,0,0,0,0,true,,1.226890756302521,1.878787878787879,119,33
12253545,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,0,0,0,0,0,0,0,0,0,0,true,,1.1416666666666666,1.1056910569105691,120,123
11395502,Chris Graham,Chris Graham,j8g304sx1bb6gdsqflnnx711,2,3,2,3,0,0,0,0,0,0,true,,1.4705882352941178,1.4368932038834952,85,103
11395309,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,1,1,1,1,0,0,0,1,0,0,true,,1.2459016393442623,0.855072463768116,122,69
11395310,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,2,2,2,2,0,0,0,0,0,0,true,,1.096774193548387,0.9752066115702479,124,121
11395311,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,2,0,2,0,0,0,0,0,0,0,true,,1.0333333333333334,1.1322314049586777,120,121
11395313,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,2,2,2,1,0,0,0,0,0,1,true,,1.2727272727272727,0.983739837398374,33,123
11395315,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,1,0,1,0,0,0,0,0,0,0,true,,1.0583333333333333,1.0901639344262295,120,122
11395493,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,0,2,0,2,0,0,0,0,0,0,true,,1.2666666666666666,1.225,105,120
11395494,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,2,0,1,0,1,0,1,0,0,0,true,,1.3142857142857143,1.4767441860465116,70,86
11395495,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,1,3,1,3,0,0,0,0,0,0,true,,1.322314049586777,1.2459016393442623,121,122
11395496,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,3,3,1,3,2,0,2,0,0,0,true,,1.4344262295081966,1.7622950819672132,122,122
11395498,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,0,1,0,1,0,0,0,0,0,0,true,,1.4519230769230769,1.8823529411764706,104,34
11395307,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,2,0,2,0,0,0,0,0,0,0,true,,1.1229508196721312,1.2439024390243902,122,123
11395308,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,2,1,2,1,0,0,0,0,0,0,true,,0.9838709677419355,1.104,124,125
11395312,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,1,2,1,2,0,0,0,0,0,0,true,,1.08130081300813,1.2941176470588236,123,34
11395455,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,0,3,0,3,0,0,0,0,0,0,true,,0.9836065573770492,1.0578512396694215,122,121
11395456,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,4,0,3,0,1,0,1,0,0,0,true,,0.8571428571428571,1.0413223140495869,70,121
11395488,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,1,1,1,1,0,0,0,0,0,0,true,,1.2601626016260163,1.4308943089430894,123,123
11395489,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,2,2,1,2,1,0,1,0,0,0,true,,1.7723577235772359,1.438095238095238,123,105
11395490,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,3,2,3,2,0,0,0,0,0,0,true,,1.2314049586776858,1.3098591549295775,121,71
11395491,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,4,1,4,1,0,0,0,0,0,0,true,,1.8571428571428572,1.2547169811320755,35,106
11395492,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,3,1,2,1,1,0,1,0,0,0,true,,1.4597701149425288,1.319672131147541,87,122
12477123,Duncan Nicolson,Duncan Nicolson,ew0v8dkopswiypvsqijzvz3e,0,0,0,0,0,0,0,0,0,0,true,,1.0327868852459017,1.0737704918032787,122,122
12477126,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,4,2,4,2,0,0,0,0,0,0,true,,0.975609756097561,1.0806451612903225,123,124
12477128,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,2,1,2,1,0,0,0,0,0,0,true,,1.2338709677419355,,124,0
12477129,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,1,2,1,2,0,0,0,0,0,0,true,,1.3170731707317074,1.2580645161290323,123,124
12477130,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,2,2,2,2,0,0,0,0,0,0,true,,1.1300813008130082,1.3142857142857143,123,35
12477132,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,1,1,1,1,0,0,0,0,0,0,true,,,1.1031746031746033,0,126
12477133,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,0,1,0,1,0,0,0,0,0,0,true,,0.8873239436619719,0.992,71,125
12477134,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,1,1,1,1,0,0,0,0,0,0,true,,1.2459016393442623,1.2523364485981308,122,107
12477135,Ryan Lee,Ryan Lee,a0ot7jnqoewzfk6gs3tyjlmnd,0,0,0,0,0,0,0,0,0,0,true,,1.4433962264150944,1.3194444444444444,106,72
12476630,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,2,0,2,0,0,0,0,0,0,0,true,,1.3333333333333333,0.875,36,72
12476632,Sean Murdoch,Sean Murdoch,eioon1oyvekflpm38sc2jjdhw,2,0,2,0,0,0,0,0,0,0,true,,1.088,1.314516129032258,125,124
12476633,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,0,1,0,1,0,0,0,0,0,0,true,,1.264,1.0,125,124
12476635,Gary Hanvidge,Gary Hanvidge,9ap7c82qfqp96g8fwr04k565m,2,1,2,1,0,0,0,0,0,0,true,,0.9920634920634921,1.024390243902439,126,123
12476636,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,1,0,1,0,0,0,0,0,0,0,true,,1.065040650406504,1.1370967741935485,123,124
12476794,Andy Gamble,Andy Gamble,37mi4s0jgmr4j3l3q2hqwvi8k,2,1,2,1,0,0,0,0,0,0,true,,1.3013698630136987,1.4659090909090908,73,88
12476797,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,2,0,2,0,0,0,0,0,0,0,true,,1.25,1.24,108,125
12476798,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,3,3,3,3,0,0,0,0,0,0,true,,1.1023622047244095,1.4299065420560748,127,107
12476799,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,0,0,0,0,0,0,0,0,0,0,true,,1.0,1.2439024390243902,1,123
12476800,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,1,0,0,0,1,0,1,0,0,0,true,,1.4274193548387097,1.0,124,1
12476623,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,1,0,1,0,0,0,0,0,0,0,true,,1.0,1.128,127,125
