fold,site,mean,sd,q05,q50,q95,p_positive,prior_mean,prior_sd,prior_p_positive,contraction,p_below_0p02,prior_p_below_0p02
14,turf_asym.w,0.058561410118660624,0.04306462429341567,-0.013505214220580682,0.05855717077156811,0.12976495969900562,0.91125,0.05,0.05,0.841344746068543,0.1387075141316867,NaN,NaN
14,turf_gen.w,-0.021506925663012176,0.03996161807229219,-0.08721776402412669,-0.021173138054014065,0.043067159649149374,0.303,0.0,0.05,0.5,0.20076763855415625,NaN,NaN
14,turf_pace.w,0.006171168759212635,0.03770427532236156,-0.05651897114989221,0.006129300398800665,0.06824575368321448,0.5665,0.0,0.05,0.5,0.24591449355276873,NaN,NaN
14,midweek.w,0.048912332790114935,0.04427205348349625,-0.022965933342451655,0.04832425165595217,0.1210656933229851,0.86675,0.05,0.05,0.841344746068543,0.11455893033007503,NaN,NaN
14,rest_diff.w,-0.0015629045335757929,0.009289201682047705,-0.01663188970763899,-0.001457632258529748,0.013895630640833585,0.44,0.02,0.02,0.841344746068543,0.5355399158976147,NaN,NaN
14,ha.γ_base,0.14053782288652303,0.03577238677213196,0.08216841842687411,0.14066604570435604,0.19790188338090026,0.9995,0.15,0.05,0.9986501019683699,0.2845522645573608,NaN,NaN
14,ha.σ_γ,0.03351711281657434,0.025351549990942888,0.0024403432540326966,0.02793461304174721,0.08206913130323264,1.0,0.03989422804014327,0.030140513749454357,1.0,0.1588879273366124,0.37225,0.31084348322064836
15,turf_asym.w,0.0627279173167206,0.042843853374355936,-0.01020412317596398,0.06314326047395379,0.13286147193594103,0.92425,0.05,0.05,0.841344746068543,0.14312293251288133,NaN,NaN
15,turf_gen.w,-0.02938318221173868,0.03973188710168144,-0.09377398335486263,-0.02881032807460842,0.03562282161060431,0.239,0.0,0.05,0.5,0.2053622579663712,NaN,NaN
15,turf_pace.w,0.013913827747135342,0.03677957422267465,-0.045317677208918855,0.01418066661176437,0.07520846252508849,0.64425,0.0,0.05,0.5,0.264408515546507,NaN,NaN
15,midweek.w,0.04787957486093911,0.045031365874502585,-0.026133597770221277,0.04793651202132759,0.12188460788487496,0.856,0.05,0.05,0.841344746068543,0.09937268250994835,NaN,NaN
