team,mean,sd,q05,q50,q95,p_above_base,fold
montrose,0.13410141180200072,0.06285891036479896,0.03854212293082702,0.1308651781263746,0.24158573016865112,0.59,10
dumbarton,0.13110899459563757,0.05951139686840727,0.038988294823939694,0.1289711799818005,0.2331408454022588,0.5655,10
elgin-city,0.13095003167698055,0.06161404937919614,0.03587432305004937,0.12768960684939318,0.23739729618383945,0.569,10
cove-rangers,0.12681244606337536,0.061119438698115584,0.027246207613425947,0.1252085977402118,0.22832559258435678,0.535,10
airdrieonians,0.12530751944343071,0.06691256873524977,0.02000061592437071,0.12445013907400738,0.23605544461167816,0.5275,10
queen-of-the-south,0.12518504383238238,0.06056765292471298,0.030024386918387207,0.1253340103877149,0.2242587725944366,0.52525,10
hamilton-academical,0.1243451659234863,0.06401895050389352,0.022364963325171124,0.12476008852849509,0.22946205539569775,0.51775,10
east-fife,0.12397417056945255,0.060568871833752654,0.027669336686663545,0.12277488303162021,0.2227630403572237,0.51125,10
bonnyrigg-rose,0.1239562958064904,0.059739679500672806,0.028080252369705527,0.12314643727901474,0.21914029864645748,0.522,10
edinburgh-city-fc,0.12358946065414422,0.059808000760022496,0.028035326399112083,0.12333536376917362,0.2184505684935585,0.51225,10
dunfermline-athletic,0.12313779717477766,0.06603386600556885,0.01729223747079102,0.1214803917225566,0.22942156536430863,0.50625,10
albion-rovers,0.11982006105312062,0.06495689730366987,0.013521232735861036,0.12030854690166273,0.22475430142338715,0.4835,10
falkirk-fc,0.11971418302648382,0.06375635159227909,0.01694152283700302,0.12054351786798698,0.21843636521282112,0.484,10
stranraer,0.11938392724551372,0.061726798800314765,0.01740992351850875,0.11957378186213397,0.21796076163246028,0.49125,10
stirling-albion,0.11772420797172398,0.059249603527117466,0.01919772078882025,0.11789718849925138,0.212970491314631,0.47625,10
stenhousemuir,0.11580544126272908,0.05961478978622516,0.018084104811180998,0.11673261593031009,0.20962659250342544,0.452,10
clyde-fc,0.11419130599955285,0.06279382961589168,0.005933013781711955,0.11598617537449499,0.2103194752513814,0.45375,10
forfar-athletic,0.11290554029792724,0.06139268273831134,0.007074403375800485,0.11524803511517245,0.20856769565841826,0.43925,10
alloa-athletic,0.11014208677372926,0.06435358102510988,-0.0013849119856661203,0.11351910077136207,0.20644418500726514,0.425,10
kelty-hearts-fc,0.1093874968571468,0.06427250301942093,-0.0009719147405315841,0.11352635358692119,0.2072300542165143,0.4115,10
the-spartans-fc,0.10816548830562644,0.06279773523926627,0.0002801427847746753,0.11269341371851849,0.20229796797725838,0.40425,10
inverness-caledonian-thistle,0.10682924881035154,0.06661757443143126,-0.011903341763554913,0.11137911304574682,0.2054823367636776,0.4065,10
arbroath,0.1054910410986195,0.06536645161877773,-0.009650716379269767,0.10954140096289919,0.20460373075768276,0.39125,10
peterhead,0.12734458950593164,0.06487968394047613,0.03102591207182159,0.1212579975017261,0.24241688587661436,0.63325,11
dumbarton,0.12192235284871518,0.05970651216025143,0.030652339630148396,0.11855077392936636,0.22663456200074483,0.60725,11
montrose,0.11988251804901173,0.06234271207607218,0.02791162255414478,0.11583681230544392,0.22664205502167395,0.5945,11
annan-athletic,0.11896360250428854,0.05988059960250089,0.02619116798654627,0.1148558446729882,0.2226163258348196,0.5895,11
elgin-city,0.11709628909741378,0.060238096402769566,0.02267086142406996,0.11468481663813501,0.21949291362826862,0.56225,11
queen-of-the-south,0.11336389685982973,0.05849509695543208,0.02097454082244609,0.1103311430194855,0.2111048796842043,0.5435,11
bonnyrigg-rose,0.11208401427759465,0.058667148890907524,0.018020188496435406,0.11115462608325016,0.2097625568274603,0.5345,11
airdrieonians,0.11193701643732938,0.0648735603012182,0.014571808521013033,0.11012462442460175,0.21719381076856317,0.52475,11
hamilton-academical,0.10945109615765793,0.06395024320078439,0.009373722762192244,0.10746889092870235,0.21464774998506342,0.5035,11
edinburgh-city-fc,0.10934130048487194,0.060426653259396515,0.010979672129021737,0.1080183154050459,0.2073546736377661,0.5225,11
forfar-athletic,0.10864956414691611,0.05851043091955338,0.01652195741482343,0.10773804554971508,0.2075607418327854,0.51375,11
dunfermline-athletic,0.10820378751502728,0.06511759974543685,0.005216438906042979,0.10725279420080805,0.2114878261056487,0.505,11
stenhousemuir,0.10779513209698383,0.058867766812139725,0.013865403384946929,0.1068292522319157,0.2036936475561012,0.49975,11
east-fife,0.10762463272404263,0.05990385129653278,0.010133019784134244,0.1082913310907686,0.20293433570220581,0.50625,11
albion-rovers,0.10689114816320638,0.06529736636423188,0.003595318038115431,0.1060703163087108,0.21028299259643526,0.5,11
falkirk-fc,0.10655500236615888,0.06149013195599177,0.006628221698958917,0.10576582512176039,0.2068588945686607,0.48975,11
clyde-fc,0.10547093321941137,0.05816292636638312,0.012070248133437015,0.10544752770163227,0.19889967135463346,0.47725,11
cove-rangers,0.10413708568279276,0.058433224232819346,0.007945683258159031,0.10441907277322765,0.19766304277528968,0.47775,11
stranraer,0.09834845005549082,0.059930211923703625,-0.004044154385332749,0.10094653357594993,0.18965702221077746,0.4385,11
stirling-albion,0.09778598677586182,0.05962085764719448,-0.0030592736317949717,0.10115140819723986,0.1875433748427704,0.4315,11
alloa-athletic,0.0965894651295693,0.05795223096421821,-0.0007624461865868395,0.09856418418505561,0.19009416148213262,0.41225,11
the-spartans-fc,0.09493250775912387,0.061172576567431546,-0.00966551948739822,0.09618382905962722,0.1908648121589166,0.40725,11
arbroath,0.09276526204578664,0.062246650107020025,-0.013012991620005417,0.09610185483161357,0.18464121441267242,0.39,11
kelty-hearts-fc,0.09004401873577865,0.06324041867651692,-0.02215569674142281,0.0956812078557494,0.18272632511944129,0.3915,11
inverness-caledonian-thistle,0.0876019775254445,0.0664682435010914,-0.031946145411734905,0.09374007496588278,0.18328142453041624,0.372,11
elgin-city,0.14562724338997105,0.06151461591430244,0.05486485075101578,0.14075159714257934,0.2550418368787137,0.652,12
peterhead,0.14158014209511766,0.05905594775746997,0.054557635950840865,0.1371560546615721,0.2446694361265973,0.63725,12
east-fife,0.13402223700014976,0.058164152829905086,0.04461702415507895,0.1312829989308208,0.23215050946092314,0.5875,12
montrose,0.13396549888148596,0.05769651252936368,0.04403343488258146,0.13162844701479876,0.23178770192415651,0.57575,12
dumbarton,0.13376674824388288,0.056724114812115756,0.04667052015094548,0.13193782758342548,0.22795658374434774,0.5875,12
bonnyrigg-rose,0.1288120029048871,0.0567233095889538,0.03884147532249854,0.1284909891809891,0.22204206683949584,0.5415,12
annan-athletic,0.12847704176821811,0.05688451400824075,0.03994492517658673,0.12685418406273696,0.22216081154130765,0.53475,12
queen-of-the-south,0.1275997732775302,0.05618216969687346,0.03724511271595442,0.12692103090886392,0.22047535612059022,0.53425,12
airdrieonians,0.12756661014158996,0.06379129603231463,0.030784721232293793,0.12620110280091357,0.22921748856185775,0.51625,12
hamilton-academical,0.1260826057995414,0.06028436925886753,0.03230262312555642,0.12423388883155781,0.2276198500132731,0.50425,12
forfar-athletic,0.12539958403087031,0.0582812493071345,0.03250152464698292,0.12458273893124323,0.22160740564992332,0.50975,12
edinburgh-city-fc,0.12505564536768363,0.05676840268820996,0.03405847613452421,0.12435959209701333,0.2176487047284844,0.49675,12
dunfermline-athletic,0.12445188462266844,0.06219220676224559,0.025683303125537814,0.12307738883151961,0.22398535800175057,0.50225,12
albion-rovers,0.12379462203526582,0.062143424831783915,0.02444791374651969,0.12244585261177918,0.22377383842611437,0.49625,12
falkirk-fc,0.12257908837248056,0.05866480208043576,0.02830577614291569,0.12246561835021716,0.2164195583555108,0.498,12
cove-rangers,0.12183035716810522,0.05807526414644375,0.029577493378703162,0.12201346130759205,0.21414725123586553,0.48075,12
clyde-fc,0.12051864872937897,0.05779383271549884,0.02538407319629986,0.12096041236664105,0.21345533682057233,0.468,12
stenhousemuir,0.11996627064073681,0.057854557528675736,0.027935560188699863,0.11987705094894066,0.21386279461664498,0.4655,12
stranraer,0.11778041340287347,0.05833442462187757,0.020839685176741504,0.12018009265050973,0.20881728450729123,0.4525,12
the-spartans-fc,0.11724018904552945,0.05816919356108654,0.020697474530394788,0.11793722187186326,0.2099062595580789,0.44325,12
stirling-albion,0.11334880237145484,0.05970464183498999,0.009462692418261118,0.11573641907115459,0.2055542477436278,0.4265,12
kelty-hearts-fc,0.11127024327690788,0.059317606754294344,0.009778281679027981,0.113618594945082,0.20162081106439955,0.40325,12
alloa-athletic,0.1105614267890987,0.05849325049134538,0.010487706024466406,0.11327667742642733,0.20089165211869583,0.37975,12
arbroath,0.10891723485022003,0.0619315131062849,0.0017868182492650777,0.11227490642816967,0.20173808096976867,0.39525,12
inverness-caledonian-thistle,0.10547811509237956,0.06296730293260577,-0.00784476408467374,0.11003033250740296,0.19847905211049774,0.362,12
elgin-city,0.15397520918723756,0.05937854289705948,0.06833350753679766,0.1496827704043103,0.257422491286336,0.63375,13
peterhead,0.15001524137709402,0.05792144331616677,0.062386869403897566,0.14795198008295973,0.25006885487239033,0.60725,13
dumbarton,0.1450065341660838,0.056626237311419345,0.059440055104794796,0.1431183487208908,0.2389826718172586,0.58225,13
east-fife,0.14262346855748295,0.057387966198751625,0.05286944030282598,0.14158154424633268,0.24080166506419015,0.55625,13
bonnyrigg-rose,0.14087252567757638,0.05468407235737306,0.05533873661780356,0.14041257650201505,0.23021114359728237,0.53875,13
montrose,0.14033352655849796,0.05565325214014309,0.05345008122342629,0.1401674059836601,0.22938870028849123,0.54275,13
edinburgh-city-fc,0.13968055965623305,0.05556002396249689,0.051755411124377225,0.13849399461868292,0.23212856098314136,0.53375,13
forfar-athletic,0.13950905421180806,0.055180886237158326,0.05444600095889919,0.1393820398469665,0.2311922961555715,0.53425,13
annan-athletic,0.13895624684007885,0.05513114089135119,0.05105707859465221,0.13859431918599274,0.22771962587741154,0.52925,13
airdrieonians,0.1388887614656158,0.06075678125442042,0.04645835427535546,0.1375499547762854,0.2354288024935876,0.516,13
dunfermline-athletic,0.13747418130299738,0.06155706451729996,0.04093659743950543,0.1366026414311853,0.23496224210303848,0.50975,13
hamilton-academical,0.1365008509275216,0.05913108844721412,0.04156249110180999,0.1357712160194981,0.23225636476109726,0.499,13
clyde-fc,0.1355062292416925,0.05524927291137384,0.046644672684064595,0.13554897431659324,0.2248460178657321,0.4965,13
queen-of-the-south,0.1351588131924846,0.05633455921609565,0.04732545388054323,0.13545446811352796,0.22627866302947763,0.483,13
albion-rovers,0.13442800965867474,0.05967672368731004,0.04123416752931058,0.13464248402100565,0.22672303723474183,0.4845,13
falkirk-fc,0.13440180055771975,0.05844503832811188,0.04199312485052176,0.1341320333318242,0.22904160366816978,0.48325,13
cove-rangers,0.1337150513187143,0.056162339307003574,0.040663887337348305,0.13606899445908754,0.22122043785594508,0.482,13
stenhousemuir,0.1324948468776803,0.05501424537849399,0.04413634387741219,0.13302928012862408,0.22152435409594862,0.4605,13
stranraer,0.1307077078428832,0.05663478328090507,0.03916848065079139,0.13210002013919148,0.21909234854674514,0.45175,13
the-spartans-fc,0.1286922061417518,0.055993842936238075,0.03456362759259956,0.13035633087023193,0.21605472874738482,0.4475,13
stirling-albion,0.1271796078617857,0.05655695130352718,0.03380340240090704,0.12985787026738213,0.21429461816269707,0.43575,13
alloa-athletic,0.1269025828484161,0.05647971121023882,0.03078717343943085,0.12907618754688746,0.21527240024750613,0.4295,13
kelty-hearts-fc,0.12605014032839248,0.05745710187516432,0.027905128924359226,0.12887738821060682,0.21600346190621758,0.4175,13
arbroath,0.12350895885181015,0.057704912888808836,0.024203457874542082,0.12619659010625284,0.21196454772818993,0.41125,13
inverness-caledonian-thistle,0.12069543685650848,0.060498152578862076,0.016925515712342642,0.1247231293350276,0.21116646527509894,0.38775,13
elgin-city,0.15683623133961758,0.06360699571051764,0.06496940580582994,0.1502859016710596,0.267407709067408,0.63925,14
peterhead,0.1541546442943979,0.05951794319903027,0.06478604117955743,0.15027293148117093,0.2618294726041043,0.63675,14
queen-of-the-south,0.15065987386132457,0.061333254917418874,0.05884642950831497,0.14725027628933385,0.25630949918551016,0.608,14
east-fife,0.14940355890182616,0.059322233393089945,0.060144972692859226,0.14705929324003691,0.2517838385883424,0.60325,14
dumbarton,0.14661930722414954,0.060237711832205464,0.05332674525226506,0.14393299074524676,0.24923113803801533,0.5785,14
bonnyrigg-rose,0.14518546589748646,0.05990873689264659,0.052390425777877475,0.14229661427482942,0.24738106335492122,0.5625,14
forfar-athletic,0.14365461920950298,0.05902926167897671,0.053221069297938926,0.1416347123132982,0.2421300407190498,0.55025,14
montrose,0.14038243418195964,0.060085035678959925,0.04401431609709583,0.13863012922417609,0.2391509859442536,0.5345,14
edinburgh-city-fc,0.1400802306337035,0.058447963514544385,0.04638649868483631,0.13905373644695485,0.23647462795207674,0.52625,14
airdrieonians,0.13962919693620662,0.06448958167338062,0.037013414410810234,0.13910216812964823,0.24316020994381007,0.5175,14
stirling-albion,0.1382118613321926,0.05818096681788497,0.04328876000846045,0.13818104676313003,0.23289823530783352,0.51375,14
hamilton-academical,0.1376251524991643,0.06230231227135584,0.034653839341079275,0.13665288291982508,0.23762426660751032,0.506,14
annan-athletic,0.137132515934546,0.05861732808295481,0.0410687234907269,0.137066189342536,0.23346439696873203,0.5,14
dunfermline-athletic,0.13698864117831172,0.06569038927259471,0.033014859211142125,0.13657417532688307,0.24149408950814552,0.5005,14
albion-rovers,0.13595628205396715,0.06451695154738775,0.03223201979785819,0.1370863759594097,0.23880134581179163,0.50125,14
falkirk-fc,0.13562437784259027,0.06371045068635597,0.031538639669387115,0.13516593016529682,0.2382852275345943,0.49625,14
cove-rangers,0.1320559715798486,0.06125637145576361,0.030959056764235788,0.13289778879291653,0.22711189435169565,0.46525,14
stranraer,0.1280603122158356,0.06034823229891877,0.027073278638070967,0.12929808569575324,0.22353952490504383,0.4445,14
clyde-fc,0.12537405838655358,0.05896717679910427,0.02598931995293157,0.1274494936600717,0.2183248558117882,0.4165,14
kelty-hearts-fc,0.12362595585741958,0.060299472657642995,0.01824375560621958,0.12614112246315923,0.2154244413776119,0.4015,14
stenhousemuir,0.12253958196149159,0.06109873741772631,0.01840240788337887,0.1259853760353306,0.21518758014329542,0.402,14
alloa-athletic,0.12221720291399481,0.06071682441607493,0.01392088139553967,0.12543069417237496,0.2133869721578717,0.40425,14
the-spartans-fc,0.1218641186481737,0.06221848162992645,0.01408101808218113,0.1246953972175949,0.21414310670497297,0.39475,14
arbroath,0.12119398581177339,0.06330298776469864,0.012616180892207186,0.12412937160822932,0.21782364040901533,0.3865,14
inverness-caledonian-thistle,0.11740530355141948,0.06547340760740136,1.7747258869050414e-6,0.12232569329030843,0.21295120078762494,0.3665,14
elgin-city,0.167015075279685,0.06292269564962782,0.07672701272803804,0.16015808950032678,0.2807862065385736,0.66925,15
bonnyrigg-rose,0.1601859326609054,0.0627299424919636,0.06904004095912844,0.1546004984807039,0.27142985123505503,0.61875,15
peterhead,0.15916554240817862,0.05921315332705395,0.06838536513862593,0.15540894151901125,0.26403768720573634,0.6235,15
queen-of-the-south,0.15631759191837205,0.060311685753811774,0.06526879916074238,0.1523970386536122,0.26058430458516835,0.59175,15
east-fife,0.15263753028894006,0.05913754634218637,0.06208381694932093,0.1493876602589047,0.25304943643992306,0.574,15
montrose,0.15262349159465197,0.06027618029632883,0.061887624993399004,0.15011170246346756,0.257574513202437,0.574,15
edinburgh-city-fc,0.151821323473978,0.05968311360786712,0.06010674602920396,0.14969017420921837,0.2540064976792658,0.5735,15
dumbarton,0.14890374558803396,0.05845570361673859,0.05827456487864077,0.14691332487059272,0.2483601139760699,0.54375,15
airdrieonians,0.14501592506048275,0.06649235342715026,0.044085970022029214,0.1440334514424297,0.2522762280612034,0.5175,15
dunfermline-athletic,0.14347156102521544,0.0657165933649525,0.041841430855097006,0.14230621358923826,0.24906855730431154,0.498,15
hamilton-academical,0.14339321435913324,0.06260380225342502,0.04589286733329892,0.1436898410236912,0.24506269837356556,0.51175,15
falkirk-fc,0.14225564428007118,0.06416613796555172,0.038910509814573314,0.14185715919103237,0.2436223649911961,0.5085,15
forfar-athletic,0.14202109888630532,0.05849749182069625,0.047302660004441416,0.14185759579562687,0.23819170067112652,0.4925,15
albion-rovers,0.14186544747405055,0.06732072519387358,0.03621478836780911,0.14223061659344088,0.24721738291960005,0.49175,15
annan-athletic,0.1415899194916192,0.057517419707848946,0.04748015470015526,0.14035394126706946,0.2377089461448644,0.48225,15
stirling-albion,0.1414049592192375,0.05791911713631108,0.04781251017393913,0.14169433316133623,0.23560133399168312,0.491,15
cove-rangers,0.13806438689999756,0.05961678610249692,0.0406086586656174,0.1389650986760294,0.2327109111931497,0.47025,15
stranraer,0.13549807208320555,0.05920712961790483,0.03809959936323394,0.13615678173400975,0.23035609696536635,0.45275,15
clyde-fc,0.13458663828927753,0.058511293500624714,0.03975570137101494,0.13574879749172009,0.2255539690555948,0.44625,15
arbroath,0.13400755220561045,0.06316533634885034,0.02684823498596506,0.136210065313837,0.2328192432688306,0.45075,15
stenhousemuir,0.12569192859217726,0.061109661733670856,0.02224960232709484,0.1281807920615533,0.2197498491527926,0.37425,15
alloa-athletic,0.12546261771943665,0.06174338279906516,0.019059057345795095,0.12793571798866396,0.21762398653510867,0.38425,15
the-spartans-fc,0.12531575740671816,0.0617499591682585,0.017362460639407364,0.12834360947324103,0.2191234747763748,0.37575,15
kelty-hearts-fc,0.12376806333363351,0.062151675043090396,0.012009084756441914,0.1276807550974073,0.21730013202279583,0.368,15
inverness-caledonian-thistle,0.11861547409319403,0.06815244627708783,-0.0063406475264673355,0.12498955560967552,0.21523854940875242,0.34825,15
elgin-city,0.16033191213035855,0.058142019494971026,0.07456825186508464,0.15611997890221224,0.2601296240938964,0.6405,16
edinburgh-city-fc,0.15782840252338293,0.05672335238963758,0.07159918429725624,0.15464978015224168,0.25361208838628635,0.61075,16
peterhead,0.15755088711153745,0.05607378888757,0.07259812867039657,0.15404568082500442,0.25235343364969026,0.61325,16
bonnyrigg-rose,0.15487166834938024,0.05610541034708939,0.06725634128245854,0.15292549104969455,0.25138155855505584,0.597,16
annan-athletic,0.15277769154321588,0.05681586939310049,0.06518018896784353,0.14962427859765287,0.2509205624671772,0.56425,16
dumbarton,0.15204844830657377,0.055990196163060495,0.06621695277105012,0.14935458064351892,0.24558116341240865,0.56975,16
queen-of-the-south,0.15067283325452693,0.05468534606790441,0.06547589382136904,0.1495831973038965,0.23899029917865652,0.5535,16
east-fife,0.15066285247954989,0.05508373426485643,0.06338638238961466,0.149560783340073,0.24089560600288362,0.55075,16
stirling-albion,0.14705466255832322,0.055523724629293565,0.05978487287193139,0.14668853057290568,0.23459665927127732,0.5105,16
airdrieonians,0.14676393083669467,0.06182298859419626,0.05279859850399943,0.14582163339288515,0.2433203526020404,0.512,16
montrose,0.14638346811524233,0.05640030508599986,0.058482767845435685,0.14620092814004365,0.2378083749934783,0.51125,16
hamilton-academical,0.14563678397986826,0.059047360152136866,0.05279323239550613,0.14443635873858282,0.24375281149161113,0.51175,16
forfar-athletic,0.14552016772428908,0.05484432247866642,0.05369826555593168,0.14496822915834504,0.23235165291723078,0.50975,16
albion-rovers,0.14541264556557834,0.061716183705597664,0.04554831570737524,0.14560240504878066,0.2440762610388603,0.49625,16
dunfermline-athletic,0.1450504491363804,0.060154409346970986,0.051871299946263626,0.14452909850341808,0.24195924287260523,0.49425,16
falkirk-fc,0.1447404919422179,0.057581910594652515,0.054104612061785955,0.14531750125174053,0.23345332973249036,0.4985,16
cove-rangers,0.1424542210049394,0.05498742218015781,0.05297004759332566,0.14403815355819602,0.23012173056144655,0.485,16
stranraer,0.14087004629266625,0.05501857394714442,0.04995233714346299,0.14135818603079608,0.227344575738901,0.465,16
arbroath,0.13638144979292882,0.05903621823712223,0.03778093691264425,0.13892345473214351,0.2265703404988622,0.44425,16
clyde-fc,0.1350240543322934,0.0563958671414609,0.04202758067489414,0.13737103928822386,0.22335468083127913,0.42525,16
stenhousemuir,0.13470979737524227,0.05598409524954329,0.04272705462787967,0.13702312510822925,0.22123735898261693,0.4185,16
the-spartans-fc,0.1316476485223344,0.059404667840179906,0.02652358299594285,0.13509351171082978,0.21924438204356528,0.3965,16
alloa-athletic,0.1298194116293662,0.0588407909096991,0.029179372091531798,0.1336144056346374,0.217863487918538,0.39575,16
kelty-hearts-fc,0.12638529297187304,0.059684336646871776,0.020105315553419722,0.13109862591931204,0.21400673606990558,0.37375,16
inverness-caledonian-thistle,0.12575581631335173,0.062207751690371814,0.015991283322745874,0.13095205481098537,0.2168053658214881,0.367,16
peterhead,0.15209841053844575,0.05610274663401507,0.06633066493890037,0.14865984015573605,0.24817660034177919,0.6195,17
elgin-city,0.14892980005414116,0.0569459223734589,0.06336044538036273,0.14633344392957992,0.24692617779281856,0.59875,17
edinburgh-city-fc,0.14717964051921942,0.055347459822002856,0.059797690880234705,0.14538295166160858,0.24064726248652724,0.576,17
bonnyrigg-rose,0.1456600265057733,0.05618322095217319,0.05817749263128761,0.14391053290081007,0.23965578214901342,0.5495,17
east-fife,0.14516955344444285,0.05612645635798901,0.05905041627111328,0.14318658826523845,0.23631753471730516,0.5545,17
stirling-albion,0.1432679810813622,0.05615624069425927,0.053583302144833825,0.14257532797499262,0.23517915112183324,0.54025,17
annan-athletic,0.14284264044971237,0.05418925186295635,0.05566606404124435,0.14261655519671934,0.2313297422155225,0.53725,17
dumbarton,0.14242244850385669,0.053993959007475334,0.05710045127627889,0.14162875546049075,0.23263187068493887,0.53975,17
montrose,0.14177020636152957,0.0569241451232778,0.05187754329680898,0.14011052440935073,0.2362078858131023,0.52675,17
cove-rangers,0.1405264438741878,0.0529537675544515,0.05590797509038766,0.1406290182884818,0.22458846231461713,0.53575,17
airdrieonians,0.14029188532479714,0.06090831263396848,0.044599849250722884,0.1388673255068611,0.23923667566480267,0.5115,17
queen-of-the-south,0.13888005903884204,0.055280998912726274,0.04958640811738267,0.13950054609383852,0.22701350262692127,0.51,17
dunfermline-athletic,0.13848617298040614,0.05999979089524488,0.045085290707997584,0.13817451985484008,0.2322214031664584,0.505,17
hamilton-academical,0.1384642215773726,0.0569770619434456,0.0492007362759062,0.1383824782686368,0.22960164473804817,0.502,17
falkirk-fc,0.13825050952339088,0.05770166987297042,0.0469213916511968,0.13845862633444023,0.22898516938623265,0.50625,17
albion-rovers,0.13634472962763125,0.05955684309494556,0.043187657687633614,0.13758153671893492,0.22972804228802132,0.482,17
forfar-athletic,0.13624913859764004,0.055197832382873874,0.04895540605373402,0.13643328271289712,0.22312958773269362,0.4815,17
arbroath,0.13609085402571366,0.05611505498173156,0.04574430419095471,0.13669575482002172,0.22488156336263335,0.49975,17
clyde-fc,0.1343996082269158,0.054193570871439764,0.04552474904892302,0.13449460984747724,0.22055417442428285,0.46175,17
stranraer,0.1303486983387123,0.056471576003673356,0.0392238704399234,0.13293254031494228,0.21638319945022866,0.43575,17
alloa-athletic,0.12984943583604638,0.056052005397425164,0.034647922617716945,0.13206322429680573,0.21709642102550925,0.44225,17
stenhousemuir,0.12963631986018545,0.056968086331202865,0.03401547742999678,0.1313792332490757,0.21749233841851415,0.42875,17
inverness-caledonian-thistle,0.12441421971919414,0.05906885042469966,0.02296317683849679,0.12857185159885162,0.21188793595378566,0.39175,17
the-spartans-fc,0.12124171173799542,0.05782298026553258,0.017775243772401847,0.1259349038346657,0.2052259383960413,0.36775,17
kelty-hearts-fc,0.12076187438602226,0.05946908370906947,0.0189107199234878,0.12537780270629278,0.20849693324997018,0.38,17
edinburgh-city-fc,0.15468288526601548,0.059764242838686046,0.06844161169992023,0.14882801931448786,0.2638306001961469,0.6585,18
peterhead,0.14875292175676355,0.0589216428831558,0.06171022721758385,0.14389923475444788,0.25305627968180694,0.60375,18
montrose,0.14609888027812432,0.05614948989622016,0.061881228575980426,0.14328570683836325,0.23948134322891731,0.60175,18
bonnyrigg-rose,0.1460484567502387,0.05667806809316252,0.05966541003752006,0.14244288173689498,0.243284162811532,0.5975,18
elgin-city,0.1448945197264585,0.05900611860325942,0.056772606732762215,0.14210637262660925,0.24550277501553855,0.583,18
east-fife,0.14106063293491697,0.05612848148592947,0.05473600882822678,0.1391721606332465,0.2369093377830602,0.55975,18
stirling-albion,0.13903318901988798,0.056886436587705876,0.04780815071482219,0.1380880590247498,0.2346052601763169,0.535,18
annan-athletic,0.13848375499849017,0.05537592408863673,0.05000195395624951,0.13758936266283095,0.22965861598405293,0.5365,18
queen-of-the-south,0.13800723539715523,0.05579690260205661,0.05188892540429298,0.13687329979114446,0.23087372673588374,0.52625,18
hamilton-academical,0.13689813123680264,0.058096770635207164,0.04519781006054297,0.1353319637228599,0.23266107566950014,0.50975,18
airdrieonians,0.1367505410827252,0.061447486386189985,0.04205490665407773,0.13542204899372728,0.23883461542474416,0.52,18
dumbarton,0.13556715288097174,0.05420206546323404,0.04582808888445581,0.1355522693896789,0.22157355456108171,0.51175,18
falkirk-fc,0.13519964845034196,0.06011137109949087,0.03901072896664136,0.13511796620196664,0.23007671163094712,0.5075,18
dunfermline-athletic,0.13466291334763963,0.06161308168800699,0.03653601486503298,0.13404223119423264,0.237639078563912,0.5055,18
albion-rovers,0.13463053092958885,0.06281275995164434,0.03459653818992758,0.13439719639576472,0.23428281649223323,0.49575,18
cove-rangers,0.13343290010024805,0.0547533680460263,0.0448324668449062,0.13300084689579983,0.22202786324558804,0.4965,18
clyde-fc,0.13138718136318572,0.05528077512052532,0.04144120898764066,0.13156633267963894,0.21966571923113118,0.47725,18
arbroath,0.13108648069140524,0.055839821046013385,0.039073247978839036,0.13202591244290676,0.2173479827832469,0.487,18
forfar-athletic,0.12886418541131514,0.05527006228268181,0.03746993608590445,0.1296941864879712,0.2150069264275688,0.46125,18
alloa-athletic,0.1267964632779472,0.05628971522084304,0.03321366794710221,0.12739409736111518,0.2139072210836506,0.4405,18
inverness-caledonian-thistle,0.1254902104572266,0.05673982483485721,0.031010532869550092,0.1266551391242264,0.2131211773807247,0.42225,18
stranraer,0.12044318123518087,0.05689370738416862,0.021842207738307376,0.12375816158391906,0.20473860033292499,0.39125,18
stenhousemuir,0.11984341584791847,0.05847023371656265,0.018838204834603585,0.12256860951110442,0.20785093024636214,0.39425,18
the-spartans-fc,0.11390730581385677,0.06093481607487508,0.00515250623827167,0.11906182005128613,0.20279652174270646,0.35225,18
kelty-hearts-fc,0.10970665618510692,0.06210244987303371,0.00020454223881377924,0.11605934595500762,0.19848600953532095,0.316,18
peterhead,0.1469924988202058,0.06353510837728624,0.055682069975009144,0.13923200424637416,0.25787794867794966,0.69575,19
edinburgh-city-fc,0.14112150671866983,0.06087580999693375,0.05474165979466175,0.13563062318600264,0.25225822783118435,0.6785,19
east-fife,0.1306728388038646,0.05884828928838905,0.04084693360649292,0.12888520910783274,0.22989279302586765,0.5945,19
elgin-city,0.12844547418828658,0.05724315610725918,0.03956530099062907,0.1264925023926613,0.22394558803736553,0.576,19
queen-of-the-south,0.12715209674972797,0.0586925496413413,0.03719481736752978,0.12463802952026856,0.22915744697944773,0.565,19
montrose,0.1266521515324939,0.05670565566349675,0.039964228897764846,0.12362917686626744,0.2241195370100046,0.56025,19
bonnyrigg-rose,0.1245798856805788,0.05737430271176985,0.034085021433211495,0.12327102319552155,0.22155218957936587,0.54675,19
annan-athletic,0.12311781168470488,0.05710165496518949,0.032889664308754306,0.12162321624442213,0.21904198164308614,0.53225,19
stirling-albion,0.12143715131345209,0.05720417982370095,0.028715813610897742,0.12077201448970021,0.21248401142980572,0.5225,19
hamilton-academical,0.12135784788506318,0.062069951881676834,0.02564214838826094,0.11885871408196452,0.2255323357886883,0.5215,19
airdrieonians,0.12042911368728289,0.06501400586472787,0.018832233707875737,0.11879532222102546,0.22414693386113085,0.51275,19
