team,mean,sd,q05,q50,q95,p_above_base,fold
dunfermline-athletic,0.1333638827852351,0.10430498935823602,-0.036586979874845035,0.13122888116334533,0.3067781233728915,0.54975,10
forfar-athletic,0.1279899259655712,0.07719078941081206,0.0028958826838508824,0.12616874577443055,0.2586762399828811,0.5435,10
dumbarton,0.12644112983244105,0.07304102261031255,0.005894617396123532,0.12671881499235674,0.2498396592238326,0.5385,10
cove-rangers,0.11784861646702656,0.07995130378090756,-0.012592514276630013,0.11768449306347839,0.24828581864347873,0.48625,10
peterhead,0.11478126379337096,0.07549008138377278,-0.009526180086712018,0.11712170348939198,0.24104668087374645,0.475,10
edinburgh-city-fc,0.11366729702385897,0.07769263973519958,-0.01529904814909358,0.11450592049927918,0.2412420701528795,0.471,10
stenhousemuir,0.10152924772196452,0.07814503796684168,-0.02821791142972924,0.1031993319898642,0.2276161104145321,0.40975,10
falkirk-fc,0.09885922152761158,0.07800417825621664,-0.029706415341470904,0.10133167416448519,0.22555839162778243,0.392,10
east-fife,0.08955771593904058,0.07952003590765593,-0.04662331168525632,0.09199548315203293,0.21901999902638145,0.35125,10
hamilton-academical,0.07936782878412206,0.08574850707358282,-0.06570072421668452,0.08346315338021267,0.21834031654058692,0.3165,10
inverness-caledonian-thistle,0.07564057119179535,0.103701362095916,-0.10587981399944993,0.08097127043461816,0.24148217600800712,0.326,10
alloa-athletic,0.06851381430468576,0.07770474704485929,-0.06303812837141709,0.07246344910940744,0.1925438228905049,0.25825,10
albion-rovers,0.06599107024738744,0.10859071992613398,-0.11463666197244417,0.07376412278095304,0.23428090254746317,0.29875,10
clyde-fc,0.05708904032762356,0.07918401825897012,-0.07944918074773039,0.059647730355444614,0.17882636417235664,0.215,10
arbroath,0.004089710748250414,0.11519311932024966,-0.20076644692829576,0.015134297956610969,0.16797982109681747,0.1445,10
the-spartans-fc,-0.004698578950373669,0.09346505396570594,-0.16507363406887876,4.232377272338217e-5,0.13516727743739582,0.07925,10
kelty-hearts-fc,-0.037855905268954486,0.09694842288037232,-0.20305053697211925,-0.03353791270173421,0.11349441770796206,0.0405,10
airdrieonians,0.26547162620719533,0.12035130469263344,0.0874013772176784,0.2559509641552987,0.4825690350379482,0.92075,11
annan-athletic,0.21629952906333358,0.08150595344708933,0.09306214715648578,0.21097460646191707,0.355721691329188,0.91725,11
queen-of-the-south,0.19825339865302175,0.08199479944178374,0.07146585828224186,0.19439002509577719,0.3379413629095208,0.85225,11
stranraer,0.1838822430487333,0.08063407315873428,0.06019625362713896,0.17846989079073777,0.32325733039393795,0.8115,11
stirling-albion,0.17726815668797843,0.0770890746177274,0.057535691536438026,0.17392406382972703,0.31094260717523003,0.7995,11
elgin-city,0.17671381304308198,0.07752051180415444,0.06084907797318845,0.17085250186958667,0.3133049286197601,0.8025,11
montrose,0.1675545707594572,0.07672866930264169,0.044309776376361354,0.16358232843841647,0.30043826085151254,0.76325,11
bonnyrigg-rose,0.14203263846211217,0.0749353463084191,0.021922407228096415,0.14037601950763742,0.26901904696766327,0.64825,11
forfar-athletic,0.1398330127917545,0.07537690220967823,0.021481799936645563,0.13736025884409403,0.26341559863048125,0.62875,11
dumbarton,0.13324614698770726,0.07149481793453778,0.017576247852597284,0.1322719446673709,0.25116541469513476,0.61825,11
dunfermline-athletic,0.12558021159358118,0.10127454168839796,-0.036149711123411345,0.1255552031740403,0.2902153318893717,0.5605,11
stenhousemuir,0.11099118864085934,0.07369094931331302,-0.013214809310986963,0.11107004936387707,0.23346340998661472,0.48875,11
peterhead,0.10951711026934123,0.074958872740957,-0.00909891463435853,0.10931860348674353,0.23460097830258705,0.49075,11
edinburgh-city-fc,0.1081039092906175,0.07385624239591106,-0.014844960095018888,0.108587086145213,0.22987755576480795,0.475,11
cove-rangers,0.09697253381179076,0.07983727569140471,-0.03717860244212865,0.10071789116691657,0.22691090657490817,0.42325,11
falkirk-fc,0.09435074018755657,0.07727231114792216,-0.03543041406245896,0.09716794260502894,0.2187826001030223,0.408,11
east-fife,0.08457702625725262,0.07690398295688107,-0.04939318119573653,0.08710037557975592,0.20724987564845543,0.35975,11
hamilton-academical,0.07738438236178927,0.08418819559230108,-0.06762544443564296,0.0806963583869816,0.21238675969009757,0.34,11
albion-rovers,0.06421595892578473,0.10320311725409125,-0.1185622186499314,0.07077695164058415,0.220938115096898,0.32375,11
alloa-athletic,0.05945670147281342,0.07668636943751037,-0.07030468724989807,0.06350050385092071,0.181091136211247,0.24725,11
clyde-fc,0.054808096098821424,0.07727162395092683,-0.07775505204251083,0.05857471057232799,0.17316670599886422,0.2305,11
inverness-caledonian-thistle,0.041949223888939284,0.10137409584449265,-0.13705524815564654,0.05196480355080455,0.18926023521286311,0.2375,11
arbroath,0.004335146426828088,0.10836523505671047,-0.1898152605271711,0.015520382686627816,0.15822535557690556,0.13975,11
the-spartans-fc,-0.0021964523984632743,0.09238790618159048,-0.1645208607707554,0.002849889886186778,0.1354520114132374,0.093,11
kelty-hearts-fc,-0.0460304917095569,0.09513241154387395,-0.2059456545226066,-0.04377772410310914,0.10594901117877492,0.03375,11
airdrieonians,0.255092269102062,0.11466654925070033,0.09605943315114139,0.24218995385818096,0.4652530253322935,0.9105,12
annan-athletic,0.1991103233603191,0.07623902245360119,0.08663508682115575,0.19392427628472297,0.33242669404681485,0.86175,12
elgin-city,0.1981808239283293,0.07568810404375316,0.08540960437268268,0.1925700319925433,0.33076975779919726,0.85325,12
queen-of-the-south,0.19543507135095806,0.07903027719624175,0.07645660923938574,0.18914251959130884,0.3354221896798727,0.83475,12
stranraer,0.17964548358893997,0.07488224309906229,0.06688086268538844,0.17292598817907145,0.3102000644387838,0.78325,12
stirling-albion,0.17158397747477916,0.074138884206021,0.058550390737977444,0.16775270151386218,0.2971551597545107,0.7565,12
montrose,0.16848973307347404,0.07332211256888638,0.0530928567983225,0.16632953037677822,0.29542078529175736,0.74125,12
bonnyrigg-rose,0.15231902031096808,0.07112851480162986,0.04092436786478147,0.14899717203436125,0.2747757343132604,0.67025,12
forfar-athletic,0.14421926910198635,0.07121829862138658,0.0338740616022729,0.14072545050991636,0.26622915632892297,0.62375,12
dumbarton,0.13623808574203597,0.06787551243774088,0.027582548573323016,0.1354756869210107,0.25173453119347183,0.5925,12
dunfermline-athletic,0.12986769968892797,0.09221951481180543,-0.019626243321424784,0.12991297880827074,0.28219950484785566,0.5445,12
peterhead,0.1213112122472808,0.07030660090682812,0.005871462359751264,0.12268937638546293,0.23564312951607305,0.506,12
edinburgh-city-fc,0.11771457017117541,0.07007137768826645,2.1301052402430212e-5,0.11914165230922737,0.2345077984963139,0.4905,12
east-fife,0.11197892359852984,0.07163426614625472,-0.004705060435560211,0.11328930885843572,0.2280224031950628,0.455,12
stenhousemuir,0.10767444388169564,0.07090301478687103,-0.010284281614174193,0.10797929893900236,0.22495969223828005,0.42575,12
falkirk-fc,0.1003780196164658,0.07254407917589618,-0.023042028259384378,0.10253106703623815,0.21654073141735378,0.397,12
cove-rangers,0.09331439713927384,0.07591254516388266,-0.03694657351865377,0.09716342507844589,0.21235648697889428,0.36225,12
hamilton-academical,0.0869197408397568,0.08222336924001024,-0.0544825219893798,0.09301127142896277,0.21310927059894647,0.3515,12
albion-rovers,0.07785827204337807,0.09501703400003625,-0.08731196462186433,0.08560023867000872,0.22002244207803942,0.3235,12
alloa-athletic,0.07140542230807287,0.07282108223845732,-0.055938200302468426,0.07551712157020471,0.1833633280278065,0.24825,12
clyde-fc,0.06836985232787283,0.0734635758449193,-0.056884672734535416,0.07295445455017999,0.17902650663200173,0.23725,12
inverness-caledonian-thistle,0.04879880539839205,0.09599102643999517,-0.12009192365127665,0.06020087737393062,0.18696012949343346,0.22125,12
the-spartans-fc,0.028133591473972937,0.08500431608208908,-0.12229574166082523,0.034998659976606124,0.15226784817935565,0.1275,12
arbroath,0.016983464306889448,0.10507404250011428,-0.17485378817478425,0.02978706036708112,0.1614864490567979,0.139,12
kelty-hearts-fc,-0.009831478340476117,0.09039823437525198,-0.16744236186932282,-0.006147937595173694,0.1300264143733622,0.0595,12
airdrieonians,0.25257312883968974,0.1173686745501214,0.09478116116945513,0.23272534918267557,0.46943170479688423,0.896,13
annan-athletic,0.20069393467314378,0.07534786598375272,0.0885156831421783,0.1940071635033669,0.3352386947812593,0.85725,13
elgin-city,0.19921270870991892,0.07377931703199503,0.09042720382056235,0.19268656930993544,0.3284495130252448,0.84975,13
queen-of-the-south,0.18189575681000256,0.07370396738509861,0.07193294570931502,0.17599571866385738,0.3158314779951479,0.78275,13
stranraer,0.1812368284374212,0.07323358868375346,0.07290665952833632,0.17473020674683012,0.30962343600073866,0.7775,13
stirling-albion,0.1783205786058222,0.07178966086388297,0.07014183109920707,0.17232115847270157,0.30387982664800073,0.78825,13
montrose,0.16328054052911312,0.06951194698920175,0.05362523687463112,0.1585680977237948,0.2833225845813372,0.70975,13
bonnyrigg-rose,0.161099924333476,0.06960155277549412,0.05122652259003915,0.1586026964502077,0.2798464334794023,0.709,13
forfar-athletic,0.15340702861996908,0.06869125263895287,0.047181242830141815,0.1498878273333995,0.271043446050116,0.65575,13
dumbarton,0.14453939650777253,0.06709683774559064,0.03651045053483035,0.14279853512617907,0.2555282670949889,0.61375,13
dunfermline-athletic,0.13565784070158984,0.09058121189997179,-0.011820197582489188,0.13432554977025854,0.2862797858633607,0.5615,13
edinburgh-city-fc,0.1266203161295124,0.06791257060452034,0.01555313873421547,0.1258227057314751,0.2383801171809589,0.51075,13
peterhead,0.12401142613321631,0.06803893358337608,0.007974234053438275,0.12507530027780855,0.23351811769679542,0.5085,13
stenhousemuir,0.11241996492075276,0.06794716463301179,-0.0050941378072453065,0.11564451150341333,0.2207827513942351,0.429,13
falkirk-fc,0.10597916305331453,0.07302761395206304,-0.020763168111966795,0.11046375137262912,0.21940069037340978,0.40375,13
cove-rangers,0.10470920446721002,0.07034717510629325,-0.01875689887946263,0.10850556468240607,0.2138786274438785,0.4055,13
east-fife,0.10313692691553995,0.07106155175357785,-0.018048294115845707,0.10615631955506324,0.21504656577374842,0.37625,13
hamilton-academical,0.08976125556066748,0.07875619961066214,-0.04644683202034538,0.0942144918973141,0.21349578773729744,0.3275,13
albion-rovers,0.08512451167169473,0.09322231885891624,-0.07716443954679592,0.09330452669464537,0.2265516321069284,0.33525,13
clyde-fc,0.08468857645807645,0.07071795914855918,-0.03580617705342738,0.08945454363368838,0.19421778053077382,0.28675,13
alloa-athletic,0.07162782549418707,0.07225948693992824,-0.05551911700818106,0.0780727175157959,0.178594632395923,0.23525,13
inverness-caledonian-thistle,0.05650202651189284,0.0947811441041723,-0.11525827207020156,0.0671097587879209,0.19021249213235894,0.22575,13
the-spartans-fc,0.034303055946937895,0.08586676992122799,-0.12123240032653568,0.04277343846570635,0.15783327437037642,0.12475,13
arbroath,0.026069793374380642,0.10395653315454015,-0.16629838427271632,0.03816075169734781,0.17077024809364022,0.153,13
kelty-hearts-fc,0.006950681484480472,0.08835360352310698,-0.1451766026421372,0.013006461292117286,0.13957897826942672,0.0685,13
airdrieonians,0.28427349995722917,0.1199530665333837,0.11137409179121946,0.27272592499404547,0.4966635572810788,0.94025,14
queen-of-the-south,0.22138674988573215,0.0790662510452226,0.1007850405027703,0.21794638305084973,0.3538994770394532,0.89525,14
elgin-city,0.2211990545845937,0.07956418242374083,0.09473322710307779,0.21797782448193118,0.3553451773149597,0.89075,14
annan-athletic,0.21429659106628884,0.07964520331219785,0.09172717363696412,0.20941817945985436,0.3509258153700775,0.87725,14
stirling-albion,0.20424290003172027,0.07970363624751708,0.08036546492806303,0.20062540712304652,0.3397365392271323,0.84675,14
stranraer,0.2006013196000355,0.0786249611260801,0.07932423881691986,0.19710005561658875,0.3367330319270459,0.824,14
bonnyrigg-rose,0.18226174053445696,0.07460828077993538,0.06441865268652044,0.18044527272405397,0.30980433394770307,0.779,14
montrose,0.1722891593540206,0.07519171922785112,0.05219604121723797,0.16995730480975324,0.30319010057591506,0.73325,14
forfar-athletic,0.16913593210559616,0.07462039528047708,0.05156543094589509,0.1665246759624421,0.29525991357961123,0.718,14
dumbarton,0.14832316012623376,0.07444526759799153,0.028950005699663252,0.14749104106257185,0.2693363655322828,0.63025,14
dunfermline-athletic,0.13534612693579698,0.10284585045626037,-0.033054964063085446,0.13640095219029752,0.30200408279732555,0.55325,14
edinburgh-city-fc,0.12803977541995681,0.07567557611230682,0.0007754996014393184,0.12767462556722323,0.2537958017804243,0.5205,14
peterhead,0.12469761006515533,0.07530757693275822,-0.0026673272181808806,0.12646904190714633,0.24457329576735015,0.50275,14
east-fife,0.108514936060954,0.07588714089392627,-0.019127028736290155,0.10911076463235152,0.22934975986024003,0.4195,14
falkirk-fc,0.10217886292394308,0.07878801768691553,-0.030543436720238834,0.10356573138014835,0.22939444870489717,0.3975,14
stenhousemuir,0.09832756176369808,0.07443771413020632,-0.025040890732285728,0.09953189575777394,0.22060729559024317,0.363,14
cove-rangers,0.09157918561723051,0.07910966181703238,-0.044923749089126164,0.09254217934443688,0.218485558391674,0.34275,14
hamilton-academical,0.08222793842471163,0.08648374331254671,-0.06745559404828227,0.08710416594938722,0.21511367036424528,0.321,14
albion-rovers,0.06967673584051047,0.11045132532145036,-0.1288645325863229,0.07813307330411066,0.24053324484714655,0.30225,14
clyde-fc,0.05833948874562142,0.07781784190849468,-0.07148340426220635,0.05922450111287714,0.18333056972339185,0.207,14
alloa-athletic,0.05475614213069962,0.07823363561223382,-0.07738682745414772,0.057157174808599415,0.17704065701194097,0.18175,14
inverness-caledonian-thistle,0.019561648474993396,0.10429144387755696,-0.1569454501509903,0.025653917994731216,0.17614660163614754,0.1455,14
the-spartans-fc,0.005016546839278144,0.08852042296981949,-0.1490149156983615,0.007732488370989325,0.1435683266027474,0.07375,14
arbroath,-0.001517294908025859,0.11232498434564764,-0.20295220722342133,0.007743782674547041,0.16139466075549383,0.11125,14
kelty-hearts-fc,-0.0167756953051218,0.08714839433824026,-0.16701394572200845,-0.013161320406209286,0.11942262807017445,0.03925,14
airdrieonians,0.2858970576702493,0.12135735183480566,0.10938429893160506,0.274616386626902,0.4972230042796302,0.93125,15
queen-of-the-south,0.22738032365164054,0.07951847871718597,0.10411235272470702,0.2230602809483248,0.3621577108283149,0.89625,15
elgin-city,0.22575073636173437,0.07734903024481414,0.10342437513650785,0.22248351269815625,0.35867536794607036,0.90975,15
bonnyrigg-rose,0.20829375320139104,0.07515568283745962,0.08801986860570225,0.20597458053031487,0.3350261866927905,0.86575,15
stranraer,0.20726874120021754,0.08124071393860421,0.08348159055974157,0.20244520207605105,0.34735877016868527,0.8405,15
annan-athletic,0.20241579883467137,0.07465406040043515,0.08491532034295096,0.20120503722300828,0.32805337965217096,0.84325,15
stirling-albion,0.19294559060825117,0.07728738291002467,0.0714327395385141,0.18805248736186475,0.32466745035233835,0.8055,15
montrose,0.18499494063742936,0.07468931508912874,0.06696941530128168,0.1820587453479215,0.3123833245392631,0.76975,15
forfar-athletic,0.1600667638999548,0.07524715524591295,0.03924600404774024,0.1585947255582797,0.28901321343035075,0.65825,15
dumbarton,0.14508625728157232,0.07219287899189034,0.02863048433927944,0.14403914124844736,0.2635095398020163,0.592,15
edinburgh-city-fc,0.1423971280768946,0.07417687888069212,0.01715559538176368,0.1414140021618877,0.2655069645016643,0.58825,15
dunfermline-athletic,0.1388800268618437,0.10195049915473721,-0.028613894202018576,0.13695194892982984,0.3126024757428789,0.5515,15
peterhead,0.1208383129687438,0.07365051691870662,0.0001986577918809101,0.12040391525428468,0.23810875917152294,0.46225,15
east-fife,0.11578541280276575,0.07460900882563362,-0.009347350341170027,0.11821335685034097,0.23688130154339349,0.43575,15
falkirk-fc,0.10295283188307529,0.07938913995918707,-0.035863974249081505,0.1055191786892149,0.22891214237520272,0.3875,15
cove-rangers,0.09429161346501395,0.07811382250828645,-0.037078113102362836,0.09676756686089115,0.21256400871838982,0.3345,15
hamilton-academical,0.0865338851561111,0.08782091036812084,-0.0672507210396004,0.09035706981181002,0.22572869965037107,0.3165,15
stenhousemuir,0.08475534325570731,0.07306457055469191,-0.03727810288365518,0.08665021048582089,0.20066257001161408,0.27325,15
clyde-fc,0.0749517651372726,0.07480000320097212,-0.05186243018679258,0.0772562478428706,0.19456189322931883,0.237,15
albion-rovers,0.07351504638974322,0.1080549614108037,-0.11499248591474012,0.07991681389919453,0.23834679783919002,0.3085,15
alloa-athletic,0.0596054454597133,0.07655170639859586,-0.07251044534694842,0.06341511131400315,0.17886326253243998,0.18125,15
arbroath,0.032336450729057095,0.10085668350390496,-0.13851924822357198,0.03851344830255916,0.1868895265501927,0.1655,15
inverness-caledonian-thistle,0.014489694726894879,0.10353383972624892,-0.16838783705434304,0.021264290877517064,0.1674359636090853,0.1195,15
the-spartans-fc,-0.0010733289081634222,0.0898495009798555,-0.1553618750821687,0.0027647882000790963,0.13960678454855735,0.0635,15
kelty-hearts-fc,-0.020401309957506445,0.08668576348178922,-0.16705026895267283,-0.01668799806625837,0.1151903042718758,0.03225,15
airdrieonians,0.2770021608267896,0.11523384067228074,0.10790501653824744,0.2654792844531891,0.48329638177792306,0.92325,16
elgin-city,0.21929985008853664,0.07465349563754768,0.10367897196983893,0.2151492539214288,0.3466706121130573,0.89525,16
annan-athletic,0.21868084328297482,0.07313506160768712,0.10135699695982835,0.2169984199286129,0.3394729705140366,0.891,16
stranraer,0.20855993393344038,0.0769680427691598,0.09038317637732492,0.2042374876667668,0.34052109457297847,0.85475,16
queen-of-the-south,0.20021600332053444,0.07519563758225145,0.08510906497069981,0.19478493978087363,0.3288116736269812,0.834,16
bonnyrigg-rose,0.19845472102659734,0.07457021192987594,0.08335060026715627,0.19407562562588204,0.3292151434182695,0.83125,16
stirling-albion,0.1951318620703827,0.07589349517332916,0.0789357365247824,0.18979811822474066,0.32563875187632446,0.818,16
montrose,0.16744124833094617,0.07289757234096708,0.05024692028793133,0.16590442617586898,0.2896133646682087,0.698,16
forfar-athletic,0.16691095215138488,0.07410222667967456,0.04587692645698224,0.16603385455104996,0.29272633413823224,0.694,16
dumbarton,0.15647600535016284,0.06827242378704891,0.04091874806650111,0.15660362335481193,0.26845390897050625,0.6575,16
edinburgh-city-fc,0.14772765483589476,0.0705769830644507,0.03239340532486584,0.14638908816763896,0.2651422541550646,0.599,16
dunfermline-athletic,0.13694073594788872,0.09982176002841303,-0.025126454865944486,0.13568917955552642,0.30339179111097836,0.537,16
peterhead,0.1273866905149875,0.07154696271972416,0.008617192695278483,0.12872035227466566,0.24405797989125994,0.5045,16
east-fife,0.10624908343612992,0.0729509411549889,-0.015839077421025423,0.10741914243173367,0.22800290651790323,0.374,16
falkirk-fc,0.10299939294638057,0.07843888162173399,-0.02643956339544067,0.10495118325530803,0.23064412256841882,0.37125,16
cove-rangers,0.09570192551836729,0.07521965655004968,-0.03256449583024784,0.0985077831104508,0.21576412111727775,0.33975,16
stenhousemuir,0.09306213240307047,0.0712403188366554,-0.02490665865485777,0.09611838914667128,0.20756372483724436,0.317,16
hamilton-academical,0.09212784036511806,0.08107664313766105,-0.04545661113809706,0.09502354532326943,0.22303248619679775,0.324,16
albion-rovers,0.07731562303923772,0.10229570575167417,-0.09447516951127113,0.08301088692427312,0.23680872904787928,0.3035,16
clyde-fc,0.064542956946539,0.073807885753171,-0.0612941109843954,0.06917217719243227,0.18016939142553806,0.19625,16
alloa-athletic,0.05746069106871811,0.07484921244691423,-0.0723058372731072,0.06021595247882,0.17267592767527684,0.16775,16
arbroath,0.04168122225705736,0.09684932181153412,-0.1298794828883413,0.05054659207502871,0.18832141002597963,0.16825,16
inverness-caledonian-thistle,0.024109090834576883,0.09843520835987597,-0.14701419985831676,0.031112428080309812,0.17228818900393783,0.12525,16
the-spartans-fc,0.01059710666567035,0.08545782478557945,-0.13785015991757518,0.014923115069627041,0.14268810724547284,0.06325,16
kelty-hearts-fc,-0.010041603847379565,0.0833808068658222,-0.15382160118558086,-0.005696095579615326,0.12008307270327195,0.03475,16
airdrieonians,0.2597301956531976,0.11035621965949882,0.10792160031541174,0.2483362597548805,0.4627238302427023,0.9125,17
annan-athletic,0.21126910680557762,0.07274447251805843,0.10056293827345857,0.2063285196518129,0.33971236408327343,0.87575,17
elgin-city,0.20500409481027174,0.07402527917095002,0.09159619411273343,0.20034773899104213,0.33117132589506004,0.85225,17
stirling-albion,0.19997527196673398,0.07391091247216168,0.087114233549453,0.19569428061321498,0.3281926076351036,0.83575,17
stranraer,0.1940728530724136,0.0744917808307957,0.07822945564672862,0.18944735019253195,0.32179739151662284,0.81675,17
bonnyrigg-rose,0.1894618381021179,0.06995507131969324,0.08121417400069397,0.18651138812755375,0.30888765799882717,0.81075,17
queen-of-the-south,0.1804963324181726,0.06974207312675416,0.07142514464547403,0.17667224100767262,0.3013067998172664,0.77575,17
montrose,0.17178829745284535,0.07025204403092893,0.05995493716611773,0.16843071115508806,0.28994741389575385,0.72875,17
forfar-athletic,0.1578640177540094,0.06863272276825315,0.046231807943631395,0.1559403257091213,0.2731335376431953,0.66325,17
dumbarton,0.1499693857224061,0.0666360395242703,0.04414021135724684,0.14835852618506368,0.25949650089806475,0.62625,17
edinburgh-city-fc,0.14129325700698536,0.0692294347739176,0.029891407590065453,0.13960653641820014,0.25587492028061637,0.569,17
dunfermline-athletic,0.13807420957724184,0.09156200945873234,-0.012770477693901215,0.13816429736520508,0.2907347631464314,0.547,17
peterhead,0.1330717861722856,0.06896246224654967,0.017858757887039813,0.13390978640650913,0.24843573392894824,0.5325,17
east-fife,0.11517236321033221,0.06865395540666035,-0.002936187896508253,0.1174930195801814,0.22804448783945278,0.42275,17
falkirk-fc,0.10804287551224988,0.07504101073656595,-0.02191269572324882,0.11126391865932767,0.22843477551933378,0.395,17
cove-rangers,0.10239283821165353,0.07142670760234716,-0.019527736237521257,0.10634245336050407,0.21592644170845252,0.36325,17
stenhousemuir,0.09843785567328453,0.06793463551740105,-0.016460822847870083,0.10062575212361693,0.20754508643786307,0.331,17
hamilton-academical,0.09486238985973504,0.07923500564451874,-0.03991223004647463,0.099703302724559,0.2191409068756604,0.3445,17
clyde-fc,0.08550461934889485,0.06856831101397391,-0.03175117587870304,0.08730249572930719,0.1932923157916132,0.264,17
albion-rovers,0.08479275637195978,0.09908006622072184,-0.08547539111277698,0.09409612160200806,0.23409265257941742,0.32975,17
alloa-athletic,0.0729463153851588,0.0718531743236342,-0.05067840932454814,0.07761564600692464,0.18507937330074967,0.2105,17
arbroath,0.059306038817988654,0.09053555182519842,-0.10002229903997162,0.06820351249112383,0.1940917185462598,0.207,17
inverness-caledonian-thistle,0.04239879237662987,0.09223759890924889,-0.11931903290306622,0.04974703485213753,0.17615439961594268,0.1605,17
the-spartans-fc,0.006533664211286004,0.08520478974776952,-0.1424877851337887,0.010031378839208668,0.13775472364048774,0.061,17
kelty-hearts-fc,0.0012678279004314568,0.08701084995709227,-0.1466496799764487,0.004813976413681281,0.13519851775026243,0.0515,17
airdrieonians,0.2624857306137833,0.11290097337862932,0.10015941011380719,0.25322155641676075,0.4627647654636258,0.9155,18
annan-athletic,0.21010129787023477,0.07363331385017359,0.09452592000760748,0.20654351454614123,0.33586967981328686,0.8765,18
elgin-city,0.19922141716477254,0.07316648069667343,0.08945281615471108,0.19539514593058904,0.32495154713418056,0.84075,18
stirling-albion,0.19675152966036838,0.07258095282134235,0.08694439272124263,0.1919698335057783,0.32427611187387706,0.826,18
bonnyrigg-rose,0.1919706315115419,0.07093730621079175,0.0826646455006696,0.1868340221941453,0.31654332884395203,0.8285,18
montrose,0.18412693204577424,0.07019397119906629,0.076679720510477,0.18036070969174675,0.3045179689806455,0.78925,18
queen-of-the-south,0.18290056969260166,0.07196415676277697,0.07041729544918673,0.17880382994265823,0.30871779666949045,0.7825,18
stranraer,0.17531198364411432,0.07148335059139946,0.06321025177413878,0.1715180944666987,0.2978858875088114,0.74725,18
edinburgh-city-fc,0.15990640822846938,0.0686698203021236,0.04762115203659343,0.15804257502896807,0.2761557732254781,0.67975,18
forfar-athletic,0.14692462496743183,0.0684918315965202,0.038673424551785344,0.14460692705828576,0.26495625538165035,0.60875,18
dumbarton,0.1456010707428958,0.06635715669585598,0.03698932358676061,0.14541057465075757,0.2550686143864396,0.60575,18
dunfermline-athletic,0.13794603739552463,0.09570195771143791,-0.018744008944108364,0.13698924768613827,0.2940132256842304,0.55325,18
peterhead,0.13096362709818526,0.06869947418585774,0.020542861647297295,0.12956716912627247,0.24185079258534867,0.516,18
east-fife,0.10807444903863551,0.06778314045349647,-0.005817322454775041,0.10942504023488638,0.21693897445045857,0.39375,18
falkirk-fc,0.10684341343350753,0.07539786019616275,-0.021127227887101908,0.10825045188109347,0.230146209680796,0.40325,18
hamilton-academical,0.09612906814299518,0.07939091188564618,-0.04081101981681251,0.09910277827759131,0.2194966106286746,0.34825,18
cove-rangers,0.08931682494734029,0.07130574643629138,-0.03472523388596677,0.09315828522418697,0.20047567885529483,0.29925,18
stenhousemuir,0.08666467640487945,0.0687401548487259,-0.02980590222885401,0.08940434302684572,0.19620111298867007,0.2725,18
albion-rovers,0.08307474750760908,0.09791708788587322,-0.09039783655885071,0.09116726634945549,0.23016410750887645,0.32825,18
clyde-fc,0.08245417743394193,0.06867850896575904,-0.03401129334973283,0.0847044392435605,0.1902307519263345,0.2555,18
alloa-athletic,0.07302293877514128,0.06825439921897906,-0.040347296676471626,0.07534595781158235,0.18067397939245713,0.2185,18
arbroath,0.054387550479694284,0.08991977790568349,-0.10323483586011489,0.06247157542274774,0.1889627025888047,0.202,18
inverness-caledonian-thistle,0.051296154498931185,0.08693130162673712,-0.09971208566032656,0.05643420278246582,0.1791668882643268,0.17975,18
the-spartans-fc,0.0064025210082585705,0.08292706859299859,-0.13774469808005382,0.00963438255620884,0.1336689001008615,0.067,18
kelty-hearts-fc,-0.0002132313830120359,0.0804889845453854,-0.13850773010931047,0.0031583477702461574,0.1274316633348116,0.04675,18
airdrieonians,0.2481505640510004,0.1070906606137803,0.09354011438371974,0.23581087333577108,0.4425062034773686,0.908,19
annan-athletic,0.20430826123046608,0.07156311544844399,0.0930869572614369,0.2009960666043763,0.3277165263964974,0.883,19
elgin-city,0.19398495036022517,0.07037100655853583,0.08722972079744876,0.18835631736334998,0.31742899953693166,0.85775,19
bonnyrigg-rose,0.1901041996544858,0.07015899644344502,0.07933278628860324,0.18700645324678644,0.310133553752893,0.8365,19
queen-of-the-south,0.18442622999703145,0.07048229303511215,0.07684446423509017,0.18043758955575215,0.3063344285638743,0.82025,19
stirling-albion,0.18291701031754462,0.0690726111178906,0.07552777254890673,0.1795851899866341,0.3022244610129784,0.82125,19
montrose,0.1665690588247867,0.06907093647283052,0.05709165331684776,0.16326738075425212,0.2844702370826092,0.734,19
stranraer,0.16471483501345166,0.0681867261935125,0.05791583021369688,0.16239107683872125,0.28397102588514933,0.7305,19
edinburgh-city-fc,0.15475447252267582,0.0663361057794011,0.048197120969453076,0.15284363388414476,0.2687327879281514,0.6895,19
peterhead,0.1465560651506548,0.06629451830633637,0.039718382384656435,0.14479378518949898,0.25864718968069833,0.63725,19
forfar-athletic,0.13705453916646537,0.06766893587588879,0.029140093570705874,0.1357564453268098,0.24800875516022106,0.58025,19
dunfermline-athletic,0.13338704223463163,0.09062423957585197,-0.011948044742365714,0.13245206169122548,0.2850012333829236,0.548,19
dumbarton,0.12594013916271704,0.06480970484676431,0.017794236318790388,0.1264276959141993,0.23140609273373172,0.518,19
east-fife,0.11010163795410825,0.06564878676901115,-0.00022056060218923884,0.1106044899840081,0.21963322394960538,0.42,19
falkirk-fc,0.10334655583936012,0.07418578358255885,-0.02279661157475198,0.10536528537521178,0.22043850656516073,0.4055,19
