window,spec,team,season,move,from,to,d_theta_vs_new_tier,d_a_vs_new_tier,d_d_vs_new_tier,d_theta_vs_old_tier,own_theta_change,own_a_change,own_d_change
long,main σc=1.0 σs=0.20,greenock-morton,14/15,relegated,T2,T3,0.3447424637298456,0.13163158179906714,-0.21311088193077826,-0.4620256385616709,0.4252050293630173,0.21727252246872725,-0.20793250689429
long,main σc=1.0 σs=0.20,greenock-morton,15/16,promoted,T3,T2,-0.06303985986024396,-0.11596251483895281,-0.05292265497870896,0.382642962461172,0.21051545741424005,0.024404517085746036,-0.18611094032849418
long,main σc=1.0 σs=0.20,hamilton-academical,11/12,relegated,T1,T2,-0.04929392119307674,-0.004064089574285723,0.04522983161879102,-0.757372703665532,0.17388469073845036,0.2821127113681465,0.10822802062969616
long,main σc=1.0 σs=0.20,hamilton-academical,14/15,promoted,T2,T1,-0.27152362415347553,-0.0868551513415915,0.18466847281188414,0.3305224274458216,0.03479567142880535,-0.027289591555468617,-0.06208526298427375
long,main σc=1.0 σs=0.20,hamilton-academical,21/22,relegated,T1,T2,-0.18753328772757305,-0.0770862053860108,0.1104470823415622,-0.6463119715356913,-0.18552021192581147,-0.131083555323125,0.054436656602686484
long,main σc=1.0 σs=0.20,hamilton-academical,23/24,relegated,T2,T3,0.6617986324828729,0.24339831461192263,-0.41840031787095033,-0.2914509432556742,0.4473467492159051,0.26151096189250245,-0.18583578732340278
long,main σc=1.0 σs=0.20,hamilton-academical,24/25,promoted,T3,T2,-0.19485348615044484,-0.02385688024036875,0.17099660591007615,0.6666967961229834,-0.42091721389893333,-0.14311520103252906,0.2778020128664044
long,main σc=1.0 σs=0.20,hamilton-academical,25/26,relegated,T2,T3,0.10732538352625332,0.06123273110641059,-0.04609265241984273,-0.3098013052486063,0.08683397235425094,-0.00274362649146509,-0.08957759884571603
long,main σc=1.0 σs=0.20,heart-of-midlothian,14/15,relegated,T1,T2,1.1671750999215804,0.6725860328303802,-0.4945890670912002,-0.27611298295811215,0.6933558387031131,0.3817392293057722,-0.3116166093973409
long,main σc=1.0 σs=0.20,heart-of-midlothian,15/16,promoted,T2,T1,0.3228596235765757,0.11388946697599633,-0.2089701566005795,0.8501773413853002,-0.17693253420742527,-0.2053660344602246,-0.028433500252799337
long,main σc=1.0 σs=0.20,heart-of-midlothian,20/21,relegated,T1,T2,0.9169541142030815,0.496596197672471,-0.42035791653061083,-0.15029811392604042,0.30206941043544067,0.16483346227700257,-0.13723594815843831
long,main σc=1.0 σs=0.20,heart-of-midlothian,21/22,promoted,T2,T1,0.29196713970233823,0.19017415351949696,-0.10179298618284172,0.7958497852222375,0.19240002990698235,0.04559829943922544,-0.14680173046775669
long,main σc=1.0 σs=0.20,hibernian,14/15,relegated,T1,T2,0.9349406231444792,0.4664509401575564,-0.46848968298692284,-0.2815787438290558,0.4665871227969556,0.3598435796873942,-0.10674354310956125
long,main σc=1.0 σs=0.20,hibernian,17/18,promoted,T2,T1,0.25686144431877733,0.25056491972689043,-0.0062965245918873425,0.6327740958873971,0.15912530251852752,0.2289364033531046,0.06981110083457698
long,main σc=1.0 σs=0.20,inverness-caledonian-thistle,09/10,relegated,T1,T2,0.5189843533578038,0.27106465525401924,-0.24791969810378411,-0.3907642752677447,0.38627640066832925,0.2439054920324133,-0.14237090863591573
long,main σc=1.0 σs=0.20,inverness-caledonian-thistle,10/11,promoted,T2,T1,-0.045677242001590734,0.011369410966951654,0.057046652968542055,0.5450288651383952,-0.011386211460415963,-0.027429224486139048,-0.016043013025723196
long,main σc=1.0 σs=0.20,inverness-caledonian-thistle,17/18,relegated,T1,T2,0.23835683972731347,0.06037668326831225,-0.17798015645900134,-0.46388358575286315,0.21618710363696914,-0.01830116421648853,-0.23448826785345778
long,main σc=1.0 σs=0.20,inverness-caledonian-thistle,24/25,relegated,T2,T3,0.4384185447046317,0.07843998450825651,-0.35997856019637514,0.11224821391033446,-0.200603959893894,-0.11689521084248,0.08370874905141401
long,main σc=1.0 σs=0.20,kelty-hearts-fc,22/23,promoted,T4,T3,-0.164739847047346,-0.20108199978638838,-0.036342152739042344,0.5075007584945157,-0.4291801307517328,-0.25768244429461895,0.17149768645711383
long,main σc=1.0 σs=0.20,kelty-hearts-fc,26/27,relegated,T3,T4,-0.22047622556944413,-0.011197686774643695,0.20927853879480035,-0.5049039436745425,-0.15789482138352362,0.17427128661640665,0.33216610799993024
long,main σc=1.0 σs=0.20,kilmarnock,21/22,relegated,T1,T2,0.4991664375008493,0.16782185111063147,-0.3313445863902179,-0.2497337746337538,0.10460131640067338,-0.046919320707215384,-0.15152063710788888
long,main σc=1.0 σs=0.20,kilmarnock,22/23,promoted,T2,T1,-0.4605458629625343,-0.34102651534200645,0.11951934762052707,0.4510598282748366,-0.27278701488282575,-0.11428262866648242,0.15850438621634322
long,main σc=1.0 σs=0.20,livingston,09/10,relegated,T2,T4,0.9427110874318677,0.34742804699652036,-0.5952830404353473,-0.04812321880747117,0.0259494683397552,-0.19522768100282184,-0.22117714934257682
long,main σc=1.0 σs=0.20,livingston,10/11,promoted,T4,T3,0.8271374839739812,0.2788703404015979,-0.5482671435723834,0.838171496134,0.1891372949573913,0.18801502904602252,-0.0011222659113688804
long,main σc=1.0 σs=0.20,livingston,11/12,promoted,T3,T2,0.10064522109891261,0.1588304907820831,0.058185269683170504,0.7071062479801222,0.0670188899142461,0.15321743913201324,0.08619854921776715
long,main σc=1.0 σs=0.20,livingston,16/17,relegated,T2,T3,0.9368738402260979,0.42861003977782347,-0.5082638004482745,-0.15660452003395964,0.29031827700060253,0.26970486515930536,-0.02061341184129717
long,main σc=1.0 σs=0.20,livingston,17/18,promoted,T3,T2,0.24110147934956316,0.07187773205825099,-0.1692237472913123,0.7821179985018138,0.05718676608587692,-0.03800125583330194,-0.09518802191917886
long,main σc=1.0 σs=0.20,livingston,18/19,promoted,T2,T1,-0.32747393301245364,-0.23558770170359078,0.0918862313088632,0.3078888281114671,0.03574379720111209,-0.056393878108852435,-0.09213767530996453
long,main σc=1.0 σs=0.20,livingston,24/25,relegated,T1,T2,0.6604307778755432,0.25939484275614916,-0.40103593511939395,-0.6609936573175277,0.6102468237167573,0.28293277138584166,-0.3273140523309157
long,main σc=1.0 σs=0.20,livingston,25/26,promoted,T2,T1,-0.6488886874363957,-0.2577924928345301,0.3910961946018654,0.5454829587773817,-0.4905071858002761,-0.08532729241244241,0.40517989338783367
long,main σc=1.0 σs=0.20,partick-thistle,13/14,promoted,T2,T1,-0.45953856523902115,-0.2056498804974478,0.25388868474157344,0.6721711130590482,-0.3873553856408165,-0.0855048203256289,0.3018505653151876
long,main σc=1.0 σs=0.20,partick-thistle,18/19,relegated,T1,T2,0.014267291438641694,0.06585546710609524,0.05158817566745344,-0.49358100273591177,-0.09302978605935719,0.05157040296343329,0.14460018902279048
long,main σc=1.0 σs=0.20,partick-thistle,20/21,relegated,T2,T3,0.8004436826210466,0.3276100708970533,-0.4728336117239933,-0.06628397660621155,0.3177444292799867,0.03668424950618354,-0.28106017977380315
long,main σc=1.0 σs=0.20,partick-thistle,21/22,promoted,T3,T2,0.16943294248685214,-0.014814240286010583,-0.18424718277286278,0.6887279269157731,-0.07527984577852376,-0.08310432178969474,-0.007824476011170978
long,main σc=1.0 σs=0.20,peterhead,11/12,relegated,T3,T4,0.09968584779393913,-0.039337597068866914,-0.13902344486280604,-0.24954024707458522,-0.09718383747153364,-0.16121171321794184,-0.06402787574640822
long,main σc=1.0 σs=0.20,peterhead,14/15,promoted,T4,T3,-0.08124221123818931,-0.03125897911688119,0.04998323212130834,0.4750716211177032,-0.11730909489226526,-0.06866231867320599,0.048646776219059384
long,main σc=1.0 σs=0.20,peterhead,17/18,relegated,T3,T4,0.6826306789772716,0.4580751388655282,-0.22455554011174342,-0.2101324605024366,0.45695238194613186,0.30421723255518407,-0.15273514939094784
long,main σc=1.0 σs=0.20,peterhead,23/24,relegated,T3,T4,0.36109927498309313,0.20371371674072258,-0.15738555824237066,-0.9247796484293553,0.9176198560396209,0.5150406031417853,-0.4025792528978357
long,main σc=1.0 σs=0.20,peterhead,25/26,promoted,T4,T3,-0.3659577716436857,-0.05166954410406249,0.31428822753962316,0.24876528070231407,-0.040344733281206135,0.08537976885435072,0.12572450213555678
long,main σc=1.0 σs=0.20,queen-of-the-south,12/13,relegated,T2,T3,1.1122764047804254,0.400153305516566,-0.7121230992638594,-0.39706314121554454,0.6583672979979869,0.2687244782348303,-0.3896428197631565
long,main σc=1.0 σs=0.20,queen-of-the-south,13/14,promoted,T3,T2,0.2355674933872538,0.03425694912367816,-0.20131054426357586,0.9852595927985097,-0.29685205745192156,-0.1293540723152259,0.16749798513669556
long,main σc=1.0 σs=0.20,queen-of-the-south,22/23,relegated,T2,T3,0.2575695025522434,0.21738129933581835,-0.04018820321642508,-0.2754070803194437,-0.07119235469750673,0.09545232860211844,0.16664468329962523
long,main σc=1.0 σs=0.20,queens-park-fc,09/10,relegated,T3,T4,0.1025745739467992,-0.0477567803035429,-0.15033135425034214,-0.21841401271437905,-0.020843537247985267,-0.025872884718737943,-0.005029347470752676
long,main σc=1.0 σs=0.20,queens-park-fc,16/17,promoted,T4,T3,0.017233040838514513,-0.1386632974662596,-0.15589633830477428,0.24361703804560186,-0.025524705639594525,0.10534914087437715,0.1308738465139716
long,main σc=1.0 σs=0.20,queens-park-fc,18/19,relegated,T3,T4,-0.04640946017617825,-0.09867962612138267,-0.052270165945204394,-0.38025792104977957,0.12034555160089355,-0.03822433526450629,-0.15856988686539986
long,main σc=1.0 σs=0.20,queens-park-fc,21/22,promoted,T4,T3,0.15056901242549603,-0.06126544568665382,-0.21183445811214985,0.5938575962971895,-0.1282837149357241,-0.0811284012860749,0.0471553136496492
long,main σc=1.0 σs=0.20,queens-park-fc,22/23,promoted,T3,T2,-0.06952009227318401,0.05695810330718942,0.12647819558037343,0.13280176787702258,0.296488126396965,0.3349644709050272,0.038476344508062255
long,main σc=1.0 σs=0.20,raith-rovers,09/10,promoted,T3,T2,-0.1778531384693831,-0.16768060372854598,0.010172534740837347,0.564782645538945,-0.0015207120444069577,0.05079629172880901,0.05231700377321591
long,main σc=1.0 σs=0.20,raith-rovers,17/18,relegated,T2,T3,0.8245212335963437,0.26246991817891563,-0.5620513154174279,-0.2549186514779769,0.19984208917342983,0.1038544300821661,-0.09598765909126372
long,main σc=1.0 σs=0.20,raith-rovers,20/21,promoted,T3,T2,0.2940891756053583,0.201935637017865,-0.09215353858749342,0.4313646143712704,0.2671906298547577,0.14082106496690838,-0.12636956488784934
long,main σc=1.0 σs=0.20,rangers,12/13,relegated,T1,T4,1.5149262327730217,0.5327367745355027,-0.9821894582375189,0.800684429686926,-0.8416569045288396,-0.5254176751110073,0.3162392294178322
long,main σc=1.0 σs=0.20,rangers,13/14,promoted,T4,T3,1.8144930849457195,0.6296925677723886,-1.184800517173331,1.3532496528875102,0.583680892166653,0.2466617810260463,-0.3370191111406067
long,main σc=1.0 σs=0.20,rangers,14/15,promoted,T3,T2,1.0678618622967437,0.5405495474210379,-0.5273123148757058,1.5774523300328447,-0.3407167206605619,0.0014480966463430445,0.34216481730690496
long,main σc=1.0 σs=0.20,rangers,16/17,promoted,T2,T1,0.5857675389631922,0.29256029176414045,-0.2932072471990521,1.0612753958041115,-0.08846945287502095,-0.13739474523637818,-0.04892529236135723
long,main σc=1.0 σs=0.20,ross-county,12/13,promoted,T2,T1,-0.2202557699068166,-0.13520714011502477,0.08504862979179151,0.5126404132278746,-0.22277805730893063,-0.15644513977032193,0.06633291753860882
long,main σc=1.0 σs=0.20,ross-county,18/19,relegated,T1,T2,0.536094328932786,0.370809399991216,-0.16528492894157,-0.43878474982126225,0.3740009985201376,0.24980362857407235,-0.12419736994606512
long,main σc=1.0 σs=0.20,ross-county,19/20,promoted,T2,T1,-0.6193372512552369,-0.23534951645222724,0.3839877348030095,0.4980736048238741,-0.5262577638292902,-0.2744447555211311,0.2518130083081589
long,main σc=1.0 σs=0.20,ross-county,25/26,relegated,T1,T2,-0.06601282027177957,-0.015512668109763539,0.0505001521620162,-0.5152014724621818,-0.3919509153023317,-0.1735952617870043,0.21835565351532749
long,main σc=1.0 σs=0.20,ross-county,26/27,relegated,T2,T3,0.8053787054606918,0.4888648359206784,-0.3165138695400135,-0.14059541584103563,0.584094508024076,0.4031095149305591,-0.180984993093517
long,main σc=1.0 σs=0.20,st-johnstone,09/10,promoted,T2,T1,-0.014775723333125379,0.14735074045526153,0.16212646378838702,0.416870035804737,0.2113205623118417,0.2723899802385994,0.061069417926757685
long,main σc=1.0 σs=0.20,st-johnstone,25/26,relegated,T1,T2,0.8403730026245091,0.34667226450021094,-0.49370073812429804,-0.4281311379916575,0.42736457312343257,0.18344489651129547,-0.2439196766121371
long,main σc=1.0 σs=0.20,st-mirren,15/16,relegated,T1,T2,-0.06686397803662181,0.009824347277715306,0.07668832531433711,-0.5931199693701792,0.16294150554597597,0.17345289771462846,0.01051139216865249
long,main σc=1.0 σs=0.20,st-mirren,18/19,promoted,T2,T1,-0.6683738748444648,-0.2774846615617338,0.3908892132827313,0.370779321884523,-0.3680466384039549,-0.22333758046064056,0.14470905794331423
long,main σc=1.0 σs=0.20,stenhousemuir,09/10,promoted,T4,T3,-0.07973121123312499,-0.11230208681808598,-0.03257087558496108,0.16007360850273866,-0.044823685679823366,-0.11291409425535445,-0.06809040857553111
long,main σc=1.0 σs=0.20,stenhousemuir,17/18,relegated,T3,T4,0.24852730696988728,0.1539363430118562,-0.0945909639580311,-0.3080676378204647,0.1207841872567757,-0.010254116784069817,-0.13103830404084554
long,main σc=1.0 σs=0.20,stenhousemuir,24/25,promoted,T4,T3,0.03622291900501773,-0.0008980812448156072,-0.037121000249833336,0.26704847381579794,0.022523826710527883,0.1102856365366108,0.08776180982608289
long,main σc=1.0 σs=0.20,stirling-albion,10/11,promoted,T3,T2,-1.00249623012781,-0.3785095002078098,0.6239867299200005,0.18925472662805892,-0.37311729790075493,-0.28832878510133864,0.08478851279941628
long,main σc=1.0 σs=0.20,stirling-albion,11/12,relegated,T2,T3,-0.342383158718475,-0.18551059710596848,0.1568725616125065,-0.8348287996045478,-0.09552112463879803,-0.030195332533197672,0.06532579210560037
long,main σc=1.0 σs=0.20,stirling-albion,12/13,relegated,T3,T4,0.1018395660820946,0.0259650774077273,-0.07587448867436727,-0.3418805370650178,0.29728663571989045,0.12604997535959164,-0.1712366603602988
long,main σc=1.0 σs=0.20,stirling-albion,14/15,promoted,T4,T3,-0.6425052398049198,-0.24737644269197717,0.3951287971129428,0.11508505217268289,-0.31858555451397547,-0.15312361786783063,0.1654619366461448
long,main σc=1.0 σs=0.20,stirling-albion,15/16,relegated,T3,T4,0.08634772717797645,-0.0619565448061038,-0.14830427198408028,-0.6046047410735934,0.3215062166527941,0.004380641629975049,-0.317125575022819
long,main σc=1.0 σs=0.20,stirling-albion,23/24,promoted,T4,T3,-0.39545028735087,-0.2970006469846349,0.0984496403662351,0.3634154213976979,-0.4754152079037995,-0.35050867861474855,0.12490652928905094
long,main σc=1.0 σs=0.20,stirling-albion,24/25,relegated,T3,T4,-0.03867511150803077,0.127863262969725,0.1665383744777557,-0.3905521237107595,-0.0016184727437653645,0.1725528059601049,0.17417127870387022
long,main σc=1.0 σs=0.20,stranraer,09/10,relegated,T3,T4,0.0001102516000100473,0.07025150221801359,0.07014125061800348,-0.7641168457269462,0.4223949734177927,0.1402687876358541,-0.2821261857819386
long,main σc=1.0 σs=0.20,stranraer,12/13,promoted,T4,T3,-0.3069088421299434,-0.16797012008805895,0.1389387220418844,0.14078909296078057,-0.2682286267369157,-0.2576061393303411,0.010622487406574621
long,main σc=1.0 σs=0.20,stranraer,20/21,relegated,T3,T4,0.3058598944731352,0.20352494800610121,-0.10233494646703412,-0.44578269566437567,0.3987342601710845,0.20108574944661545,-0.19764851072446904
