fold,match_id,match_date,home_team,away_team,home_idx,away_idx,delta_lineup,lineup_home,lineup_away,delta_prod_wealth,sup_ha,sup_team,sup_lineup,sup_wealth,sup_ha_sd,sup_team_sd,sup_lineup_sd,sup_wealth_sd,sup_model,sup_model_sd,mu_total,lambda_mkt_h,lambda_mkt_a,sup_market,mkt_accepted,mkt_sse,p_home_mkt,p_draw_mkt,p_away_mkt,delta_wealth_logsum,wealth_fallback,log_dist_z,dist_miles,sup_model_m05,sup_team_m05,sup_wealth_m05,mu_total_m05,p_home_m12,p_draw_m12,p_away_m12,p_home_m05,p_draw_m05,p_away_m05
1,12477123,2024-08-03,forfar-athletic,clyde-fc,14,6,-0.07959456936685017,-0.05165984272223352,0.02793472664461665,-0.8385789345652697,0.11503199816680386,0.14180748429864715,-0.03733081469941058,-0.1293719227670097,0.03822752863491104,0.13038553521452614,0.0052505582068000265,0.05327525352872944,0.0901367449990307,0.14195521529346836,2.3842779020851648,1.2872971738866228,1.4578560583000704,-0.12442209696652536,1.0,0.0014999826945882625,0.31716797299447835,0.28521455699015813,0.39761747001536346,-0.7035991662728627,0.0,0.4826511074969292,75.05150863845297,0.1343970675615215,0.16118588845774995,-0.14819098895862134,2.342832007566204,0.3984369979664161,0.258499717474518,0.34306328455906654,0.41015634218586705,0.2606630668959251,0.32918059091820795
1,12477126,2024-08-03,elgin-city,east-fife,12,10,-0.0902778907338003,-0.1413347480546826,-0.051056857320882304,-0.46973395940745455,0.11503199816680386,-0.011356833971329139,-0.042341421497039296,-0.07246829488867026,0.03822752863491104,0.13108641474705604,0.005955297250246428,0.029842385429654793,-0.011134552190234842,0.13854419524416206,2.2518857944891324,1.0361663783474286,1.539718961825889,-0.39607217964748836,1.0,0.0014766479691874909,0.2383213448924134,0.2821103500178704,0.4795683050897163,-0.3819848404993209,0.0,0.8230950438054653,101.93344256718552,0.010860534414530476,-0.02753174975645929,-0.08300988389140315,2.159226280419739,0.3632955849937913,0.26650811132864666,0.3701963036775613,0.36608758026867927,0.27404575351359867,0.35986666621772273
1,12477128,2024-08-03,stenhousemuir,arbroath,20,0,0.5119686914590161,0.4691013271900085,-0.04286736426900763,0.3275648249212626,0.11503199816680386,-0.10884148680679878,0.24011950193069534,0.050535124940709136,0.03822752863491104,0.10422937216432131,0.03377267363776161,0.020810323722025063,0.2968451382314095,0.10973758905595413,2.402956193907734,1.3916332378525667,1.4451677241144665,-0.03774733823862517,1.0,0.0005694381007548974,0.3527166847445295,0.2699572173105131,0.3773260979449575,0.2586552142644045,0.0,0.2247731695921181,59.46982226212383,0.2334930002967298,0.05420462337278895,0.057886208861547966,2.34401757855344,0.4653652163415205,0.25116098699125433,0.28347379666722533,0.44230952975796084,0.2570560920058536,0.3006343782361842
1,12477129,2024-08-03,edinburgh-city-fc,stirling-albion,11,21,0.05311236986696327,-0.04280883360091839,-0.09592120346788166,0.11284923970830363,0.11503199816680386,-0.19700887172901532,0.024910343174441973,0.017409837669517668,0.03822752863491104,0.13381744015608316,0.003503625834097761,0.007169357120926217,-0.03965669271825178,0.14163118443543826,2.6496577313387566,0.9297201256602243,2.2093512417674908,-0.8655705949491241,1.0,8.62936292892932e-5,0.14010198999000736,0.19701893028696893,0.6628790797230236,0.15921851002075904,0.0,-0.48435108003607574,31.191338000328344,-0.30867692516719414,-0.45002145016974987,0.019942356940162807,2.7142253678984276,0.36585754618266647,0.24219205027318103,0.3919504035441525,0.28366415557903185,0.23271667233621318,0.48361917208475547
1,12477130,2024-08-03,stranraer,the-spartans-fc,22,23,0.14838313036542677,-0.04503895627787355,-0.19342208664330032,-0.5947573500990053,0.11503199816680386,-0.038585522905005595,0.06959348091526006,-0.09175630198963812,0.03822752863491104,0.1270265204881139,0.009788284164212712,0.037785171208749906,0.05428365418742019,0.1332596100266392,2.1674285310548207,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,-0.2637890077459133,0.0,0.8211599948810824,101.75651268294656,-0.054445537162789964,-0.07074408734421103,-0.10510361788097183,2.1014939450635803,0.3798789442501089,0.272228159007444,0.3478928967424467,0.3454805262394792,0.27806197292559764,0.3764575008349233
1,12477131,2024-08-03,cove-rangers,annan-athletic,7,4,-0.17688114470252925,-0.3243875739988555,-0.14750642929632624,0.3782180097655843,0.11503199816680386,0.01043994387496102,-0.08295939395407846,0.058349654554405966,0.03822752863491104,0.14458820009054504,0.011668192357013326,0.024028340718860078,0.10086220264209235,0.13931986499840118,2.703018759091078,1.7451167148276092,1.4960005202324536,0.15402621140450629,1.0,0.0009572469776068318,0.43217787861872264,0.24232461334421948,0.3254975080370579,0.29289041755891887,0.0,1.2749185991776337,152.81897025682693,-0.06469170623357773,-0.25293135207995493,0.06683747778398433,2.819439589504465,0.4143749569307373,0.2378541558069862,0.3477708872622765,0.36127338970695133,0.23382860410589223,0.40489800618715577
1,12477132,2024-08-03,inverness-caledonian-thistle,dumbarton,0,8,-0.08920378880167945,-0.0015941796374336417,0.0876096091642458,0.12610387662738098,0.11503199816680386,0.0067402232192860555,-0.04183765471351068,0.019454699271828954,0.03822752863491104,0.08885869108561055,0.005884442733920773,0.008011429480710902,0.09938926594440815,0.0954416775510758,2.533927281918206,1.7787601091880434,1.1435774699494508,0.4417550734326246,1.0,0.0005714615093508118,0.5179949004294084,0.25103749657970326,0.23096760299088834,0.2684693549234982,0.0,0.8911217311466998,108.35087267886692,0.06161090494544558,-0.08207593712752857,0.022284674010581228,2.581433245085465,0.40725227253699203,0.2492381753601313,0.3435095521028768,0.3967065801869507,0.24652893313755977,0.3567644866754908
1,12477133,2024-08-03,bonnyrigg-rose,peterhead,5,18,0.3228094018386155,0.1269525511090876,-0.19585685072952788,-0.09602917795973198,0.11503199816680386,-0.15527081557479086,0.15140150966485233,-0.014814919481403826,0.03822752863491104,0.1263497574460633,0.021294537649221335,0.006100771902423699,0.0963477727754615,0.1328721876479556,2.4519461743572957,1.1655681077995494,1.2164538985063627,-0.04273137135660863,1.0,1.469490230311163e-9,0.3487794161512202,0.27772628067214655,0.3734943031766333,-0.1731731592932544,0.0,1.0404491585169617,123.87600691393719,0.01572050477420761,-0.08871169389810815,-0.016969969390077142,2.559115851842272,0.4037337881498471,0.2530804322760899,0.34318577957406304,0.38115210344108524,0.24778231225866987,0.37106558430024705
1,12477134,2024-08-03,montrose,kelty-hearts-fc,17,16,-0.2785888594220034,-0.5538657138802805,-0.2752768544582771,-0.08160517562913228,0.11503199816680386,0.09670869164908849,-0.1306615409962173,-0.012589653810411381,0.03822752863491104,0.12923450152509286,0.018377472656701994,0.0051844092925519706,0.06848949500926367,0.1335982102754952,2.4558515723502605,1.6848978738072342,1.2124265081604384,0.3290812227849585,1.0,0.0007186454930893116,0.4760926839993651,0.26174153926203253,0.26216577673860225,-0.10295696719641079,0.0,0.10139331372714998,53.18767883782395,0.16404598620615915,0.05706482394555442,-0.01442100580178817,2.539799152275289,0.395868895880005,0.25152177771632994,0.3526093264036651,0.4285459906542347,0.2470535641580823,0.324400445187683
1,12477135,2024-08-03,alloa-athletic,queen-of-the-south,3,19,-0.16105123894822518,-0.05869277296036321,0.10235846598786197,0.5829632425196642,0.11503199816680386,0.01902920530280144,-0.07553497689743972,0.08993676382576649,0.03822752863491104,0.12521536895687685,0.010623952250781298,0.037035886859316254,0.14846299039793207,0.13572542773611126,2.44757342575422,1.6316747184072877,1.2950832312894116,0.2310319576225369,1.0,0.0013266419533673813,0.44142748780588914,0.26600597283079175,0.2925665393633191,0.2746283676635315,0.0,0.4433885639542629,72.44262473262704,0.2430676459060409,0.018646076956480087,0.1030194008871679,2.4517514438065655,0.41991098641615154,0.2527353365970357,0.3273536769868118,0.4507929462124805,0.2491933980104282,0.30001365577709055
2,12476621,2024-08-24,stranraer,elgin-city,24,13,0.07619604887696413,-0.060965958415235284,-0.1371620072921994,-0.13872802975806664,0.12635416232752356,0.013469038994319416,0.03358536511747481,-0.023540528964177573,0.04286820166057151,0.12762088663020052,0.00513824773011215,0.00888215151207838,0.14986803747514021,0.13266554033656808,2.390922218005954,1.4895083379645637,1.362848325341071,0.08886922447494171,1.0,0.0006646093041048491,0.39945971312484546,0.25855975696739986,0.3419805299077546,-0.021410273677640035,0.0,1.5800565149165722,200.75605210983966,0.0958984767000861,-0.011834201866221703,-0.026478739908083596,2.3894173284109446,0.41598207063522247,0.2592923597692787,0.324725569595498,0.398716598469615,0.26029949887625725,0.3409839026541262
2,12476622,2024-08-24,stirling-albion,east-fife,23,11,-0.04756386032509942,-0.09862071764598172,-0.051056857320882304,-0.5524803267932636,0.12635416232752356,0.004272781632637283,-0.02096499279108926,-0.09374946907049887,0.04286820166057151,0.1316000180479126,0.0032074484301075072,0.0353729089829808,0.015912482098572735,0.14293609390258386,2.286807803131767,1.289936040348095,1.390168796884733,-0.0748325403586056,1.0,0.0003512798719194679,0.33962855207294057,0.27364392606111226,0.3867275218659472,-0.3735814297029414,0.0,-0.34276492038771694,35.50957691851746,0.11779941473261064,0.08903880459885467,-0.10545080834063544,2.100827188048561,0.3705347921195496,0.2681446083450581,0.3613205995353922,0.3922811857936771,0.281363296562953,0.3263555176433685
2,12476623,2024-08-17,peterhead,stranraer,20,24,-0.026096680077576095,-0.15708535118015834,-0.13098867110258225,0.36108846621695534,0.12635416232752356,0.10412322453211587,-0.011502781859129976,0.06127250212112544,0.04286820166057151,0.1344957136262304,0.0017598183783596067,0.023118921762215115,0.2802471071216349,0.14303313439061568,2.3056234894872576,1.7252535926124024,0.9656697104721221,0.5803074677493536,1.0,0.0005481970687922589,0.5466639209950185,0.25585215107936365,0.1974839279256179,0.10856995589375273,0.0,1.6765670108399475,218.83163902845936,0.39933252007208525,0.1962008725896002,0.06892022900809369,2.298697923426838,0.45253461461679423,0.2607717369864256,0.28669364839678013,0.48813566162481387,0.2562660773009664,0.25559826107422107
2,12476624,2024-08-24,the-spartans-fc,peterhead,25,20,-0.024973055439846403,-0.19611633742561604,-0.17114328198576964,0.2513463271114311,0.12635416232752356,-0.05212560938188512,-0.011007515447428267,0.042650540800765954,0.04286820166057151,0.13148650975288598,0.0016840472349813557,0.016092610579862516,0.10587157829897613,0.13693529472643423,2.2469316120032032,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.1551681464234278,0.0,1.0017963732451791,119.65763056466095,0.0677916920351109,-0.11439369416622214,0.04797396772694162,2.2207515279078023,0.39636606827865184,0.2695526460724438,0.33408128564890355,0.38364686026404504,0.27216639943870813,0.3441867402972474
2,12476625,2024-08-24,bonnyrigg-rose,clyde-fc,6,7,0.16185164601911234,0.12638299608412698,-0.035468649934985365,-0.39117032141963826,0.12635416232752356,0.056169994081018186,0.07134026903670015,-0.06637704216923189,0.04286820166057151,0.1252861773645771,0.010914396022233142,0.025044931928585954,0.18748738327601003,0.13590540828661005,2.5394393044794823,1.2427917401856934,1.5637269554176205,-0.22971179356557156,1.0,0.0005493780139522775,0.29238372177994904,0.26753455573870905,0.4400817224813419,-0.43146388309187067,0.0,-0.29903827382407805,36.95684245584879,0.1971795810767211,0.1376300547858723,-0.0746618921835426,2.5891447403096395,0.4339304477623079,0.2497297947704212,0.31633975746727133,0.43836667306804783,0.24689796924840623,0.31473535768354505
2,12476627,2024-08-24,forfar-athletic,edinburgh-city-fc,15,12,0.034837263921127556,0.022883073395148036,-0.01195419052597952,-0.3798924080779251,0.12635416232752356,0.259424236632814,0.015355418630356655,-0.06446331178511933,0.04286820166057151,0.15011164167604266,0.0023492358843316386,0.024322856258543784,0.33667050580557495,0.15820694489494255,2.6563664244645624,2.1232859060941918,0.904879589872108,0.8529182384463327,1.0,6.935898067453014e-5,0.6522195185418882,0.20325122541697094,0.14452925604114084,-0.14273285835593263,0.0,0.011757076537553892,49.03698561216223,0.5470248913859002,0.485322772467578,-0.07250929955606918,2.7434213712762228,0.4874149801469512,0.23808388374268502,0.2745011361103647,0.5581910739017097,0.22211418078294856,0.219694745315341
2,12476629,2024-08-17,east-fife,forfar-athletic,11,15,0.029901812160661467,-0.007776715761829127,-0.037678527922490594,0.6608181159650854,0.12635416232752356,-0.04313084408134261,0.013179991533571184,0.11213312858301304,0.04286820166057151,0.12907873516806118,0.002016415821099204,0.04230930575575896,0.20853643836276517,0.13824626347216445,2.241160949659619,1.4791398847840473,0.8599575988575874,0.5423329545120354,1.0,6.843493408114467e-9,0.5171951684601374,0.2639935775146611,0.21881125402520157,0.28272796061452254,0.0,-0.44698358866494686,32.278747638769545,0.1303622344548126,-0.1299782081951844,0.12612902417560562,2.060068979624211,0.42722945376205224,0.2678749740857485,0.30489557215219937,0.39461118840335957,0.28368177103454245,0.32170704056210014
2,12476631,2024-08-17,edinburgh-city-fc,bonnyrigg-rose,12,6,-0.14874126984255162,-0.02335602931628805,0.12538524052626357,-0.23171941416832986,0.12635416232752356,-0.21042491141305739,-0.06556153408643749,-0.03932008254067089,0.04286820166057151,0.13718295514808945,0.010030303452828333,0.014835984829615666,-0.1889523657126422,0.14264989724088264,2.775065198878403,1.7203777190391518,1.00913109706235,0.5334542101639115,1.0,7.704060698802214e-5,NaN,NaN,NaN,-0.028146097196898978,0.0,-2.2436230880165824,5.737011013755099,-0.40414520641015417,-0.4941288065401426,-0.044227818344403015,2.9760544982666177,0.31940395016102757,0.2364244497434753,0.4441716000954964,0.2570264717997492,0.21702169308707644,0.5259518351131746
2,12476634,2024-08-17,clyde-fc,stirling-albion,7,23,0.10882959315306698,0.012908389685185314,-0.09592120346788166,0.7128685997499922,0.12635416232752356,-0.06631125685206946,0.047969437726803295,0.12096548872879538,0.04286820166057151,0.12761994312359126,0.007338876729562715,0.04564187152534987,0.2289778319310528,0.13834398803154896,2.4237111578310637,1.7351778855657296,0.9187179305165207,0.6358860704713607,1.0,0.0004381026512132693,0.5618511846533496,0.2513552731508846,0.18679354219576588,0.47026510133508026,0.0,-0.7905699668193942,23.519125877299462,0.1823905966433276,-0.08788461711697798,0.13606379528591417,2.323510312452399,0.44293949944750755,0.2544621679031995,0.30259833264929303,0.4232752883918584,0.26223600442315137,0.3144887071849909
2,12476786,2024-08-24,stenhousemuir,cove-rangers,22,8,0.8676535393350809,0.5292980641948639,-0.338355475140217,-0.15107508323443497,0.12635416232752356,-0.0042423128037523475,0.38244057721538666,-0.02563567996206592,0.04286820166057151,0.14603003829172193,0.0585098426325368,0.009672679568276487,0.47891674677709206,0.14547997090079828,2.6069049452539796,1.467487441908231,1.3544921642689283,0.0801251176461544,1.0,0.00041802088528587885,0.3921679060895824,0.26765581610533384,0.3401762778050838,-0.2870750921600056,0.0,0.7952378118225771,99.4154534509956,0.41012676747940346,0.3047507461668757,-0.028835397161863598,2.697148275299313,0.5349029807512103,0.22927929852913376,0.23581772071965681,0.5129990526386137,0.2317740774545334,0.2552268699068515
2,12476787,2024-08-24,annan-athletic,alloa-athletic,4,3,-0.040353716548367835,-0.1965923497144424,-0.15623863316607456,-0.6739411313944075,0.12635416232752356,-0.030181010029876488,-0.017786936778210777,-0.11435995127594722,0.04286820166057151,0.12770323114413526,0.002721235490714876,0.043149515276083406,-0.035973735756510875,0.13909637610393097,2.573330746435745,1.4791062846584893,1.4533412068262073,0.017572857441740804,1.0,0.0011488795561670094,0.37828228483186593,0.2554748650167081,0.36624285015142594,-0.37480338183310025,0.0,0.5574817955277522,80.2831786799576,0.018797612081791527,0.013219981333448781,-0.12863378772604864,2.6793696027963825,0.3638364067105103,0.24949315285721468,0.3866704404322756,0.3840046250542511,0.2440715201757009,0.3719238547700477
2,12476788,2024-08-24,kelty-hearts-fc,inverness-caledonian-thistle,18,17,-0.3335869594183001,-0.3428675762644252,-0.009280616846125161,-0.107887388332081,0.12635416232752356,0.04808885512442893,-0.14703701826564114,-0.01830723174206364,0.04286820166057151,0.15581542500291792,0.022495292896273694,0.00690755956874144,0.009098767444247756,0.15942151600103374,2.496968718518118,1.547285885643924,1.3057506162580228,0.16972429425461025,1.0,0.00030663294382242396,0.42644833929780734,0.25643665789956116,0.3171150028026314,-0.12688804293783207,0.0,0.7923871746886804,99.16128681458858,0.06069035745632403,-0.05292881228513622,-0.020592248732931168,2.5243860214470484,0.37614124316215536,0.2542638167602968,0.36959494007754784,0.3928732765099531,0.25155400908292946,0.3555727144071176
2,12476789,2024-08-24,montrose,queen-of-the-south,19,21,-0.6651015546342756,-0.5384053248513325,0.1266962297829431,-0.0873456120453131,0.12635416232752356,0.0814645789603939,-0.2931605887945913,-0.01482153184062611,0.04286820166057151,0.1255193057699734,0.04485083680535576,0.005592359103309313,-0.10016337934729994,0.1342447940653629,2.410598233000714,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,-0.312533050708808,0.0,1.0229494048580234,121.94820161442762,0.04461621438875646,-0.07292372286087016,-0.016671481224764792,2.3745066388473193,0.33972684070909476,0.25913546697937884,0.4011376923115264,0.3826763502079988,0.2617147354454465,0.3556089143465544
2,12476790,2024-08-17,alloa-athletic,stenhousemuir,3,22,-0.630273862002256,-0.1022734316128481,0.5280004303894079,0.20119133845327397,0.12635416232752356,0.08393397460958806,-0.27780938895568213,0.03413982407492207,0.04286820166057151,0.13852362038562563,0.04250224635678172,0.012881405107361951,-0.03338142794364843,0.14737347310365126,2.512064718818155,1.7189847316166635,1.1882606689356383,0.36924322906240864,1.0,0.0003346338332014213,0.49252296618726393,0.2525835775811697,0.25489345623156623,0.19758689069000646,0.0,-2.1620857760029994,6.24351884594224,0.1269852509062865,-0.045627153525693576,0.03840098595758866,2.4844030668819683,0.3621202098513241,0.2548692615482677,0.3830105286004094,0.41267516445252184,0.2532532591371616,0.33407157641031515
2,12476791,2024-08-24,dumbarton,arbroath,9,5,0.17527247164177245,0.12998596627458608,-0.04528650536718638,0.5764690683947808,0.12635416232752356,-0.06319959714116276,0.0772558425521042,0.09782007879132819,0.04286820166057151,0.1593907057113653,0.011819423616291399,0.036908803624174494,0.2382304865297932,0.16571149992205295,2.48644502169405,1.581371351681757,1.078245477785521,0.3829572521900702,1.0,2.657864399564004e-9,0.4900707483001491,0.2508862994383411,0.25904295226151,0.4427539867983601,0.0,0.6442074824669797,86.79833846333662,0.24025538631451163,-0.003985523342739219,0.11002949118285944,2.5580794792510715,0.4489711144124912,0.25019576281132855,0.3008331227761808,0.4522536245525776,0.24497067667670713,0.3027756987707143
2,12476792,2024-08-17,queen-of-the-south,annan-athletic,21,4,0.27826942393588716,0.1362994557053047,-0.14196996823058244,0.009745864202786336,0.12635416232752356,0.005913667548159667,0.1226543940487917,0.0016537595102210617,0.04286820166057151,0.1274361072322773,0.018764978722281955,0.0006239852365542281,0.25657598343469606,0.136316459938712,2.5280155576714116,1.3754604754852173,1.3546502806437284,0.015245240763534302,1.0,0.001202482489797341,0.3628166288765004,0.2841943819104032,0.3529889892130965,0.08593227901073952,0.0,-1.2275463031124874,15.625864431180785,0.08339472085988815,-0.05267687110543456,0.001860173490931284,2.531377991890688,0.45649864537332524,0.24731529538436692,0.2961860592423074,0.40018043912967444,0.2517887939857022,0.3480307668846239
2,12476793,2024-08-17,inverness-caledonian-thistle,montrose,17,19,0.5851264653657249,-0.009280616846125161,-0.59440708221185,0.2540124886649675,0.12635416232752356,-0.08651108470113344,0.2579095145856902,0.04310295732670997,0.04286820166057151,0.15395965411317125,0.03945775111447972,0.016263313291603517,0.3408555495387904,0.15765059865961645,2.4286117883307656,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.3725968969493181,0.0,0.6249266612796406,85.3061586894003,0.2443981445540787,0.06170387346155149,0.04848285261813583,2.4357892924042277,0.4795429722904514,0.2479458596039312,0.2725111681056171,0.4470564724273655,0.2530064479506102,0.29993707962202504
